,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A8-e003Coalescence-mBHI-p7,9240,19165
e003-inoculumn-fecal-AC,3578,6927
E3-e004Assembly-mGAM-p7,9159,18640
B9-e003GlycerolRevival-mGAM-p2,9455,19220
C4-e003Coalescence-mGAM-p3,9454,19238
B2-e003Coalescence-Inoculumn-mGAM,9465,19263
D5-e003Coalescence-mGAM-p7,7753,15436
C5-e003Coalescence-mBHI-p5,9249,18788
C5-e003Coalescence-mGAM-p3,9458,19245
A3-e003Coalescence-mBHI-inoculumn-redo,4024,8874
D9-e003Assembly-mGAM-p5,9414,19096
B12-e003Coalescence-mGAM-p3,9427,19165
A11-e003Coalescence-mBHI-p7,8561,17335
A3-e003Coalescence-Inoculumn-mGAM,9459,19255
D10-e003Assembly-mGAM-p3,9272,18871
C3-e003Coalescence-mGAM-p5,9465,19261
B4-e004Assembly-mBHI-p5,3282,7207
C10-e003GlycerolRevival-mGAM-p2,9454,19235
D3-e003Assembly-mBHI-p5,9392,19037
A10-e003Coalescence-mGAM-p3,9454,19244
A9-e003Coalescence-mBHI-p3,9465,19257
A2-e003Coalescence-Inoculumn-mBHI,9467,19263
D3-e003Coalescence-mBHI-p7,9403,19090
C3-e003Coalescence-mBHI-p5,9381,19028
D11-e003Assembly-mGAM-p3,8978,18207
D2-e003Assembly-mBHI-p3,8757,18482
B3-e003Assembly-mBHI-p5,3579,6750
A9-e003Coalescence-mBHI-p5,8050,15962
D5-e003Coalescence-Inoculumn-mBHI,9433,19175
B2-e003Coalescence-mGAM-p3,9233,18723
C11-e003Coalescence-mGAM-p5,9456,19248
G4-e004Assembly-epsilon-p3,8995,18526
B3-e003Coalescence-Inoculumn-mBHI,9467,19263
A8-e003Coalescence-mBHI-p5,8723,18250
D5-e004Assembly-mGAM-p7,9176,19092
C2-e003Assembly-mBHI-p5,3165,7072
D5-e003Assembly-mBHI-p5,6083,12102
A5-e003Coalescence-mBHI-p7,9227,18682
BG-Fecal,8131,16814
D2-e003Coalescence-mGAM-p5,9453,19219
B9-e003Assembly-mGAM-p5,9413,19167
D3-e003Coalescence-mGAM-p3,9446,19206
D9-e003Coalescence-mGAM-p3,9460,19247
E2-e004Assembly-mGAM-p7,9186,19055
D3-e003Coalescence-mGAM-p5,9463,19258
C10-e003Coalescence-mGAM-p3,9440,19213
A5-e003Coalescence-mBHI-inoculumn-redo,9297,19057
B11-e003Assembly-mGAM-p3,9360,19010
D2-e003Assembly-mBHI-p5,4758,10809
B9-e003Coalescence-mGAM-p7,9455,19241
B11-e003Coalescence-mGAM-p7,9406,19106
C3-e003Coalescence-Inoculumn-mGAM,9467,19263
B5-e003Coalescence-mBHI-p7,8795,17893
A3-e003Coalescence-mGAM-p7,9466,19262
D4-e003Coalescence-Inoculumn-mBHI,9463,19259
D10-e003Coalescence-mGAM-p7,9450,19239
C12-e003Coalescence-mGAM-p3,9451,19226
C11-e003Coalescence-mGAM-p3,9451,19246
D5-e004Assembly-mGAM-p3,9258,19136
A10-e003Coalescence-mBHI-p7,7992,16035
C10-e003Coalescence-mBHI-p7,9191,18753
B9-e003Coalescence-mBHI-p5,9393,19027
F4-e004Assembly-epsilon-p3,8373,17523
B10-e003Coalescence-mBHI-p3,9405,19108
C11-e003Coalescence-mBHI-p5,9462,19250
A2-e003Coalescence-mGAM-p7,9158,19057
F5-e004Assembly-epsilon-p3,4485,9771
E3-e004Assembly-mGAM-p5,9199,18696
E2-e004Assembly-mGAM-p5,9163,19042
C3-e003GlycerolRevival-mBHI-p2,9285,18794
D10-e003Coalescence-mGAM-p3,9453,19247
B10-e003Coalescence-mGAM-p7,9427,19156
C4-e004Assembly-mBHI-p3,8810,18327
A9-e003Coalescence-mBHI-p7,9455,19227
C2-e003Coalescence-Inoculumn-mGAM,9459,19258
B3-e003Coalescence-Inoculumn-mGAM,9467,19262
D11-e003Coalescence-mGAM-p7,9436,19175
D5-e003Coalescence-mGAM-p3,9457,19233
D4-e004Assembly-mGAM-p3,8818,18364
E4-e004Assembly-mGAM-p5,9253,19054
E5-e004Assembly-mGAM-p3,9194,19118
D2-e003Coalescence-Inoculumn-mBHI,8817,18193
B4-e003Coalescence-Inoculumn-mGAM,9467,19262
A10-e003Coalescence-mGAM-p7,9448,19222
B2-e003Assembly-mBHI-p3,7246,15836
F4-e004Assembly-epsilon-p7,9069,18767
D9-e003Coalescence-mBHI-p5,8751,17254
C4-e003Coalescence-Inoculumn-mGAM,9436,19229
D4-e003Coalescence-mGAM-p3,9463,19261
B9-e003Coalescence-mBHI-p7,9175,18439
A2-e003Coalescence-mGAM-p5,9042,18889
D11-e003Assembly-mGAM-p5,9271,18781
C3-e003Coalescence-mGAM-p7,9467,19263
B11-e003GlycerolRevival-mGAM-p2,9310,18894
C5-e004Assembly-mBHI-p7,5116,11405
B3-e003Coalescence-mGAM-p5,9467,19263
D9-e003Coalescence-mBHI-p7,8350,16439
G5-e004Assembly-epsilon-p5,7595,16251
B10-e003Assembly-mGAM-p3,6961,13927
C5-e003Coalescence-mBHI-p7,9438,19208
D12-e003Coalescence-mBHI-p3,3771,7347
E2-e004Assembly-mGAM-p3,3075,6414
D4-e004Assembly-mGAM-p7,9266,19067
C11-e003Coalescence-mGAM-p7,9457,19249
C11-e003Assembly-mGAM-p3,9360,18985
D10-e003Coalescence-mBHI-p7,9427,19177
C9-e003Coalescence-mBHI-p7,6632,13171
A2-e003Coalescence-mBHI-p3,4188,9567
B8-e003Coalescence-mGAM-p5,9461,19259
C11-e003Assembly-mGAM-p5,9428,19154
B10-e003GlycerolRevival-mGAM-p2,9320,18958
B3-e003Coalescence-mBHI-p5,9020,18160
C2-e003Coalescence-mBHI-inoculumn-redo,9429,19216
A8-e003Coalescence-mGAM-p7,9245,19180
C11-e003GlycerolRevival-mGAM-p2,9429,19146
B2-e003Coalescence-Inoculumn-mBHI,8781,18194
A11-e003Coalescence-mBHI-p5,9157,18548
C10-e003Coalescence-mGAM-p5,9451,19237
C9-e003Assembly-mGAM-p5,9282,18733
A5-e003Coalescence-Inoculumn-mGAM,9464,19261
A3-e003Coalescence-mBHI-p3,7795,15775
AG-Fecal,9200,19069
D4-e003Coalescence-Inoculumn-mGAM,9290,18905
A2-e003Coalescence-mBHI-p5,8159,17134
B5-e004Assembly-mBHI-p5,3898,8390
C10-e003Coalescence-mBHI-p5,9290,18828
B9-e003Coalescence-mBHI-p3,9149,18423
C3-e003Coalescence-mBHI-inoculumn-redo,9437,19227
B5-e003Coalescence-mGAM-p3,9427,19137
BK-Fecal,8076,16042
C3-e003Assembly-mBHI-p5,9339,18849
C4-e004Assembly-mBHI-p7,6515,13935
C9-e003GlycerolRevival-mGAM-p2,9465,19259
C9-e003Coalescence-mGAM-p5,9466,19261
A2-e003Coalescence-mBHI-inoculumn-redo,9264,19216
C2-e003Coalescence-mGAM-p5,9424,19172
B8-e003GlycerolRevival-mGAM-p2,8998,18892
C8-e003Coalescence-mBHI-p5,9408,19107
B8-e003Coalescence-mGAM-p7,9467,19261
B4-e003Coalescence-Inoculumn-mBHI,9454,19214
D2-e003Coalescence-Inoculumn-mGAM,9450,19249
B8-e003Coalescence-mBHI-p7,4046,8116
D3-e003Coalescence-Inoculumn-mGAM,9467,19261
B11-e003Coalescence-mBHI-p3,9079,18287
C5-e003Coalescence-Inoculumn-mGAM,9466,19259
C4-e003Coalescence-mBHI-p5,9424,19152
BC-Fecal,4326,8327
e004-inoculumn-fecal-BE,3810,8164
A11-e003Coalescence-mBHI-p3,9461,19241
B4-e004Assembly-mBHI-p7,6625,14325
A4-e003Coalescence-Inoculumn-mGAM,9467,19263
B4-e003Coalescence-mBHI-p3,9328,18918
A5-e003Coalescence-Inoculumn-mBHI,7342,15450
A9-e003Coalescence-mGAM-p5,9467,19263
C10-e003Coalescence-mGAM-p7,9459,19239
A11-e003Coalescence-mGAM-p3,9460,19250
C10-e003Coalescence-mBHI-p3,9211,18773
D2-e003Coalescence-mBHI-p3,9371,19063
C5-e003GlycerolRevival-mBHI-p2,8834,17981
H5-e003Coalescence-mBHI-p5_S40,9397,18995
E2-e003Coalescence-mGAM-p7_S145,9058,19144
G5-e003Coalescence-mBHI-p7_S124,9331,18853
H111-e003Coalescence-mGAM-p7_S188,9452,19177
H4-e003Coalescence-mGAM-p7_S183,9397,19004
F5-e003Coalescence-mGAM-p5_S64,9455,19213
F5-e003Coalescence-mGAM-p7_S160,9458,19214
F8-e003Coalescence-mBHI-p3_S117,8736,17277
H3-e003Coalescence-mBHI-p3_S46,9236,18614
H2-e003Coalescence-mBHI-p7_S133,8951,17993
E5-e003Coalescence-mBHI-p3_S12,8510,16760
F100-e003Coalescence-mGAM-p7_S163,9467,19257
F9-e003Coalescence-mBHI-p5_S18,9283,18736
H3-e003Coalescence-mBHI-p7_S134,7746,15380
E3-e003Coalescence-mGAM-p3_S58,9140,18466
G4-e003Coalescence-mBHI-p5_S27,9382,19070
E8-e003Coalescence-mBHI-p5_S5,8962,18969
G2-e003Coalescence-mBHI-p3_S33,3655,7489
E9-e003Coalescence-mBHI-p5_S6,9105,18214
H111-e003Coalescence-mBHI-p3_S144,9439,19146
G111-e003Coalescence-mGAM-p5_S80,9421,19160
G100-e003Coalescence-mGAM-p3_S179,9391,19049
F111-e003Coalescence-mGAM-p5_S68,9342,18792
G111-e003Coalescence-mBHI-p5_S32,9435,19184
G5-e003Coalescence-mBHI-p3_S36,3548,6727
H2-e003Coalescence-mGAM-p7_S181,9432,19164
H9-e003Coalescence-mGAM-p3_S190,9294,18764
E3-e003Coalescence-mBHI-p3_S10,7966,16120
H2-e003Coalescence-mGAM-p5_S85,6360,12257
G8-e003Coalescence-mGAM-p3_S177,9429,19217
F2-e003Coalescence-mGAM-p7_S157,9459,19197
H3-e003Coalescence-mGAM-p3_S94,9417,19069
H4-e003Coalescence-mGAM-p3_S95,9294,18753
E5-e003Coalescence-mBHI-p7_S100,8596,17548
F3-e003Coalescence-mGAM-p3_S70,9300,18757
E100-e003Coalescence-mBHI-p7_S103,9233,18764
F9-e003Coalescence-mGAM-p5_S66,9467,19243
G111-e003Coalescence-mGAM-p7_S176,8154,16325
H100-e003Coalescence-mGAM-p7_S187,8964,18048
E100-e003Coalescence-mGAM-p3_S155,9430,19189
E3-e003Coalescence-mGAM-p5_S50,9462,19216
F5-e003Coalescence-mGAM-p3_S72,9088,18281
E9-e003Coalescence-mBHI-p7_S102,9152,18443
E5-e003Coalescence-mBHI-p5_S4,8962,18154
F111-e003Coalescence-mGAM-p7_S164,9032,18138
E111-e003Coalescence-mBHI-p5_S8,9189,18629
H100-e003Coalescence-mBHI-p5_S43,9405,19073
F2-e003Coalescence-mGAM-p5_S61,9462,19205
F5-e003Coalescence-mBHI-p5_S16,5894,10791
F8-e003Coalescence-mGAM-p5_S65,9452,19196
H8-e003Coalescence-mBHI-p7_S137,9429,19152
G9-e003Coalescence-mGAM-p5_S78,9467,19251
E2-e003Coalescence-mBHI-p5_S1,5865,13257
E2-e003Coalescence-mBHI-p3_S9,3494,8256
G8-e003Coalescence-mGAM-p5_S77,9417,19166
G3-e003Coalescence-mBHI-p3_S34,9459,19200
G100-e003Coalescence-mBHI-p5_S31,9325,18851
E111-e003Coalescence-mBHI-p3_S108,9086,18408
F8-e003Coalescence-mGAM-p3_S165,4788,8097
G3-e003Coalescence-mBHI-p5_S26,9461,19224
G5-e003Coalescence-mBHI-p5_S28,9357,18919
H111-e003Coalescence-mGAM-p5_S92,9438,19152
G4-e003Coalescence-mBHI-p3_S35,9347,18993
H9-e003Coalescence-mGAM-p5_S90,9447,19131
H2-e003Coalescence-mBHI-p3_S45,9319,18808
E8-e003Coalescence-mBHI-p7_S101,9256,19231
H2-e003Coalescence-mGAM-p3_S93,9412,19056
E4-e003Coalescence-mGAM-p5_S51,9389,19106
G9-e003Coalescence-mGAM-p7_S174,9466,19251
F2-e003Coalescence-mBHI-p3_S21,7241,14585
E8-e003Coalescence-mGAM-p3_S153,9409,19124
G111-e003Coalescence-mGAM-p3_S180,9416,19201
G5-e003Coalescence-mGAM-p3_S84,9438,19187
H8-e003Coalescence-mBHI-p5_S41,9422,19116
E100-e003Coalescence-mBHI-p5_S7,9089,18375
G100-e003Coalescence-mGAM-p7_S175,9408,19149
F9-e003Coalescence-mGAM-p7_S162,9437,19106
F8-e003Coalescence-mGAM-p7_S161,9332,18772
F3-e003Coalescence-mBHI-p3_S22,8042,15831
G3-e003Coalescence-mBHI-p7_S122,9459,19204
G5-e003Coalescence-mGAM-p5_S76,9451,19222
G5-e003Coalescence-mGAM-p7_S172,9450,19200
G4-e003Coalescence-mGAM-p5_S75,9411,19155
G8-e003Coalescence-mBHI-p3_S129,9341,18914
E5-e003Coalescence-mGAM-p3_S60,9283,18785
G2-e003Coalescence-mGAM-p5_S73,9355,19087
E5-e003Coalescence-mGAM-p7_S148,9435,19168
H9-e003Coalescence-mGAM-p7_S186,9416,19112
E100-e003Coalescence-mGAM-p5_S55,9418,19183
E8-e003Coalescence-mGAM-p5_S53,9103,19210
H5-e003Coalescence-mGAM-p3_S96,9396,19012
G4-e003Coalescence-mGAM-p3_S83,9411,19135
F4-e003Coalescence-mBHI-p7_S111,9129,18401
H3-e003Coalescence-mGAM-p7_S182,8465,16649
H5-e003Coalescence-mGAM-p5_S88,9240,18725
F4-e003Coalescence-mGAM-p5_S63,9462,19243
G4-e003Coalescence-mGAM-p7_S171,9417,19177
H8-e003Coalescence-mGAM-p5_S89,9407,19053
F3-e003Coalescence-mBHI-p5_S14,8510,16699
F100-e003Coalescence-mBHI-p7_S115,9013,18020
E3-e003Coalescence-mGAM-p7_S146,9463,19244
F100-e003Coalescence-mGAM-p3_S167,9356,18768
G100-e003Coalescence-mBHI-p3_S131,8990,19171
G4-e003Coalescence-mBHI-p7_S123,9343,19033
E9-e003Coalescence-mGAM-p3_S154,9465,19251
F3-e003Coalescence-mGAM-p5_S62,9463,19246
H4-e003Coalescence-mBHI-p7_S135,8331,16735
E3-e003Coalescence-mBHI-p5_S2,8530,16988
G111-e003Coalescence-mBHI-p7_S128,9280,18698
H3-e003Coalescence-mBHI-p5_S38,7948,15520
G3-e003Coalescence-mGAM-p3_S82,9453,19243
F111-e003Coalescence-mGAM-p3_S168,9338,18888
F3-e003Coalescence-mGAM-p7_S158,9451,19163
F8-e003Coalescence-mBHI-p7_S113,8090,15757
H4-e003Coalescence-mBHI-p3_S47,9064,18371
F100-e003Coalescence-mGAM-p5_S67,9312,18785
G8-e003Coalescence-mBHI-p7_S125,8204,16533
F4-e003Coalescence-mBHI-p5_S15,9256,18574
H111-e003Coalescence-mBHI-p5_S44,9400,19052
E111-e003Coalescence-mBHI-p7_S104,9444,19197
E2-e003Coalescence-mGAM-p3_S57,9018,19156
F2-e003Coalescence-mBHI-p5_S13,9374,18926
F4-e003Coalescence-mBHI-p3_S23,8827,17481
F2-e003Coalescence-mGAM-p3_S69,9391,19009
E9-e003Coalescence-mGAM-p5_S54,9415,19036
G3-e003Coalescence-mGAM-p5_S74,9436,19203
E111-e003Coalescence-mGAM-p5_S56,9415,19084
G100-e003Coalescence-mGAM-p5_S79,9417,19168
H100-e003Coalescence-mGAM-p5_S91,7238,14068
G9-e003Coalescence-mBHI-p3_S130,8116,16086
E4-e003Coalescence-mGAM-p7_S147,9417,19162
E4-e003Coalescence-mGAM-p3_S59,9198,18614
H4-e003Coalescence-mBHI-p5_S39,8275,16482
F4-e003Coalescence-mGAM-p3_S71,9466,19259
H100-e003Coalescence-mBHI-p7_S139,9443,19202
G8-e003Coalescence-mBHI-p5_S29,9198,18634
G8-e003Coalescence-mGAM-p7_S173,9425,19192
E4-e003Coalescence-mBHI-p3_S11,2475,5060
E2-e003Coalescence-mGAM-p5_S49,9085,19236
H9-e003Coalescence-mBHI-p5_S42,9086,18323
H111-e003Coalescence-mGAM-p3_S192,9444,19166
F5-e003Coalescence-mBHI-p3_S24,8946,17728
E8-e003Coalescence-mBHI-p3_S105,8831,18942
E8-e003Coalescence-mGAM-p7_S149,9137,19231
E9-e003Coalescence-mGAM-p7_S150,3018,5382
H5-e003Coalescence-mBHI-p7_S136,6670,13649
G9-e003Coalescence-mBHI-p5_S30,8390,16666
F111-e003Coalescence-mBHI-p7_S116,7960,15549
F5-e003Coalescence-mBHI-p7_S112,8642,17073
F4-e003Coalescence-mGAM-p7_S159,9467,19259
F111-e003Coalescence-mBHI-p3_S120,6335,11876
H3-e003Coalescence-mGAM-p5_S86,9408,19128
E4-e003Coalescence-mBHI-p7_S99,2370,5953
H4-e003Coalescence-mGAM-p5_S87,9248,18574
E100-e003Coalescence-mGAM-p7_S151,9417,19163
G9-e003Coalescence-mGAM-p3_S178,9467,19261
H9-e003Coalescence-mBHI-p7_S138,4372,8053
H8-e003Coalescence-mGAM-p7_S185,9453,19226
G2-e003Coalescence-mGAM-p3_S81,9309,18856
F111-e003Coalescence-mBHI-p5_S20,3532,6449
F8-e003Coalescence-mBHI-p5_S17,9066,18098
G100-e003Coalescence-mBHI-p7_S127,9284,18830
E5-e003Coalescence-mGAM-p5_S52,9395,18998
