,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.009321638018200202,0.7207123750663897
C9-e003Coalescence-mGAM-p3,0.11924024266936299,0.7589689054125826
D2-e004Assembly-mGAM-p7,0.38472052578361976,0.14078436579595383
B5-e004Assembly-mBHI-p3,0.24701718907987866,0.04258606537588721
C11-e003Coalescence-mBHI-p3,0.014863801820020225,0.907462556129593
D11-e003Coalescence-mBHI-p5,0.10279726996966633,0.7786947515812852
C9-e003Coalescence-mGAM-p7,0.1001365015166835,0.796073728936314
C8-e003Coalescence-mGAM-p7,0.00017664307381193127,0.9996934962097437
D10-e003Coalescence-mBHI-p3,0.03630576339737109,0.9095470040075323
B2-e003Coalescence-mBHI-p3,0.20371061678463093,0.6178191782144753
A8-e003Coalescence-mBHI-p3,0.9727037411526795,0.0003116701269856598
A4-e003Coalescence-mBHI-p7,0.024706875631951467,0.8483375018106319
B9-e003Coalescence-mGAM-p5,0.14028877654196156,0.7202737192796098
A4-e003Coalescence-mBHI-inoculumn-redo,0.5096047522750253,0.4701163632852108
B3-e003Coalescence-mBHI-p3,0.13923437815975737,0.7189042054946646
D4-e003Coalescence-mBHI-p5,0.017132153690596563,0.36104958717589686
B5-e004Assembly-mBHI-p7,0.6592776541961577,0.10867003041861813
D4-e003Coalescence-mBHI-p3,0.025807077856420627,0.4520810680314809
C4-e003GlycerolRevival-mBHI-p2,0.00012082912032355913,0.9044478779392594
G5-e004Assembly-epsilon-p3,0.6372568250758341,0.10495021969001979
C5-e004Assembly-mBHI-p3,0.3946410515672396,0.06690154990101878
D10-e003Assembly-mGAM-p5,0.00016137512639029323,0.9733540147747575
B2-e003Assembly-mBHI-p5,0.403551567239636,0.00016025300564917192
B2-e003Coalescence-mBHI-p5,0.08305379170879677,0.40033817777992375
B8-e003Assembly-mGAM-p5,0.6842842264914054,0.0003410747911737724
F4-e004Assembly-epsilon-p5,0.39910424671385236,0.09835821544106996
C4-e003Coalescence-mGAM-p7,0.00028250758341759357,0.9992787407657767
B12-e003Coalescence-mBHI-p3,0.05242133468149647,0.35407551542658483
e004-inoculumn-fecal-AK,0.3931546006066734,0.14483911930857998
C8-e003Assembly-mGAM-p3,0.5864865520728008,0.00030003379846458406
C3-e003Coalescence-mGAM-p3,0.06442649140546006,0.8689895224759789
B4-e003Assembly-mBHI-p5,0.00010111223458038423,0.7715141712133649
D4-e004Assembly-mGAM-p5,0.5213631951466128,0.1457086572352856
D3-e003Coalescence-Inoculumn-mBHI,0.11133114256825076,0.763634493747284
C8-e003Assembly-mGAM-p5,0.5704752275025278,0.00031345661725653033
C3-e003Coalescence-mBHI-p7,0.1327923154701719,0.7293994495678625
D11-e003Coalescence-mGAM-p5,0.10334378159757332,0.7802398725315051
A11-e003Coalescence-mGAM-p7,0.15987401415571284,0.7104366761624258
B8-e003Coalescence-mBHI-p5,0.14221001011122344,0.705813480759017
B10-e003Assembly-mGAM-p5,0.00018736097067745196,0.9558389261744967
C2-e003Coalescence-mGAM-p7,0.00020980788675429728,0.9996784317512433
D3-e003Coalescence-mBHI-p5,0.06753882709807887,0.45898305248418714
B11-e003Coalescence-mGAM-p3,0.13838341759352882,0.7221172806721066
