,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D8-e003Coalescence-mGAM-p5,12080,27041
A12-e003Coalescence-mGAM-p3,11942,26648
C2-e003Coalescence-mBHI-p3,6723,14399
C4-e004Assembly-mBHI-p5,7355,17575
D9-e003Coalescence-mGAM-p7,12090,27082
D4-e003Coalescence-mBHI-p7,11114,24172
D8-e003Assembly-mGAM-p3,4421,10790
E4-e004Assembly-mGAM-p7,11745,26849
E3-e004Assembly-mGAM-p3,11622,26183
D2-e004Assembly-mGAM-p3,11187,25850
B10-e003Coalescence-mGAM-p3,12103,27129
A9-e003Coalescence-mGAM-p7,11954,26737
D5-e004Assembly-mGAM-p5,7611,18187
B5-e003Coalescence-Inoculumn-mGAM,12101,27128
D10-e003Coalescence-mBHI-p5,11719,25875
D5-e003Coalescence-mBHI-p3,11704,25950
D9-e003Coalescence-mGAM-p5,12098,27110
C9-e003Coalescence-mBHI-p3,12034,26922
D10-e003Coalescence-mGAM-p5,12086,27093
C8-e003Coalescence-mBHI-p7,9574,21255
B11-e003Assembly-mGAM-p5,11899,26361
B4-e003Coalescence-mGAM-p5,12087,27102
D4-e003Coalescence-mGAM-p5,12100,27125
B5-e003Coalescence-mGAM-p5,11973,26663
BB-Fecal,8188,18752
B5-e003Coalescence-Inoculumn-mBHI,11785,26052
C2-e003Coalescence-mGAM-p3,11658,25961
B5-e003Coalescence-mGAM-p7,11973,26734
D8-e003Coalescence-mBHI-p5,11944,26746
E5-e004Assembly-mGAM-p7,11837,26991
C10-e003Assembly-mGAM-p3,10971,24345
B10-e003Coalescence-mBHI-p5,11304,25036
D5-e003Coalescence-Inoculumn-mGAM,12103,27136
B5-e003Coalescence-mBHI-p3,11043,24133
G4-e004Assembly-epsilon-p5,11347,26045
C4-e003Coalescence-mGAM-p5,12089,27101
C5-e003Coalescence-mGAM-p7,12096,27096
C5-e003Coalescence-mBHI-inoculumn-redo,12091,27069
A2-e003Coalescence-mBHI-p7,4241,10416
A10-e003Coalescence-mBHI-p5,8469,18608
BF-Fecal,4028,8888
A4-e003Coalescence-mGAM-p5,12017,26795
D5-e003Coalescence-mBHI-p5,12081,27081
D3-e003Assembly-mBHI-p3,8734,18763
D4-e003Coalescence-mGAM-p7,12097,27121
E4-e004Assembly-mGAM-p3,11259,25917
A8-e003Coalescence-mBHI-p7,11814,27004
e003-inoculumn-fecal-AC,4490,9835
E3-e004Assembly-mGAM-p7,11601,26114
B9-e003GlycerolRevival-mGAM-p2,12066,26980
C4-e003Coalescence-mGAM-p3,12088,27097
B2-e003Coalescence-Inoculumn-mGAM,12102,27126
D5-e003Coalescence-mGAM-p7,9934,21365
C5-e003Coalescence-mBHI-p5,11840,26328
C5-e003Coalescence-mGAM-p3,12094,27115
A3-e003Coalescence-mBHI-inoculumn-redo,5186,12993
D9-e003Assembly-mGAM-p5,11980,26778
B12-e003Coalescence-mGAM-p3,12019,26903
A11-e003Coalescence-mBHI-p7,10849,23930
A3-e003Coalescence-Inoculumn-mGAM,12089,27095
D10-e003Assembly-mGAM-p3,11837,26434
C3-e003Coalescence-mGAM-p5,12102,27133
B4-e004Assembly-mBHI-p5,4057,10223
C10-e003GlycerolRevival-mGAM-p2,12086,27089
D3-e003Assembly-mBHI-p5,11965,26755
A10-e003Coalescence-mGAM-p3,12089,27109
A9-e003Coalescence-mBHI-p3,12088,27084
A2-e003Coalescence-Inoculumn-mBHI,11886,27082
D3-e003Coalescence-mBHI-p7,12004,26838
C3-e003Coalescence-mBHI-p5,11960,26667
D11-e003Assembly-mGAM-p3,11488,25396
D2-e003Assembly-mBHI-p3,11230,25954
B3-e003Assembly-mBHI-p5,4491,9396
A9-e003Coalescence-mBHI-p5,10193,22476
D5-e003Coalescence-Inoculumn-mBHI,12078,26975
B2-e003Coalescence-mGAM-p3,11698,26077
C11-e003Coalescence-mGAM-p5,12085,27097
G4-e004Assembly-epsilon-p3,11396,26035
B3-e003Coalescence-Inoculumn-mBHI,9885,21783
A8-e003Coalescence-mBHI-p5,11077,25647
D5-e004Assembly-mGAM-p7,11727,26883
C2-e003Assembly-mBHI-p5,3936,9721
D5-e003Assembly-mBHI-p5,7758,16736
A5-e003Coalescence-mBHI-p7,11819,26135
BG-Fecal,10387,23492
D2-e003Coalescence-mGAM-p5,12096,27061
B9-e003Assembly-mGAM-p5,12019,26910
D3-e003Coalescence-mGAM-p3,12073,27024
D9-e003Coalescence-mGAM-p3,12086,27064
E2-e004Assembly-mGAM-p7,11708,26839
D3-e003Coalescence-mGAM-p5,12097,27118
C10-e003Coalescence-mGAM-p3,12077,27033
A5-e003Coalescence-mBHI-inoculumn-redo,11870,26755
B11-e003Assembly-mGAM-p3,11971,26735
D2-e003Assembly-mBHI-p5,6047,15250
B9-e003Coalescence-mGAM-p7,12076,27042
B11-e003Coalescence-mGAM-p7,12002,26825
C3-e003Coalescence-Inoculumn-mGAM,12102,27133
B5-e003Coalescence-mBHI-p7,11263,24942
A3-e003Coalescence-mGAM-p7,12095,27096
D4-e003Coalescence-Inoculumn-mBHI,12101,27121
D10-e003Coalescence-mGAM-p7,12086,27088
C12-e003Coalescence-mGAM-p3,12082,27071
C11-e003Coalescence-mGAM-p3,12090,27113
D5-e004Assembly-mGAM-p3,11850,26989
A10-e003Coalescence-mBHI-p7,10207,22320
C10-e003Coalescence-mBHI-p7,11728,26307
B9-e003Coalescence-mBHI-p5,11985,26685
F4-e004Assembly-epsilon-p3,10638,24530
B10-e003Coalescence-mBHI-p3,12008,26813
C11-e003Coalescence-mBHI-p5,12099,27103
A2-e003Coalescence-mGAM-p7,11746,26805
F5-e004Assembly-epsilon-p3,5615,13569
E3-e004Assembly-mGAM-p5,11644,26266
E2-e004Assembly-mGAM-p5,11693,26775
C3-e003GlycerolRevival-mBHI-p2,11801,26329
D10-e003Coalescence-mGAM-p3,12091,27108
B10-e003Coalescence-mGAM-p7,12029,26915
C4-e004Assembly-mBHI-p3,11174,25783
A9-e003Coalescence-mBHI-p7,12069,27032
C2-e003Coalescence-Inoculumn-mGAM,12097,27127
B3-e003Coalescence-Inoculumn-mGAM,12094,27114
D11-e003Coalescence-mGAM-p7,12083,27012
D5-e003Coalescence-mGAM-p3,12094,27108
D4-e004Assembly-mGAM-p3,11161,25841
E4-e004Assembly-mGAM-p5,11772,26853
E5-e004Assembly-mGAM-p3,11778,26944
D2-e003Coalescence-Inoculumn-mBHI,11236,25397
B4-e003Coalescence-Inoculumn-mGAM,12103,27133
A10-e003Coalescence-mGAM-p7,12078,27077
B2-e003Assembly-mBHI-p3,9236,22144
F4-e004Assembly-epsilon-p7,11547,26386
D9-e003Coalescence-mBHI-p5,11044,24088
C4-e003Coalescence-Inoculumn-mGAM,12068,27059
D4-e003Coalescence-mGAM-p3,12099,27127
B9-e003Coalescence-mBHI-p7,11649,25866
A2-e003Coalescence-mGAM-p5,11546,26570
D11-e003Assembly-mGAM-p5,11861,26314
C3-e003Coalescence-mGAM-p7,12103,27136
B11-e003GlycerolRevival-mGAM-p2,11912,26492
C5-e004Assembly-mBHI-p7,6531,16044
B3-e003Coalescence-mGAM-p5,12098,27118
D9-e003Coalescence-mBHI-p7,10549,22817
G5-e004Assembly-epsilon-p5,9769,22879
B10-e003Assembly-mGAM-p3,8857,19273
C5-e003Coalescence-mBHI-p7,12067,27025
D12-e003Coalescence-mBHI-p3,4900,9889
E2-e004Assembly-mGAM-p3,3852,9065
D4-e004Assembly-mGAM-p7,11796,26887
C11-e003Coalescence-mGAM-p7,12089,27108
C11-e003Assembly-mGAM-p3,11972,26607
D10-e003Coalescence-mBHI-p7,12045,26951
C9-e003Coalescence-mBHI-p7,8448,18596
A2-e003Coalescence-mBHI-p3,5304,13224
B8-e003Coalescence-mGAM-p5,12085,27072
C11-e003Assembly-mGAM-p5,12076,26972
B10-e003GlycerolRevival-mGAM-p2,11908,26630
B3-e003Coalescence-mBHI-p5,11467,25391
C2-e003Coalescence-mBHI-inoculumn-redo,12046,27056
A8-e003Coalescence-mGAM-p7,11810,26990
C11-e003GlycerolRevival-mGAM-p2,12073,26956
B2-e003Coalescence-Inoculumn-mBHI,11162,25687
A11-e003Coalescence-mBHI-p5,11698,25914
C10-e003Coalescence-mGAM-p5,12091,27085
C9-e003Assembly-mGAM-p5,11806,26294
A5-e003Coalescence-Inoculumn-mGAM,12099,27135
A3-e003Coalescence-mBHI-p3,9820,22013
AG-Fecal,11727,26842
D4-e003Coalescence-Inoculumn-mGAM,11871,26521
A2-e003Coalescence-mBHI-p5,10357,24110
B5-e004Assembly-mBHI-p5,4979,11837
C10-e003Coalescence-mBHI-p5,11844,26449
B9-e003Coalescence-mBHI-p3,11630,25837
C3-e003Coalescence-mBHI-inoculumn-redo,12071,27030
B5-e003Coalescence-mGAM-p3,12045,26883
BK-Fecal,10207,22468
C3-e003Assembly-mBHI-p5,11885,26421
C4-e004Assembly-mBHI-p7,8216,19603
C9-e003GlycerolRevival-mGAM-p2,12088,27060
C9-e003Coalescence-mGAM-p5,12102,27128
A2-e003Coalescence-mBHI-inoculumn-redo,11853,27055
C2-e003Coalescence-mGAM-p5,12050,26999
B8-e003GlycerolRevival-mGAM-p2,11537,26593
C8-e003Coalescence-mBHI-p5,12024,26814
B8-e003Coalescence-mGAM-p7,12088,27076
B4-e003Coalescence-Inoculumn-mBHI,12072,27049
D2-e003Coalescence-Inoculumn-mGAM,12087,27117
B8-e003Coalescence-mBHI-p7,5112,11313
D3-e003Coalescence-Inoculumn-mGAM,12103,27132
B11-e003Coalescence-mBHI-p3,11562,25598
C5-e003Coalescence-Inoculumn-mGAM,12100,27128
C4-e003Coalescence-mBHI-p5,12041,26926
BC-Fecal,5302,11576
e004-inoculumn-fecal-BE,4879,11467
A11-e003Coalescence-mBHI-p3,12101,27115
B4-e004Assembly-mBHI-p7,8407,20084
A4-e003Coalescence-Inoculumn-mGAM,12103,27136
B4-e003Coalescence-mBHI-p3,11896,26545
A5-e003Coalescence-Inoculumn-mBHI,9207,21009
A9-e003Coalescence-mGAM-p5,12096,27095
C10-e003Coalescence-mGAM-p7,12093,27102
A11-e003Coalescence-mGAM-p3,12098,27125
C10-e003Coalescence-mBHI-p3,11817,26339
D2-e003Coalescence-mBHI-p3,11999,26791
C5-e003GlycerolRevival-mBHI-p2,11278,24872
H5-e003Coalescence-mBHI-p5_S40,12032,26630
E2-e003Coalescence-mGAM-p7_S145,11545,26960
G5-e003Coalescence-mBHI-p7_S124,11914,26334
H111-e003Coalescence-mGAM-p7_S188,12096,26949
H4-e003Coalescence-mGAM-p7_S183,12019,26541
F5-e003Coalescence-mGAM-p5_S64,12074,26897
F5-e003Coalescence-mGAM-p7_S160,12086,26955
F8-e003Coalescence-mBHI-p3_S117,11040,24118
H3-e003Coalescence-mBHI-p3_S46,11758,25935
H2-e003Coalescence-mBHI-p7_S133,11416,24837
E5-e003Coalescence-mBHI-p3_S12,10808,23091
F100-e003Coalescence-mGAM-p7_S163,12057,26969
F9-e003Coalescence-mBHI-p5_S18,11786,26166
H3-e003Coalescence-mBHI-p7_S134,10048,21099
E3-e003Coalescence-mGAM-p3_S58,11518,25589
G4-e003Coalescence-mBHI-p5_S27,11978,26710
E8-e003Coalescence-mBHI-p5_S5,11472,26691
G2-e003Coalescence-mBHI-p3_S33,4566,10085
E9-e003Coalescence-mBHI-p5_S6,11546,25446
H111-e003Coalescence-mBHI-p3_S144,12084,26917
G111-e003Coalescence-mGAM-p5_S80,12043,26944
G100-e003Coalescence-mGAM-p3_S179,11994,26676
F111-e003Coalescence-mGAM-p5_S68,11834,26276
G111-e003Coalescence-mBHI-p5_S32,12077,26918
G5-e003Coalescence-mBHI-p3_S36,4495,8874
H2-e003Coalescence-mGAM-p7_S181,12087,26975
H9-e003Coalescence-mGAM-p3_S190,11816,26237
E3-e003Coalescence-mBHI-p3_S10,10132,22562
H2-e003Coalescence-mGAM-p5_S85,8146,16423
G8-e003Coalescence-mGAM-p3_S177,12058,27040
F2-e003Coalescence-mGAM-p7_S157,12017,26706
H3-e003Coalescence-mGAM-p3_S94,12045,26663
H4-e003Coalescence-mGAM-p3_S95,11861,26191
E5-e003Coalescence-mBHI-p7_S100,11100,24197
F3-e003Coalescence-mGAM-p3_S70,11840,26175
E100-e003Coalescence-mBHI-p7_S103,11810,26202
F9-e003Coalescence-mGAM-p5_S66,12071,26946
G111-e003Coalescence-mGAM-p7_S176,10383,22484
H100-e003Coalescence-mGAM-p7_S187,11434,24960
E100-e003Coalescence-mGAM-p3_S155,12058,26997
E3-e003Coalescence-mGAM-p5_S50,12037,26810
F5-e003Coalescence-mGAM-p3_S72,11594,25408
E9-e003Coalescence-mBHI-p7_S102,11653,25857
E5-e003Coalescence-mBHI-p5_S4,11525,25164
F111-e003Coalescence-mGAM-p7_S164,11434,25272
E111-e003Coalescence-mBHI-p5_S8,11761,25874
H100-e003Coalescence-mBHI-p5_S43,12034,26741
F2-e003Coalescence-mGAM-p5_S61,12029,26759
F5-e003Coalescence-mBHI-p5_S16,7444,14748
F8-e003Coalescence-mGAM-p5_S65,12037,26842
H8-e003Coalescence-mBHI-p7_S137,12087,26939
G9-e003Coalescence-mGAM-p5_S78,12061,26918
E2-e003Coalescence-mBHI-p5_S1,7488,18725
E2-e003Coalescence-mBHI-p3_S9,4475,11676
G8-e003Coalescence-mGAM-p5_S77,12038,26949
G3-e003Coalescence-mBHI-p3_S34,12080,26911
G100-e003Coalescence-mBHI-p5_S31,11883,26352
E111-e003Coalescence-mBHI-p3_S108,11591,25446
F8-e003Coalescence-mGAM-p3_S165,5810,11501
G3-e003Coalescence-mBHI-p5_S26,12058,26890
G5-e003Coalescence-mBHI-p5_S28,11925,26396
H111-e003Coalescence-mGAM-p5_S92,12087,26938
G4-e003Coalescence-mBHI-p3_S35,11948,26545
H9-e003Coalescence-mGAM-p5_S90,12019,26749
H2-e003Coalescence-mBHI-p3_S45,11934,26278
E8-e003Coalescence-mBHI-p7_S101,11807,27086
H2-e003Coalescence-mGAM-p3_S93,12044,26701
E4-e003Coalescence-mGAM-p5_S51,12014,26786
G9-e003Coalescence-mGAM-p7_S174,12073,26983
F2-e003Coalescence-mBHI-p3_S21,9054,20234
E8-e003Coalescence-mGAM-p3_S153,12025,26842
G111-e003Coalescence-mGAM-p3_S180,12051,27016
G5-e003Coalescence-mGAM-p3_S84,12071,26955
H8-e003Coalescence-mBHI-p5_S41,12066,26842
E100-e003Coalescence-mBHI-p5_S7,11602,25638
G100-e003Coalescence-mGAM-p7_S175,12020,26858
F9-e003Coalescence-mGAM-p7_S162,11996,26657
F8-e003Coalescence-mGAM-p7_S161,11834,26224
F3-e003Coalescence-mBHI-p3_S22,10114,22071
G3-e003Coalescence-mBHI-p7_S122,12063,26870
G5-e003Coalescence-mGAM-p5_S76,12079,27020
G5-e003Coalescence-mGAM-p7_S172,12082,26959
G4-e003Coalescence-mGAM-p5_S75,12022,26895
G8-e003Coalescence-mBHI-p3_S129,11916,26424
E5-e003Coalescence-mGAM-p3_S60,11889,26195
G2-e003Coalescence-mGAM-p5_S73,11960,26686
E5-e003Coalescence-mGAM-p7_S148,12088,26967
H9-e003Coalescence-mGAM-p7_S186,11981,26666
E100-e003Coalescence-mGAM-p5_S55,12045,26962
E8-e003Coalescence-mGAM-p5_S53,11632,27058
H5-e003Coalescence-mGAM-p3_S96,12023,26611
G4-e003Coalescence-mGAM-p3_S83,12025,26865
F4-e003Coalescence-mBHI-p7_S111,11613,25701
H3-e003Coalescence-mGAM-p7_S182,10770,23080
H5-e003Coalescence-mGAM-p5_S88,11849,26008
F4-e003Coalescence-mGAM-p5_S63,12085,27082
G4-e003Coalescence-mGAM-p7_S171,12040,26941
H8-e003Coalescence-mGAM-p5_S89,12051,26758
F3-e003Coalescence-mBHI-p5_S14,10653,23185
F100-e003Coalescence-mBHI-p7_S115,11429,25164
E3-e003Coalescence-mGAM-p7_S146,12041,26850
F100-e003Coalescence-mGAM-p3_S167,11837,26062
G100-e003Coalescence-mBHI-p3_S131,11496,26987
G4-e003Coalescence-mBHI-p7_S123,11928,26686
E9-e003Coalescence-mGAM-p3_S154,12076,27006
F3-e003Coalescence-mGAM-p5_S62,12057,26928
H4-e003Coalescence-mBHI-p7_S135,10637,23078
E3-e003Coalescence-mBHI-p5_S2,10690,23286
G111-e003Coalescence-mBHI-p7_S128,11849,26060
H3-e003Coalescence-mBHI-p5_S38,10119,21266
G3-e003Coalescence-mGAM-p3_S82,12085,27082
F111-e003Coalescence-mGAM-p3_S168,11847,26347
F3-e003Coalescence-mGAM-p7_S158,12006,26719
F8-e003Coalescence-mBHI-p7_S113,10149,21939
H4-e003Coalescence-mBHI-p3_S47,11600,25472
F100-e003Coalescence-mGAM-p5_S67,11800,26188
G8-e003Coalescence-mBHI-p7_S125,10470,22860
F4-e003Coalescence-mBHI-p5_S15,11740,25985
H111-e003Coalescence-mBHI-p5_S44,12050,26663
E111-e003Coalescence-mBHI-p7_S104,12095,27036
E2-e003Coalescence-mGAM-p3_S57,11509,26939
F2-e003Coalescence-mBHI-p5_S13,11843,26303
F4-e003Coalescence-mBHI-p3_S23,11132,24431
F2-e003Coalescence-mGAM-p3_S69,11919,26478
E9-e003Coalescence-mGAM-p5_S54,11971,26579
G3-e003Coalescence-mGAM-p5_S74,12063,26988
E111-e003Coalescence-mGAM-p5_S56,12056,26810
G100-e003Coalescence-mGAM-p5_S79,12040,26938
H100-e003Coalescence-mGAM-p5_S91,9170,19090
G9-e003Coalescence-mBHI-p3_S130,10176,22225
E4-e003Coalescence-mGAM-p7_S147,12031,26943
E4-e003Coalescence-mGAM-p3_S59,11725,25965
H4-e003Coalescence-mBHI-p5_S39,10551,22499
F4-e003Coalescence-mGAM-p3_S71,12098,27109
H100-e003Coalescence-mBHI-p7_S139,12068,26951
G8-e003Coalescence-mBHI-p5_S29,11731,25993
G8-e003Coalescence-mGAM-p7_S173,12055,27007
E4-e003Coalescence-mBHI-p3_S11,3123,6830
E2-e003Coalescence-mGAM-p5_S49,11602,27051
H9-e003Coalescence-mBHI-p5_S42,11551,25508
H111-e003Coalescence-mGAM-p3_S192,12095,26952
F5-e003Coalescence-mBHI-p3_S24,11396,24602
E8-e003Coalescence-mBHI-p3_S105,11279,26657
E8-e003Coalescence-mGAM-p7_S149,11671,27076
E9-e003Coalescence-mGAM-p7_S150,3680,7732
H5-e003Coalescence-mBHI-p7_S136,8624,18478
G9-e003Coalescence-mBHI-p5_S30,10606,23349
F111-e003Coalescence-mBHI-p7_S116,10070,21307
F5-e003Coalescence-mBHI-p7_S112,11047,23523
F4-e003Coalescence-mGAM-p7_S159,12100,27104
F111-e003Coalescence-mBHI-p3_S120,7998,16382
H3-e003Coalescence-mGAM-p5_S86,12030,26824
E4-e003Coalescence-mBHI-p7_S99,2994,8100
H4-e003Coalescence-mGAM-p5_S87,11838,25821
E100-e003Coalescence-mGAM-p7_S151,12028,26907
G9-e003Coalescence-mGAM-p3_S178,12096,27046
H9-e003Coalescence-mBHI-p7_S138,5540,11152
H8-e003Coalescence-mGAM-p7_S185,12099,27108
G2-e003Coalescence-mGAM-p3_S81,11877,26348
F111-e003Coalescence-mBHI-p5_S20,4430,8848
F8-e003Coalescence-mBHI-p5_S17,11498,25083
G100-e003Coalescence-mBHI-p7_S127,11860,26328
E5-e003Coalescence-mGAM-p5_S52,12025,26607
