,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B5-e003Assembly-mBHI-p5,7460,7238
D2-e003Coalescence-mBHI-p5,9658,9558
D8-e003Assembly-mGAM-p5,7285,7241
D5-e003Coalescence-mGAM-p5,10287,10291
B5-e003Coalescence-mBHI-p5,6160,6125
D5-e003Coalescence-mBHI-p7,8968,8897
C9-e003Coalescence-mBHI-p5,9740,9918
A5-e003Coalescence-mGAM-p3,10267,10290
A2-e003Coalescence-Inoculumn-mGAM,10074,10055
E5-e004Assembly-mGAM-p5,10019,10061
D8-e003Coalescence-mGAM-p5,10309,10308
A12-e003Coalescence-mGAM-p3,10212,10196
C2-e003Coalescence-mBHI-p3,5686,5524
C4-e004Assembly-mBHI-p5,6530,6643
D9-e003Coalescence-mGAM-p7,10310,10396
D4-e003Coalescence-mBHI-p7,9334,9143
D8-e003Assembly-mGAM-p3,4030,3955
E4-e004Assembly-mGAM-p7,9992,10150
E3-e004Assembly-mGAM-p3,9877,9999
D2-e004Assembly-mGAM-p3,9696,9766
B10-e003Coalescence-mGAM-p3,10322,10399
A9-e003Coalescence-mGAM-p7,10224,10303
D5-e004Assembly-mGAM-p5,6677,6771
B5-e003Coalescence-Inoculumn-mGAM,10321,10400
D10-e003Coalescence-mBHI-p5,9939,9866
D5-e003Coalescence-mBHI-p3,9784,9853
D9-e003Coalescence-mGAM-p5,10319,10400
C9-e003Coalescence-mBHI-p3,10256,10357
D10-e003Coalescence-mGAM-p5,10311,10385
C8-e003Coalescence-mBHI-p7,8260,8268
B11-e003Assembly-mGAM-p5,10141,10114
B4-e003Coalescence-mGAM-p5,10314,10391
D4-e003Coalescence-mGAM-p5,10317,10399
B5-e003Coalescence-mGAM-p5,10144,10185
BB-Fecal,7059,7166
B5-e003Coalescence-Inoculumn-mBHI,9941,9858
C2-e003Coalescence-mGAM-p3,9929,9985
B5-e003Coalescence-mGAM-p7,10214,10193
D8-e003Coalescence-mBHI-p5,10226,10239
E5-e004Assembly-mGAM-p7,10018,10047
C10-e003Assembly-mGAM-p3,9423,9424
B10-e003Coalescence-mBHI-p5,9534,9685
D5-e003Coalescence-Inoculumn-mGAM,10322,10400
B5-e003Coalescence-mBHI-p3,8906,8814
G4-e004Assembly-epsilon-p5,9819,9782
C4-e003Coalescence-mGAM-p5,10314,10384
C5-e003Coalescence-mGAM-p7,10316,10381
C5-e003Coalescence-mBHI-inoculumn-redo,10311,10374
A2-e003Coalescence-mBHI-p7,3922,3812
A10-e003Coalescence-mBHI-p5,7340,7145
BF-Fecal,3466,3625
A4-e003Coalescence-mGAM-p5,10206,10294
D5-e003Coalescence-mBHI-p5,10312,10379
D3-e003Assembly-mBHI-p3,6947,7470
D4-e003Coalescence-mGAM-p7,10318,10393
E4-e004Assembly-mGAM-p3,9708,9854
A8-e003Coalescence-mBHI-p7,10044,10016
e003-inoculumn-fecal-AC,3345,3712
E3-e004Assembly-mGAM-p7,9869,9985
B9-e003GlycerolRevival-mGAM-p2,10291,10379
C4-e003Coalescence-mGAM-p3,10315,10390
B2-e003Coalescence-Inoculumn-mGAM,10321,10398
D5-e003Coalescence-mGAM-p7,8463,8244
C5-e003Coalescence-mBHI-p5,10098,10105
C5-e003Coalescence-mGAM-p3,10317,10396
A3-e003Coalescence-mBHI-inoculumn-redo,4666,5353
D9-e003Assembly-mGAM-p5,10206,10321
B12-e003Coalescence-mGAM-p3,10249,10346
A11-e003Coalescence-mBHI-p7,9466,9216
A3-e003Coalescence-Inoculumn-mGAM,10306,10386
D10-e003Assembly-mGAM-p3,10124,10144
C3-e003Coalescence-mGAM-p5,10321,10398
B4-e004Assembly-mBHI-p5,3723,3971
C10-e003GlycerolRevival-mGAM-p2,10308,10384
D3-e003Assembly-mBHI-p5,10168,10313
A10-e003Coalescence-mGAM-p3,10315,10389
A9-e003Coalescence-mBHI-p3,10308,10395
A2-e003Coalescence-Inoculumn-mBHI,10069,10047
D3-e003Coalescence-mBHI-p7,10233,10248
C3-e003Coalescence-mBHI-p5,10162,10257
D11-e003Assembly-mGAM-p3,9780,9732
D2-e003Assembly-mBHI-p3,9678,9546
B3-e003Assembly-mBHI-p5,3429,3811
A9-e003Coalescence-mBHI-p5,8420,8773
D5-e003Coalescence-Inoculumn-mBHI,10301,10320
B2-e003Coalescence-mGAM-p3,9978,10130
C11-e003Coalescence-mGAM-p5,10311,10381
G4-e004Assembly-epsilon-p3,9761,9797
B3-e003Coalescence-Inoculumn-mBHI,8182,8519
A8-e003Coalescence-mBHI-p5,9547,9529
D5-e004Assembly-mGAM-p7,9994,10011
C2-e003Assembly-mBHI-p5,3560,3453
D5-e003Assembly-mBHI-p5,6638,6467
A5-e003Coalescence-mBHI-p7,10074,10000
BG-Fecal,9010,8949
D2-e003Coalescence-mGAM-p5,10316,10341
B9-e003Assembly-mGAM-p5,10257,10359
D3-e003Coalescence-mGAM-p3,10298,10360
D9-e003Coalescence-mGAM-p3,10314,10394
E2-e004Assembly-mGAM-p7,10076,10132
D3-e003Coalescence-mGAM-p5,10320,10387
C10-e003Coalescence-mGAM-p3,10307,10357
A5-e003Coalescence-mBHI-inoculumn-redo,10167,10151
B11-e003Assembly-mGAM-p3,10215,10218
D2-e003Assembly-mBHI-p5,5624,5643
B9-e003Coalescence-mGAM-p7,10300,10389
B11-e003Coalescence-mGAM-p7,10262,10348
C3-e003Coalescence-Inoculumn-mGAM,10322,10400
B5-e003Coalescence-mBHI-p7,9222,9198
A3-e003Coalescence-mGAM-p7,10320,10398
D4-e003Coalescence-Inoculumn-mBHI,10322,10393
D10-e003Coalescence-mGAM-p7,10315,10382
C12-e003Coalescence-mGAM-p3,10303,10376
C11-e003Coalescence-mGAM-p3,10313,10388
D5-e004Assembly-mGAM-p3,10017,10049
A10-e003Coalescence-mBHI-p7,8681,8708
C10-e003Coalescence-mBHI-p7,10068,10128
B9-e003Coalescence-mBHI-p5,10196,10308
F4-e004Assembly-epsilon-p3,9273,9220
B10-e003Coalescence-mBHI-p3,10228,10313
C11-e003Coalescence-mBHI-p5,10317,10385
A2-e003Coalescence-mGAM-p7,10016,9955
F5-e004Assembly-epsilon-p3,5087,5078
E3-e004Assembly-mGAM-p5,9895,10030
E2-e004Assembly-mGAM-p5,10082,10118
C3-e003GlycerolRevival-mBHI-p2,10033,10193
D10-e003Coalescence-mGAM-p3,10316,10385
B10-e003Coalescence-mGAM-p7,10246,10353
C4-e004Assembly-mBHI-p3,9626,9780
A9-e003Coalescence-mBHI-p7,10288,10384
C2-e003Coalescence-Inoculumn-mGAM,10317,10397
B3-e003Coalescence-Inoculumn-mGAM,10322,10400
D11-e003Coalescence-mGAM-p7,10298,10331
D5-e003Coalescence-mGAM-p3,10317,10362
D4-e004Assembly-mGAM-p3,9674,9785
E4-e004Assembly-mGAM-p5,10020,10152
E5-e004Assembly-mGAM-p3,10014,10026
D2-e003Coalescence-Inoculumn-mBHI,9802,9672
B4-e003Coalescence-Inoculumn-mGAM,10322,10400
A10-e003Coalescence-mGAM-p7,10306,10382
B2-e003Assembly-mBHI-p3,8224,8149
F4-e004Assembly-epsilon-p7,9954,9962
D9-e003Coalescence-mBHI-p5,9051,9187
C4-e003Coalescence-Inoculumn-mGAM,10299,10365
D4-e003Coalescence-mGAM-p3,10321,10395
B9-e003Coalescence-mBHI-p7,9834,10034
A2-e003Coalescence-mGAM-p5,9864,9818
D11-e003Assembly-mGAM-p5,10106,10072
C3-e003Coalescence-mGAM-p7,10322,10400
B11-e003GlycerolRevival-mGAM-p2,10194,10146
C5-e004Assembly-mBHI-p7,5927,6014
B3-e003Coalescence-mGAM-p5,10322,10399
D9-e003Coalescence-mBHI-p7,8315,8436
G5-e004Assembly-epsilon-p5,8461,8467
B10-e003Assembly-mGAM-p3,7640,7626
C5-e003Coalescence-mBHI-p7,10297,10366
D12-e003Coalescence-mBHI-p3,4217,3828
E2-e004Assembly-mGAM-p3,3388,3567
D4-e004Assembly-mGAM-p7,10029,10178
C11-e003Coalescence-mGAM-p7,10310,10385
C11-e003Assembly-mGAM-p3,10229,10163
D10-e003Coalescence-mBHI-p7,10287,10332
C9-e003Coalescence-mBHI-p7,6780,7237
A2-e003Coalescence-mBHI-p3,5033,4876
B8-e003Coalescence-mGAM-p5,10319,10396
C11-e003Assembly-mGAM-p5,10284,10316
B10-e003GlycerolRevival-mGAM-p2,10196,10248
B3-e003Coalescence-mBHI-p5,9728,9906
C2-e003Coalescence-mBHI-inoculumn-redo,10250,10274
A8-e003Coalescence-mGAM-p7,10047,10021
C11-e003GlycerolRevival-mGAM-p2,10297,10306
B2-e003Coalescence-Inoculumn-mBHI,9582,9771
A11-e003Coalescence-mBHI-p5,10055,9937
C10-e003Coalescence-mGAM-p5,10307,10377
C9-e003Assembly-mGAM-p5,10023,10205
A5-e003Coalescence-Inoculumn-mGAM,10305,10369
A3-e003Coalescence-mBHI-p3,8283,8752
AG-Fecal,10081,10138
D4-e003Coalescence-Inoculumn-mGAM,10164,10203
A2-e003Coalescence-mBHI-p5,8989,9015
B5-e004Assembly-mBHI-p5,4344,4380
C10-e003Coalescence-mBHI-p5,10092,10203
B9-e003Coalescence-mBHI-p3,9806,10015
C3-e003Coalescence-mBHI-inoculumn-redo,10304,10365
B5-e003Coalescence-mGAM-p3,10262,10317
BK-Fecal,8615,8723
C3-e003Assembly-mBHI-p5,10087,10242
C4-e004Assembly-mBHI-p7,7331,7456
C9-e003GlycerolRevival-mGAM-p2,10312,10394
C9-e003Coalescence-mGAM-p5,10322,10399
A2-e003Coalescence-mBHI-inoculumn-redo,10057,10030
C2-e003Coalescence-mGAM-p5,10285,10349
B8-e003GlycerolRevival-mGAM-p2,9895,9864
C8-e003Coalescence-mBHI-p5,10252,10306
B8-e003Coalescence-mGAM-p7,10313,10399
B4-e003Coalescence-Inoculumn-mBHI,10291,10378
D2-e003Coalescence-Inoculumn-mGAM,10290,10344
B8-e003Coalescence-mBHI-p7,4231,4537
D3-e003Coalescence-Inoculumn-mGAM,10322,10400
B11-e003Coalescence-mBHI-p3,9616,9702
C5-e003Coalescence-Inoculumn-mGAM,10321,10395
C4-e003Coalescence-mBHI-p5,10261,10334
BC-Fecal,4440,4652
e004-inoculumn-fecal-BE,4316,4284
A11-e003Coalescence-mBHI-p3,10319,10383
B4-e004Assembly-mBHI-p7,7455,7506
A4-e003Coalescence-Inoculumn-mGAM,10320,10400
B4-e003Coalescence-mBHI-p3,10105,10183
A5-e003Coalescence-Inoculumn-mBHI,8586,8064
A9-e003Coalescence-mGAM-p5,10317,10398
C10-e003Coalescence-mGAM-p7,10313,10389
A11-e003Coalescence-mGAM-p3,10319,10380
C10-e003Coalescence-mBHI-p3,10100,10129
D2-e003Coalescence-mBHI-p3,10256,10237
C5-e003GlycerolRevival-mBHI-p2,9734,9574
H5-e003Coalescence-mBHI-p5_S40,10236,10134
E2-e003Coalescence-mGAM-p7_S145,10018,9992
G5-e003Coalescence-mBHI-p7_S124,10143,10055
H111-e003Coalescence-mGAM-p7_S188,10305,10280
H4-e003Coalescence-mGAM-p7_S183,10248,10174
F5-e003Coalescence-mGAM-p5_S64,10314,10363
F5-e003Coalescence-mGAM-p7_S160,10313,10371
F8-e003Coalescence-mBHI-p3_S117,9220,9563
H3-e003Coalescence-mBHI-p3_S46,9906,9935
H2-e003Coalescence-mBHI-p7_S133,9809,9545
E5-e003Coalescence-mBHI-p3_S12,9094,8822
F100-e003Coalescence-mGAM-p7_S163,10311,10397
F9-e003Coalescence-mBHI-p5_S18,9999,10192
H3-e003Coalescence-mBHI-p7_S134,8026,7643
E3-e003Coalescence-mGAM-p3_S58,9759,10079
G4-e003Coalescence-mBHI-p5_S27,10251,10276
E8-e003Coalescence-mBHI-p5_S5,9911,9844
G2-e003Coalescence-mBHI-p3_S33,4255,4160
E9-e003Coalescence-mBHI-p5_S6,9712,9979
H111-e003Coalescence-mBHI-p3_S144,10296,10241
G111-e003Coalescence-mGAM-p5_S80,10286,10348
G100-e003Coalescence-mGAM-p3_S179,10240,10269
F111-e003Coalescence-mGAM-p5_S68,10076,10221
G111-e003Coalescence-mBHI-p5_S32,10297,10281
G5-e003Coalescence-mBHI-p3_S36,3775,3349
H2-e003Coalescence-mGAM-p7_S181,10307,10258
H9-e003Coalescence-mGAM-p3_S190,10092,10240
E3-e003Coalescence-mBHI-p3_S10,8592,9089
H2-e003Coalescence-mGAM-p5_S85,6977,6314
G8-e003Coalescence-mGAM-p3_S177,10297,10367
F2-e003Coalescence-mGAM-p7_S157,10271,10377
H3-e003Coalescence-mGAM-p3_S94,10231,10226
H4-e003Coalescence-mGAM-p3_S95,10132,10077
E5-e003Coalescence-mBHI-p7_S100,9542,9183
F3-e003Coalescence-mGAM-p3_S70,10046,10199
E100-e003Coalescence-mBHI-p7_S103,10134,10128
F9-e003Coalescence-mGAM-p5_S66,10307,10399
G111-e003Coalescence-mGAM-p7_S176,8847,8798
H100-e003Coalescence-mGAM-p7_S187,9719,9572
E100-e003Coalescence-mGAM-p3_S155,10295,10358
E3-e003Coalescence-mGAM-p5_S50,10274,10381
F5-e003Coalescence-mGAM-p3_S72,9692,9652
E9-e003Coalescence-mBHI-p7_S102,9807,10094
E5-e003Coalescence-mBHI-p5_S4,9869,9558
F111-e003Coalescence-mGAM-p7_S164,9753,9904
E111-e003Coalescence-mBHI-p5_S8,10131,9847
H100-e003Coalescence-mBHI-p5_S43,10277,10259
F2-e003Coalescence-mGAM-p5_S61,10267,10391
F5-e003Coalescence-mBHI-p5_S16,4952,4901
F8-e003Coalescence-mGAM-p5_S65,10281,10384
H8-e003Coalescence-mBHI-p7_S137,10300,10263
G9-e003Coalescence-mGAM-p5_S78,10297,10396
E2-e003Coalescence-mBHI-p5_S1,6985,6962
E2-e003Coalescence-mBHI-p3_S9,4293,4258
G8-e003Coalescence-mGAM-p5_S77,10282,10343
G3-e003Coalescence-mBHI-p3_S34,10310,10393
G100-e003Coalescence-mBHI-p5_S31,10123,10194
E111-e003Coalescence-mBHI-p3_S108,9990,9679
F8-e003Coalescence-mGAM-p3_S165,4370,5239
G3-e003Coalescence-mBHI-p5_S26,10288,10388
G5-e003Coalescence-mBHI-p5_S28,10181,10115
H111-e003Coalescence-mGAM-p5_S92,10301,10253
G4-e003Coalescence-mBHI-p3_S35,10219,10215
H9-e003Coalescence-mGAM-p5_S90,10266,10369
H2-e003Coalescence-mBHI-p3_S45,10180,10044
E8-e003Coalescence-mBHI-p7_S101,10079,10032
H2-e003Coalescence-mGAM-p3_S93,10275,10176
E4-e003Coalescence-mGAM-p5_S51,10261,10275
G9-e003Coalescence-mGAM-p7_S174,10312,10399
F2-e003Coalescence-mBHI-p3_S21,7660,8286
E8-e003Coalescence-mGAM-p3_S153,10267,10309
G111-e003Coalescence-mGAM-p3_S180,10290,10349
G5-e003Coalescence-mGAM-p3_S84,10303,10339
H8-e003Coalescence-mBHI-p5_S41,10293,10217
E100-e003Coalescence-mBHI-p5_S7,9943,9943
G100-e003Coalescence-mGAM-p7_S175,10273,10327
F9-e003Coalescence-mGAM-p7_S162,10234,10375
F8-e003Coalescence-mGAM-p7_S161,10056,10271
F3-e003Coalescence-mBHI-p3_S22,8413,8790
G3-e003Coalescence-mBHI-p7_S122,10295,10379
G5-e003Coalescence-mGAM-p5_S76,10312,10366
G5-e003Coalescence-mGAM-p7_S172,10307,10332
G4-e003Coalescence-mGAM-p5_S75,10285,10329
G8-e003Coalescence-mBHI-p3_S129,10171,10202
E5-e003Coalescence-mGAM-p3_S60,10122,9959
G2-e003Coalescence-mGAM-p5_S73,10242,10257
E5-e003Coalescence-mGAM-p7_S148,10307,10267
H9-e003Coalescence-mGAM-p7_S186,10254,10354
E100-e003Coalescence-mGAM-p5_S55,10292,10344
E8-e003Coalescence-mGAM-p5_S53,10042,10012
H5-e003Coalescence-mGAM-p3_S96,10243,10155
G4-e003Coalescence-mGAM-p3_S83,10281,10330
F4-e003Coalescence-mBHI-p7_S111,9745,9855
H3-e003Coalescence-mGAM-p7_S182,8485,8457
H5-e003Coalescence-mGAM-p5_S88,10140,9872
F4-e003Coalescence-mGAM-p5_S63,10317,10399
G4-e003Coalescence-mGAM-p7_S171,10286,10325
H8-e003Coalescence-mGAM-p5_S89,10281,10198
F3-e003Coalescence-mBHI-p5_S14,8930,9238
F100-e003Coalescence-mBHI-p7_S115,9634,9840
E3-e003Coalescence-mGAM-p7_S146,10294,10387
F100-e003Coalescence-mGAM-p3_S167,10018,10236
G100-e003Coalescence-mBHI-p3_S131,10035,9970
G4-e003Coalescence-mBHI-p7_S123,10216,10250
E9-e003Coalescence-mGAM-p3_S154,10314,10390
F3-e003Coalescence-mGAM-p5_S62,10292,10397
H4-e003Coalescence-mBHI-p7_S135,8988,8713
E3-e003Coalescence-mBHI-p5_S2,8901,9307
G111-e003Coalescence-mBHI-p7_S128,10085,9978
H3-e003Coalescence-mBHI-p5_S38,7787,7633
G3-e003Coalescence-mGAM-p3_S82,10314,10388
F111-e003Coalescence-mGAM-p3_S168,10143,10282
F3-e003Coalescence-mGAM-p7_S158,10260,10382
F8-e003Coalescence-mBHI-p7_S113,8466,8794
H4-e003Coalescence-mBHI-p3_S47,9906,9652
F100-e003Coalescence-mGAM-p5_S67,10049,10237
G8-e003Coalescence-mBHI-p7_S125,9089,9003
F4-e003Coalescence-mBHI-p5_S15,9857,10073
H111-e003Coalescence-mBHI-p5_S44,10269,10128
E111-e003Coalescence-mBHI-p7_S104,10310,10287
E2-e003Coalescence-mGAM-p3_S57,9984,9955
F2-e003Coalescence-mBHI-p5_S13,10070,10242
F4-e003Coalescence-mBHI-p3_S23,9196,9504
F2-e003Coalescence-mGAM-p3_S69,10155,10287
E9-e003Coalescence-mGAM-p5_S54,10200,10324
G3-e003Coalescence-mGAM-p5_S74,10299,10362
E111-e003Coalescence-mGAM-p5_S56,10284,10215
G100-e003Coalescence-mGAM-p5_S79,10282,10341
H100-e003Coalescence-mGAM-p5_S91,7782,7300
G9-e003Coalescence-mBHI-p3_S130,8500,8842
E4-e003Coalescence-mGAM-p7_S147,10278,10344
E4-e003Coalescence-mGAM-p3_S59,10039,10039
H4-e003Coalescence-mBHI-p5_S39,8942,8478
F4-e003Coalescence-mGAM-p3_S71,10318,10399
H100-e003Coalescence-mBHI-p7_S139,10303,10342
G8-e003Coalescence-mBHI-p5_S29,10060,10076
G8-e003Coalescence-mGAM-p7_S173,10292,10355
E4-e003Coalescence-mBHI-p3_S11,3050,2916
E2-e003Coalescence-mGAM-p5_S49,10057,9994
H9-e003Coalescence-mBHI-p5_S42,9659,9745
H111-e003Coalescence-mGAM-p3_S192,10305,10259
F5-e003Coalescence-mBHI-p3_S24,9256,9117
E8-e003Coalescence-mBHI-p3_S105,9908,9845
E8-e003Coalescence-mGAM-p7_S149,10064,10018
E9-e003Coalescence-mGAM-p7_S150,2845,3415
H5-e003Coalescence-mBHI-p7_S136,7578,7041
G9-e003Coalescence-mBHI-p5_S30,8805,9156
F111-e003Coalescence-mBHI-p7_S116,8245,8180
F5-e003Coalescence-mBHI-p7_S112,8910,8642
F4-e003Coalescence-mGAM-p7_S159,10317,10399
F111-e003Coalescence-mBHI-p3_S120,5691,5773
H3-e003Coalescence-mGAM-p5_S86,10279,10302
E4-e003Coalescence-mBHI-p7_S99,3347,3020
H4-e003Coalescence-mGAM-p5_S87,10074,9878
E100-e003Coalescence-mGAM-p7_S151,10276,10320
G9-e003Coalescence-mGAM-p3_S178,10320,10399
H9-e003Coalescence-mBHI-p7_S138,3728,3851
H8-e003Coalescence-mGAM-p7_S185,10315,10367
G2-e003Coalescence-mGAM-p3_S81,10165,10137
F111-e003Coalescence-mBHI-p5_S20,2815,2889
F8-e003Coalescence-mBHI-p5_S17,9684,9890
G100-e003Coalescence-mBHI-p7_S127,10159,10134
E5-e003Coalescence-mGAM-p5_S52,10235,10143
