,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.7473205257836198,0.0027521606875573366
C9-e003Coalescence-mGAM-p3,0.7617795753286147,0.0
D2-e004Assembly-mGAM-p7,0.5635995955510616,0.830621408913138
B5-e004Assembly-mBHI-p3,0.11749241658240647,0.3581188740282941
C11-e003Coalescence-mBHI-p3,0.906572295247725,0.001207088020858481
D11-e003Coalescence-mBHI-p5,0.8918099089989889,0.20940562985852929
C9-e003Coalescence-mGAM-p7,0.7619817997977756,0.0
C8-e003Coalescence-mGAM-p7,0.997876643073812,0.0
D10-e003Coalescence-mBHI-p3,0.8933265925176946,0.0001448505625030177
B2-e003Coalescence-mBHI-p3,0.5571284125379171,0.2666216020472213
A8-e003Coalescence-mBHI-p3,0.0,0.9915021003331563
A4-e003Coalescence-mBHI-p7,0.8001011122345804,0.00033798464584037466
B9-e003Coalescence-mGAM-p5,0.7738119312436805,0.19226497996233885
A4-e003Coalescence-mBHI-inoculumn-redo,0.0006066734074823053,9.656704166867848e-05
B3-e003Coalescence-mBHI-p3,0.8472194135490394,0.26778040654724544
D4-e003Coalescence-mBHI-p5,0.41385237613751263,0.02476944618801603
B5-e004Assembly-mBHI-p7,0.2966632962588473,0.8693930761431123
D4-e003Coalescence-mBHI-p3,0.5074823053589484,0.03534353725073632
C4-e003GlycerolRevival-mBHI-p2,0.9248736097067746,4.828352083433924e-05
G5-e004Assembly-epsilon-p3,0.28998988877654197,0.8458307179759548
C5-e004Assembly-mBHI-p3,0.19079878665318503,0.5568538457824345
D10-e003Assembly-mGAM-p5,0.9808897876643073,0.0
B2-e003Assembly-mBHI-p5,0.0,0.4373038481966105
B2-e003Coalescence-mBHI-p5,0.4878665318503539,0.16725411617015112
B8-e003Assembly-mGAM-p5,0.0,0.743662787890493
F4-e004Assembly-epsilon-p5,0.3853387259858443,0.7269084061609773
C4-e003Coalescence-mGAM-p7,0.9867542972699697,0.0
B12-e003Coalescence-mBHI-p3,0.4277047522750253,0.09188354014774758
e004-inoculumn-fecal-AK,0.5728008088978767,0.8429819902467288
C8-e003Assembly-mGAM-p3,0.0,0.6300999468881271
