,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.010193959061407888,0.7047052616097365
C9-e003Coalescence-mGAM-p3,0.14295889499084707,0.7123181600911865
D2-e004Assembly-mGAM-p7,0.38595881178232655,0.13616917307055926
B5-e004Assembly-mBHI-p3,0.2420535862872358,0.0393245946244071
C11-e003Coalescence-mBHI-p3,0.016548676984523215,0.8934046769864323
D11-e003Coalescence-mBHI-p5,0.11653003827591946,0.7491346104349744
C9-e003Coalescence-mGAM-p7,0.1202526210683974,0.7563299628635511
C8-e003Coalescence-mGAM-p7,0.00042361457813280075,0.9997514431738794
D10-e003Coalescence-mBHI-p3,0.0411012647695124,0.8945129609883443
B2-e003Coalescence-mBHI-p3,0.2281483607921451,0.5671489134831047
A8-e003Coalescence-mBHI-p3,0.9733999001497753,0.00036584917454130975
A4-e003Coalescence-mBHI-p7,0.02483300049925112,0.7941711218149059
B9-e003Coalescence-mGAM-p5,0.16852621068397403,0.665982056844505
A4-e003Coalescence-mBHI-inoculumn-redo,0.5101164919287735,0.46628061918593966
B3-e003Coalescence-mBHI-p3,0.1672705109003162,0.6628766408059712
D4-e003Coalescence-mBHI-p5,0.019941421201531036,0.34202507629517964
B5-e004Assembly-mBHI-p7,0.6582006989515726,0.10388487700849358
D4-e003Coalescence-mBHI-p3,0.030740805458478945,0.4298831121079531
C4-e003GlycerolRevival-mBHI-p2,0.000245881178232651,0.8945275581865647
G5-e004Assembly-epsilon-p3,0.6334223664503245,0.10032727874397912
C5-e004Assembly-mBHI-p3,0.3917457147611915,0.06329025260138986
D10-e003Assembly-mGAM-p5,0.00040480945248793477,0.967107144170313
B2-e003Assembly-mBHI-p5,0.3968235147279081,0.00022807662609846676
B2-e003Coalescence-mBHI-p5,0.10013837576967881,0.36294536162076707
B8-e003Assembly-mGAM-p5,0.6772279913463138,0.0004007794977387212
F4-e004Assembly-epsilon-p5,0.39635172241637545,0.09211096812148396
C4-e003Coalescence-mGAM-p7,0.000574222000332834,0.9991537669595911
B12-e003Coalescence-mBHI-p3,0.059654518222666,0.31988998786630873
e004-inoculumn-fecal-AK,0.39328057913130304,0.13993536051770417
C8-e003Assembly-mGAM-p3,0.5803314195373606,0.00038305695481119246
C3-e003Coalescence-mGAM-p3,0.07824604759527376,0.8414287237562967
B4-e003Assembly-mBHI-p5,0.00041754035613246796,0.7579840791263742
D4-e004Assembly-mGAM-p5,0.5272019470793808,0.13873960363275362
D3-e003Coalescence-Inoculumn-mBHI,0.12815967715094026,0.7282800308857594
C8-e003Assembly-mGAM-p5,0.5639839407555334,0.0003783873221311174
C3-e003Coalescence-mBHI-p7,0.16040946912963888,0.6754635070044491
D11-e003Coalescence-mGAM-p5,0.11702521218172741,0.7510538662352465
A11-e003Coalescence-mGAM-p7,0.17213962389748713,0.680234364084274
B8-e003Coalescence-mBHI-p5,0.17036902978865037,0.6504158914586168
B10-e003Assembly-mGAM-p5,0.0003024629722083541,0.9489526786042579
C2-e003Coalescence-mGAM-p7,0.0004676318855050757,0.9991779240357391
D3-e003Coalescence-mBHI-p5,0.08054543185222166,0.4257620693458838
B11-e003Coalescence-mGAM-p3,0.16526094192045265,0.6699812847005184
C4-e003Coalescence-mBHI-inoculumn-redo,0.00021417873190214678,0.8955330735007538
B5-e003Assembly-mBHI-p5,0.08296729905142286,0.519914733242637
D2-e003Coalescence-mBHI-p5,0.10797653519720418,0.6944593889031878
