,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.10787461709094749,0.5090048798214194
C9-e003Coalescence-mGAM-p3,0.030841871765078695,0.9339031822665212
D2-e004Assembly-mGAM-p7,0.38378852857293755,0.14677848725536002
B5-e004Assembly-mBHI-p3,0.2461180944332946,0.04428178373046773
C11-e003Coalescence-mBHI-p3,0.14335893102355549,0.6384293204589109
D11-e003Coalescence-mBHI-p5,0.1456645188549699,0.6863300109017287
C9-e003Coalescence-mGAM-p7,0.051814302313298824,0.8912915952863002
C8-e003Coalescence-mGAM-p7,0.1594924474490335,0.6786230078388621
D10-e003Coalescence-mBHI-p3,0.15019985211788317,0.673864662825105
B2-e003Coalescence-mBHI-p3,0.08198394422731595,0.855827285469553
A8-e003Coalescence-mBHI-p3,0.9743102355550861,0.00020728858433265846
A4-e003Coalescence-mBHI-p7,0.1484780817576846,0.5418826247209676
B9-e003Coalescence-mGAM-p5,0.00567096229006021,0.988426309505269
A4-e003Coalescence-mBHI-inoculumn-redo,0.589656068448294,0.31794460883559156
B3-e003Coalescence-mBHI-p3,0.0015187493398119783,0.9939503711779059
D4-e003Coalescence-mBHI-p5,0.05614999471849583,0.28012780979079066
B5-e004Assembly-mBHI-p7,0.6578289848948982,0.1138579141359082
D4-e003Coalescence-mBHI-p3,0.07120618992289005,0.3543537351399055
C4-e003GlycerolRevival-mBHI-p2,0.14281947818738774,0.6141762446140269
G5-e004Assembly-epsilon-p3,0.6341948875039611,0.11010808285313813
C5-e004Assembly-mBHI-p3,0.3893524875884652,0.06976338057415771
D10-e003Assembly-mGAM-p5,0.1554805112496039,0.6598788350724186
B2-e003Assembly-mBHI-p5,0.4026222668215908,0.00017510252816279917
B2-e003Coalescence-mBHI-p5,0.0052222456955740995,0.5777234075689144
B8-e003Assembly-mGAM-p5,0.6791963663251294,4.474900067486893e-05
F4-e004Assembly-epsilon-p5,0.40369599661983735,0.09749229092041736
C4-e003Coalescence-mGAM-p7,0.15947459596493083,0.6781434356019311
B12-e003Coalescence-mBHI-p3,0.02173877680363368,0.4030213881534548
e004-inoculumn-fecal-AK,0.39321231646773,0.15049436744017028
C8-e003Assembly-mGAM-p3,0.5840659131720713,0.00015797124020142241
C3-e003Coalescence-mGAM-p3,0.08305059680997148,0.828068940455796
B4-e003Assembly-mBHI-p5,0.11884810394000211,0.5170075792970981
D4-e004Assembly-mGAM-p5,0.5294745959649308,0.1512442506359342
D3-e003Coalescence-Inoculumn-mBHI,0.11270233442484419,0.7559595078648187
C8-e003Assembly-mGAM-p5,0.5707193408682792,0.0001888594715257229
C3-e003Coalescence-mBHI-p7,0.0063893524875884644,0.9819025593105954
D11-e003Coalescence-mGAM-p5,0.1459303897750079,0.6873888802367233
A11-e003Coalescence-mGAM-p7,0.19904658286680044,0.6251289518766547
B8-e003Coalescence-mBHI-p5,0.007266715960705609,0.9769613248196024
B10-e003Assembly-mGAM-p5,0.14835787472272105,0.6468630016093028
C2-e003Coalescence-mGAM-p7,0.15877881060526036,0.6781109899807922
D3-e003Coalescence-mBHI-p5,0.03966113869229956,0.509266209832321
B11-e003Coalescence-mGAM-p3,0.016723777331784092,0.9636874837771894
C4-e003Coalescence-mBHI-inoculumn-redo,0.14057399387345518,0.613227067434979
B5-e003Assembly-mBHI-p5,0.10365892046054716,0.48194528370451123
D2-e003Coalescence-mBHI-p5,0.13422699904932925,0.6394670092924258
D8-e003Assembly-mGAM-p5,0.6768155698743001,0.00018605616985931578
D5-e003Coalescence-mGAM-p5,0.14407182845674446,0.6861643046254478
B5-e003Coalescence-mBHI-p5,0.055230590472166476,0.5536981778539167
D5-e003Coalescence-mBHI-p7,0.08510932713636844,0.7204721486788144
C9-e003Coalescence-mBHI-p5,0.01585011091158762,0.9188049109692156
A5-e003Coalescence-mGAM-p3,0.1449984155487483,0.6813793801588538
A2-e003Coalescence-Inoculumn-mGAM,0.9839314460758425,0.0002351139490214401
E5-e004Assembly-mGAM-p5,0.6767395162142179,0.11553075844883974
D8-e003Coalescence-mGAM-p5,0.16344079433822753,0.6720389866583606
A12-e003Coalescence-mGAM-p3,0.1887494454420619,0.6390550277734518
C2-e003Coalescence-mBHI-p3,0.08756047322277384,0.35845776877952557
C4-e004Assembly-mBHI-p5,0.32902197105735714,0.09537538285832943
