,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
D4-e003Coalescence-mBHI-p7,10826,24022
D8-e003Assembly-mGAM-p3,4331,10703
E4-e004Assembly-mGAM-p7,11511,26390
E3-e004Assembly-mGAM-p3,11434,25812
D2-e004Assembly-mGAM-p3,10939,25423
B10-e003Coalescence-mGAM-p3,11806,26694
A9-e003Coalescence-mGAM-p7,11682,26422
D5-e004Assembly-mGAM-p5,7404,17778
B5-e003Coalescence-Inoculumn-mGAM,11804,26688
D10-e003Coalescence-mBHI-p5,11419,25585
D5-e003Coalescence-mBHI-p3,11426,25545
D9-e003Coalescence-mGAM-p5,11804,26682
C9-e003Coalescence-mBHI-p3,11759,26514
D10-e003Coalescence-mGAM-p5,11793,26666
C8-e003Coalescence-mBHI-p7,9316,20947
B11-e003Assembly-mGAM-p5,11591,25976
B4-e003Coalescence-mGAM-p5,11792,26669
D4-e003Coalescence-mGAM-p5,11803,26684
B5-e003Coalescence-mGAM-p5,11672,26270
BB-Fecal,7965,18403
B5-e003Coalescence-Inoculumn-mBHI,11451,25700
C2-e003Coalescence-mGAM-p3,11386,25570
B5-e003Coalescence-mGAM-p7,11657,26331
D8-e003Coalescence-mBHI-p5,11645,26350
E5-e004Assembly-mGAM-p7,11542,26509
C10-e003Assembly-mGAM-p3,10717,24053
B10-e003Coalescence-mBHI-p5,11055,24642
D5-e003Coalescence-Inoculumn-mGAM,11749,26588
B5-e003Coalescence-mBHI-p3,10728,23875
G4-e004Assembly-epsilon-p5,11101,25689
C4-e003Coalescence-mGAM-p5,11787,26669
C5-e003Coalescence-mGAM-p7,11792,26662
C5-e003Coalescence-mBHI-inoculumn-redo,11788,26637
A2-e003Coalescence-mBHI-p7,4148,10387
A10-e003Coalescence-mBHI-p5,8198,18530
BF-Fecal,3956,8638
A4-e003Coalescence-mGAM-p5,11726,26365
D5-e003Coalescence-mBHI-p5,11787,26656
D3-e003Assembly-mBHI-p3,8610,18222
D4-e003Coalescence-mGAM-p7,11798,26686
E4-e004Assembly-mGAM-p3,11025,25474
A8-e003Coalescence-mBHI-p7,11507,26562
e003-inoculumn-fecal-AC,4402,9360
E3-e004Assembly-mGAM-p7,11409,25750
B9-e003GlycerolRevival-mGAM-p2,11790,26610
C4-e003Coalescence-mGAM-p3,11791,26661
B2-e003Coalescence-Inoculumn-mGAM,11806,26695
D5-e003Coalescence-mGAM-p7,9572,21246
C5-e003Coalescence-mBHI-p5,11524,25970
C5-e003Coalescence-mGAM-p3,11795,26673
A3-e003Coalescence-mBHI-inoculumn-redo,4876,11916
D9-e003Assembly-mGAM-p5,11719,26387
B12-e003Coalescence-mGAM-p3,11748,26517
A11-e003Coalescence-mBHI-p7,10636,23840
A3-e003Coalescence-Inoculumn-mGAM,11796,26682
D10-e003Assembly-mGAM-p3,11528,26070
C3-e003Coalescence-mGAM-p5,11804,26694
B4-e004Assembly-mBHI-p5,4013,9890
C10-e003GlycerolRevival-mGAM-p2,11792,26658
D3-e003Assembly-mBHI-p5,11696,26312
A10-e003Coalescence-mGAM-p3,11792,26674
A9-e003Coalescence-mBHI-p3,11798,26678
A2-e003Coalescence-Inoculumn-mBHI,11584,26637
D3-e003Coalescence-mBHI-p7,11710,26430
C3-e003Coalescence-mBHI-p5,11694,26294
D11-e003Assembly-mGAM-p3,11181,25082
D2-e003Assembly-mBHI-p3,10928,25618
B3-e003Assembly-mBHI-p5,4399,8954
A9-e003Coalescence-mBHI-p5,10039,21992
D5-e003Coalescence-Inoculumn-mBHI,11757,26541
B2-e003Coalescence-mGAM-p3,11464,25680
C11-e003Coalescence-mGAM-p5,11790,26675
G4-e004Assembly-epsilon-p3,11150,25625
B3-e003Coalescence-Inoculumn-mBHI,9770,21326
A8-e003Coalescence-mBHI-p5,10798,25255
D5-e004Assembly-mGAM-p7,11442,26419
C2-e003Assembly-mBHI-p5,3841,9633
D5-e003Assembly-mBHI-p5,7519,16591
A5-e003Coalescence-mBHI-p7,11494,25791
BG-Fecal,10091,23199
D2-e003Coalescence-mGAM-p5,11785,26622
B9-e003Assembly-mGAM-p5,11736,26496
D3-e003Coalescence-mGAM-p3,11777,26600
D9-e003Coalescence-mGAM-p3,11796,26659
E2-e004Assembly-mGAM-p7,11463,26397
D3-e003Coalescence-mGAM-p5,11800,26685
C10-e003Coalescence-mGAM-p3,11775,26618
A5-e003Coalescence-mBHI-inoculumn-redo,11592,26378
B11-e003Assembly-mGAM-p3,11656,26314
D2-e003Assembly-mBHI-p5,5885,14945
B9-e003Coalescence-mGAM-p7,11789,26646
B11-e003Coalescence-mGAM-p7,11715,26426
C3-e003Coalescence-Inoculumn-mGAM,11805,26696
B5-e003Coalescence-mBHI-p7,10967,24596
A3-e003Coalescence-mGAM-p7,11804,26694
D4-e003Coalescence-Inoculumn-mBHI,11800,26682
D10-e003Coalescence-mGAM-p7,11788,26661
C12-e003Coalescence-mGAM-p3,11785,26644
C11-e003Coalescence-mGAM-p3,11789,26675
D5-e004Assembly-mGAM-p3,11555,26502
A10-e003Coalescence-mBHI-p7,9933,22047
C10-e003Coalescence-mBHI-p7,11453,25912
B9-e003Coalescence-mBHI-p5,11713,26302
F4-e004Assembly-epsilon-p3,10403,24206
B10-e003Coalescence-mBHI-p3,11718,26409
C11-e003Coalescence-mBHI-p5,11799,26671
A2-e003Coalescence-mGAM-p7,11438,26407
F5-e004Assembly-epsilon-p3,5530,13390
E3-e004Assembly-mGAM-p5,11449,25867
E2-e004Assembly-mGAM-p5,11442,26363
C3-e003GlycerolRevival-mBHI-p2,11564,25921
D10-e003Coalescence-mGAM-p3,11790,26675
B10-e003Coalescence-mGAM-p7,11753,26497
C4-e004Assembly-mBHI-p3,10970,25352
A9-e003Coalescence-mBHI-p7,11794,26629
C2-e003Coalescence-Inoculumn-mGAM,11801,26689
B3-e003Coalescence-Inoculumn-mGAM,11806,26697
D11-e003Coalescence-mGAM-p7,11768,26561
D5-e003Coalescence-mGAM-p3,11790,26650
D4-e004Assembly-mGAM-p3,10951,25456
E4-e004Assembly-mGAM-p5,11534,26404
E5-e004Assembly-mGAM-p3,11476,26479
D2-e003Coalescence-Inoculumn-mBHI,10989,25191
B4-e003Coalescence-Inoculumn-mGAM,11806,26694
A10-e003Coalescence-mGAM-p7,11784,26639
B2-e003Assembly-mBHI-p3,8997,21844
F4-e004Assembly-epsilon-p7,11298,25976
D9-e003Coalescence-mBHI-p5,10849,23706
C4-e003Coalescence-Inoculumn-mGAM,11771,26639
D4-e003Coalescence-mGAM-p3,11801,26692
B9-e003Coalescence-mBHI-p7,11438,25442
A2-e003Coalescence-mGAM-p5,11249,26151
D11-e003Assembly-mGAM-p5,11528,25929
C3-e003Coalescence-mGAM-p7,11806,26697
B11-e003GlycerolRevival-mGAM-p2,11589,26096
C5-e004Assembly-mBHI-p7,6387,15655
B3-e003Coalescence-mGAM-p5,11806,26696
D9-e003Coalescence-mBHI-p7,10351,22441
G5-e004Assembly-epsilon-p5,9463,22452
B10-e003Assembly-mGAM-p3,8630,19059
C5-e003Coalescence-mBHI-p7,11765,26605
D12-e003Coalescence-mBHI-p3,4633,10035
E2-e004Assembly-mGAM-p3,3774,8801
D4-e004Assembly-mGAM-p7,11561,26432
C11-e003Coalescence-mGAM-p7,11796,26679
C11-e003Assembly-mGAM-p3,11652,26241
D10-e003Coalescence-mBHI-p7,11742,26541
C9-e003Coalescence-mBHI-p7,8258,17997
A2-e003Coalescence-mBHI-p3,5129,13164
B8-e003Coalescence-mGAM-p5,11799,26686
C11-e003Assembly-mGAM-p5,11755,26518
B10-e003GlycerolRevival-mGAM-p2,11610,26247
B3-e003Coalescence-mBHI-p5,11232,25004
C2-e003Coalescence-mBHI-inoculumn-redo,11746,26616
A8-e003Coalescence-mGAM-p7,11512,26563
C11-e003GlycerolRevival-mGAM-p2,11749,26528
B2-e003Coalescence-Inoculumn-mBHI,10831,25046
A11-e003Coalescence-mBHI-p5,11396,25630
C10-e003Coalescence-mGAM-p5,11790,26650
C9-e003Assembly-mGAM-p5,11549,25859
A5-e003Coalescence-Inoculumn-mGAM,11800,26693
A3-e003Coalescence-mBHI-p3,9553,21283
AG-Fecal,11475,26410
D4-e003Coalescence-Inoculumn-mGAM,11568,26152
A2-e003Coalescence-mBHI-p5,10119,23718
B5-e004Assembly-mBHI-p5,4846,11587
C10-e003Coalescence-mBHI-p5,11568,26019
B9-e003Coalescence-mBHI-p3,11399,25433
C3-e003Coalescence-mBHI-inoculumn-redo,11770,26615
B5-e003Coalescence-mGAM-p3,11753,26471
BK-Fecal,10037,22164
C3-e003Assembly-mBHI-p5,11616,26030
C4-e004Assembly-mBHI-p7,8042,19215
C9-e003GlycerolRevival-mGAM-p2,11804,26677
C9-e003Coalescence-mGAM-p5,11805,26692
A2-e003Coalescence-mBHI-inoculumn-redo,11560,26629
C2-e003Coalescence-mGAM-p5,11750,26570
B8-e003GlycerolRevival-mGAM-p2,11248,26177
C8-e003Coalescence-mBHI-p5,11731,26423
B8-e003Coalescence-mGAM-p7,11806,26687
B4-e003Coalescence-Inoculumn-mBHI,11783,26608
D2-e003Coalescence-Inoculumn-mGAM,11788,26681
B8-e003Coalescence-mBHI-p7,5040,11046
D3-e003Coalescence-Inoculumn-mGAM,11806,26690
B11-e003Coalescence-mBHI-p3,11303,25237
C5-e003Coalescence-Inoculumn-mGAM,11804,26691
C4-e003Coalescence-mBHI-p5,11749,26489
BC-Fecal,5269,11279
e004-inoculumn-fecal-BE,4703,11210
A11-e003Coalescence-mBHI-p3,11796,26664
B4-e004Assembly-mBHI-p7,8222,19773
A4-e003Coalescence-Inoculumn-mGAM,11806,26696
B4-e003Coalescence-mBHI-p3,11625,26169
A5-e003Coalescence-Inoculumn-mBHI,9115,21376
A9-e003Coalescence-mGAM-p5,11806,26694
C10-e003Coalescence-mGAM-p7,11798,26668
A11-e003Coalescence-mGAM-p3,11791,26669
C10-e003Coalescence-mBHI-p3,11503,25939
D2-e003Coalescence-mBHI-p3,11691,26414
C5-e003GlycerolRevival-mBHI-p2,11015,24691
H5-e003Coalescence-mBHI-p5_S40,11704,26270
E2-e003Coalescence-mGAM-p7_S145,11260,26523
G5-e003Coalescence-mBHI-p7_S124,11612,26052
H111-e003Coalescence-mGAM-p7_S188,11774,26526
H4-e003Coalescence-mGAM-p7_S183,11708,26240
F5-e003Coalescence-mGAM-p5_S64,11780,26529
F5-e003Coalescence-mGAM-p7_S160,11788,26578
F8-e003Coalescence-mBHI-p3_S117,10880,23774
H3-e003Coalescence-mBHI-p3_S46,11493,25656
H2-e003Coalescence-mBHI-p7_S133,11131,24811
E5-e003Coalescence-mBHI-p3_S12,10526,23058
F100-e003Coalescence-mGAM-p7_S163,11805,26676
F9-e003Coalescence-mBHI-p5_S18,11550,25770
H3-e003Coalescence-mBHI-p7_S134,9655,21028
E3-e003Coalescence-mGAM-p3_S58,11319,25094
G4-e003Coalescence-mBHI-p5_S27,11704,26366
E8-e003Coalescence-mBHI-p5_S5,11171,26268
G2-e003Coalescence-mBHI-p3_S33,4477,10195
E9-e003Coalescence-mBHI-p5_S6,11369,25109
H111-e003Coalescence-mBHI-p3_S144,11761,26479
G111-e003Coalescence-mGAM-p5_S80,11753,26538
G100-e003Coalescence-mGAM-p3_S179,11715,26345
F111-e003Coalescence-mGAM-p5_S68,11613,25909
G111-e003Coalescence-mBHI-p5_S32,11761,26543
G5-e003Coalescence-mBHI-p3_S36,4403,9169
H2-e003Coalescence-mGAM-p7_S181,11760,26545
H9-e003Coalescence-mGAM-p3_S190,11563,25838
E3-e003Coalescence-mBHI-p3_S10,9840,21751
H2-e003Coalescence-mGAM-p5_S85,7821,16787
G8-e003Coalescence-mGAM-p3_S177,11764,26619
F2-e003Coalescence-mGAM-p7_S157,11771,26397
H3-e003Coalescence-mGAM-p3_S94,11736,26316
H4-e003Coalescence-mGAM-p3_S95,11558,25920
E5-e003Coalescence-mBHI-p7_S100,10727,24050
F3-e003Coalescence-mGAM-p3_S70,11570,25825
E100-e003Coalescence-mBHI-p7_S103,11517,25857
F9-e003Coalescence-mGAM-p5_S66,11803,26632
G111-e003Coalescence-mGAM-p7_S176,10117,22305
H100-e003Coalescence-mGAM-p7_S187,11138,24823
E100-e003Coalescence-mGAM-p3_S155,11764,26586
E3-e003Coalescence-mGAM-p5_S50,11788,26522
F5-e003Coalescence-mGAM-p3_S72,11333,25176
E9-e003Coalescence-mBHI-p7_S102,11424,25423
E5-e003Coalescence-mBHI-p5_S4,11158,25049
F111-e003Coalescence-mGAM-p7_S164,11244,24939
E111-e003Coalescence-mBHI-p5_S8,11426,25709
H100-e003Coalescence-mBHI-p5_S43,11730,26388
F2-e003Coalescence-mGAM-p5_S61,11785,26465
F5-e003Coalescence-mBHI-p5_S16,7288,14667
F8-e003Coalescence-mGAM-p5_S65,11795,26565
H8-e003Coalescence-mBHI-p7_S137,11753,26507
G9-e003Coalescence-mGAM-p5_S78,11806,26635
E2-e003Coalescence-mBHI-p5_S1,7246,18340
E2-e003Coalescence-mBHI-p3_S9,4318,11445
G8-e003Coalescence-mGAM-p5_S77,11752,26543
G3-e003Coalescence-mBHI-p3_S34,11794,26549
G100-e003Coalescence-mBHI-p5_S31,11601,26009
E111-e003Coalescence-mBHI-p3_S108,11279,25311
F8-e003Coalescence-mGAM-p3_S165,5910,10879
G3-e003Coalescence-mBHI-p5_S26,11798,26558
G5-e003Coalescence-mBHI-p5_S28,11646,26129
H111-e003Coalescence-mGAM-p5_S92,11766,26490
G4-e003Coalescence-mBHI-p3_S35,11666,26221
H9-e003Coalescence-mGAM-p5_S90,11777,26421
H2-e003Coalescence-mBHI-p3_S45,11602,26023
E8-e003Coalescence-mBHI-p7_S101,11501,26656
H2-e003Coalescence-mGAM-p3_S93,11718,26358
E4-e003Coalescence-mGAM-p5_S51,11713,26431
G9-e003Coalescence-mGAM-p7_S174,11804,26653
F2-e003Coalescence-mBHI-p3_S21,8806,19443
E8-e003Coalescence-mGAM-p3_S153,11733,26455
G111-e003Coalescence-mGAM-p3_S180,11749,26603
G5-e003Coalescence-mGAM-p3_S84,11766,26574
H8-e003Coalescence-mBHI-p5_S41,11741,26434
E100-e003Coalescence-mBHI-p5_S7,11309,25333
G100-e003Coalescence-mGAM-p7_S175,11736,26485
F9-e003Coalescence-mGAM-p7_S162,11761,26366
F8-e003Coalescence-mGAM-p7_S161,11627,25935
F3-e003Coalescence-mBHI-p3_S22,10009,21665
G3-e003Coalescence-mBHI-p7_S122,11789,26535
G5-e003Coalescence-mGAM-p5_S76,11783,26620
G5-e003Coalescence-mGAM-p7_S172,11780,26573
G4-e003Coalescence-mGAM-p5_S75,11735,26526
G8-e003Coalescence-mBHI-p3_S129,11617,26089
E5-e003Coalescence-mGAM-p3_S60,11574,25932
G2-e003Coalescence-mGAM-p5_S73,11668,26362
E5-e003Coalescence-mGAM-p7_S148,11758,26542
H9-e003Coalescence-mGAM-p7_S186,11732,26359
E100-e003Coalescence-mGAM-p5_S55,11756,26556
E8-e003Coalescence-mGAM-p5_S53,11326,26613
H5-e003Coalescence-mGAM-p3_S96,11699,26265
G4-e003Coalescence-mGAM-p3_S83,11740,26481
F4-e003Coalescence-mBHI-p7_S111,11366,25374
H3-e003Coalescence-mGAM-p7_S182,10501,22837
H5-e003Coalescence-mGAM-p5_S88,11508,25830
F4-e003Coalescence-mGAM-p5_S63,11798,26653
G4-e003Coalescence-mGAM-p7_S171,11751,26555
H8-e003Coalescence-mGAM-p5_S89,11727,26357
F3-e003Coalescence-mBHI-p5_S14,10532,22818
F100-e003Coalescence-mBHI-p7_S115,11231,24825
E3-e003Coalescence-mGAM-p7_S146,11791,26569
F100-e003Coalescence-mGAM-p3_S167,11631,25715
G100-e003Coalescence-mBHI-p3_S131,11179,26562
G4-e003Coalescence-mBHI-p7_S123,11642,26305
E9-e003Coalescence-mGAM-p3_S154,11805,26669
F3-e003Coalescence-mGAM-p5_S62,11798,26599
H4-e003Coalescence-mBHI-p7_S135,10318,23021
E3-e003Coalescence-mBHI-p5_S2,10488,22817
G111-e003Coalescence-mBHI-p7_S128,11518,25795
H3-e003Coalescence-mBHI-p5_S38,9868,21148
G3-e003Coalescence-mGAM-p3_S82,11788,26655
F111-e003Coalescence-mGAM-p3_S168,11625,25985
F3-e003Coalescence-mGAM-p7_S158,11775,26446
F8-e003Coalescence-mBHI-p7_S113,10037,21668
H4-e003Coalescence-mBHI-p3_S47,11275,25327
F100-e003Coalescence-mGAM-p5_S67,11586,25867
G8-e003Coalescence-mBHI-p7_S125,10195,22708
F4-e003Coalescence-mBHI-p5_S15,11505,25546
H111-e003Coalescence-mBHI-p5_S44,11716,26335
E111-e003Coalescence-mBHI-p7_S104,11772,26585
E2-e003Coalescence-mGAM-p3_S57,11213,26508
F2-e003Coalescence-mBHI-p5_S13,11656,25973
F4-e003Coalescence-mBHI-p3_S23,10969,23986
F2-e003Coalescence-mGAM-p3_S69,11681,26161
E9-e003Coalescence-mGAM-p5_S54,11738,26347
G3-e003Coalescence-mGAM-p5_S74,11770,26581
E111-e003Coalescence-mGAM-p5_S56,11731,26399
G100-e003Coalescence-mGAM-p5_S79,11752,26541
H100-e003Coalescence-mGAM-p5_S91,8942,19288
G9-e003Coalescence-mBHI-p3_S130,10062,21894
E4-e003Coalescence-mGAM-p7_S147,11747,26536
E4-e003Coalescence-mGAM-p3_S59,11465,25673
H4-e003Coalescence-mBHI-p5_S39,10246,22611
F4-e003Coalescence-mGAM-p3_S71,11805,26680
H100-e003Coalescence-mBHI-p7_S139,11775,26569
G8-e003Coalescence-mBHI-p5_S29,11459,25702
G8-e003Coalescence-mGAM-p7_S173,11759,26587
E4-e003Coalescence-mBHI-p3_S11,3052,6917
E2-e003Coalescence-mGAM-p5_S49,11296,26637
H9-e003Coalescence-mBHI-p5_S42,11305,25185
H111-e003Coalescence-mGAM-p3_S192,11770,26522
F5-e003Coalescence-mBHI-p3_S24,11108,24428
E8-e003Coalescence-mBHI-p3_S105,10964,26234
E8-e003Coalescence-mGAM-p7_S149,11368,26641
E9-e003Coalescence-mGAM-p7_S150,3722,7285
H5-e003Coalescence-mBHI-p7_S136,8313,18683
G9-e003Coalescence-mBHI-p5_S30,10427,22854
F111-e003Coalescence-mBHI-p7_S116,9895,21193
F5-e003Coalescence-mBHI-p7_S112,10747,23459
F4-e003Coalescence-mGAM-p7_S159,11806,26691
F111-e003Coalescence-mBHI-p3_S120,7827,16151
H3-e003Coalescence-mGAM-p5_S86,11722,26453
E4-e003Coalescence-mBHI-p7_S99,2912,8277
H4-e003Coalescence-mGAM-p5_S87,11507,25603
E100-e003Coalescence-mGAM-p7_S151,11745,26523
G9-e003Coalescence-mGAM-p3_S178,11805,26686
H9-e003Coalescence-mBHI-p7_S138,5398,10868
H8-e003Coalescence-mGAM-p7_S185,11784,26637
G2-e003Coalescence-mGAM-p3_S81,11591,26062
F111-e003Coalescence-mBHI-p5_S20,4368,8688
F8-e003Coalescence-mBHI-p5_S17,11299,24866
G100-e003Coalescence-mBHI-p7_S127,11567,26001
E5-e003Coalescence-mGAM-p5_S52,11698,26242
