,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.5646447809501792,0.08176480541455161
C9-e003Coalescence-mGAM-p3,0.4443571841405618,0.3403109741358472
D2-e004Assembly-mGAM-p7,0.15389284475783147,0.1491364515349287
B5-e004Assembly-mBHI-p3,0.06669749161946596,0.06396047860768674
C11-e003Coalescence-mBHI-p3,0.7445249104149809,0.14285436306502297
D11-e003Coalescence-mBHI-p5,0.00623349901745463,0.9872679477882524
C9-e003Coalescence-mGAM-p7,0.5279865911455324,0.2866895093062606
C8-e003Coalescence-mGAM-p7,0.9975582013640042,0.0004058496495044718
D10-e003Coalescence-mBHI-p3,0.6103267830308635,0.34599758278946097
B2-e003Coalescence-mBHI-p3,0.31727638423303667,0.35868817984046414
A8-e003Coalescence-mBHI-p3,0.1707478904172928,0.1677824510514866
A4-e003Coalescence-mBHI-p7,0.7925024852618193,0.0055400048344210785
B9-e003Coalescence-mGAM-p5,0.3543818055716102,0.4029921440657482
A4-e003Coalescence-mBHI-inoculumn-redo,0.564302970754826,0.08932680686487793
B3-e003Coalescence-mBHI-p3,0.3513085192463299,0.4008776891467246
D4-e003Coalescence-mBHI-p5,0.11472743035487226,0.16804882765288856
B5-e004Assembly-mBHI-p7,0.17500936307941276,0.1726192893401015
D4-e003Coalescence-mBHI-p3,0.14306658189804644,0.24342023205221172
C4-e003GlycerolRevival-mBHI-p2,0.882952028667206,0.0004408992023205221
G5-e004Assembly-epsilon-p3,0.16980268177089353,0.168060309402949
C5-e004Assembly-mBHI-p3,0.10961877239625477,0.10130094271211022
D10-e003Assembly-mGAM-p5,0.9591899202404346,0.000398598017887358
B2-e003Assembly-mBHI-p5,0.06917628019882094,0.06514382402707276
B2-e003Coalescence-mBHI-p5,0.19626852387007282,0.22392047377326565
B8-e003Assembly-mGAM-p5,0.11760466998034909,0.1195763838530336
F4-e004Assembly-epsilon-p5,0.13584672292220554,0.133705946337926
C4-e003Coalescence-mGAM-p7,0.9967308981620623,0.0004917814841672711
B12-e003Coalescence-mBHI-p3,0.07463183447000346,0.26774039158810736
e004-inoculumn-fecal-AK,0.15807478904172928,0.15221235194585447
C8-e003Assembly-mGAM-p3,0.10596462836666282,0.10063572637176697
C3-e003Coalescence-mGAM-p3,0.687783724424922,0.18727121102248007
B4-e003Assembly-mBHI-p5,0.7479854352098023,0.00040488276528885666
D4-e004Assembly-mGAM-p5,0.17129198936539128,0.17857299975827895
D3-e003Coalescence-Inoculumn-mBHI,0.082826609640504,0.8476007976794779
C8-e003Assembly-mGAM-p5,0.09819870535198244,0.1022296350012086
C3-e003Coalescence-mBHI-p7,0.37479632412437874,0.385608049311095
D11-e003Coalescence-mGAM-p5,0.00381088891457635,0.9911800821851583
A11-e003Coalescence-mGAM-p7,0.013566408507686973,0.9155963258399806
B8-e003Coalescence-mBHI-p5,0.34545035256039763,0.3989864636209814
B10-e003Assembly-mGAM-p5,0.9386993411166339,0.0003255982596084119
C2-e003Coalescence-mGAM-p7,0.9957291642584672,0.00041986947063089197
D3-e003Coalescence-mBHI-p5,0.08435984279274071,0.38055039883973896
B11-e003Coalescence-mGAM-p3,0.3355331175586637,0.4323212472806382
C4-e003Coalescence-mBHI-inoculumn-redo,0.8871806727545949,0.00018455402465554748
B5-e003Assembly-mBHI-p5,0.002711362848225639,0.686874546773024
D2-e003Coalescence-mBHI-p5,0.0027587562131545485,0.9132554991539763
D8-e003Assembly-mGAM-p5,0.11437463877008437,0.11569313512206914
D5-e003Coalescence-mGAM-p5,0.003399838168997804,0.9891314962533237
B5-e003Coalescence-mBHI-p5,0.06850502832042538,0.5193158085569253
D5-e003Coalescence-mBHI-p7,0.09445913767194544,0.7149604786076866
C9-e003Coalescence-mBHI-p5,0.33287608368974686,0.37582898235436313
A5-e003Coalescence-mGAM-p3,0.00322089931799792,0.9836047860768672
A2-e003Coalescence-Inoculumn-mGAM,0.17358894925442145,0.16937817258883248
E5-e004Assembly-mGAM-p5,0.1826566870881979,0.1768540004834421
D8-e003Coalescence-mGAM-p5,0.006711709628944631,0.9718553299492385
A12-e003Coalescence-mGAM-p3,0.011407120564096635,0.9318010635726371
C2-e003Coalescence-mBHI-p3,0.47155288405964635,0.007620860526951897
C4-e004Assembly-mBHI-p5,0.10538989712172003,0.11686294416243655
D9-e003Coalescence-mGAM-p7,0.34958467229222057,0.4045499153976311
D4-e003Coalescence-mBHI-p7,0.24512738411744303,0.5638442107807591
D8-e003Assembly-mGAM-p3,0.06145243324471159,0.06536814116509548
