,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.06626753697430389,0.5834192216981132
C9-e003Coalescence-mGAM-p3,0.1579277038750723,0.6862329009433962
D2-e004Assembly-mGAM-p7,0.39176096835495333,0.1366791347287736
B5-e004Assembly-mBHI-p3,0.24266710732876146,0.03960495283018868
C11-e003Coalescence-mBHI-p3,0.09192745600264397,0.7468106942806605
D11-e003Coalescence-mBHI-p5,0.0011452532429976037,0.9929796948702828
C9-e003Coalescence-mGAM-p7,0.15176526481037758,0.696797280365566
C8-e003Coalescence-mGAM-p7,0.12371907791456663,0.7565547980542453
D10-e003Coalescence-mBHI-p3,0.07585342477071799,0.8304014224646226
B2-e003Coalescence-mBHI-p3,0.22467784846732217,0.5761381928066037
A8-e003Coalescence-mBHI-p3,0.9736601669007683,0.0003455557193396227
A4-e003Coalescence-mBHI-p7,0.1252480376766091,0.6003513782429245
B9-e003Coalescence-mGAM-p5,0.16445732463025695,0.6769642172759435
A4-e003Coalescence-mBHI-inoculumn-redo,0.5704253490870033,0.35254318985849054
B3-e003Coalescence-mBHI-p3,0.1632086259605057,0.674019899764151
D4-e003Coalescence-mBHI-p5,0.015013302486986698,0.3555028007075472
B5-e004Assembly-mBHI-p7,0.6626667768321903,0.1056282429245283
D4-e003Coalescence-mBHI-p3,0.018525820044617038,0.4552030144457547
C4-e003GlycerolRevival-mBHI-p2,0.11089027513839544,0.6761397774174529
G5-e004Assembly-epsilon-p3,0.638310336280261,0.10224369840801888
C5-e004Assembly-mBHI-p3,0.3982483681731802,0.06402774911556604
D10-e003Assembly-mGAM-p5,0.11896967693960174,0.7303515625
B2-e003Assembly-mBHI-p5,0.39841568206229855,0.00017537588443396229
B2-e003Coalescence-mBHI-p5,0.09641931752458067,0.36841866892688685
B8-e003Assembly-mGAM-p5,0.6757256052218458,0.0004517246462264151
F4-e004Assembly-epsilon-p5,0.3995141700404858,0.09322284050707547
C4-e003Coalescence-mGAM-p7,0.12363769313393373,0.7555654112617924
B12-e003Coalescence-mBHI-p3,0.03495430884904569,0.36778655660377363
e004-inoculumn-fecal-AK,0.3996510782450633,0.14024045548349054
C8-e003Assembly-mGAM-p3,0.5836283566058003,0.00031725383254716975
C3-e003Coalescence-mGAM-p3,0.14148913492522516,0.7188064563679245
B4-e003Assembly-mBHI-p5,0.092627695612658,0.5716093012971698
D4-e004Assembly-mGAM-p5,0.5280750227216393,0.1413911777712264
D3-e003Coalescence-Inoculumn-mBHI,0.03791688011236883,0.9170248378537735
C8-e003Assembly-mGAM-p5,0.559692555564736,0.00040724498820754717
C3-e003Coalescence-mBHI-p7,0.16118532595224327,0.6769156471108491
D11-e003Coalescence-mGAM-p5,0.0008112864579029991,0.9959953567216981
A11-e003Coalescence-mGAM-p7,0.06443658597042055,0.9041485112028301
B8-e003Coalescence-mBHI-p5,0.16591688011236885,0.6627333800117925
B10-e003Assembly-mGAM-p5,0.11593216557878212,0.7175202682783018
C2-e003Coalescence-mGAM-p7,0.12322415929934727,0.7556822670990567
D3-e003Coalescence-mBHI-p5,0.04187085846484343,0.4974557414504717
B11-e003Coalescence-mGAM-p3,0.1553984962406015,0.6930057488207547
C4-e003Coalescence-mBHI-inoculumn-redo,0.11093274394778153,0.6762823555424528
B5-e003Assembly-mBHI-p5,0.00044873171940841116,0.6897232090212265
D2-e003Coalescence-mBHI-p5,0.0009279517475006198,0.9200533977004717
D8-e003Assembly-mGAM-p5,0.6760787408080642,0.0005255380306603773
D5-e003Coalescence-mGAM-p5,0.0007748492109394365,0.9929666863207547
B5-e003Coalescence-mBHI-p5,0.029668098818474757,0.6026554024174529
D5-e003Coalescence-mBHI-p7,0.04478121126993307,0.8121231574292453
C9-e003Coalescence-mBHI-p5,0.1543660249524911,0.635407392393868
A5-e003Coalescence-mGAM-p3,0.0013913905643228952,0.9885686541863207
A2-e003Coalescence-Inoculumn-mGAM,0.9996942080475915,0.0005403154481132075
E5-e004Assembly-mGAM-p5,0.684711972238288,0.10746241155660378
D8-e003Coalescence-mGAM-p5,0.022208047591506238,0.973780402417453
A12-e003Coalescence-mGAM-p3,0.051073783359497645,0.9242853036556603
C2-e003Coalescence-mBHI-p3,0.06960571759067999,0.39109227594339624
C4-e004Assembly-mBHI-p5,0.32239386928860614,0.08821160082547168
D9-e003Coalescence-mGAM-p7,0.16260712220110718,0.6750135613207546
D4-e003Coalescence-mBHI-p7,0.03151268280591588,0.8259075029481131
D8-e003Assembly-mGAM-p3,0.36502900107411385,0.00027855984669811326
E4-e004Assembly-mGAM-p7,0.5251259191935884,0.14119623378537738
E3-e004Assembly-mGAM-p3,0.19924621994546807,0.5717592497051887
D2-e004Assembly-mGAM-p3,0.37916582665454845,0.1336229731721698
B10-e003Coalescence-mGAM-p3,0.15543179377013966,0.6925266067216982
A9-e003Coalescence-mGAM-p7,0.16232909196067094,0.670001584610849
D5-e004Assembly-mGAM-p5,0.42543171114599687,0.06947998968160378
B5-e003Coalescence-Inoculumn-mGAM,0.11841237709658763,0.7595271226415093
D10-e003Coalescence-mBHI-p5,0.039988102123440464,0.8692577756485849
D5-e003Coalescence-mBHI-p3,0.05764479881021234,0.837796101120283
D9-e003Coalescence-mGAM-p5,0.14292588614393126,0.7142312057783018
C9-e003Coalescence-mBHI-p3,0.16130166074526975,0.6713042084316038
D10-e003Coalescence-mGAM-p5,0.12041791291415352,0.7621542600235849
C8-e003Coalescence-mBHI-p7,0.09805370569280344,0.5876171137971697
B11-e003Assembly-mGAM-p5,0.00031669833925473023,0.971338259139151
B4-e003Coalescence-mGAM-p5,0.13091555812608446,0.7371946491745283
D4-e003Coalescence-mGAM-p5,0.053717342807568375,0.890129680129717
B5-e003Coalescence-mGAM-p5,0.056502685284640176,0.8682482679834905
BB-Fecal,0.2696132363876725,0.08440002211084906
B5-e003Coalescence-Inoculumn-mBHI,0.030023878377261837,0.8951011939858491
C2-e003Coalescence-mGAM-p3,0.1182428323556143,0.7226930645636792
B5-e003Coalescence-mGAM-p7,0.0023146327356853673,0.9814504348466982
D8-e003Coalescence-mBHI-p5,0.10106692555564738,0.8686973024764152
E5-e004Assembly-mGAM-p7,0.6819439808311988,0.10743381485849057
C10-e003Assembly-mGAM-p3,0.11062249029166323,0.6751836674528302
B10-e003Coalescence-mBHI-p5,0.15077162686937123,0.6199450176886793
D5-e003Coalescence-Inoculumn-mGAM,0.0007607204825249939,0.9996768130896226
B5-e003Coalescence-mBHI-p3,0.04128323556143105,0.8059890182783018
G4-e004Assembly-epsilon-p5,0.4875016937949269,0.11275895489386793
C4-e003Coalescence-mGAM-p5,0.12369866975130132,0.756525759139151
C5-e003Coalescence-mGAM-p7,0.050856481864000665,0.8953896668632074
C5-e003Coalescence-mBHI-inoculumn-redo,0.05545501115425928,0.8826510170990566
A2-e003Coalescence-mBHI-p7,0.35024374122118485,0.0003333210495283019
A10-e003Coalescence-mBHI-p5,0.0944325373874246,0.5088425707547171
BF-Fecal,0.058709410889862014,0.20006662735849057
A4-e003Coalescence-mGAM-p5,0.1019218375609353,0.7850011792452831
D5-e003Coalescence-mBHI-p5,0.12341295546558703,0.7559796211674529
D3-e003Assembly-mBHI-p3,0.11189952904238618,0.4628588590801887
D4-e003Coalescence-mGAM-p7,0.06085094604643476,0.8765622788915093
E4-e004Assembly-mGAM-p3,0.49710245393704044,0.12782808814858487
A8-e003Coalescence-mBHI-p7,0.9758683797405603,0.0006131338443396227
e003-inoculumn-fecal-AC,0.051744856647112286,0.2349174528301887
E3-e004Assembly-mGAM-p7,0.19947219697595642,0.5704915241745284
B9-e003GlycerolRevival-mGAM-p2,0.16381888787903823,0.6695903965212263
C4-e003Coalescence-mGAM-p3,0.12406188548293812,0.7548163693985849
B2-e003Coalescence-Inoculumn-mGAM,0.41287143683384286,0.45692113797169814
D5-e003Coalescence-mGAM-p7,0.0006359580269354705,0.7871397774174529
C5-e003Coalescence-mBHI-p5,0.06178592084607122,0.8403504201061319
C5-e003Coalescence-mGAM-p3,0.10624134512104437,0.7882210347877358
A3-e003Coalescence-mBHI-inoculumn-redo,0.36509939684375775,0.04493628390330189
D9-e003Assembly-mGAM-p5,0.1615706849541436,0.6615168779481132
B12-e003Coalescence-mGAM-p3,0.15483880029744693,0.6835651533018867
A11-e003Coalescence-mBHI-p7,0.0340288358258283,0.8468552476415094
A3-e003Coalescence-Inoculumn-mGAM,0.4045835743204164,0.4622645931603773
D10-e003Assembly-mGAM-p3,0.1196913162025944,0.7369011276533018
C3-e003Coalescence-mGAM-p5,0.13124200611418657,0.73908601120283
B4-e004Assembly-mBHI-p5,0.17343038915971246,0.04679915978773585
C10-e003GlycerolRevival-mGAM-p2,0.12362505164008923,0.7556029260023586
D3-e003Assembly-mBHI-p5,0.16182516731388913,0.6624494398584906
A10-e003Coalescence-mGAM-p3,0.12550466826406678,0.7547729952830188
A9-e003Coalescence-mBHI-p3,0.1664977278360737,0.670518720518868
A2-e003Coalescence-Inoculumn-mBHI,0.9814797983970917,0.0005242850825471698
D3-e003Coalescence-mBHI-p7,0.026314550111542594,0.9358977004716982
C3-e003Coalescence-mBHI-p5,0.16009749648847396,0.6710969929245283
D11-e003Assembly-mGAM-p3,0.0005450714698834999,0.9357053729363207
D2-e003Assembly-mBHI-p3,0.9273160373461126,0.0003469192216981132
B3-e003Assembly-mBHI-p5,0.05979814921920186,0.22924590949292453
A9-e003Coalescence-mBHI-p5,0.13902189539783524,0.537283977004717
D5-e003Coalescence-Inoculumn-mBHI,0.0006315789473684211,0.9938557635613208
B2-e003Coalescence-mGAM-p3,0.1672068908535074,0.6399838959316038
C11-e003Coalescence-mGAM-p5,0.11793637941006362,0.7654691922169812
G4-e004Assembly-epsilon-p3,0.49131595472196976,0.1141483637971698
B3-e003Coalescence-Inoculumn-mBHI,0.12794769891762373,0.5389956515330189
A8-e003Coalescence-mBHI-p5,0.9129217549367926,0.0017953272405660376
D5-e004Assembly-mGAM-p7,0.674542262249029,0.10651098172169811
C2-e003Assembly-mBHI-p5,0.3250433776749566,0.00013572376179245282
D5-e003Assembly-mBHI-p5,0.00024266710732876148,0.616654296875
A5-e003Coalescence-mBHI-p7,0.001869371230273486,0.9610387676886791
BG-Fecal,0.2787621250929522,0.23523603331367923
D2-e003Coalescence-mGAM-p5,0.0011715277203999009,0.9964780365566039
B9-e003Assembly-mGAM-p5,0.1662390316450467,0.6468146005306605
D3-e003Coalescence-mGAM-p3,0.05437337850119805,0.8823707989386792
D9-e003Coalescence-mGAM-p3,0.15461877220523837,0.6918471403301887
E2-e004Assembly-mGAM-p7,0.4005680409815749,0.1404445754716981
D3-e003Coalescence-mGAM-p5,0.04253366933818061,0.9114905660377358
C10-e003Coalescence-mGAM-p3,0.12340345368916797,0.7543944575471698
A5-e003Coalescence-mBHI-inoculumn-redo,0.5502500206560357,0.40737990123820755
B11-e003Assembly-mGAM-p3,0.0006736346360406511,0.985085532134434
D2-e003Assembly-mBHI-p5,0.49933900685780386,0.00036973024764150943
B9-e003Coalescence-mGAM-p7,0.16422721639262994,0.6772477152122642
B11-e003Coalescence-mGAM-p7,0.16192092869536479,0.6615359301297169
C3-e003Coalescence-Inoculumn-mGAM,0.14848938279765347,0.7014967939268869
B5-e003Coalescence-mBHI-p7,0.028650334627778235,0.8609364313089622
A3-e003Coalescence-mGAM-p7,0.1647345286292655,0.6792397184551887
D4-e003Coalescence-Inoculumn-mBHI,0.05450756010906387,0.8868418337264151
D10-e003Coalescence-mGAM-p7,0.12324151036932991,0.7568247715212263
C12-e003Coalescence-mGAM-p3,0.11988283896554573,0.7618893720518867
C11-e003Coalescence-mGAM-p3,0.11837800545319341,0.7661160082547168
D5-e004Assembly-mGAM-p3,0.6835908452449806,0.10780243956367924
A10-e003Coalescence-mBHI-p7,0.10686276129885154,0.6142829820165094
C10-e003Coalescence-mBHI-p7,0.11781707014789722,0.7335294074292453
B9-e003Coalescence-mBHI-p5,0.16322267206477734,0.6533228920990566
F4-e004Assembly-epsilon-p3,0.45387366768569776,0.10461066479952831
B10-e003Coalescence-mBHI-p3,0.1616020821283979,0.6669405218160377
C11-e003Coalescence-mBHI-p5,0.0638239279517475,0.8685798201650943
A2-e003Coalescence-mGAM-p7,0.9695261505411881,0.0004803950471698113
F5-e004Assembly-epsilon-p3,0.3198656531438486,0.0497922317216981
E3-e004Assembly-mGAM-p5,0.19979798397091628,0.5742836453419812
E2-e004Assembly-mGAM-p5,0.3998806907378336,0.1396759286556604
C3-e003GlycerolRevival-mBHI-p2,0.16031975543253738,0.6484139887971697
D10-e003Coalescence-mGAM-p3,0.11643997356027433,0.7694593897405658
B10-e003Coalescence-mGAM-p7,0.15835255721721886,0.679177402712264
C4-e004Assembly-mBHI-p3,0.4968811038585475,0.13432381338443397
A9-e003Coalescence-mBHI-p7,0.16901933404940925,0.6553045769457547
C2-e003Coalescence-Inoculumn-mGAM,0.4295731636784268,0.4690524395636793
B3-e003Coalescence-Inoculumn-mGAM,0.1650756010906387,0.6727166863207548
D11-e003Coalescence-mGAM-p7,0.0008425183838717673,0.9952540168042453
D5-e003Coalescence-mGAM-p3,0.0006068743286788399,0.9987545327240567
D4-e004Assembly-mGAM-p3,0.49140750227216384,0.12938981426886792
E4-e004Assembly-mGAM-p5,0.5275540775014459,0.14071119545990565
E5-e004Assembly-mGAM-p3,0.6784194827728662,0.10702808077830188
D2-e003Coalescence-Inoculumn-mBHI,0.5223281830951004,0.37866218307783023
B4-e003Coalescence-Inoculumn-mGAM,0.14784574072543996,0.701933188384434
A10-e003Coalescence-mGAM-p7,0.12330603982483682,0.7557185657429245
B2-e003Assembly-mBHI-p3,0.7624185739072957,0.00042891362028301886
F4-e004Assembly-epsilon-p7,0.49552119309262166,0.11581028891509433
D9-e003Coalescence-mBHI-p5,0.11573064529455505,0.6518594855542453
C4-e003Coalescence-Inoculumn-mGAM,0.1230573411550855,0.7551510908018868
D4-e003Coalescence-mGAM-p3,0.0966345534165083,0.8068970739976414
B9-e003Coalescence-mBHI-p7,0.15543195901842521,0.6406543337264152
A2-e003Coalescence-mGAM-p5,0.9529567875733289,0.0006927329009433962
D11-e003Assembly-mGAM-p5,0.0005202016029083698,0.9694474130306604
C3-e003Coalescence-mGAM-p7,0.13367801371560767,0.7344660598466982
B11-e003GlycerolRevival-mGAM-p2,0.0006775179707510534,0.9761707694575472
C5-e004Assembly-mBHI-p7,0.36200388333471045,0.06115964033018868
B3-e003Coalescence-mGAM-p5,0.16564579029992563,0.6668484301297171
D9-e003Coalescence-mBHI-p7,0.08971188961414525,0.6494882443985849
G5-e004Assembly-epsilon-p5,0.5562878625134264,0.08969826061320756
B10-e003Assembly-mGAM-p3,0.09087540279269603,0.5329555940448113
C5-e003Coalescence-mBHI-p7,0.06721234404693051,0.8588800854952832
D12-e003Coalescence-mBHI-p3,0.00028513591671486407,0.3643767320165094
E2-e004Assembly-mGAM-p3,0.11702677022225895,0.044725383254716984
D4-e004Assembly-mGAM-p7,0.5298572254812857,0.1413991008254717
C11-e003Coalescence-mGAM-p7,0.11902553086011733,0.764658571639151
C11-e003Assembly-mGAM-p3,0.0006277782368007932,0.9803512308372642
D10-e003Coalescence-mBHI-p7,0.0597782368007932,0.8689820165094339
C9-e003Coalescence-mBHI-p7,0.10745641576468645,0.45792504422169816
A2-e003Coalescence-mBHI-p3,0.4369082045773775,0.0019501031839622644
B8-e003Coalescence-mGAM-p5,0.16438197141204663,0.6774578788325472
C11-e003Assembly-mGAM-p5,0.0007489052301082376,0.9937439195165094
B10-e003GlycerolRevival-mGAM-p2,0.12057175906799966,0.7419955041273585
B3-e003Coalescence-mBHI-p5,0.15403850285053292,0.6320958136792453
C2-e003Coalescence-mBHI-inoculumn-redo,0.5995868792861273,0.31986803508254713
A8-e003Coalescence-mGAM-p7,0.9756124101462447,0.00044170106132075475
C11-e003GlycerolRevival-mGAM-p2,0.0007944311327769974,0.9931022995283019
B2-e003Coalescence-Inoculumn-mBHI,0.7280047922002809,0.14286331810141512
A11-e003Coalescence-mBHI-p5,0.06724696356275303,0.8772197818396226
C10-e003Coalescence-mGAM-p5,0.12363347930265224,0.7558747420400941
C9-e003Assembly-mGAM-p5,0.1593647855903495,0.6557686468160376
A5-e003Coalescence-Inoculumn-mGAM,0.4572928199619929,0.5132032724056604
A3-e003Coalescence-mBHI-p3,0.16268049243989094,0.5121274321933962
AG-Fecal,0.4023000908865571,0.14066973761792453
D4-e003Coalescence-Inoculumn-mGAM,0.07642006114186564,0.8202372125589623
A2-e003Coalescence-mBHI-p5,0.8554010575890275,0.0005069649174528302
B5-e004Assembly-mBHI-p5,0.2799305957200694,0.04308991745283019
C10-e003Coalescence-mBHI-p5,0.12033867636123274,0.7364232385023585
B9-e003Coalescence-mBHI-p3,0.15452557217218874,0.6417701945754717
C3-e003Coalescence-mBHI-inoculumn-redo,0.133138147566719,0.73178125
B5-e003Coalescence-mGAM-p3,0.04963703214079154,0.8905151459316037
BK-Fecal,0.1453144674873998,0.5122294737617925
C3-e003Assembly-mBHI-p5,0.16147475832438235,0.6561900058962264
C4-e004Assembly-mBHI-p7,0.352294968189705,0.09471948702830188
C9-e003GlycerolRevival-mGAM-p2,0.16421160042964553,0.6759402638561322
C9-e003Coalescence-mGAM-p5,0.15275113608196317,0.6927269678655661
A2-e003Coalescence-mBHI-inoculumn-redo,0.9787901346773527,0.0004893499410377358
C2-e003Coalescence-mGAM-p5,0.12281541766504173,0.7529064342570754
B8-e003GlycerolRevival-mGAM-p2,0.9531452532429976,0.0004383844339622641
C8-e003Coalescence-mBHI-p5,0.13391316202594397,0.7368811173349056
B8-e003Coalescence-mGAM-p7,0.1641569858712716,0.6782604289504718
B4-e003Coalescence-Inoculumn-mBHI,0.13237792282905064,0.7308615860849057
D2-e003Coalescence-Inoculumn-mGAM,0.46735693629678593,0.5019246757075472
B8-e003Coalescence-mBHI-p7,0.06581839213418161,0.277955852004717
D3-e003Coalescence-Inoculumn-mGAM,0.11833049657109808,0.7612379127358491
B11-e003Coalescence-mBHI-p3,0.08836395934892176,0.7629774469339622
C5-e003Coalescence-Inoculumn-mGAM,0.08049186152193671,0.838544958726415
C4-e003Coalescence-mBHI-p5,0.1225399487730315,0.7506747862617925
BC-Fecal,0.08088903577625382,0.25803747788915093
e004-inoculumn-fecal-BE,0.27440510617202346,0.04439224646226415
A11-e003Coalescence-mBHI-p3,0.0897526233165331,0.9003964106721698
