,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.05647999120834005,0.9068850437418015
C9-e003Coalescence-mGAM-p3,0.0011894590891622149,0.9972781827985359
D2-e004Assembly-mGAM-p7,0.03829615011727019,0.012372378089812777
B5-e004Assembly-mBHI-p3,0.764284025492172,0.17546964125345674
C11-e003Coalescence-mBHI-p3,0.021210515201321282,0.9558174920352188
D11-e003Coalescence-mBHI-p5,0.005061311641152592,0.9877404080444497
C9-e003Coalescence-mGAM-p7,0.0008364647584917126,0.998095899495852
C8-e003Coalescence-mGAM-p7,0.0006357508791755498,0.9984918309808024
D10-e003Coalescence-mBHI-p3,0.010396378930144895,0.9770594426487205
B2-e003Coalescence-mBHI-p3,0.030843779275723876,0.9643978954985379
A8-e003Coalescence-mBHI-p3,0.9988078571666045,0.0003762677486950597
A4-e003Coalescence-mBHI-p7,0.04899845376316201,0.9202918269642177
B9-e003Coalescence-mGAM-p5,0.0007720705778219046,0.9981189360218823
A4-e003Coalescence-mBHI-inoculumn-redo,0.538,0.394
B3-e003Coalescence-mBHI-p3,0.0005155361262640294,0.9988408640298643
D4-e003Coalescence-mBHI-p5,0.16872019064642865,0.7739627854112066
B5-e004Assembly-mBHI-p7,0.9740706979693103,0.008917876065055197
D4-e003Coalescence-mBHI-p3,0.1160136509997812,0.839364035022065
C4-e003GlycerolRevival-mBHI-p2,0.025660416205569036,0.9482648025412508
G5-e004Assembly-epsilon-p3,0.9589962055584773,0.015330796884794445
C5-e004Assembly-mBHI-p3,0.8661240705922701,0.08350473859112699
D10-e003Assembly-mGAM-p5,0.010292346654236305,0.9767445493601102
B2-e003Assembly-mBHI-p5,0.8447098904634612,0.1373940410075499
B2-e003Coalescence-mBHI-p5,0.08301196937229476,0.9134287901100503
B8-e003Assembly-mGAM-p5,0.9504918653962727,0.03778235479444325
F4-e004Assembly-epsilon-p5,0.7595000000000001,0.03562435983762686
C4-e003Coalescence-mGAM-p7,0.0004768020296729273,0.9988117598313473
B12-e003Coalescence-mBHI-p3,0.112247663758745,0.8544814155828028
e004-inoculumn-fecal-AK,0.01632568678425064,0.005010866052626468
C8-e003Assembly-mGAM-p3,0.9217329962380025,0.06675541620961549
C3-e003Coalescence-mGAM-p3,0.0008072256744061184,0.9981047160938812
B4-e003Assembly-mBHI-p5,0.05373226622524408,0.914247713790003
D4-e004Assembly-mGAM-p5,0.9899843944578633,0.002693283021024955
D3-e003Coalescence-Inoculumn-mBHI,0.00408532932270366,0.9900766829452969
C8-e003Assembly-mGAM-p5,0.9185587327115845,0.07094898902788879
C3-e003Coalescence-mBHI-p7,0.0018690525749418348,0.9962151846424018
D11-e003Coalescence-mGAM-p5,0.002976825905013971,0.9927074151186976
A11-e003Coalescence-mGAM-p7,0.031012181743574067,0.848
B8-e003Coalescence-mBHI-p5,0.002585834962573526,0.9964843561223323
B10-e003Assembly-mGAM-p5,0.015537616192254826,0.9670946119332118
C2-e003Coalescence-mGAM-p7,0.0006558656710513957,0.9984515786598293
D3-e003Coalescence-mBHI-p5,0.07891726131648436,0.8863116364398135
B11-e003Coalescence-mGAM-p3,0.0015603127400384263,0.9963209711177179
C4-e003Coalescence-mBHI-inoculumn-redo,0.02706058240168918,0.9483150601123551
B5-e003Assembly-mBHI-p5,0.06100253583641915,0.9043345448028826
D2-e003Coalescence-mBHI-p5,0.02154380661499507,0.9567334596800974
D8-e003Assembly-mGAM-p5,0.9499715896877392,0.041884038813288234
D5-e003Coalescence-mGAM-p5,0.00551743029276003,0.9866283963012412
B5-e003Coalescence-mBHI-p5,0.05884789972637301,0.9117212368605739
D5-e003Coalescence-mBHI-p7,0.022386378351430182,0.9538849451246549
C9-e003Coalescence-mBHI-p5,0.007568545938459734,0.9851933219370936
A5-e003Coalescence-mGAM-p3,0.006933982368436512,0.9834383171702831
A2-e003Coalescence-Inoculumn-mGAM,0.9999338225332659,2.398710980538698e-05
E5-e004Assembly-mGAM-p5,0.9971060277642871,0.0009293586319480648
D8-e003Coalescence-mGAM-p5,0.010330072824172577,0.9836726473181964
A12-e003Coalescence-mGAM-p3,0.023134204977864347,0.879
C2-e003Coalescence-mBHI-p3,0.11105795179739394,0.8456483781003017
C4-e004Assembly-mBHI-p5,0.8388434702351808,0.08433278662530842
D9-e003Coalescence-mGAM-p7,0.003625196334970526,0.9914942457216811
D4-e003Coalescence-mBHI-p7,0.028739976999105177,0.9415332412226315
D8-e003Assembly-mGAM-p3,0.8326340439275575,0.15246247616807765
E4-e004Assembly-mGAM-p7,0.9816167533855942,0.004929946980670208
E3-e004Assembly-mGAM-p3,0.005540304294153647,0.9882124259891625
D2-e004Assembly-mGAM-p3,0.049375604929724315,0.017032155834501215
B10-e003Coalescence-mGAM-p3,0.0014005064293904884,0.9968308686218903
A9-e003Coalescence-mGAM-p7,0.0005363585137823802,0.999446971004934
D5-e004Assembly-mGAM-p5,0.8766314753038432,0.0738356284109212
B5-e003Coalescence-Inoculumn-mGAM,0.0028469429743200555,0.9932854425555007
D10-e003Coalescence-mBHI-p5,0.018934525254133597,0.9580618347221375
D5-e003Coalescence-mBHI-p3,0.01221804514893369,0.9716640236066576
D9-e003Coalescence-mGAM-p5,0.003797018085457658,0.9912894039827381
