,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.04544251627731764,0.9364011106660164
C9-e003Coalescence-mGAM-p3,0.819,0.154
D2-e004Assembly-mGAM-p7,0.015510425351991545,0.014747117366557998
B5-e004Assembly-mBHI-p3,0.19526994623359742,0.18871787208989296
C11-e003Coalescence-mBHI-p3,0.016443464650459854,0.9726121491040578
D11-e003Coalescence-mBHI-p5,0.010937055062951034,0.9791269912849131
C9-e003Coalescence-mGAM-p7,0.6845000000000001,0.288
C8-e003Coalescence-mGAM-p7,1.3700057234286698e-05,0.999954591747702
D10-e003Coalescence-mBHI-p3,0.014474387082624844,0.9722442135758111
B2-e003Coalescence-mBHI-p3,0.9689919970742207,0.007050825974571454
A8-e003Coalescence-mBHI-p3,0.009769356267154538,0.009850837939867128
A4-e003Coalescence-mBHI-p7,0.017098936954546264,0.9699636895141932
B9-e003Coalescence-mGAM-p5,0.983,0.001747161999232774
A4-e003Coalescence-mBHI-inoculumn-redo,0.005149110423870111,0.5
B3-e003Coalescence-mBHI-p3,0.9982497749626058,0.0008172764478618305
D4-e003Coalescence-mBHI-p5,0.18054070973996594,0.7645258133170688
B5-e004Assembly-mBHI-p7,0.01628968070979195,0.015628521558156718
D4-e003Coalescence-mBHI-p3,0.12635181890075023,0.8260150701610474
C4-e003GlycerolRevival-mBHI-p2,0.009165990068147962,0.9885472146912715
G5-e004Assembly-epsilon-p3,0.025618154777155854,0.025475399758372538
C5-e004Assembly-mBHI-p3,0.09820533265086266,0.09816754533314498
D10-e003Assembly-mGAM-p5,0.001254594965406236,0.9980856844290922
B2-e003Assembly-mBHI-p5,0.17204630247462802,0.17978663604758863
B2-e003Coalescence-mBHI-p5,0.9152287964081429,0.07516261247214233
B8-e003Assembly-mGAM-p5,0.06630087957423025,0.06426020174154909
F4-e004Assembly-epsilon-p5,0.042344740292905275,0.041467760100655865
C4-e003Coalescence-mGAM-p7,4.127055838920041e-05,0.999849303340575
B12-e003Coalescence-mBHI-p3,0.7844142282547836,0.16118643488405154
e004-inoculumn-fecal-AK,0.006354224128506327,0.006056841925128116
C8-e003Assembly-mGAM-p3,0.09415935668571641,0.09770112700837218
C3-e003Coalescence-mGAM-p3,0.4625,0.525
B4-e003Assembly-mBHI-p5,0.032494944735639415,0.9661321446945634
D4-e004Assembly-mGAM-p5,0.003917494952246405,0.003360454411080669
D3-e003Coalescence-Inoculumn-mBHI,0.267,0.531
C8-e003Assembly-mGAM-p5,0.10267408970530391,0.10195474937088059
C3-e003Coalescence-mBHI-p7,0.9876527955443634,0.011710280198439588
D11-e003Coalescence-mGAM-p5,0.006521542640671447,0.9875780064313726
A11-e003Coalescence-mGAM-p7,0.026284024667965266,0.583
B8-e003Coalescence-mBHI-p5,0.9956284502923899,0.0017668260209785648
B10-e003Assembly-mGAM-p5,0.003310464996581891,0.996314546161206
C2-e003Coalescence-mGAM-p7,1.8845946389943023e-05,0.9999456423833609
D3-e003Coalescence-mBHI-p5,0.667,0.13569488024000007
B11-e003Coalescence-mGAM-p3,0.927,0.04
C4-e003Coalescence-mBHI-inoculumn-redo,6.50914557903734e-05,1.0
B5-e003Assembly-mBHI-p5,0.08470637533817385,0.874117710822724
D2-e003Coalescence-mBHI-p5,0.03814127285639952,0.9313349895790779
D8-e003Assembly-mGAM-p5,0.07054715447485141,0.06988590001668664
D5-e003Coalescence-mGAM-p5,0.011987224163517406,0.9772418526068231
B5-e003Coalescence-mBHI-p5,0.5,0.11782502590272192
D5-e003Coalescence-mBHI-p7,0.455,0.0751073062105396
C9-e003Coalescence-mBHI-p5,0.9777155475476257,0.013030496196558593
A5-e003Coalescence-mGAM-p3,0.014504183557588628,0.97222238153766
A2-e003Coalescence-Inoculumn-mGAM,0.004548295260747548,0.0045505969209199085
E5-e004Assembly-mGAM-p5,0.0018138567477477665,0.0017399340494292698
D8-e003Coalescence-mGAM-p5,0.0098487290691598,0.833
A12-e003Coalescence-mGAM-p3,0.017415475399854632,0.704
C2-e003Coalescence-mBHI-p3,0.0898058850128003,0.8919191129284
C4-e004Assembly-mBHI-p5,0.09545905155964876,0.0916766282954186
D9-e003Coalescence-mGAM-p7,0.898,0.009202603021582925
D4-e003Coalescence-mBHI-p7,0.04126485779063824,0.925760431972573
D8-e003Assembly-mGAM-p3,0.18449602731264417,0.19259044166200978
E4-e004Assembly-mGAM-p7,0.007196883747318325,0.00613234613875099
E3-e004Assembly-mGAM-p3,0.011879584632226207,0.009049437142060038
D2-e004Assembly-mGAM-p3,0.020740158483710195,0.02028664828653153
B10-e003Coalescence-mGAM-p3,0.771,0.209
A9-e003Coalescence-mGAM-p7,0.9991287735720262,0.0006065554772979347
D5-e004Assembly-mGAM-p5,0.09138327103716268,0.0875902267837524
B5-e003Coalescence-Inoculumn-mGAM,0.718,0.155
D10-e003Coalescence-mBHI-p5,0.028412315651234473,0.9472662291748982
D5-e003Coalescence-mBHI-p3,0.5,0.04806034878188191
D9-e003Coalescence-mGAM-p5,0.841,0.094
C9-e003Coalescence-mBHI-p3,0.9805326344370917,0.012590360243536509
D10-e003Coalescence-mGAM-p5,0.001347498633525581,0.9974318990954165
C8-e003Coalescence-mBHI-p7,0.025719887623429465,0.9708931856572026
B11-e003Assembly-mGAM-p5,0.021960117590358954,0.9585663547612109
B4-e003Coalescence-mGAM-p5,0.204,0.78
D4-e003Coalescence-mGAM-p5,0.005073750512876806,0.955
B5-e003Coalescence-mGAM-p5,0.435,0.30000000000000004
BB-Fecal,0.06870157864309594,0.06726760398433004
B5-e003Coalescence-Inoculumn-mBHI,0.28,0.357
C2-e003Coalescence-mGAM-p3,0.0035334329159763846,0.9956074648279938
B5-e003Coalescence-mGAM-p7,0.019695855821196435,0.8
D8-e003Coalescence-mBHI-p5,0.021191382694481103,0.571
E5-e004Assembly-mGAM-p7,0.0034769822058388247,0.003322256497644354
C10-e003Assembly-mGAM-p3,0.008895353908373673,0.9895174596173736
B10-e003Coalescence-mBHI-p5,0.974162030388161,0.01631230443122235
D5-e003Coalescence-Inoculumn-mGAM,0.004600912201431006,0.9911841011915367
B5-e003Coalescence-mBHI-p3,0.438,0.0756065583708517
G4-e004Assembly-epsilon-p5,0.019264949695020593,0.01924403712910586
C4-e003Coalescence-mGAM-p5,2.516484412950945e-05,0.9999475327952719
C5-e003Coalescence-mGAM-p7,0.005649117544880794,0.9892070220493948
C5-e003Coalescence-mBHI-inoculumn-redo,0.008491375276552493,0.983777379867794
A2-e003Coalescence-mBHI-p7,0.19618242131409183,0.19951075270184526
A10-e003Coalescence-mBHI-p5,0.041912707131340696,0.9452188679752389
BF-Fecal,0.2648898871630157,0.24756584251043243
A4-e003Coalescence-mGAM-p5,0.708,0.02758982469017163
D5-e003Coalescence-mBHI-p5,5.144423755413763e-05,0.9998772850604696
D3-e003Assembly-mBHI-p3,0.9362714528810632,0.04947730613354791
D4-e003Coalescence-mGAM-p7,0.0034292092463000454,0.9934194840841115
E4-e004Assembly-mGAM-p3,0.02655814786910821,0.022887260169197357
A8-e003Coalescence-mBHI-p7,0.009260297060878601,0.009296388314214622
e003-inoculumn-fecal-AC,0.75635296563341,0.1813782508598052
E3-e004Assembly-mGAM-p7,0.02113894727479875,0.016051677975126483
B9-e003GlycerolRevival-mGAM-p2,0.9853325735556261,0.006977669626345502
C4-e003Coalescence-mGAM-p3,0.016,0.983
B2-e003Coalescence-Inoculumn-mGAM,0.66,0.00543001423034978
D5-e003Coalescence-mGAM-p7,0.06144450542407815,0.8998292236360899
C5-e003Coalescence-mBHI-p5,0.019370681688709587,0.9636975990918795
C5-e003Coalescence-mGAM-p3,0.0022348025161027492,0.9956983858507855
A3-e003Coalescence-mBHI-inoculumn-redo,0.18952582190199885,0.11575907965791599
D9-e003Assembly-mGAM-p5,0.9788675966165324,0.01058677812829696
B12-e003Coalescence-mGAM-p3,0.9858661927195355,0.00847977330994926
A11-e003Coalescence-mBHI-p7,0.04537901280012997,0.406
A3-e003Coalescence-Inoculumn-mGAM,0.6819999999999999,0.008170756986131065
D10-e003Assembly-mGAM-p3,0.0010114946808823125,0.9985587234453197
C3-e003Coalescence-mGAM-p5,0.196,0.791
B4-e004Assembly-mBHI-p5,0.20125605353322482,0.1846365254284049
C10-e003GlycerolRevival-mGAM-p2,0.0015151040126638266,0.9981927105870598
D3-e003Assembly-mBHI-p5,0.9807309505583417,0.009334333707226198
A10-e003Coalescence-mGAM-p3,0.0001128937013495421,0.9993960184961941
A9-e003Coalescence-mBHI-p3,0.942,0.006209521485980805
A2-e003Coalescence-Inoculumn-mBHI,0.006553632892533724,0.006555696403894495
D3-e003Coalescence-mBHI-p7,0.222,0.562
C3-e003Coalescence-mBHI-p5,0.9887027252520905,0.010782600137851504
D11-e003Assembly-mGAM-p3,0.033750809990153195,0.9384621818691886
D2-e003Assembly-mBHI-p3,0.02208630924308133,0.022604250737982712
B3-e003Assembly-mBHI-p5,0.801906323933744,0.17351364608460884
A9-e003Coalescence-mBHI-p5,0.9371358804910398,0.034295543254810046
D5-e003Coalescence-Inoculumn-mBHI,0.010829747602805568,0.979261404386291
B2-e003Coalescence-mGAM-p3,0.9932836123108066,0.002326122639511668
C11-e003Coalescence-mGAM-p5,0.002037671626247653,0.9960356230402827
G4-e004Assembly-epsilon-p3,0.019169344778636858,0.01925637275688849
B3-e003Coalescence-Inoculumn-mBHI,0.9992891881960317,0.005225476702359716
A8-e003Coalescence-mBHI-p5,0.025289425893936398,0.02578692654297584
D5-e004Assembly-mGAM-p7,0.0064618189697180336,0.006241172261499496
C2-e003Assembly-mBHI-p5,0.20641414277184658,0.20918593899549429
D5-e003Assembly-mBHI-p5,0.11568459060702085,0.45499999999999996
A5-e003Coalescence-mBHI-p7,0.02108776239272218,0.9601239278538202
BG-Fecal,0.04526154764538312,0.03921543072580929
D2-e003Coalescence-mGAM-p5,0.007270734987735257,0.986014166551835
