,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A2-e003Coalescence-Inoculumn-mGAM,7459,8163
E5-e004Assembly-mGAM-p5,7441,8149
D8-e003Coalescence-mGAM-p5,7660,8485
A12-e003Coalescence-mGAM-p3,7592,8399
C2-e003Coalescence-mBHI-p3,4268,4339
C4-e004Assembly-mBHI-p5,4857,5329
D9-e003Coalescence-mGAM-p7,7663,8500
D4-e003Coalescence-mBHI-p7,6933,7534
D8-e003Assembly-mGAM-p3,3061,3192
E4-e004Assembly-mGAM-p7,7420,8232
E3-e004Assembly-mGAM-p3,7339,8264
D2-e004Assembly-mGAM-p3,7219,7924
B10-e003Coalescence-mGAM-p3,7683,8510
A9-e003Coalescence-mGAM-p7,7563,8436
D5-e004Assembly-mGAM-p5,4948,5487
B5-e003Coalescence-Inoculumn-mGAM,7680,8509
D10-e003Coalescence-mBHI-p5,7378,8103
D5-e003Coalescence-mBHI-p3,7311,8189
D9-e003Coalescence-mGAM-p5,7679,8510
C9-e003Coalescence-mBHI-p3,7606,8471
D10-e003Coalescence-mGAM-p5,7677,8491
C8-e003Coalescence-mBHI-p7,6271,6795
B11-e003Assembly-mGAM-p5,7515,8320
B4-e003Coalescence-mGAM-p5,7678,8498
D4-e003Coalescence-mGAM-p5,7683,8510
B5-e003Coalescence-mGAM-p5,7550,8388
BB-Fecal,5258,5810
B5-e003Coalescence-Inoculumn-mBHI,7408,8207
C2-e003Coalescence-mGAM-p3,7400,8112
B5-e003Coalescence-mGAM-p7,7600,8413
D8-e003Coalescence-mBHI-p5,7588,8403
E5-e004Assembly-mGAM-p7,7439,8142
C10-e003Assembly-mGAM-p3,7034,7668
B10-e003Coalescence-mBHI-p5,7022,7923
D5-e003Coalescence-Inoculumn-mGAM,7661,8476
B5-e003Coalescence-mBHI-p3,6747,7568
G4-e004Assembly-epsilon-p5,7246,7989
C4-e003Coalescence-mGAM-p5,7676,8485
C5-e003Coalescence-mGAM-p7,7681,8502
C5-e003Coalescence-mBHI-inoculumn-redo,7673,8498
A2-e003Coalescence-mBHI-p7,2865,3121
A10-e003Coalescence-mBHI-p5,5562,5715
BF-Fecal,2587,2905
A4-e003Coalescence-mGAM-p5,7598,8441
D5-e003Coalescence-mBHI-p5,7675,8485
D3-e003Assembly-mBHI-p3,5130,6046
D4-e003Coalescence-mGAM-p7,7681,8506
E4-e004Assembly-mGAM-p3,7190,8023
A8-e003Coalescence-mBHI-p7,7441,8124
e003-inoculumn-fecal-AC,2525,3025
E3-e004Assembly-mGAM-p7,7325,8238
B9-e003GlycerolRevival-mGAM-p2,7639,8491
C4-e003Coalescence-mGAM-p3,7676,8499
B2-e003Coalescence-Inoculumn-mGAM,7684,8502
D5-e003Coalescence-mGAM-p7,6233,6884
C5-e003Coalescence-mBHI-p5,7524,8291
C5-e003Coalescence-mGAM-p3,7680,8505
A3-e003Coalescence-mBHI-inoculumn-redo,3480,4379
D9-e003Assembly-mGAM-p5,7579,8422
B12-e003Coalescence-mGAM-p3,7601,8454
A11-e003Coalescence-mBHI-p7,7013,7718
A3-e003Coalescence-Inoculumn-mGAM,7670,8498
D10-e003Assembly-mGAM-p3,7560,8320
C3-e003Coalescence-mGAM-p5,7682,8510
B4-e004Assembly-mBHI-p5,2816,3316
C10-e003GlycerolRevival-mGAM-p2,7675,8492
D3-e003Assembly-mBHI-p5,7542,8426
A10-e003Coalescence-mGAM-p3,7679,8497
A9-e003Coalescence-mBHI-p3,7673,8503
A2-e003Coalescence-Inoculumn-mBHI,7452,8152
D3-e003Coalescence-mBHI-p7,7606,8432
C3-e003Coalescence-mBHI-p5,7541,8379
D11-e003Assembly-mGAM-p3,7292,8030
D2-e003Assembly-mBHI-p3,7171,7784
B3-e003Assembly-mBHI-p5,2526,3094
A9-e003Coalescence-mBHI-p5,6244,7227
D5-e003Coalescence-Inoculumn-mBHI,7656,8471
B2-e003Coalescence-mGAM-p3,7349,8291
C11-e003Coalescence-mGAM-p5,7682,8490
G4-e004Assembly-epsilon-p3,7254,8001
B3-e003Coalescence-Inoculumn-mBHI,7684,8511
A8-e003Coalescence-mBHI-p5,7097,7740
D5-e004Assembly-mGAM-p7,7403,8101
C2-e003Assembly-mBHI-p5,2695,2938
D5-e003Assembly-mBHI-p5,4780,5433
A5-e003Coalescence-mBHI-p7,7499,8258
BG-Fecal,6707,7364
D2-e003Coalescence-mGAM-p5,7672,8490
B9-e003Assembly-mGAM-p5,7623,8465
D3-e003Coalescence-mGAM-p3,7668,8489
D9-e003Coalescence-mGAM-p3,7635,8499
E2-e004Assembly-mGAM-p7,7489,8256
D3-e003Coalescence-mGAM-p5,7681,8505
C10-e003Coalescence-mGAM-p3,7673,8463
A5-e003Coalescence-mBHI-inoculumn-redo,7542,8338
B11-e003Assembly-mGAM-p3,7597,8387
D2-e003Assembly-mBHI-p5,4175,4574
B9-e003Coalescence-mGAM-p7,7649,8497
B11-e003Coalescence-mGAM-p7,7594,8444
C3-e003Coalescence-Inoculumn-mGAM,7684,8511
B5-e003Coalescence-mBHI-p7,7008,7814
A3-e003Coalescence-mGAM-p7,7669,8509
D4-e003Coalescence-Inoculumn-mBHI,7682,8506
D10-e003Coalescence-mGAM-p7,7679,8490
C12-e003Coalescence-mGAM-p3,7673,8470
C11-e003Coalescence-mGAM-p3,7679,8497
D5-e004Assembly-mGAM-p3,7436,8134
A10-e003Coalescence-mBHI-p7,6569,7028
C10-e003Coalescence-mBHI-p7,7493,8235
B9-e003Coalescence-mBHI-p5,7565,8427
F4-e004Assembly-epsilon-p3,6862,7516
B10-e003Coalescence-mBHI-p3,7588,8439
C11-e003Coalescence-mBHI-p5,7681,8506
A2-e003Coalescence-mGAM-p7,7414,8094
F5-e004Assembly-epsilon-p3,3791,4040
E3-e004Assembly-mGAM-p5,7354,8264
E2-e004Assembly-mGAM-p5,7476,8241
C3-e003GlycerolRevival-mBHI-p2,7449,8333
D10-e003Coalescence-mGAM-p3,7678,8490
B10-e003Coalescence-mGAM-p7,7582,8457
C4-e004Assembly-mBHI-p3,7190,7928
A9-e003Coalescence-mBHI-p7,7646,8490
C2-e003Coalescence-Inoculumn-mGAM,7680,8503
B3-e003Coalescence-Inoculumn-mGAM,7681,8505
D11-e003Coalescence-mGAM-p7,7651,8472
D5-e003Coalescence-mGAM-p3,7678,8496
D4-e004Assembly-mGAM-p3,7171,7919
E4-e004Assembly-mGAM-p5,7433,8247
E5-e004Assembly-mGAM-p3,7427,8117
D2-e003Coalescence-Inoculumn-mBHI,7250,7987
B4-e003Coalescence-Inoculumn-mGAM,7684,8511
A10-e003Coalescence-mGAM-p7,7679,8483
B2-e003Assembly-mBHI-p3,6128,6662
F4-e004Assembly-epsilon-p7,7346,8140
D9-e003Coalescence-mBHI-p5,6704,7550
C4-e003Coalescence-Inoculumn-mGAM,7673,8470
D4-e003Coalescence-mGAM-p3,7684,8505
B9-e003Coalescence-mBHI-p7,7267,8209
A2-e003Coalescence-mGAM-p5,7324,8014
D11-e003Assembly-mGAM-p5,7510,8319
C3-e003Coalescence-mGAM-p7,7684,8511
B11-e003GlycerolRevival-mGAM-p2,7549,8364
C5-e004Assembly-mBHI-p7,4313,4903
B3-e003Coalescence-mGAM-p5,7684,8506
D9-e003Coalescence-mBHI-p7,6270,7232
G5-e004Assembly-epsilon-p5,6286,6827
B10-e003Assembly-mGAM-p3,5706,6094
C5-e003Coalescence-mBHI-p7,7665,8478
D12-e003Coalescence-mBHI-p3,3087,3363
E2-e004Assembly-mGAM-p3,2445,2849
D4-e004Assembly-mGAM-p7,7432,8255
C11-e003Coalescence-mGAM-p7,7680,8502
C11-e003Assembly-mGAM-p3,7578,8403
D10-e003Coalescence-mBHI-p7,7650,8462
C9-e003Coalescence-mBHI-p7,5050,5845
A2-e003Coalescence-mBHI-p3,3767,4040
B8-e003Coalescence-mGAM-p5,7669,8496
C11-e003Assembly-mGAM-p5,7652,8471
B10-e003GlycerolRevival-mGAM-p2,7597,8325
B3-e003Coalescence-mBHI-p5,7232,8117
C2-e003Coalescence-mBHI-inoculumn-redo,7629,8388
A8-e003Coalescence-mGAM-p7,7442,8114
C11-e003GlycerolRevival-mGAM-p2,7648,8465
B2-e003Coalescence-Inoculumn-mBHI,7088,7961
A11-e003Coalescence-mBHI-p5,7477,8248
C10-e003Coalescence-mGAM-p5,7679,8490
C9-e003Assembly-mGAM-p5,7404,8335
A5-e003Coalescence-Inoculumn-mGAM,7670,8480
A3-e003Coalescence-mBHI-p3,6098,7209
AG-Fecal,7489,8253
D4-e003Coalescence-Inoculumn-mGAM,7557,8319
A2-e003Coalescence-mBHI-p5,6632,7276
B5-e004Assembly-mBHI-p5,3241,3572
C10-e003Coalescence-mBHI-p5,7555,8323
B9-e003Coalescence-mBHI-p3,7229,8173
C3-e003Coalescence-mBHI-inoculumn-redo,7671,8480
B5-e003Coalescence-mGAM-p3,7634,8463
BK-Fecal,6384,7108
C3-e003Assembly-mBHI-p5,7466,8354
C4-e004Assembly-mBHI-p7,5411,6028
C9-e003GlycerolRevival-mGAM-p2,7656,8500
C9-e003Coalescence-mGAM-p5,7684,8511
A2-e003Coalescence-mBHI-inoculumn-redo,7453,8140
C2-e003Coalescence-mGAM-p5,7652,8445
B8-e003GlycerolRevival-mGAM-p2,7309,8001
C8-e003Coalescence-mBHI-p5,7638,8424
B8-e003Coalescence-mGAM-p7,7649,8505
B4-e003Coalescence-Inoculumn-mBHI,7668,8492
D2-e003Coalescence-Inoculumn-mGAM,7662,8458
B8-e003Coalescence-mBHI-p7,3085,3685
D3-e003Coalescence-Inoculumn-mGAM,7683,8511
B11-e003Coalescence-mBHI-p3,7164,8058
C5-e003Coalescence-Inoculumn-mGAM,7683,8511
C4-e003Coalescence-mBHI-p5,7654,8448
BC-Fecal,3327,3816
e004-inoculumn-fecal-BE,3125,3537
A11-e003Coalescence-mBHI-p3,7678,8500
B4-e004Assembly-mBHI-p7,5528,6097
A4-e003Coalescence-Inoculumn-mGAM,7683,8511
B4-e003Coalescence-mBHI-p3,7489,8307
A5-e003Coalescence-Inoculumn-mBHI,6259,6809
A9-e003Coalescence-mGAM-p5,7661,8503
C10-e003Coalescence-mGAM-p7,7678,8497
A11-e003Coalescence-mGAM-p3,7679,8501
C10-e003Coalescence-mBHI-p3,7519,8219
D2-e003Coalescence-mBHI-p3,7612,8431
C5-e003GlycerolRevival-mBHI-p2,7227,7939
H5-e003Coalescence-mBHI-p5_S40,7591,8403
E2-e003Coalescence-mGAM-p7_S145,7419,8085
G5-e003Coalescence-mBHI-p7_S124,7533,8284
H111-e003Coalescence-mGAM-p7_S188,7655,8480
H4-e003Coalescence-mGAM-p7_S183,7624,8363
F5-e003Coalescence-mGAM-p5_S64,7648,8492
F5-e003Coalescence-mGAM-p7_S160,7661,8488
F8-e003Coalescence-mBHI-p3_S117,6774,7800
H3-e003Coalescence-mBHI-p3_S46,7356,8237
H2-e003Coalescence-mBHI-p7_S133,7286,8022
E5-e003Coalescence-mBHI-p3_S12,6692,7478
F100-e003Coalescence-mGAM-p7_S163,7603,8495
F9-e003Coalescence-mBHI-p5_S18,7358,8330
H3-e003Coalescence-mBHI-p7_S134,5982,6701
E3-e003Coalescence-mGAM-p3_S58,7194,8225
G4-e003Coalescence-mBHI-p5_S27,7631,8333
E8-e003Coalescence-mBHI-p5_S5,7347,7974
G2-e003Coalescence-mBHI-p3_S33,3239,2914
E9-e003Coalescence-mBHI-p5_S6,7131,8154
H111-e003Coalescence-mBHI-p3_S144,7650,8461
G111-e003Coalescence-mGAM-p5_S80,7672,8423
G100-e003Coalescence-mGAM-p3_S179,7646,8352
F111-e003Coalescence-mGAM-p5_S68,7402,8366
G111-e003Coalescence-mBHI-p5_S32,7668,8459
G5-e003Coalescence-mBHI-p3_S36,2741,2668
H2-e003Coalescence-mGAM-p7_S181,7656,8475
H9-e003Coalescence-mGAM-p3_S190,7404,8335
E3-e003Coalescence-mBHI-p3_S10,6301,7516
H2-e003Coalescence-mGAM-p5_S85,5023,5516
G8-e003Coalescence-mGAM-p3_S177,7677,8441
F2-e003Coalescence-mGAM-p7_S157,7539,8464
H3-e003Coalescence-mGAM-p3_S94,7598,8430
H4-e003Coalescence-mGAM-p3_S95,7537,8247
E5-e003Coalescence-mBHI-p7_S100,7080,7718
F3-e003Coalescence-mGAM-p3_S70,7420,8345
E100-e003Coalescence-mBHI-p7_S103,7594,8196
F9-e003Coalescence-mGAM-p5_S66,7606,8500
G111-e003Coalescence-mGAM-p7_S176,6682,7056
H100-e003Coalescence-mGAM-p7_S187,7254,7869
E100-e003Coalescence-mGAM-p3_S155,7675,8408
E3-e003Coalescence-mGAM-p5_S50,7564,8474
F5-e003Coalescence-mGAM-p3_S72,7207,8044
E9-e003Coalescence-mBHI-p7_S102,7304,8245
E5-e003Coalescence-mBHI-p5_S4,7269,8019
F111-e003Coalescence-mGAM-p7_S164,7121,8098
E111-e003Coalescence-mBHI-p5_S8,7521,8255
H100-e003Coalescence-mBHI-p5_S43,7633,8406
F2-e003Coalescence-mGAM-p5_S61,7550,8493
F5-e003Coalescence-mBHI-p5_S16,3983,4724
F8-e003Coalescence-mGAM-p5_S65,7550,8484
H8-e003Coalescence-mBHI-p7_S137,7642,8460
G9-e003Coalescence-mGAM-p5_S78,7601,8492
E2-e003Coalescence-mBHI-p5_S1,5132,5672
E2-e003Coalescence-mBHI-p3_S9,3200,3500
G8-e003Coalescence-mGAM-p5_S77,7676,8398
G3-e003Coalescence-mBHI-p3_S34,7644,8492
G100-e003Coalescence-mBHI-p5_S31,7595,8268
E111-e003Coalescence-mBHI-p3_S108,7388,8125
F8-e003Coalescence-mGAM-p3_S165,3206,4260
G3-e003Coalescence-mBHI-p5_S26,7596,8493
G5-e003Coalescence-mBHI-p5_S28,7562,8293
H111-e003Coalescence-mGAM-p5_S92,7648,8471
G4-e003Coalescence-mBHI-p3_S35,7629,8293
H9-e003Coalescence-mGAM-p5_S90,7548,8471
H2-e003Coalescence-mBHI-p3_S45,7542,8345
E8-e003Coalescence-mBHI-p7_S101,7468,8165
H2-e003Coalescence-mGAM-p3_S93,7607,8426
E4-e003Coalescence-mGAM-p5_S51,7656,8340
G9-e003Coalescence-mGAM-p7_S174,7625,8496
F2-e003Coalescence-mBHI-p3_S21,5596,6741
E8-e003Coalescence-mGAM-p3_S153,7667,8385
G111-e003Coalescence-mGAM-p3_S180,7670,8428
G5-e003Coalescence-mGAM-p3_S84,7681,8444
H8-e003Coalescence-mBHI-p5_S41,7649,8442
E100-e003Coalescence-mBHI-p5_S7,7458,8054
G100-e003Coalescence-mGAM-p7_S175,7673,8387
F9-e003Coalescence-mGAM-p7_S162,7502,8465
F8-e003Coalescence-mGAM-p7_S161,7369,8365
F3-e003Coalescence-mBHI-p3_S22,6179,7151
G3-e003Coalescence-mBHI-p7_S122,7615,8479
G5-e003Coalescence-mGAM-p5_S76,7681,8479
G5-e003Coalescence-mGAM-p7_S172,7672,8467
G4-e003Coalescence-mGAM-p5_S75,7666,8407
G8-e003Coalescence-mBHI-p3_S129,7622,8262
E5-e003Coalescence-mGAM-p3_S60,7504,8295
G2-e003Coalescence-mGAM-p5_S73,7652,8305
E5-e003Coalescence-mGAM-p7_S148,7645,8473
H9-e003Coalescence-mGAM-p7_S186,7543,8452
E100-e003Coalescence-mGAM-p5_S55,7672,8413
E8-e003Coalescence-mGAM-p5_S53,7441,8145
H5-e003Coalescence-mGAM-p3_S96,7602,8420
G4-e003Coalescence-mGAM-p3_S83,7667,8388
F4-e003Coalescence-mBHI-p7_S111,7173,7934
H3-e003Coalescence-mGAM-p7_S182,6472,7348
H5-e003Coalescence-mGAM-p5_S88,7499,8260
F4-e003Coalescence-mGAM-p5_S63,7683,8507
G4-e003Coalescence-mGAM-p7_S171,7670,8389
H8-e003Coalescence-mGAM-p5_S89,7626,8440
F3-e003Coalescence-mBHI-p5_S14,6618,7577
F100-e003Coalescence-mBHI-p7_S115,7105,8054
E3-e003Coalescence-mGAM-p7_S146,7566,8484
F100-e003Coalescence-mGAM-p3_S167,7359,8389
G100-e003Coalescence-mBHI-p3_S131,7414,8087
G4-e003Coalescence-mBHI-p7_S123,7629,8327
E9-e003Coalescence-mGAM-p3_S154,7647,8493
F3-e003Coalescence-mGAM-p5_S62,7595,8494
H4-e003Coalescence-mBHI-p7_S135,6700,7127
E3-e003Coalescence-mBHI-p5_S2,6588,7629
G111-e003Coalescence-mBHI-p7_S128,7494,8251
H3-e003Coalescence-mBHI-p5_S38,5902,6767
G3-e003Coalescence-mGAM-p3_S82,7682,8492
F111-e003Coalescence-mGAM-p3_S168,7453,8389
F3-e003Coalescence-mGAM-p7_S158,7523,8472
F8-e003Coalescence-mBHI-p7_S113,6164,7124
H4-e003Coalescence-mBHI-p3_S47,7344,7984
F100-e003Coalescence-mGAM-p5_S67,7377,8343
G8-e003Coalescence-mBHI-p7_S125,6894,7101
F4-e003Coalescence-mBHI-p5_S15,7265,8174
H111-e003Coalescence-mBHI-p5_S44,7615,8398
E111-e003Coalescence-mBHI-p7_S104,7660,8474
E2-e003Coalescence-mGAM-p3_S57,7412,8091
F2-e003Coalescence-mBHI-p5_S13,7388,8379
F4-e003Coalescence-mBHI-p3_S23,6700,7622
F2-e003Coalescence-mGAM-p3_S69,7478,8406
E9-e003Coalescence-mGAM-p5_S54,7503,8417
G3-e003Coalescence-mGAM-p5_S74,7680,8457
E111-e003Coalescence-mGAM-p5_S56,7622,8435
G100-e003Coalescence-mGAM-p5_S79,7672,8392
H100-e003Coalescence-mGAM-p5_S91,5776,6283
G9-e003Coalescence-mBHI-p3_S130,6165,7172
E4-e003Coalescence-mGAM-p7_S147,7673,8392
E4-e003Coalescence-mGAM-p3_S59,7465,8141
H4-e003Coalescence-mBHI-p5_S39,6621,7104
F4-e003Coalescence-mGAM-p3_S71,7684,8510
H100-e003Coalescence-mBHI-p7_S139,7673,8453
G8-e003Coalescence-mBHI-p5_S29,7512,8120
G8-e003Coalescence-mGAM-p7_S173,7678,8413
E4-e003Coalescence-mBHI-p3_S11,2349,2102
E2-e003Coalescence-mGAM-p5_S49,7445,8114
H9-e003Coalescence-mBHI-p5_S42,7145,8037
H111-e003Coalescence-mGAM-p3_S192,7649,8467
F5-e003Coalescence-mBHI-p3_S24,6882,7735
E8-e003Coalescence-mBHI-p3_S105,7324,7991
E8-e003Coalescence-mGAM-p7_S149,7441,8139
E9-e003Coalescence-mGAM-p7_S150,2147,2702
H5-e003Coalescence-mBHI-p7_S136,5523,6044
G9-e003Coalescence-mBHI-p5_S30,6489,7408
F111-e003Coalescence-mBHI-p7_S116,6097,6954
F5-e003Coalescence-mBHI-p7_S112,6743,7471
F4-e003Coalescence-mGAM-p7_S159,7682,8510
F111-e003Coalescence-mBHI-p3_S120,4357,5223
H3-e003Coalescence-mGAM-p5_S86,7625,8457
E4-e003Coalescence-mBHI-p7_S99,2516,2391
H4-e003Coalescence-mGAM-p5_S87,7441,8151
E100-e003Coalescence-mGAM-p7_S151,7673,8379
G9-e003Coalescence-mGAM-p3_S178,7651,8505
H9-e003Coalescence-mBHI-p7_S138,2901,3464
H8-e003Coalescence-mGAM-p7_S185,7669,8496
G2-e003Coalescence-mGAM-p3_S81,7577,8242
F111-e003Coalescence-mBHI-p5_S20,2255,2771
F8-e003Coalescence-mBHI-p5_S17,7137,8134
G100-e003Coalescence-mBHI-p7_S127,7576,8213
E5-e003Coalescence-mGAM-p5_S52,7594,8405
