,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
F4-e004Assembly-epsilon-p3,6803,6567
B10-e003Coalescence-mBHI-p3,7547,7233
C11-e003Coalescence-mBHI-p5,7611,7297
A2-e003Coalescence-mGAM-p7,7324,7048
F5-e004Assembly-epsilon-p3,3685,3655
E3-e004Assembly-mGAM-p5,7356,7028
E2-e004Assembly-mGAM-p5,7443,7156
C3-e003GlycerolRevival-mBHI-p2,7431,7133
D10-e003Coalescence-mGAM-p3,7603,7297
B10-e003Coalescence-mGAM-p7,7548,7241
C4-e004Assembly-mBHI-p3,7093,6867
A9-e003Coalescence-mBHI-p7,7591,7278
C2-e003Coalescence-Inoculumn-mGAM,7609,7297
B3-e003Coalescence-Inoculumn-mGAM,7611,7297
D11-e003Coalescence-mGAM-p7,7600,7265
D5-e003Coalescence-mGAM-p3,7607,7284
D4-e004Assembly-mGAM-p3,7107,6894
E4-e004Assembly-mGAM-p5,7405,7143
E5-e004Assembly-mGAM-p3,7312,7091
D2-e003Coalescence-Inoculumn-mBHI,7213,6796
B4-e003Coalescence-Inoculumn-mGAM,7615,7300
A10-e003Coalescence-mGAM-p7,7589,7298
B2-e003Assembly-mBHI-p3,6028,5770
F4-e004Assembly-epsilon-p7,7333,7028
D9-e003Coalescence-mBHI-p5,6801,6469
C4-e003Coalescence-Inoculumn-mGAM,7590,7297
D4-e003Coalescence-mGAM-p3,7614,7300
B9-e003Coalescence-mBHI-p7,7305,6991
A2-e003Coalescence-mGAM-p5,7212,6987
D11-e003Assembly-mGAM-p5,7477,7084
C3-e003Coalescence-mGAM-p7,7615,7300
B11-e003GlycerolRevival-mGAM-p2,7515,7123
C5-e004Assembly-mBHI-p7,4343,4113
B3-e003Coalescence-mGAM-p5,7613,7298
D9-e003Coalescence-mBHI-p7,6427,6001
G5-e004Assembly-epsilon-p5,6175,6056
B10-e003Assembly-mGAM-p3,5414,5375
C5-e003Coalescence-mBHI-p7,7596,7287
D12-e003Coalescence-mBHI-p3,3174,2809
E2-e004Assembly-mGAM-p3,2510,2407
D4-e004Assembly-mGAM-p7,7407,7148
C11-e003Coalescence-mGAM-p7,7608,7297
C11-e003Assembly-mGAM-p3,7543,7152
D10-e003Coalescence-mBHI-p7,7584,7260
C9-e003Coalescence-mBHI-p7,5222,5054
A2-e003Coalescence-mBHI-p3,3629,3447
B8-e003Coalescence-mGAM-p5,7595,7290
C11-e003Assembly-mGAM-p5,7596,7247
B10-e003GlycerolRevival-mGAM-p2,7445,7221
B3-e003Coalescence-mBHI-p5,7179,6875
C2-e003Coalescence-mBHI-inoculumn-redo,7543,7254
A8-e003Coalescence-mGAM-p7,7327,7092
C11-e003GlycerolRevival-mGAM-p2,7592,7236
B2-e003Coalescence-Inoculumn-mBHI,7150,6873
A11-e003Coalescence-mBHI-p5,7437,6995
C10-e003Coalescence-mGAM-p5,7592,7296
C9-e003Assembly-mGAM-p5,7406,7108
A5-e003Coalescence-Inoculumn-mGAM,7605,7293
A3-e003Coalescence-mBHI-p3,6317,6053
AG-Fecal,7451,7178
D4-e003Coalescence-Inoculumn-mGAM,7453,7166
A2-e003Coalescence-mBHI-p5,6568,6360
B5-e004Assembly-mBHI-p5,3165,3112
C10-e003Coalescence-mBHI-p5,7418,7184
B9-e003Coalescence-mBHI-p3,7305,6979
C3-e003Coalescence-mBHI-inoculumn-redo,7586,7276
B5-e003Coalescence-mGAM-p3,7577,7244
BK-Fecal,6362,6132
C3-e003Assembly-mBHI-p5,7474,7157
C4-e004Assembly-mBHI-p7,5351,5208
C9-e003GlycerolRevival-mGAM-p2,7607,7286
C9-e003Coalescence-mGAM-p5,7613,7299
A2-e003Coalescence-mBHI-inoculumn-redo,7339,7101
C2-e003Coalescence-mGAM-p5,7569,7279
B8-e003GlycerolRevival-mGAM-p2,7237,6983
C8-e003Coalescence-mBHI-p5,7520,7254
B8-e003Coalescence-mGAM-p7,7600,7286
B4-e003Coalescence-Inoculumn-mBHI,7584,7281
D2-e003Coalescence-Inoculumn-mGAM,7586,7282
B8-e003Coalescence-mBHI-p7,3137,3024
D3-e003Coalescence-Inoculumn-mGAM,7615,7297
B11-e003Coalescence-mBHI-p3,7254,6830
C5-e003Coalescence-Inoculumn-mGAM,7615,7300
C4-e003Coalescence-mBHI-p5,7546,7275
BC-Fecal,3350,3322
e004-inoculumn-fecal-BE,3193,3038
A11-e003Coalescence-mBHI-p3,7611,7292
B4-e004Assembly-mBHI-p7,5547,5321
A4-e003Coalescence-Inoculumn-mGAM,7615,7300
B4-e003Coalescence-mBHI-p3,7450,7154
A5-e003Coalescence-Inoculumn-mBHI,6288,5634
A9-e003Coalescence-mGAM-p5,7605,7292
C10-e003Coalescence-mGAM-p7,7603,7298
A11-e003Coalescence-mGAM-p3,7612,7290
C10-e003Coalescence-mBHI-p3,7370,7170
D2-e003Coalescence-mBHI-p3,7572,7209
C5-e003GlycerolRevival-mBHI-p2,7157,6722
H5-e003Coalescence-mBHI-p5_S40,7573,7162
E2-e003Coalescence-mGAM-p7_S145,7296,7070
G5-e003Coalescence-mBHI-p7_S124,7463,7144
H111-e003Coalescence-mGAM-p7_S188,7609,7242
H4-e003Coalescence-mGAM-p7_S183,7538,7213
F5-e003Coalescence-mGAM-p5_S64,7604,7268
F5-e003Coalescence-mGAM-p7_S160,7607,7272
F8-e003Coalescence-mBHI-p3_S117,6840,6648
H3-e003Coalescence-mBHI-p3_S46,7431,6986
H2-e003Coalescence-mBHI-p7_S133,7273,6795
E5-e003Coalescence-mBHI-p3_S12,6762,6181
F100-e003Coalescence-mGAM-p7_S163,7579,7280
F9-e003Coalescence-mBHI-p5_S18,7411,7079
H3-e003Coalescence-mBHI-p7_S134,6264,5617
E3-e003Coalescence-mGAM-p3_S58,7279,7003
G4-e003Coalescence-mBHI-p5_S27,7473,7265
E8-e003Coalescence-mBHI-p5_S5,7204,6974
G2-e003Coalescence-mBHI-p3_S33,2677,3288
E9-e003Coalescence-mBHI-p5_S6,7231,6965
H111-e003Coalescence-mBHI-p3_S144,7594,7222
G111-e003Coalescence-mGAM-p5_S80,7528,7290
G100-e003Coalescence-mGAM-p3_S179,7469,7274
F111-e003Coalescence-mGAM-p5_S68,7422,7108
G111-e003Coalescence-mBHI-p5_S32,7595,7267
G5-e003Coalescence-mBHI-p3_S36,1974,1948
H2-e003Coalescence-mGAM-p7_S181,7607,7243
H9-e003Coalescence-mGAM-p3_S190,7415,7122
E3-e003Coalescence-mBHI-p3_S10,6596,6210
H2-e003Coalescence-mGAM-p5_S85,5099,4369
G8-e003Coalescence-mGAM-p3_S177,7558,7294
F2-e003Coalescence-mGAM-p7_S157,7539,7234
H3-e003Coalescence-mGAM-p3_S94,7578,7205
H4-e003Coalescence-mGAM-p3_S95,7394,7136
E5-e003Coalescence-mBHI-p7_S100,7027,6512
F3-e003Coalescence-mGAM-p3_S70,7444,7125
E100-e003Coalescence-mBHI-p7_S103,7326,7202
F9-e003Coalescence-mGAM-p5_S66,7582,7276
G111-e003Coalescence-mGAM-p7_S176,6321,6368
H100-e003Coalescence-mGAM-p7_S187,6922,6648
E100-e003Coalescence-mGAM-p3_S155,7518,7292
E3-e003Coalescence-mGAM-p5_S50,7565,7261
F5-e003Coalescence-mGAM-p3_S72,7283,6839
E9-e003Coalescence-mBHI-p7_S102,7316,7027
E5-e003Coalescence-mBHI-p5_S4,7327,6782
F111-e003Coalescence-mGAM-p7_S164,7182,6869
E111-e003Coalescence-mBHI-p5_S8,7473,6972
H100-e003Coalescence-mBHI-p5_S43,7574,7259
F2-e003Coalescence-mGAM-p5_S61,7558,7245
F5-e003Coalescence-mBHI-p5_S16,4464,3783
F8-e003Coalescence-mGAM-p5_S65,7565,7256
H8-e003Coalescence-mBHI-p7_S137,7601,7230
G9-e003Coalescence-mGAM-p5_S78,7558,7266
E2-e003Coalescence-mBHI-p5_S1,5086,4944
E2-e003Coalescence-mBHI-p3_S9,3089,3112
G8-e003Coalescence-mGAM-p5_S77,7511,7292
G3-e003Coalescence-mBHI-p3_S34,7581,7268
G100-e003Coalescence-mBHI-p5_S31,7364,7214
E111-e003Coalescence-mBHI-p3_S108,7388,6851
F8-e003Coalescence-mGAM-p3_S165,3607,3452
G3-e003Coalescence-mBHI-p5_S26,7560,7267
G5-e003Coalescence-mBHI-p5_S28,7508,7199
H111-e003Coalescence-mGAM-p5_S92,7610,7228
G4-e003Coalescence-mBHI-p3_S35,7418,7262
H9-e003Coalescence-mGAM-p5_S90,7553,7238
H2-e003Coalescence-mBHI-p3_S45,7528,7101
E8-e003Coalescence-mBHI-p7_S101,7380,7108
H2-e003Coalescence-mGAM-p3_S93,7595,7188
E4-e003Coalescence-mGAM-p5_S51,7472,7278
G9-e003Coalescence-mGAM-p7_S174,7579,7269
F2-e003Coalescence-mBHI-p3_S21,5870,5650
E8-e003Coalescence-mGAM-p3_S153,7508,7277
G111-e003Coalescence-mGAM-p3_S180,7548,7287
G5-e003Coalescence-mGAM-p3_S84,7578,7296
H8-e003Coalescence-mBHI-p5_S41,7593,7212
E100-e003Coalescence-mBHI-p5_S7,7155,7079
G100-e003Coalescence-mGAM-p7_S175,7492,7287
F9-e003Coalescence-mGAM-p7_S162,7529,7224
F8-e003Coalescence-mGAM-p7_S161,7419,7133
F3-e003Coalescence-mBHI-p3_S22,6325,6100
G3-e003Coalescence-mBHI-p7_S122,7572,7272
G5-e003Coalescence-mGAM-p5_S76,7607,7299
G5-e003Coalescence-mGAM-p7_S172,7611,7295
G4-e003Coalescence-mGAM-p5_S75,7500,7282
G8-e003Coalescence-mBHI-p3_S129,7376,7236
E5-e003Coalescence-mGAM-p3_S60,7482,7025
G2-e003Coalescence-mGAM-p5_S73,7443,7269
E5-e003Coalescence-mGAM-p7_S148,7606,7241
H9-e003Coalescence-mGAM-p7_S186,7515,7212
E100-e003Coalescence-mGAM-p5_S55,7524,7290
E8-e003Coalescence-mGAM-p5_S53,7349,7100
H5-e003Coalescence-mGAM-p3_S96,7568,7145
G4-e003Coalescence-mGAM-p3_S83,7501,7286
F4-e003Coalescence-mBHI-p7_S111,7181,7013
H3-e003Coalescence-mGAM-p7_S182,6640,6113
H5-e003Coalescence-mGAM-p5_S88,7492,6968
F4-e003Coalescence-mGAM-p5_S63,7585,7299
G4-e003Coalescence-mGAM-p7_S171,7511,7290
H8-e003Coalescence-mGAM-p5_S89,7594,7182
F3-e003Coalescence-mBHI-p5_S14,6631,6390
F100-e003Coalescence-mBHI-p7_S115,7168,6913
E3-e003Coalescence-mGAM-p7_S146,7560,7247
F100-e003Coalescence-mGAM-p3_S167,7442,7136
G100-e003Coalescence-mBHI-p3_S131,7321,7066
G4-e003Coalescence-mBHI-p7_S123,7440,7252
E9-e003Coalescence-mGAM-p3_S154,7593,7285
F3-e003Coalescence-mGAM-p5_S62,7565,7267
H4-e003Coalescence-mBHI-p7_S135,6106,5903
E3-e003Coalescence-mBHI-p5_S2,6670,6370
G111-e003Coalescence-mBHI-p7_S128,7359,6995
H3-e003Coalescence-mBHI-p5_S38,6164,5568
G3-e003Coalescence-mGAM-p3_S82,7591,7297
F111-e003Coalescence-mGAM-p3_S168,7421,7159
F3-e003Coalescence-mGAM-p7_S158,7521,7244
F8-e003Coalescence-mBHI-p7_S113,6264,6107
H4-e003Coalescence-mBHI-p3_S47,7170,6776
F100-e003Coalescence-mGAM-p5_S67,7420,7113
G8-e003Coalescence-mBHI-p7_S125,6328,6480
F4-e003Coalescence-mBHI-p5_S15,7268,7030
H111-e003Coalescence-mBHI-p5_S44,7577,7182
E111-e003Coalescence-mBHI-p7_S104,7608,7248
E2-e003Coalescence-mGAM-p3_S57,7277,7049
F2-e003Coalescence-mBHI-p5_S13,7452,7131
F4-e003Coalescence-mBHI-p3_S23,6820,6645
F2-e003Coalescence-mGAM-p3_S69,7490,7182
E9-e003Coalescence-mGAM-p5_S54,7498,7199
G3-e003Coalescence-mGAM-p5_S74,7553,7292
E111-e003Coalescence-mGAM-p5_S56,7594,7204
G100-e003Coalescence-mGAM-p5_S79,7508,7290
H100-e003Coalescence-mGAM-p5_S91,5664,5090
G9-e003Coalescence-mBHI-p3_S130,6383,6102
E4-e003Coalescence-mGAM-p7_S147,7507,7293
E4-e003Coalescence-mGAM-p3_S59,7278,7124
H4-e003Coalescence-mBHI-p5_S39,6297,5796
F4-e003Coalescence-mGAM-p3_S71,7607,7299
H100-e003Coalescence-mBHI-p7_S139,7587,7294
G8-e003Coalescence-mBHI-p5_S29,7246,7149
G8-e003Coalescence-mGAM-p7_S173,7527,7292
E4-e003Coalescence-mBHI-p3_S11,1823,2192
E2-e003Coalescence-mGAM-p5_S49,7334,7078
H9-e003Coalescence-mBHI-p5_S42,7212,6839
H111-e003Coalescence-mGAM-p3_S192,7603,7237
F5-e003Coalescence-mBHI-p3_S24,7044,6511
E8-e003Coalescence-mBHI-p3_S105,7238,6999
E8-e003Coalescence-mGAM-p7_S149,7367,7098
E9-e003Coalescence-mGAM-p7_S150,2171,2216
H5-e003Coalescence-mBHI-p7_S136,5542,4965
G9-e003Coalescence-mBHI-p5_S30,6581,6387
F111-e003Coalescence-mBHI-p7_S116,6311,5765
F5-e003Coalescence-mBHI-p7_S112,6810,6256
F4-e003Coalescence-mGAM-p7_S159,7602,7297
F111-e003Coalescence-mBHI-p3_S120,4817,4293
H3-e003Coalescence-mGAM-p5_S86,7579,7222
E4-e003Coalescence-mBHI-p7_S99,2255,2326
H4-e003Coalescence-mGAM-p5_S87,7356,6979
E100-e003Coalescence-mGAM-p7_S151,7491,7286
G9-e003Coalescence-mGAM-p3_S178,7606,7293
H9-e003Coalescence-mBHI-p7_S138,3221,2927
H8-e003Coalescence-mGAM-p7_S185,7611,7277
G2-e003Coalescence-mGAM-p3_S81,7406,7189
F111-e003Coalescence-mBHI-p5_S20,2639,2308
F8-e003Coalescence-mBHI-p5_S17,7187,6861
G100-e003Coalescence-mBHI-p7_S127,7362,7214
E5-e003Coalescence-mGAM-p5_S52,7575,7163
