,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.8986698407460438,0.08991896151007851
C9-e003Coalescence-mGAM-p3,0.182,0.039
D2-e004Assembly-mGAM-p7,0.01448054212059934,0.013660652411194525
B5-e004Assembly-mBHI-p3,0.19058863152609626,0.19159369061632506
C11-e003Coalescence-mBHI-p3,0.93912678593684,0.05532074231316173
D11-e003Coalescence-mBHI-p5,0.0012697409173033649,0.9986902442665784
C9-e003Coalescence-mGAM-p7,0.317,0.042
C8-e003Coalescence-mGAM-p7,0.999957026796543,1.403998232823988e-05
D10-e003Coalescence-mBHI-p3,0.625,0.35
B2-e003Coalescence-mBHI-p3,0.03722897640807903,0.04428494842896446
A8-e003Coalescence-mBHI-p3,0.009927309534066212,0.009324094603012532
A4-e003Coalescence-mBHI-p7,0.9683559554794011,0.01800869346265645
B9-e003Coalescence-mGAM-p5,0.015,0.023
A4-e003Coalescence-mBHI-inoculumn-redo,0.5,0.0050231123449799
B3-e003Coalescence-mBHI-p3,0.011904194230460467,0.013977624244084432
D4-e003Coalescence-mBHI-p5,0.429,0.571
B5-e004Assembly-mBHI-p7,0.016657669255759216,0.015352055517689324
D4-e003Coalescence-mBHI-p3,0.375,0.571
C4-e003GlycerolRevival-mBHI-p2,0.9875068017472358,0.008773680320932772
G5-e004Assembly-epsilon-p3,0.026591827959446115,0.024361438386004675
C5-e004Assembly-mBHI-p3,0.10019831260833023,0.10044388290028758
D10-e003Assembly-mGAM-p5,0.9977629298913603,0.0013204478512026468
B2-e003Assembly-mBHI-p5,0.17970757532448356,0.17370326965643765
B2-e003Coalescence-mBHI-p5,0.13587221300357646,0.15260831933862246
B8-e003Assembly-mGAM-p5,0.0637232277987355,0.06261050853788977
F4-e004Assembly-epsilon-p5,0.04392714029566605,0.042739272131497606
C4-e003Coalescence-mGAM-p7,0.9998561961655862,3.830549597672465e-05
B12-e003Coalescence-mBHI-p3,0.14772069565069137,0.7834383887678307
e004-inoculumn-fecal-AK,0.005948201749691763,0.005529231963051209
C8-e003Assembly-mGAM-p3,0.09811566551829667,0.09788600460407282
C3-e003Coalescence-mGAM-p3,0.558,0.00233524842116257
B4-e003Assembly-mBHI-p5,0.9636490025645779,0.03357600417820447
D4-e004Assembly-mGAM-p5,0.0035132814326809293,0.0035320065469818733
D3-e003Coalescence-Inoculumn-mBHI,0.010664631089153526,0.85
C8-e003Assembly-mGAM-p5,0.10349956773992804,0.10166983133357986
C3-e003Coalescence-mBHI-p7,0.086,0.02031453027713537
D11-e003Coalescence-mGAM-p5,0.00038229737725133345,0.9995911029642033
A11-e003Coalescence-mGAM-p7,0.004407078531453948,0.9810812239379605
B8-e003Coalescence-mBHI-p5,0.021871942836654067,0.02672901278294075
B10-e003Assembly-mGAM-p5,0.9954225745418585,0.003358220771326026
C2-e003Coalescence-mGAM-p7,0.9999443560514055,1.7498905220800567e-05
D3-e003Coalescence-mBHI-p5,0.10782418489616426,0.8298792479303547
B11-e003Coalescence-mGAM-p3,0.029,0.098
C4-e003Coalescence-mBHI-inoculumn-redo,0.9880293372275024,0.009688260226317634
B5-e003Assembly-mBHI-p5,0.04147951728966495,0.953023151924097
D2-e003Coalescence-mBHI-p5,0.007021261744119794,0.9915428617445768
D8-e003Assembly-mGAM-p5,0.0707746667676412,0.06903004327756204
D5-e003Coalescence-mGAM-p5,0.00037196712846934775,0.9995824410787784
B5-e003Coalescence-mBHI-p5,0.07358030292489696,0.8920979585218896
D5-e003Coalescence-mBHI-p7,0.03604305217396126,0.9349905825939344
C9-e003Coalescence-mBHI-p5,0.04709831079120407,0.05304383907821238
A5-e003Coalescence-mGAM-p3,0.0006244302015717359,0.9989468564521262
A2-e003Coalescence-Inoculumn-mGAM,0.004586940183763256,0.00434597857772773
E5-e004Assembly-mGAM-p5,0.0018506289487948049,0.001686928500051044
D8-e003Coalescence-mGAM-p5,0.0011895735079910663,0.9947396573785141
A12-e003Coalescence-mGAM-p3,0.003020826986276697,0.9854053079593413
C2-e003Coalescence-mBHI-p3,0.8855250805069402,0.09096492997578022
C4-e004Assembly-mBHI-p5,0.09160426794475736,0.09034614735683498
D9-e003Coalescence-mGAM-p7,0.075,0.132
D4-e003Coalescence-mBHI-p7,0.312,0.667
D8-e003Assembly-mGAM-p3,0.19010571437065651,0.18919465929638948
E4-e004Assembly-mGAM-p7,0.006391222045136847,0.006432564030589197
E3-e004Assembly-mGAM-p3,0.009284388852340645,0.010459482416744019
D2-e004Assembly-mGAM-p3,0.01979351976681527,0.01812076128505443
B10-e003Coalescence-mGAM-p3,0.24,0.023
A9-e003Coalescence-mGAM-p7,0.01881895462157887,0.022384872463915087
D5-e004Assembly-mGAM-p5,0.08948782711830869,0.08786553479835837
B5-e003Coalescence-Inoculumn-mGAM,0.037,0.362
D10-e003Coalescence-mBHI-p5,0.364,0.615
D5-e003Coalescence-mBHI-p3,0.02624195270251321,0.786
D9-e003Coalescence-mGAM-p5,0.06,0.208
C9-e003Coalescence-mBHI-p3,0.073,0.023923590098730154
D10-e003Coalescence-mGAM-p5,0.974,0.023
C8-e003Coalescence-mBHI-p7,0.9667412353749417,0.027840078614270656
B11-e003Assembly-mGAM-p5,0.0014455374233326062,0.9980410825497464
B4-e003Coalescence-mGAM-p5,0.822,0.005082574916454848
D4-e003Coalescence-mGAM-p5,0.431,0.548
B5-e003Coalescence-mGAM-p5,0.021124290172928828,0.774
BB-Fecal,0.0692567367607127,0.06633004214848782
B5-e003Coalescence-Inoculumn-mBHI,0.018262525884243846,0.9644129563143437
C2-e003Coalescence-mGAM-p3,0.9952838162987566,0.003088102876571779
B5-e003Coalescence-mGAM-p7,0.0019539499696059944,0.9970202606701178
D8-e003Coalescence-mBHI-p5,0.005169701396487402,0.9718683684517985
E5-e004Assembly-mGAM-p7,0.0035341707112296447,0.0032335927890404306
C10-e003Assembly-mGAM-p3,0.9886268968128441,0.008496982074693432
B10-e003Coalescence-mBHI-p5,0.052758823880215494,0.05905738282631124
D5-e003Coalescence-Inoculumn-mGAM,0.00010714826419755199,0.9999020083421466
B5-e003Coalescence-mBHI-p3,0.03498780742725583,0.9359353989321724
G4-e004Assembly-epsilon-p5,0.020702396376209613,0.019432925665155
C4-e003Coalescence-mGAM-p5,0.9999462888621464,1.3026312523005312e-05
C5-e003Coalescence-mGAM-p7,0.407,0.576
C5-e003Coalescence-mBHI-inoculumn-redo,0.448,0.528
A2-e003Coalescence-mBHI-p7,0.20314003748153128,0.19880588581592118
A10-e003Coalescence-mBHI-p5,0.9457034059231137,0.04579449559273757
BF-Fecal,0.25573564468374305,0.2604478649468116
A4-e003Coalescence-mGAM-p5,0.01808072604094376,0.5
D5-e003Coalescence-mBHI-p5,0.9999044201226065,3.4451254445535896e-05
D3-e003Assembly-mBHI-p3,0.10162301374167773,0.11135178837857003
D4-e003Coalescence-mGAM-p7,0.492,0.491
E4-e004Assembly-mGAM-p3,0.024337133616977234,0.02458677420781594
A8-e003Coalescence-mBHI-p7,0.009354572842372458,0.008830376010201956
e003-inoculumn-fecal-AC,0.2190488652340931,0.2254829463181309
E3-e004Assembly-mGAM-p7,0.01653541469023441,0.018739093445171322
B9-e003GlycerolRevival-mGAM-p2,0.01567853340527796,0.065
C4-e003Coalescence-mGAM-p3,0.9973461365366253,0.001392125818556945
B2-e003Coalescence-Inoculumn-mGAM,0.078,0.118
D5-e003Coalescence-mGAM-p7,0.02281741953862152,0.9721222072041552
C5-e003Coalescence-mBHI-p5,0.526,0.444
C5-e003Coalescence-mGAM-p3,0.862,0.126
A3-e003Coalescence-mBHI-inoculumn-redo,0.14127355323257798,0.13946386675057426
D9-e003Assembly-mGAM-p5,0.024166186301405036,0.074
B12-e003Coalescence-mGAM-p3,0.019282823956357168,0.125
A11-e003Coalescence-mBHI-p7,0.011256605859890667,0.9770916677298006
A3-e003Coalescence-Inoculumn-mGAM,0.08,0.1305
D10-e003Assembly-mGAM-p3,0.9982400282800088,0.0012720261961907328
C3-e003Coalescence-mGAM-p5,0.815,0.0018528409884071356
B4-e004Assembly-mBHI-p5,0.1924121362224643,0.19584430739725867
C10-e003GlycerolRevival-mGAM-p2,0.9989305695463342,0.0005716840401840873
D3-e003Assembly-mBHI-p5,0.02695569052519414,0.03072240810230846
A10-e003Coalescence-mGAM-p3,0.9994157489870863,0.00010015673209255087
A9-e003Coalescence-mBHI-p3,0.048,0.0655
A2-e003Coalescence-Inoculumn-mBHI,0.006590182456185508,0.0062214176054898535
D3-e003Coalescence-mBHI-p7,0.011863145952523331,0.9765516406279415
C3-e003Coalescence-mBHI-p5,0.03172243527916012,0.02689288037033529
D11-e003Assembly-mGAM-p3,0.0050737284319823574,0.9942030995896839
D2-e003Assembly-mBHI-p3,0.022575695699320626,0.021989680283150195
B3-e003Assembly-mBHI-p5,0.24942242279556306,0.2536672688407377
A9-e003Coalescence-mBHI-p5,0.07252128792333394,0.0791895703663044
D5-e003Coalescence-Inoculumn-mBHI,0.00032752736980643014,0.9995981411631275
B2-e003Coalescence-mGAM-p3,0.026657276450004246,0.03138430361535049
C11-e003Coalescence-mGAM-p5,0.958,0.03600000000000003
G4-e004Assembly-epsilon-p3,0.020937364749338026,0.019407495901963046
B3-e003Coalescence-Inoculumn-mBHI,0.07257257541263296,0.08503385485973453
A8-e003Coalescence-mBHI-p5,0.02537512017252649,0.024793379763584342
D5-e004Assembly-mGAM-p7,0.006607888882673705,0.006080551600799583
C2-e003Assembly-mBHI-p5,0.20823606017022442,0.21035213381061568
D5-e003Assembly-mBHI-p5,0.06282020180154826,0.9286728846708819
A5-e003Coalescence-mBHI-p7,0.001854417993598645,0.9972400620090617
BG-Fecal,0.03927699244129169,0.049197024522399775
D2-e003Coalescence-mGAM-p5,0.00020389366167661229,0.9996993446865623
B9-e003Assembly-mGAM-p5,0.28,0.333
D3-e003Coalescence-mGAM-p3,0.417,0.55
D9-e003Coalescence-mGAM-p3,0.00934295758340074,0.118
E2-e004Assembly-mGAM-p7,0.0026007763705013028,0.0024130962596140373
