,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C8-e003Coalescence-mBHI-p7,9513,20923
B11-e003Assembly-mGAM-p5,11822,25917
B4-e003Coalescence-mGAM-p5,12008,26589
D4-e003Coalescence-mGAM-p5,12024,26612
B5-e003Coalescence-mGAM-p5,11900,26173
BB-Fecal,8124,18422
B5-e003Coalescence-Inoculumn-mBHI,11719,25601
C2-e003Coalescence-mGAM-p3,11592,25503
B5-e003Coalescence-mGAM-p7,11904,26262
D8-e003Coalescence-mBHI-p5,11873,26244
E5-e004Assembly-mGAM-p7,11756,26475
C10-e003Assembly-mGAM-p3,10913,23938
B10-e003Coalescence-mBHI-p5,11240,24600
D5-e003Coalescence-Inoculumn-mGAM,11999,26547
B5-e003Coalescence-mBHI-p3,10973,23734
G4-e004Assembly-epsilon-p5,11283,25549
C4-e003Coalescence-mGAM-p5,12009,26586
C5-e003Coalescence-mGAM-p7,12016,26588
C5-e003Coalescence-mBHI-inoculumn-redo,12014,26566
A2-e003Coalescence-mBHI-p7,4222,10211
A10-e003Coalescence-mBHI-p5,8436,18321
BF-Fecal,4013,8737
A4-e003Coalescence-mGAM-p5,11939,26314
D5-e003Coalescence-mBHI-p5,12001,26568
D3-e003Assembly-mBHI-p3,8637,18456
D4-e003Coalescence-mGAM-p7,12019,26612
E4-e004Assembly-mGAM-p3,11182,25441
A8-e003Coalescence-mBHI-p7,11736,26485
e003-inoculumn-fecal-AC,4444,9655
E3-e004Assembly-mGAM-p7,11521,25670
B9-e003GlycerolRevival-mGAM-p2,11988,26473
C4-e003Coalescence-mGAM-p3,12008,26582
B2-e003Coalescence-Inoculumn-mGAM,12021,26610
D5-e003Coalescence-mGAM-p7,9882,21060
C5-e003Coalescence-mBHI-p5,11767,25875
C5-e003Coalescence-mGAM-p3,12013,26600
A3-e003Coalescence-mBHI-inoculumn-redo,5181,12776
D9-e003Assembly-mGAM-p5,11912,26287
B12-e003Coalescence-mGAM-p3,11940,26401
A11-e003Coalescence-mBHI-p7,10768,23525
A3-e003Coalescence-Inoculumn-mGAM,12011,26583
D10-e003Assembly-mGAM-p3,11759,25953
C3-e003Coalescence-mGAM-p5,12023,26619
B4-e004Assembly-mBHI-p5,4025,10023
C10-e003GlycerolRevival-mGAM-p2,12005,26575
D3-e003Assembly-mBHI-p5,11890,26256
A10-e003Coalescence-mGAM-p3,12010,26596
A9-e003Coalescence-mBHI-p3,12010,26576
A2-e003Coalescence-Inoculumn-mBHI,12024,26622
D3-e003Coalescence-mBHI-p7,11930,26374
C3-e003Coalescence-mBHI-p5,11877,26172
D11-e003Assembly-mGAM-p3,11409,24972
D2-e003Assembly-mBHI-p3,11129,25468
B3-e003Assembly-mBHI-p5,4479,9256
A9-e003Coalescence-mBHI-p5,10145,22090
D5-e003Coalescence-Inoculumn-mBHI,12024,26622
B2-e003Coalescence-mGAM-p3,11624,25594
C11-e003Coalescence-mGAM-p5,12008,26583
G4-e004Assembly-epsilon-p3,11322,25548
B3-e003Coalescence-Inoculumn-mBHI,9834,21414
A8-e003Coalescence-mBHI-p5,11023,25175
D5-e004Assembly-mGAM-p7,11653,26377
C2-e003Assembly-mBHI-p5,3923,9541
D5-e003Assembly-mBHI-p5,7702,16532
A5-e003Coalescence-mBHI-p7,11754,25731
BG-Fecal,10322,23063
D2-e003Coalescence-mGAM-p5,12017,26577
B9-e003Assembly-mGAM-p5,11941,26410
D3-e003Coalescence-mGAM-p3,11996,26526
D9-e003Coalescence-mGAM-p3,12006,26559
E2-e004Assembly-mGAM-p7,11625,26340
D3-e003Coalescence-mGAM-p5,12018,26613
C10-e003Coalescence-mGAM-p3,11997,26525
A5-e003Coalescence-mBHI-inoculumn-redo,11796,26267
B11-e003Assembly-mGAM-p3,11905,26265
D2-e003Assembly-mBHI-p5,6026,14932
B9-e003Coalescence-mGAM-p7,11997,26538
B11-e003Coalescence-mGAM-p7,11922,26337
C3-e003Coalescence-Inoculumn-mGAM,12023,26619
B5-e003Coalescence-mBHI-p7,11192,24562
A3-e003Coalescence-mGAM-p7,12016,26582
D4-e003Coalescence-Inoculumn-mBHI,12021,26608
D10-e003Coalescence-mGAM-p7,12007,26577
C12-e003Coalescence-mGAM-p3,12002,26560
C11-e003Coalescence-mGAM-p3,12011,26599
D5-e004Assembly-mGAM-p3,11764,26475
A10-e003Coalescence-mBHI-p7,10154,21983
C10-e003Coalescence-mBHI-p7,11650,25841
B9-e003Coalescence-mBHI-p5,11912,26206
F4-e004Assembly-epsilon-p3,10556,24080
B10-e003Coalescence-mBHI-p3,11931,26323
C11-e003Coalescence-mBHI-p5,12019,26593
A2-e003Coalescence-mGAM-p7,11647,26315
F5-e004Assembly-epsilon-p3,5608,13339
E3-e004Assembly-mGAM-p5,11562,25801
E2-e004Assembly-mGAM-p5,11603,26275
C3-e003GlycerolRevival-mBHI-p2,11729,25857
D10-e003Coalescence-mGAM-p3,12012,26593
B10-e003Coalescence-mGAM-p7,11951,26412
C4-e004Assembly-mBHI-p3,11097,25300
A9-e003Coalescence-mBHI-p7,11986,26533
C2-e003Coalescence-Inoculumn-mGAM,12014,26614
B3-e003Coalescence-Inoculumn-mGAM,12015,26598
D11-e003Coalescence-mGAM-p7,12006,26523
D5-e003Coalescence-mGAM-p3,12017,26606
D4-e004Assembly-mGAM-p3,11105,25358
E4-e004Assembly-mGAM-p5,11693,26355
E5-e004Assembly-mGAM-p3,11690,26439
D2-e003Coalescence-Inoculumn-mBHI,11191,24989
B4-e003Coalescence-Inoculumn-mGAM,12024,26621
A10-e003Coalescence-mGAM-p7,11999,26564
B2-e003Assembly-mBHI-p3,9197,21728
F4-e004Assembly-epsilon-p7,11473,25894
D9-e003Coalescence-mBHI-p5,10978,23692
C4-e003Coalescence-Inoculumn-mGAM,11988,26553
D4-e003Coalescence-mGAM-p3,12020,26613
B9-e003Coalescence-mBHI-p7,11581,25394
A2-e003Coalescence-mGAM-p5,11462,26071
D11-e003Assembly-mGAM-p5,11784,25853
C3-e003Coalescence-mGAM-p7,12024,26622
B11-e003GlycerolRevival-mGAM-p2,11836,26046
C5-e004Assembly-mBHI-p7,6509,15754
B3-e003Coalescence-mGAM-p5,12019,26604
D9-e003Coalescence-mBHI-p7,10477,22447
G5-e004Assembly-epsilon-p5,9685,22483
B10-e003Assembly-mGAM-p3,8809,18977
C5-e003Coalescence-mBHI-p7,11989,26535
D12-e003Coalescence-mBHI-p3,4893,9792
E2-e004Assembly-mGAM-p3,3838,8897
D4-e004Assembly-mGAM-p7,11704,26382
C11-e003Coalescence-mGAM-p7,12010,26595
C11-e003Assembly-mGAM-p3,11898,26167
D10-e003Coalescence-mBHI-p7,11966,26468
C9-e003Coalescence-mBHI-p7,8381,18296
A2-e003Coalescence-mBHI-p3,5295,12977
B8-e003Coalescence-mGAM-p5,12006,26559
C11-e003Assembly-mGAM-p5,11999,26470
B10-e003GlycerolRevival-mGAM-p2,11834,26148
B3-e003Coalescence-mBHI-p5,11392,24952
C2-e003Coalescence-mBHI-inoculumn-redo,11966,26544
A8-e003Coalescence-mGAM-p7,11731,26473
C11-e003GlycerolRevival-mGAM-p2,11998,26476
B2-e003Coalescence-Inoculumn-mBHI,11118,25211
A11-e003Coalescence-mBHI-p5,11615,25430
C10-e003Coalescence-mGAM-p5,12011,26572
C9-e003Assembly-mGAM-p5,11735,25806
A5-e003Coalescence-Inoculumn-mGAM,12020,26621
A3-e003Coalescence-mBHI-p3,9750,21644
AG-Fecal,11645,26348
D4-e003Coalescence-Inoculumn-mGAM,11796,26040
A2-e003Coalescence-mBHI-p5,10315,23648
B5-e004Assembly-mBHI-p5,4977,11602
C10-e003Coalescence-mBHI-p5,11774,25956
B9-e003Coalescence-mBHI-p3,11546,25372
C3-e003Coalescence-mBHI-inoculumn-redo,11995,26526
B5-e003Coalescence-mGAM-p3,11963,26395
BK-Fecal,10124,22112
C3-e003Assembly-mBHI-p5,11812,25933
C4-e004Assembly-mBHI-p7,8170,19226
C9-e003GlycerolRevival-mGAM-p2,12009,26549
C9-e003Coalescence-mGAM-p5,12023,26615
A2-e003Coalescence-mBHI-inoculumn-redo,11768,26538
C2-e003Coalescence-mGAM-p5,11974,26503
B8-e003GlycerolRevival-mGAM-p2,11437,26091
C8-e003Coalescence-mBHI-p5,11947,26321
B8-e003Coalescence-mGAM-p7,12008,26568
B4-e003Coalescence-Inoculumn-mBHI,11993,26536
D2-e003Coalescence-Inoculumn-mGAM,12010,26602
B8-e003Coalescence-mBHI-p7,5083,11147
D3-e003Coalescence-Inoculumn-mGAM,12024,26619
B11-e003Coalescence-mBHI-p3,11486,25151
C5-e003Coalescence-Inoculumn-mGAM,12021,26614
C4-e003Coalescence-mBHI-p5,11964,26434
BC-Fecal,5260,11398
e004-inoculumn-fecal-BE,4867,11251
A11-e003Coalescence-mBHI-p3,12020,26606
B4-e004Assembly-mBHI-p7,8353,19740
A4-e003Coalescence-Inoculumn-mGAM,12024,26622
B4-e003Coalescence-mBHI-p3,11824,26055
A5-e003Coalescence-Inoculumn-mBHI,9154,20707
A9-e003Coalescence-mGAM-p5,12017,26582
C10-e003Coalescence-mGAM-p7,12014,26589
A11-e003Coalescence-mGAM-p3,12020,26608
C10-e003Coalescence-mBHI-p3,11742,25866
D2-e003Coalescence-mBHI-p3,11926,26333
C5-e003GlycerolRevival-mBHI-p2,11199,24467
H5-e003Coalescence-mBHI-p5_S40,11964,26225
E2-e003Coalescence-mGAM-p7_S145,11474,26447
G5-e003Coalescence-mBHI-p7_S124,11847,25925
H111-e003Coalescence-mGAM-p7_S188,12017,26511
H4-e003Coalescence-mGAM-p7_S183,11950,26142
F5-e003Coalescence-mGAM-p5_S64,11998,26432
F5-e003Coalescence-mGAM-p7_S160,12009,26482
F8-e003Coalescence-mBHI-p3_S117,10971,23747
H3-e003Coalescence-mBHI-p3_S46,11690,25510
H2-e003Coalescence-mBHI-p7_S133,11372,24616
E5-e003Coalescence-mBHI-p3_S12,10773,22883
F100-e003Coalescence-mGAM-p7_S163,11981,26475
F9-e003Coalescence-mBHI-p5_S18,11703,25705
H3-e003Coalescence-mBHI-p7_S134,9981,20832
E3-e003Coalescence-mGAM-p3_S58,11448,25171
G4-e003Coalescence-mBHI-p5_S27,11907,26262
E8-e003Coalescence-mBHI-p5_S5,11398,26188
G2-e003Coalescence-mBHI-p3_S33,4549,9922
E9-e003Coalescence-mBHI-p5_S6,11459,25038
H111-e003Coalescence-mBHI-p3_S144,12008,26501
G111-e003Coalescence-mGAM-p5_S80,11966,26460
G100-e003Coalescence-mGAM-p3_S179,11918,26234
F111-e003Coalescence-mGAM-p5_S68,11754,25812
G111-e003Coalescence-mBHI-p5_S32,12003,26458
G5-e003Coalescence-mBHI-p3_S36,4433,8810
H2-e003Coalescence-mGAM-p7_S181,12021,26563
H9-e003Coalescence-mGAM-p3_S190,11746,25786
E3-e003Coalescence-mBHI-p3_S10,10068,22185
H2-e003Coalescence-mGAM-p5_S85,8124,16344
G8-e003Coalescence-mGAM-p3_S177,11979,26539
F2-e003Coalescence-mGAM-p7_S157,11939,26243
H3-e003Coalescence-mGAM-p3_S94,11972,26239
H4-e003Coalescence-mGAM-p3_S95,11790,25787
E5-e003Coalescence-mBHI-p7_S100,11042,23959
F3-e003Coalescence-mGAM-p3_S70,11771,25703
E100-e003Coalescence-mBHI-p7_S103,11733,25795
F9-e003Coalescence-mGAM-p5_S66,11993,26449
G111-e003Coalescence-mGAM-p7_S176,10321,22153
H100-e003Coalescence-mGAM-p7_S187,11383,24601
E100-e003Coalescence-mGAM-p3_S155,11978,26487
E3-e003Coalescence-mGAM-p5_S50,11959,26340
F5-e003Coalescence-mGAM-p3_S72,11510,24997
E9-e003Coalescence-mBHI-p7_S102,11567,25423
E5-e003Coalescence-mBHI-p5_S4,11475,24910
F111-e003Coalescence-mGAM-p7_S164,11361,24862
E111-e003Coalescence-mBHI-p5_S8,11699,25469
H100-e003Coalescence-mBHI-p5_S43,11958,26329
F2-e003Coalescence-mGAM-p5_S61,11955,26287
F5-e003Coalescence-mBHI-p5_S16,7395,14608
F8-e003Coalescence-mGAM-p5_S65,11961,26361
H8-e003Coalescence-mBHI-p7_S137,12007,26472
G9-e003Coalescence-mGAM-p5_S78,11982,26431
E2-e003Coalescence-mBHI-p5_S1,7469,18382
E2-e003Coalescence-mBHI-p3_S9,4452,11446
G8-e003Coalescence-mGAM-p5_S77,11960,26467
G3-e003Coalescence-mBHI-p3_S34,12000,26437
G100-e003Coalescence-mBHI-p5_S31,11814,25908
E111-e003Coalescence-mBHI-p3_S108,11528,25055
F8-e003Coalescence-mGAM-p3_S165,5785,11370
G3-e003Coalescence-mBHI-p5_S26,11981,26401
G5-e003Coalescence-mBHI-p5_S28,11859,26016
H111-e003Coalescence-mGAM-p5_S92,12013,26513
G4-e003Coalescence-mBHI-p3_S35,11877,26116
H9-e003Coalescence-mGAM-p5_S90,11947,26277
H2-e003Coalescence-mBHI-p3_S45,11872,25948
E8-e003Coalescence-mBHI-p7_S101,11759,26570
H2-e003Coalescence-mGAM-p3_S93,11981,26370
E4-e003Coalescence-mGAM-p5_S51,11937,26334
G9-e003Coalescence-mGAM-p7_S174,11995,26488
F2-e003Coalescence-mBHI-p3_S21,8982,19925
E8-e003Coalescence-mGAM-p3_S153,11947,26366
G111-e003Coalescence-mGAM-p3_S180,11973,26521
G5-e003Coalescence-mGAM-p3_S84,11991,26471
H8-e003Coalescence-mBHI-p5_S41,11985,26386
E100-e003Coalescence-mBHI-p5_S7,11536,25247
G100-e003Coalescence-mGAM-p7_S175,11945,26400
F9-e003Coalescence-mGAM-p7_S162,11925,26194
F8-e003Coalescence-mGAM-p7_S161,11768,25780
F3-e003Coalescence-mBHI-p3_S22,10040,21731
G3-e003Coalescence-mBHI-p7_S122,11985,26403
G5-e003Coalescence-mGAM-p5_S76,12003,26545
G5-e003Coalescence-mGAM-p7_S172,12011,26509
G4-e003Coalescence-mGAM-p5_S75,11941,26399
G8-e003Coalescence-mBHI-p3_S129,11844,25970
E5-e003Coalescence-mGAM-p3_S60,11831,25855
G2-e003Coalescence-mGAM-p5_S73,11887,26245
E5-e003Coalescence-mGAM-p7_S148,12015,26558
H9-e003Coalescence-mGAM-p7_S186,11899,26199
E100-e003Coalescence-mGAM-p5_S55,11967,26473
E8-e003Coalescence-mGAM-p5_S53,11546,26542
H5-e003Coalescence-mGAM-p3_S96,11948,26194
G4-e003Coalescence-mGAM-p3_S83,11950,26397
F4-e003Coalescence-mBHI-p7_S111,11533,25234
H3-e003Coalescence-mGAM-p7_S182,10720,22782
H5-e003Coalescence-mGAM-p5_S88,11780,25641
F4-e003Coalescence-mGAM-p5_S63,12006,26579
G4-e003Coalescence-mGAM-p7_S171,11964,26464
H8-e003Coalescence-mGAM-p5_S89,11979,26318
F3-e003Coalescence-mBHI-p5_S14,10608,22822
F100-e003Coalescence-mBHI-p7_S115,11366,24765
E3-e003Coalescence-mGAM-p7_S146,11964,26379
F100-e003Coalescence-mGAM-p3_S167,11767,25621
G100-e003Coalescence-mBHI-p3_S131,11435,26461
G4-e003Coalescence-mBHI-p7_S123,11854,26220
E9-e003Coalescence-mGAM-p3_S154,11996,26512
F3-e003Coalescence-mGAM-p5_S62,11984,26437
H4-e003Coalescence-mBHI-p7_S135,10585,22748
E3-e003Coalescence-mBHI-p5_S2,10641,22945
G111-e003Coalescence-mBHI-p7_S128,11789,25666
H3-e003Coalescence-mBHI-p5_S38,10083,20978
G3-e003Coalescence-mGAM-p3_S82,12006,26579
F111-e003Coalescence-mGAM-p3_S168,11773,25893
F3-e003Coalescence-mGAM-p7_S158,11935,26239
F8-e003Coalescence-mBHI-p7_S113,10116,21604
H4-e003Coalescence-mBHI-p3_S47,11536,25066
F100-e003Coalescence-mGAM-p5_S67,11731,25747
G8-e003Coalescence-mBHI-p7_S125,10388,22529
F4-e003Coalescence-mBHI-p5_S15,11664,25551
H111-e003Coalescence-mBHI-p5_S44,11982,26262
E111-e003Coalescence-mBHI-p7_S104,12016,26548
E2-e003Coalescence-mGAM-p3_S57,11428,26438
F2-e003Coalescence-mBHI-p5_S13,11766,25875
F4-e003Coalescence-mBHI-p3_S23,11061,24027
F2-e003Coalescence-mGAM-p3_S69,11840,26025
E9-e003Coalescence-mGAM-p5_S54,11894,26124
G3-e003Coalescence-mGAM-p5_S74,11982,26493
E111-e003Coalescence-mGAM-p5_S56,11985,26341
G100-e003Coalescence-mGAM-p5_S79,11963,26447
H100-e003Coalescence-mGAM-p5_S91,9116,18883
G9-e003Coalescence-mBHI-p3_S130,10112,21896
E4-e003Coalescence-mGAM-p7_S147,11954,26446
E4-e003Coalescence-mGAM-p3_S59,11653,25568
H4-e003Coalescence-mBHI-p5_S39,10494,22216
F4-e003Coalescence-mGAM-p3_S71,12019,26599
H100-e003Coalescence-mBHI-p7_S139,11991,26480
G8-e003Coalescence-mBHI-p5_S29,11667,25581
G8-e003Coalescence-mGAM-p7_S173,11975,26500
E4-e003Coalescence-mBHI-p3_S11,3126,6768
E2-e003Coalescence-mGAM-p5_S49,11531,26546
H9-e003Coalescence-mBHI-p5_S42,11482,25090
H111-e003Coalescence-mGAM-p3_S192,12013,26522
F5-e003Coalescence-mBHI-p3_S24,11308,24243
E8-e003Coalescence-mBHI-p3_S105,11211,26152
E8-e003Coalescence-mGAM-p7_S149,11601,26566
E9-e003Coalescence-mGAM-p7_S150,3667,7615
H5-e003Coalescence-mBHI-p7_S136,8563,18301
G9-e003Coalescence-mBHI-p5_S30,10544,22982
F111-e003Coalescence-mBHI-p7_S116,10019,21013
F5-e003Coalescence-mBHI-p7_S112,10977,23219
F4-e003Coalescence-mGAM-p7_S159,12021,26597
F111-e003Coalescence-mBHI-p3_S120,7925,16187
H3-e003Coalescence-mGAM-p5_S86,11959,26361
E4-e003Coalescence-mBHI-p7_S99,2977,7967
H4-e003Coalescence-mGAM-p5_S87,11772,25457
E100-e003Coalescence-mGAM-p7_S151,11955,26423
G9-e003Coalescence-mGAM-p3_S178,12015,26545
H9-e003Coalescence-mBHI-p7_S138,5511,11007
H8-e003Coalescence-mGAM-p7_S185,12018,26600
G2-e003Coalescence-mGAM-p3_S81,11804,25926
F111-e003Coalescence-mBHI-p5_S20,4395,8739
F8-e003Coalescence-mBHI-p5_S17,11431,24673
G100-e003Coalescence-mBHI-p7_S127,11786,25901
E5-e003Coalescence-mGAM-p5_S52,11958,26281
