,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
BF-Fecal,2667,3077
A4-e003Coalescence-mGAM-p5,7786,8707
D5-e003Coalescence-mBHI-p5,7863,8760
D3-e003Assembly-mBHI-p3,5265,6224
D4-e003Coalescence-mGAM-p7,7870,8773
E4-e004Assembly-mGAM-p3,7385,8333
A8-e003Coalescence-mBHI-p7,7647,8484
e003-inoculumn-fecal-AC,2578,3164
E3-e004Assembly-mGAM-p7,7504,8457
B9-e003GlycerolRevival-mGAM-p2,7828,8747
C4-e003Coalescence-mGAM-p3,7865,8766
B2-e003Coalescence-Inoculumn-mGAM,7870,8767
D5-e003Coalescence-mGAM-p7,6493,7066
C5-e003Coalescence-mBHI-p5,7702,8553
C5-e003Coalescence-mGAM-p3,7869,8772
A3-e003Coalescence-mBHI-inoculumn-redo,3587,4509
D9-e003Assembly-mGAM-p5,7760,8691
B12-e003Coalescence-mGAM-p3,7787,8710
A11-e003Coalescence-mBHI-p7,7253,7877
A3-e003Coalescence-Inoculumn-mGAM,7856,8763
D10-e003Assembly-mGAM-p3,7721,8576
C3-e003Coalescence-mGAM-p5,7869,8773
B4-e004Assembly-mBHI-p5,2881,3381
C10-e003GlycerolRevival-mGAM-p2,7860,8760
D3-e003Assembly-mBHI-p5,7715,8687
A10-e003Coalescence-mGAM-p3,7865,8766
A9-e003Coalescence-mBHI-p3,7859,8763
A2-e003Coalescence-Inoculumn-mBHI,7664,8509
D3-e003Coalescence-mBHI-p7,7815,8715
C3-e003Coalescence-mBHI-p5,7724,8648
D11-e003Assembly-mGAM-p3,7508,8277
D2-e003Assembly-mBHI-p3,7353,8127
B3-e003Assembly-mBHI-p5,2627,3236
A9-e003Coalescence-mBHI-p5,6466,7411
D5-e003Coalescence-Inoculumn-mBHI,7871,8775
B2-e003Coalescence-mGAM-p3,7549,8535
C11-e003Coalescence-mGAM-p5,7866,8760
G4-e004Assembly-epsilon-p3,7427,8303
B3-e003Coalescence-Inoculumn-mBHI,7871,8775
A8-e003Coalescence-mBHI-p5,7287,8080
D5-e004Assembly-mGAM-p7,7615,8477
C2-e003Assembly-mBHI-p5,2725,2949
D5-e003Assembly-mBHI-p5,5081,5597
A5-e003Coalescence-mBHI-p7,7706,8512
BG-Fecal,6876,7560
D2-e003Coalescence-mGAM-p5,7870,8761
B9-e003Assembly-mGAM-p5,7816,8741
D3-e003Coalescence-mGAM-p3,7857,8759
D9-e003Coalescence-mGAM-p3,7820,8763
E2-e004Assembly-mGAM-p7,7670,8561
D3-e003Coalescence-mGAM-p5,7871,8773
C10-e003Coalescence-mGAM-p3,7862,8747
A5-e003Coalescence-mBHI-inoculumn-redo,7748,8596
B11-e003Assembly-mGAM-p3,7797,8684
D2-e003Assembly-mBHI-p5,4330,4779
B9-e003Coalescence-mGAM-p7,7831,8758
B11-e003Coalescence-mGAM-p7,7787,8697
C3-e003Coalescence-Inoculumn-mGAM,7871,8775
B5-e003Coalescence-mBHI-p7,7109,7946
A3-e003Coalescence-mGAM-p7,7853,8768
D4-e003Coalescence-Inoculumn-mBHI,7870,8773
D10-e003Coalescence-mGAM-p7,7865,8761
C12-e003Coalescence-mGAM-p3,7859,8755
C11-e003Coalescence-mGAM-p3,7867,8764
D5-e004Assembly-mGAM-p3,7630,8513
A10-e003Coalescence-mBHI-p7,6611,7387
C10-e003Coalescence-mBHI-p7,7677,8557
B9-e003Coalescence-mBHI-p5,7742,8695
F4-e004Assembly-epsilon-p3,7072,7813
B10-e003Coalescence-mBHI-p3,7766,8698
C11-e003Coalescence-mBHI-p5,7866,8765
A2-e003Coalescence-mGAM-p7,7628,8431
F5-e004Assembly-epsilon-p3,3838,4340
E3-e004Assembly-mGAM-p5,7517,8494
E2-e004Assembly-mGAM-p5,7674,8547
C3-e003GlycerolRevival-mBHI-p2,7628,8590
D10-e003Coalescence-mGAM-p3,7868,8766
B10-e003Coalescence-mGAM-p7,7781,8719
C4-e004Assembly-mBHI-p3,7363,8291
A9-e003Coalescence-mBHI-p7,7829,8753
C2-e003Coalescence-Inoculumn-mGAM,7865,8772
B3-e003Coalescence-Inoculumn-mGAM,7863,8765
D11-e003Coalescence-mGAM-p7,7858,8754
D5-e003Coalescence-mGAM-p3,7871,8770
D4-e004Assembly-mGAM-p3,7392,8300
E4-e004Assembly-mGAM-p5,7628,8582
E5-e004Assembly-mGAM-p3,7625,8482
D2-e003Coalescence-Inoculumn-mBHI,7459,8175
B4-e003Coalescence-Inoculumn-mGAM,7871,8775
A10-e003Coalescence-mGAM-p7,7858,8761
B2-e003Assembly-mBHI-p3,6300,6897
F4-e004Assembly-epsilon-p7,7560,8442
D9-e003Coalescence-mBHI-p5,6774,7667
C4-e003Coalescence-Inoculumn-mGAM,7855,8756
D4-e003Coalescence-mGAM-p3,7871,8774
B9-e003Coalescence-mBHI-p7,7457,8450
A2-e003Coalescence-mGAM-p5,7528,8347
D11-e003Assembly-mGAM-p5,7731,8559
C3-e003Coalescence-mGAM-p7,7871,8775
B11-e003GlycerolRevival-mGAM-p2,7787,8612
C5-e004Assembly-mBHI-p7,4494,5108
B3-e003Coalescence-mGAM-p5,7871,8770
D9-e003Coalescence-mBHI-p7,6246,7152
G5-e004Assembly-epsilon-p5,6434,7158
B10-e003Assembly-mGAM-p3,5843,6496
C5-e003Coalescence-mBHI-p7,7857,8757
D12-e003Coalescence-mBHI-p3,3240,3363
E2-e004Assembly-mGAM-p3,2558,2990
D4-e004Assembly-mGAM-p7,7635,8603
C11-e003Coalescence-mGAM-p7,7864,8764
C11-e003Assembly-mGAM-p3,7808,8669
D10-e003Coalescence-mBHI-p7,7848,8735
C9-e003Coalescence-mBHI-p7,5136,6051
A2-e003Coalescence-mBHI-p3,3855,4184
B8-e003Coalescence-mGAM-p5,7846,8763
C11-e003Assembly-mGAM-p5,7852,8751
B10-e003GlycerolRevival-mGAM-p2,7777,8651
B3-e003Coalescence-mBHI-p5,7414,8362
C2-e003Coalescence-mBHI-inoculumn-redo,7817,8679
A8-e003Coalescence-mGAM-p7,7653,8486
C11-e003GlycerolRevival-mGAM-p2,7858,8749
B2-e003Coalescence-Inoculumn-mBHI,7303,8277
A11-e003Coalescence-mBHI-p5,7683,8431
C10-e003Coalescence-mGAM-p5,7863,8758
C9-e003Assembly-mGAM-p5,7595,8599
A5-e003Coalescence-Inoculumn-mGAM,7855,8749
A3-e003Coalescence-mBHI-p3,6227,7393
AG-Fecal,7679,8566
D4-e003Coalescence-Inoculumn-mGAM,7746,8619
A2-e003Coalescence-mBHI-p5,6863,7604
B5-e004Assembly-mBHI-p5,3280,3786
C10-e003Coalescence-mBHI-p5,7726,8640
B9-e003Coalescence-mBHI-p3,7427,8415
C3-e003Coalescence-mBHI-inoculumn-redo,7857,8750
B5-e003Coalescence-mGAM-p3,7840,8726
BK-Fecal,6481,7351
C3-e003Assembly-mBHI-p5,7651,8623
C4-e004Assembly-mBHI-p7,5526,6334
C9-e003GlycerolRevival-mGAM-p2,7839,8762
C9-e003Coalescence-mGAM-p5,7870,8775
A2-e003Coalescence-mBHI-inoculumn-redo,7663,8501
C2-e003Coalescence-mGAM-p5,7841,8751
B8-e003GlycerolRevival-mGAM-p2,7520,8348
C8-e003Coalescence-mBHI-p5,7821,8716
B8-e003Coalescence-mGAM-p7,7829,8770
B4-e003Coalescence-Inoculumn-mBHI,7848,8755
D2-e003Coalescence-Inoculumn-mGAM,7849,8735
B8-e003Coalescence-mBHI-p7,3171,3880
D3-e003Coalescence-Inoculumn-mGAM,7871,8775
B11-e003Coalescence-mBHI-p3,7270,8187
C5-e003Coalescence-Inoculumn-mGAM,7871,8774
C4-e003Coalescence-mBHI-p5,7824,8733
BC-Fecal,3387,4009
e004-inoculumn-fecal-BE,3247,3673
A11-e003Coalescence-mBHI-p3,7871,8771
B4-e004Assembly-mBHI-p7,5682,6401
A4-e003Coalescence-Inoculumn-mGAM,7870,8775
B4-e003Coalescence-mBHI-p3,7691,8597
A5-e003Coalescence-Inoculumn-mBHI,6562,6889
A9-e003Coalescence-mGAM-p5,7842,8767
C10-e003Coalescence-mGAM-p7,7866,8765
A11-e003Coalescence-mGAM-p3,7871,8771
C10-e003Coalescence-mBHI-p3,7696,8571
D2-e003Coalescence-mBHI-p3,7819,8707
C5-e003GlycerolRevival-mBHI-p2,7446,8153
H5-e003Coalescence-mBHI-p5_S40,7820,8690
E2-e003Coalescence-mGAM-p7_S145,7622,8466
G5-e003Coalescence-mBHI-p7_S124,7728,8568
H111-e003Coalescence-mGAM-p7_S188,7862,8762
H4-e003Coalescence-mGAM-p7_S183,7827,8662
F5-e003Coalescence-mGAM-p5_S64,7862,8769
F5-e003Coalescence-mGAM-p7_S160,7865,8768
F8-e003Coalescence-mBHI-p3_S117,6935,8096
H3-e003Coalescence-mBHI-p3_S46,7586,8473
H2-e003Coalescence-mBHI-p7_S133,7536,8234
E5-e003Coalescence-mBHI-p3_S12,6928,7582
F100-e003Coalescence-mGAM-p7_S163,7783,8751
F9-e003Coalescence-mBHI-p5_S18,7567,8576
H3-e003Coalescence-mBHI-p7_S134,6183,6700
E3-e003Coalescence-mGAM-p3_S58,7378,8482
G4-e003Coalescence-mBHI-p5_S27,7803,8680
E8-e003Coalescence-mBHI-p5_S5,7536,8353
G2-e003Coalescence-mBHI-p3_S33,3228,3495
E9-e003Coalescence-mBHI-p5_S6,7300,8404
H111-e003Coalescence-mBHI-p3_S144,7866,8745
G111-e003Coalescence-mGAM-p5_S80,7843,8734
G100-e003Coalescence-mGAM-p3_S179,7814,8686
F111-e003Coalescence-mGAM-p5_S68,7560,8606
G111-e003Coalescence-mBHI-p5_S32,7860,8732
G5-e003Coalescence-mBHI-p3_S36,2893,2980
H2-e003Coalescence-mGAM-p7_S181,7868,8758
H9-e003Coalescence-mGAM-p3_S190,7598,8601
E3-e003Coalescence-mBHI-p3_S10,6475,7686
H2-e003Coalescence-mGAM-p5_S85,5327,5580
G8-e003Coalescence-mGAM-p3_S177,7852,8746
F2-e003Coalescence-mGAM-p7_S157,7733,8739
H3-e003Coalescence-mGAM-p3_S94,7828,8709
H4-e003Coalescence-mGAM-p3_S95,7724,8577
E5-e003Coalescence-mBHI-p7_S100,7334,7937
F3-e003Coalescence-mGAM-p3_S70,7579,8573
E100-e003Coalescence-mBHI-p7_S103,7721,8599
F9-e003Coalescence-mGAM-p5_S66,7784,8766
G111-e003Coalescence-mGAM-p7_S176,6784,7489
H100-e003Coalescence-mGAM-p7_S187,7443,8200
E100-e003Coalescence-mGAM-p3_S155,7855,8746
E3-e003Coalescence-mGAM-p5_S50,7739,8742
F5-e003Coalescence-mGAM-p3_S72,7412,8250
E9-e003Coalescence-mBHI-p7_S102,7464,8495
E5-e003Coalescence-mBHI-p5_S4,7533,8228
F111-e003Coalescence-mGAM-p7_S164,7256,8299
E111-e003Coalescence-mBHI-p5_S8,7740,8465
H100-e003Coalescence-mBHI-p5_S43,7840,8721
F2-e003Coalescence-mGAM-p5_S61,7730,8747
F5-e003Coalescence-mBHI-p5_S16,3855,4323
F8-e003Coalescence-mGAM-p5_S65,7735,8745
H8-e003Coalescence-mBHI-p7_S137,7865,8754
G9-e003Coalescence-mGAM-p5_S78,7776,8755
E2-e003Coalescence-mBHI-p5_S1,5304,5917
E2-e003Coalescence-mBHI-p3_S9,3296,3670
G8-e003Coalescence-mGAM-p5_S77,7839,8737
G3-e003Coalescence-mBHI-p3_S34,7837,8762
G100-e003Coalescence-mBHI-p5_S31,7729,8626
E111-e003Coalescence-mBHI-p3_S108,7639,8342
F8-e003Coalescence-mGAM-p3_S165,3333,4349
G3-e003Coalescence-mBHI-p5_S26,7764,8758
G5-e003Coalescence-mBHI-p5_S28,7767,8601
H111-e003Coalescence-mGAM-p5_S92,7870,8754
G4-e003Coalescence-mBHI-p3_S35,7782,8656
H9-e003Coalescence-mGAM-p5_S90,7719,8719
H2-e003Coalescence-mBHI-p3_S45,7773,8581
E8-e003Coalescence-mBHI-p7_S101,7674,8502
H2-e003Coalescence-mGAM-p3_S93,7849,8724
E4-e003Coalescence-mGAM-p5_S51,7829,8706
G9-e003Coalescence-mGAM-p7_S174,7812,8765
F2-e003Coalescence-mBHI-p3_S21,5759,7036
E8-e003Coalescence-mGAM-p3_S153,7826,8722
G111-e003Coalescence-mGAM-p3_S180,7841,8732
G5-e003Coalescence-mGAM-p3_S84,7858,8733
H8-e003Coalescence-mBHI-p5_S41,7857,8729
E100-e003Coalescence-mBHI-p5_S7,7576,8446
G100-e003Coalescence-mGAM-p7_S175,7831,8727
F9-e003Coalescence-mGAM-p7_S162,7708,8733
F8-e003Coalescence-mGAM-p7_S161,7546,8629
F3-e003Coalescence-mBHI-p3_S22,6321,7392
G3-e003Coalescence-mBHI-p7_S122,7803,8752
G5-e003Coalescence-mGAM-p5_S76,7868,8763
G5-e003Coalescence-mGAM-p7_S172,7861,8758
G4-e003Coalescence-mGAM-p5_S75,7834,8730
G8-e003Coalescence-mBHI-p3_S129,7759,8637
E5-e003Coalescence-mGAM-p3_S60,7744,8538
G2-e003Coalescence-mGAM-p5_S73,7819,8699
E5-e003Coalescence-mGAM-p7_S148,7867,8756
H9-e003Coalescence-mGAM-p7_S186,7720,8715
E100-e003Coalescence-mGAM-p5_S55,7848,8736
E8-e003Coalescence-mGAM-p5_S53,7646,8489
H5-e003Coalescence-mGAM-p3_S96,7826,8673
G4-e003Coalescence-mGAM-p3_S83,7840,8732
F4-e003Coalescence-mBHI-p7_S111,7400,8320
H3-e003Coalescence-mGAM-p7_S182,6537,7382
H5-e003Coalescence-mGAM-p5_S88,7755,8485
F4-e003Coalescence-mGAM-p5_S63,7853,8772
G4-e003Coalescence-mGAM-p7_S171,7843,8731
H8-e003Coalescence-mGAM-p5_S89,7858,8718
F3-e003Coalescence-mBHI-p5_S14,6717,7763
F100-e003Coalescence-mBHI-p7_S115,7237,8305
E3-e003Coalescence-mGAM-p7_S146,7752,8740
F100-e003Coalescence-mGAM-p3_S167,7514,8617
G100-e003Coalescence-mBHI-p3_S131,7621,8446
G4-e003Coalescence-mBHI-p7_S123,7781,8665
E9-e003Coalescence-mGAM-p3_S154,7833,8756
F3-e003Coalescence-mGAM-p5_S62,7770,8755
H4-e003Coalescence-mBHI-p7_S135,6895,7446
E3-e003Coalescence-mBHI-p5_S2,6770,7855
G111-e003Coalescence-mBHI-p7_S128,7715,8540
H3-e003Coalescence-mBHI-p5_S38,5964,6734
G3-e003Coalescence-mGAM-p3_S82,7859,8764
F111-e003Coalescence-mGAM-p3_S168,7621,8641
F3-e003Coalescence-mGAM-p7_S158,7684,8736
F8-e003Coalescence-mBHI-p7_S113,6270,7364
H4-e003Coalescence-mBHI-p3_S47,7557,8264
F100-e003Coalescence-mGAM-p5_S67,7545,8610
G8-e003Coalescence-mBHI-p7_S125,6940,7621
F4-e003Coalescence-mBHI-p5_S15,7465,8532
H111-e003Coalescence-mBHI-p5_S44,7848,8700
E111-e003Coalescence-mBHI-p7_S104,7868,8756
E2-e003Coalescence-mGAM-p3_S57,7612,8450
F2-e003Coalescence-mBHI-p5_S13,7573,8627
F4-e003Coalescence-mBHI-p3_S23,6930,8048
F2-e003Coalescence-mGAM-p3_S69,7645,8663
E9-e003Coalescence-mGAM-p5_S54,7674,8687
G3-e003Coalescence-mGAM-p5_S74,7848,8747
E111-e003Coalescence-mGAM-p5_S56,7847,8712
G100-e003Coalescence-mGAM-p5_S79,7839,8740
H100-e003Coalescence-mGAM-p5_S91,5976,6412
G9-e003Coalescence-mBHI-p3_S130,6351,7451
E4-e003Coalescence-mGAM-p7_S147,7841,8735
E4-e003Coalescence-mGAM-p3_S59,7640,8506
H4-e003Coalescence-mBHI-p5_S39,6880,7312
F4-e003Coalescence-mGAM-p3_S71,7863,8774
H100-e003Coalescence-mBHI-p7_S139,7858,8752
G8-e003Coalescence-mBHI-p5_S29,7680,8525
G8-e003Coalescence-mGAM-p7_S173,7850,8740
E4-e003Coalescence-mBHI-p3_S11,2365,2491
E2-e003Coalescence-mGAM-p5_S49,7661,8460
H9-e003Coalescence-mBHI-p5_S42,7241,8196
H111-e003Coalescence-mGAM-p3_S192,7868,8763
F5-e003Coalescence-mBHI-p3_S24,7101,7926
E8-e003Coalescence-mBHI-p3_S105,7533,8346
E8-e003Coalescence-mGAM-p7_S149,7657,8487
E9-e003Coalescence-mGAM-p7_S150,2135,2862
H5-e003Coalescence-mBHI-p7_S136,5823,6172
G9-e003Coalescence-mBHI-p5_S30,6613,7698
F111-e003Coalescence-mBHI-p7_S116,6157,6891
F5-e003Coalescence-mBHI-p7_S112,6846,7540
F4-e003Coalescence-mGAM-p7_S159,7859,8772
F111-e003Coalescence-mBHI-p3_S120,4182,4902
H3-e003Coalescence-mGAM-p5_S86,7835,8718
E4-e003Coalescence-mBHI-p7_S99,2577,2587
H4-e003Coalescence-mGAM-p5_S87,7701,8463
E100-e003Coalescence-mGAM-p7_S151,7826,8728
G9-e003Coalescence-mGAM-p3_S178,7825,8765
H9-e003Coalescence-mBHI-p7_S138,2786,3253
H8-e003Coalescence-mGAM-p7_S185,7870,8773
G2-e003Coalescence-mGAM-p3_S81,7743,8596
F111-e003Coalescence-mBHI-p5_S20,2089,2458
F8-e003Coalescence-mBHI-p5_S17,7327,8345
G100-e003Coalescence-mBHI-p7_S127,7745,8590
E5-e003Coalescence-mGAM-p5_S52,7826,8687
