,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B10-e003GlycerolRevival-mGAM-p2,8399,8171
B3-e003Coalescence-mBHI-p5,8136,7775
C2-e003Coalescence-mBHI-inoculumn-redo,8571,8217
A8-e003Coalescence-mGAM-p7,8333,8052
C11-e003GlycerolRevival-mGAM-p2,8621,8184
B2-e003Coalescence-Inoculumn-mBHI,8111,7788
A11-e003Coalescence-mBHI-p5,8434,7909
C10-e003Coalescence-mGAM-p5,8631,8271
C9-e003Assembly-mGAM-p5,8394,8033
A5-e003Coalescence-Inoculumn-mGAM,8639,8265
A3-e003Coalescence-mBHI-p3,7137,6800
AG-Fecal,8462,8140
D4-e003Coalescence-Inoculumn-mGAM,8451,8119
A2-e003Coalescence-mBHI-p5,7471,7200
B5-e004Assembly-mBHI-p5,3558,3507
C10-e003Coalescence-mBHI-p5,8383,8137
B9-e003Coalescence-mBHI-p3,8290,7884
C3-e003Coalescence-mBHI-inoculumn-redo,8604,8248
B5-e003Coalescence-mGAM-p3,8609,8186
BK-Fecal,7207,6917
C3-e003Assembly-mBHI-p5,8458,8110
C4-e004Assembly-mBHI-p7,6052,5834
C9-e003GlycerolRevival-mGAM-p2,8642,8255
C9-e003Coalescence-mGAM-p5,8649,8273
A2-e003Coalescence-mBHI-inoculumn-redo,8349,8054
C2-e003Coalescence-mGAM-p5,8576,8247
B8-e003GlycerolRevival-mGAM-p2,8228,7933
C8-e003Coalescence-mBHI-p5,8517,8213
B8-e003Coalescence-mGAM-p7,8630,8256
B4-e003Coalescence-Inoculumn-mBHI,8594,8253
D2-e003Coalescence-Inoculumn-mGAM,8615,8253
B8-e003Coalescence-mBHI-p7,3522,3405
D3-e003Coalescence-Inoculumn-mGAM,8651,8272
B11-e003Coalescence-mBHI-p3,8193,7715
C5-e003Coalescence-Inoculumn-mGAM,8651,8272
C4-e003Coalescence-mBHI-p5,8541,8243
BC-Fecal,3751,3731
e004-inoculumn-fecal-BE,3609,3442
A11-e003Coalescence-mBHI-p3,8648,8258
B4-e004Assembly-mBHI-p7,6253,6002
A4-e003Coalescence-Inoculumn-mGAM,8651,8274
B4-e003Coalescence-mBHI-p3,8453,8095
A5-e003Coalescence-Inoculumn-mBHI,7138,6304
A9-e003Coalescence-mGAM-p5,8641,8258
C10-e003Coalescence-mGAM-p7,8644,8273
A11-e003Coalescence-mGAM-p3,8650,8261
C10-e003Coalescence-mBHI-p3,8343,8104
D2-e003Coalescence-mBHI-p3,8594,8115
C5-e003GlycerolRevival-mBHI-p2,8114,7577
H5-e003Coalescence-mBHI-p5_S40,8595,8055
E2-e003Coalescence-mGAM-p7_S145,8294,8017
G5-e003Coalescence-mBHI-p7_S124,8438,8040
H111-e003Coalescence-mGAM-p7_S188,8637,8154
H4-e003Coalescence-mGAM-p7_S183,8523,8102
F5-e003Coalescence-mGAM-p5_S64,8637,8217
F5-e003Coalescence-mGAM-p7_S160,8631,8231
F8-e003Coalescence-mBHI-p3_S117,7713,7448
H3-e003Coalescence-mBHI-p3_S46,8417,7882
H2-e003Coalescence-mBHI-p7_S133,8252,7627
E5-e003Coalescence-mBHI-p3_S12,7657,6948
F100-e003Coalescence-mGAM-p7_S163,8600,8240
F9-e003Coalescence-mBHI-p5_S18,8384,8009
H3-e003Coalescence-mBHI-p7_S134,7086,6257
E3-e003Coalescence-mGAM-p3_S58,8246,7897
G4-e003Coalescence-mBHI-p5_S27,8419,8224
E8-e003Coalescence-mBHI-p5_S5,8187,7902
G2-e003Coalescence-mBHI-p3_S33,2960,3667
E9-e003Coalescence-mBHI-p5_S6,8175,7856
H111-e003Coalescence-mBHI-p3_S144,8623,8119
G111-e003Coalescence-mGAM-p5_S80,8499,8259
G100-e003Coalescence-mGAM-p3_S179,8402,8229
F111-e003Coalescence-mGAM-p5_S68,8411,8024
G111-e003Coalescence-mBHI-p5_S32,8621,8205
G5-e003Coalescence-mBHI-p3_S36,2188,2137
H2-e003Coalescence-mGAM-p7_S181,8635,8149
H9-e003Coalescence-mGAM-p3_S190,8401,8052
E3-e003Coalescence-mBHI-p3_S10,7475,7012
H2-e003Coalescence-mGAM-p5_S85,5737,4856
G8-e003Coalescence-mGAM-p3_S177,8553,8264
F2-e003Coalescence-mGAM-p7_S157,8544,8176
H3-e003Coalescence-mGAM-p3_S94,8590,8111
H4-e003Coalescence-mGAM-p3_S95,8330,8041
E5-e003Coalescence-mBHI-p7_S100,7970,7290
F3-e003Coalescence-mGAM-p3_S70,8423,8049
E100-e003Coalescence-mBHI-p7_S103,8197,8145
F9-e003Coalescence-mGAM-p5_S66,8601,8239
G111-e003Coalescence-mGAM-p7_S176,7085,7203
H100-e003Coalescence-mGAM-p7_S187,7844,7467
E100-e003Coalescence-mGAM-p3_S155,8503,8260
E3-e003Coalescence-mGAM-p5_S50,8575,8222
F5-e003Coalescence-mGAM-p3_S72,8267,7730
E9-e003Coalescence-mBHI-p7_S102,8286,7949
E5-e003Coalescence-mBHI-p5_S4,8297,7630
F111-e003Coalescence-mGAM-p7_S164,8099,7752
E111-e003Coalescence-mBHI-p5_S8,8476,7855
H100-e003Coalescence-mBHI-p5_S43,8590,8204
F2-e003Coalescence-mGAM-p5_S61,8572,8192
F5-e003Coalescence-mBHI-p5_S16,5008,4236
F8-e003Coalescence-mGAM-p5_S65,8576,8206
H8-e003Coalescence-mBHI-p7_S137,8629,8137
G9-e003Coalescence-mGAM-p5_S78,8570,8230
E2-e003Coalescence-mBHI-p5_S1,5776,5602
E2-e003Coalescence-mBHI-p3_S9,3518,3487
G8-e003Coalescence-mGAM-p5_S77,8473,8260
G3-e003Coalescence-mBHI-p3_S34,8598,8232
G100-e003Coalescence-mBHI-p5_S31,8264,8159
E111-e003Coalescence-mBHI-p3_S108,8366,7678
F8-e003Coalescence-mGAM-p3_S165,4042,3848
G3-e003Coalescence-mBHI-p5_S26,8573,8231
G5-e003Coalescence-mBHI-p5_S28,8512,8123
H111-e003Coalescence-mGAM-p5_S92,8633,8125
G4-e003Coalescence-mBHI-p3_S35,8340,8208
H9-e003Coalescence-mGAM-p5_S90,8550,8184
H2-e003Coalescence-mBHI-p3_S45,8538,7991
E8-e003Coalescence-mBHI-p7_S101,8392,8066
H2-e003Coalescence-mGAM-p3_S93,8610,8071
E4-e003Coalescence-mGAM-p5_S51,8432,8237
G9-e003Coalescence-mGAM-p7_S174,8599,8229
F2-e003Coalescence-mBHI-p3_S21,6638,6380
E8-e003Coalescence-mGAM-p3_S153,8460,8240
G111-e003Coalescence-mGAM-p3_S180,8547,8256
G5-e003Coalescence-mGAM-p3_S84,8565,8262
H8-e003Coalescence-mBHI-p5_S41,8614,8122
E100-e003Coalescence-mBHI-p5_S7,8035,8006
G100-e003Coalescence-mGAM-p7_S175,8449,8251
F9-e003Coalescence-mGAM-p7_S162,8538,8180
F8-e003Coalescence-mGAM-p7_S161,8390,8057
F3-e003Coalescence-mBHI-p3_S22,7156,6849
G3-e003Coalescence-mBHI-p7_S122,8581,8238
G5-e003Coalescence-mGAM-p5_S76,8631,8270
G5-e003Coalescence-mGAM-p7_S172,8632,8251
G4-e003Coalescence-mGAM-p5_S75,8446,8246
G8-e003Coalescence-mBHI-p3_S129,8306,8183
E5-e003Coalescence-mGAM-p3_S60,8489,7878
G2-e003Coalescence-mGAM-p5_S73,8367,8225
E5-e003Coalescence-mGAM-p7_S148,8628,8136
H9-e003Coalescence-mGAM-p7_S186,8521,8151
E100-e003Coalescence-mGAM-p5_S55,8495,8254
E8-e003Coalescence-mGAM-p5_S53,8362,8044
H5-e003Coalescence-mGAM-p3_S96,8582,8049
G4-e003Coalescence-mGAM-p3_S83,8450,8252
F4-e003Coalescence-mBHI-p7_S111,8112,7909
H3-e003Coalescence-mGAM-p7_S182,7517,6874
H5-e003Coalescence-mGAM-p5_S88,8484,7825
F4-e003Coalescence-mGAM-p5_S63,8610,8272
G4-e003Coalescence-mGAM-p7_S171,8471,8256
H8-e003Coalescence-mGAM-p5_S89,8614,8092
F3-e003Coalescence-mBHI-p5_S14,7524,7224
F100-e003Coalescence-mBHI-p7_S115,8119,7784
E3-e003Coalescence-mGAM-p7_S146,8568,8198
F100-e003Coalescence-mGAM-p3_S167,8387,8056
G100-e003Coalescence-mBHI-p3_S131,8318,8013
G4-e003Coalescence-mBHI-p7_S123,8380,8216
E9-e003Coalescence-mGAM-p3_S154,8616,8256
F3-e003Coalescence-mGAM-p5_S62,8584,8218
H4-e003Coalescence-mBHI-p7_S135,6828,6585
E3-e003Coalescence-mBHI-p5_S2,7571,7188
G111-e003Coalescence-mBHI-p7_S128,8353,7888
H3-e003Coalescence-mBHI-p5_S38,6972,6246
G3-e003Coalescence-mGAM-p3_S82,8602,8269
F111-e003Coalescence-mGAM-p3_S168,8406,8098
F3-e003Coalescence-mGAM-p7_S158,8516,8191
F8-e003Coalescence-mBHI-p7_S113,7060,6874
H4-e003Coalescence-mBHI-p3_S47,8078,7608
F100-e003Coalescence-mGAM-p5_S67,8392,8037
G8-e003Coalescence-mBHI-p7_S125,7097,7304
F4-e003Coalescence-mBHI-p5_S15,8228,7949
H111-e003Coalescence-mBHI-p5_S44,8590,8055
E111-e003Coalescence-mBHI-p7_S104,8639,8177
E2-e003Coalescence-mGAM-p3_S57,8279,7984
F2-e003Coalescence-mBHI-p5_S13,8436,8054
F4-e003Coalescence-mBHI-p3_S23,7726,7497
F2-e003Coalescence-mGAM-p3_S69,8489,8116
E9-e003Coalescence-mGAM-p5_S54,8487,8136
G3-e003Coalescence-mGAM-p5_S74,8523,8262
E111-e003Coalescence-mGAM-p5_S56,8614,8115
G100-e003Coalescence-mGAM-p5_S79,8466,8260
H100-e003Coalescence-mGAM-p5_S91,6366,5734
G9-e003Coalescence-mBHI-p3_S130,7188,6895
E4-e003Coalescence-mGAM-p7_S147,8474,8262
E4-e003Coalescence-mGAM-p3_S59,8161,8045
H4-e003Coalescence-mBHI-p5_S39,7044,6447
F4-e003Coalescence-mGAM-p3_S71,8635,8273
H100-e003Coalescence-mBHI-p7_S139,8606,8264
G8-e003Coalescence-mBHI-p5_S29,8136,8081
G8-e003Coalescence-mGAM-p7_S173,8493,8263
E4-e003Coalescence-mBHI-p3_S11,2028,2437
E2-e003Coalescence-mGAM-p5_S49,8340,8029
H9-e003Coalescence-mBHI-p5_S42,8165,7739
H111-e003Coalescence-mGAM-p3_S192,8625,8137
F5-e003Coalescence-mBHI-p3_S24,7987,7327
E8-e003Coalescence-mBHI-p3_S105,8216,7924
E8-e003Coalescence-mGAM-p7_S149,8382,8053
E9-e003Coalescence-mGAM-p7_S150,2465,2472
H5-e003Coalescence-mBHI-p7_S136,6265,5540
G9-e003Coalescence-mBHI-p5_S30,7430,7209
F111-e003Coalescence-mBHI-p7_S116,7133,6470
F5-e003Coalescence-mBHI-p7_S112,7729,7029
F4-e003Coalescence-mGAM-p7_S159,8625,8268
F111-e003Coalescence-mBHI-p3_S120,5441,4814
H3-e003Coalescence-mGAM-p5_S86,8599,8167
E4-e003Coalescence-mBHI-p7_S99,2539,2610
H4-e003Coalescence-mGAM-p5_S87,8310,7798
E100-e003Coalescence-mGAM-p7_S151,8445,8255
G9-e003Coalescence-mGAM-p3_S178,8636,8258
H9-e003Coalescence-mBHI-p7_S138,3603,3260
H8-e003Coalescence-mGAM-p7_S185,8644,8245
G2-e003Coalescence-mGAM-p3_S81,8301,8140
F111-e003Coalescence-mBHI-p5_S20,2943,2583
F8-e003Coalescence-mBHI-p5_S17,8131,7744
G100-e003Coalescence-mBHI-p7_S127,8271,8148
E5-e003Coalescence-mGAM-p5_S52,8595,8063
