,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
D8-e003Assembly-mGAM-p5,8142,19456
D5-e003Coalescence-mGAM-p5,11947,27020
B5-e003Coalescence-mBHI-p5,8392,18453
D5-e003Coalescence-mBHI-p7,11069,24612
C9-e003Coalescence-mBHI-p5,11521,25806
A5-e003Coalescence-mGAM-p3,11910,26913
A2-e003Coalescence-Inoculumn-mGAM,12018,27197
E5-e004Assembly-mGAM-p5,11793,27046
D8-e003Coalescence-mGAM-p5,11986,27089
A12-e003Coalescence-mGAM-p3,11861,26749
C2-e003Coalescence-mBHI-p3,6691,14087
C4-e004Assembly-mBHI-p5,7348,17564
D9-e003Coalescence-mGAM-p7,12008,27137
D4-e003Coalescence-mBHI-p7,11057,24373
D8-e003Assembly-mGAM-p3,4434,10803
E4-e004Assembly-mGAM-p7,11671,26906
E3-e004Assembly-mGAM-p3,11525,26280
D2-e004Assembly-mGAM-p3,11092,25861
B10-e003Coalescence-mGAM-p3,12018,27193
A9-e003Coalescence-mGAM-p7,11859,26821
D5-e004Assembly-mGAM-p5,7567,18236
B5-e003Coalescence-Inoculumn-mGAM,12013,27188
D10-e003Coalescence-mBHI-p5,11624,25949
D5-e003Coalescence-mBHI-p3,11611,26077
D9-e003Coalescence-mGAM-p5,12013,27173
C9-e003Coalescence-mBHI-p3,11955,26983
D10-e003Coalescence-mGAM-p5,12018,27192
C8-e003Coalescence-mBHI-p7,9557,21285
B11-e003Assembly-mGAM-p5,11783,26423
B4-e003Coalescence-mGAM-p5,12013,27161
D4-e003Coalescence-mGAM-p5,12014,27182
B5-e003Coalescence-mGAM-p5,11882,26757
BB-Fecal,8139,18724
B5-e003Coalescence-Inoculumn-mBHI,11677,26209
C2-e003Coalescence-mGAM-p3,11607,25975
B5-e003Coalescence-mGAM-p7,11867,26817
D8-e003Coalescence-mBHI-p5,11854,26820
E5-e004Assembly-mGAM-p7,11771,27048
C10-e003Assembly-mGAM-p3,10966,24360
B10-e003Coalescence-mBHI-p5,11203,25128
D5-e003Coalescence-Inoculumn-mGAM,11963,27068
B5-e003Coalescence-mBHI-p3,10920,24421
G4-e004Assembly-epsilon-p5,11262,26137
C4-e003Coalescence-mGAM-p5,12018,27182
C5-e003Coalescence-mGAM-p7,12012,27158
C5-e003Coalescence-mBHI-inoculumn-redo,12005,27127
A2-e003Coalescence-mBHI-p7,4228,10408
A10-e003Coalescence-mBHI-p5,8375,18528
BF-Fecal,4035,8812
A4-e003Coalescence-mGAM-p5,11931,26862
D5-e003Coalescence-mBHI-p5,12015,27186
D3-e003Assembly-mBHI-p3,8686,18818
D4-e003Coalescence-mGAM-p7,12011,27186
E4-e004Assembly-mGAM-p3,11183,25997
A8-e003Coalescence-mBHI-p7,11723,27051
e003-inoculumn-fecal-AC,4434,9759
E3-e004Assembly-mGAM-p7,11501,26214
B9-e003GlycerolRevival-mGAM-p2,11984,27051
C4-e003Coalescence-mGAM-p3,12013,27186
B2-e003Coalescence-Inoculumn-mGAM,12015,27185
D5-e003Coalescence-mGAM-p7,9720,21528
C5-e003Coalescence-mBHI-p5,11768,26427
C5-e003Coalescence-mGAM-p3,12018,27191
A3-e003Coalescence-mBHI-inoculumn-redo,5173,13079
D9-e003Assembly-mGAM-p5,11898,26848
B12-e003Coalescence-mGAM-p3,11940,26970
A11-e003Coalescence-mBHI-p7,10770,24220
A3-e003Coalescence-Inoculumn-mGAM,12005,27159
D10-e003Assembly-mGAM-p3,11790,26536
C3-e003Coalescence-mGAM-p5,12018,27196
B4-e004Assembly-mBHI-p5,4033,10318
C10-e003GlycerolRevival-mGAM-p2,12016,27189
D3-e003Assembly-mBHI-p5,11890,26801
A10-e003Coalescence-mGAM-p3,12018,27197
A9-e003Coalescence-mBHI-p3,12003,27148
A2-e003Coalescence-Inoculumn-mBHI,11795,27131
D3-e003Coalescence-mBHI-p7,11926,26931
C3-e003Coalescence-mBHI-p5,11878,26695
D11-e003Assembly-mGAM-p3,11404,25501
D2-e003Assembly-mBHI-p3,11150,26034
B3-e003Assembly-mBHI-p5,4438,9292
A9-e003Coalescence-mBHI-p5,10139,22574
D5-e003Coalescence-Inoculumn-mBHI,11975,27026
B2-e003Coalescence-mGAM-p3,11625,26158
C11-e003Coalescence-mGAM-p5,12014,27183
G4-e004Assembly-epsilon-p3,11331,26098
B3-e003Coalescence-Inoculumn-mBHI,9835,21877
A8-e003Coalescence-mBHI-p5,11019,25718
D5-e004Assembly-mGAM-p7,11669,26942
C2-e003Assembly-mBHI-p5,3874,9779
D5-e003Assembly-mBHI-p5,7638,16997
A5-e003Coalescence-mBHI-p7,11687,26191
BG-Fecal,10313,23608
D2-e003Coalescence-mGAM-p5,11997,27098
B9-e003Assembly-mGAM-p5,11930,26958
D3-e003Coalescence-mGAM-p3,11992,27089
D9-e003Coalescence-mGAM-p3,12001,27126
E2-e004Assembly-mGAM-p7,11617,26887
D3-e003Coalescence-mGAM-p5,12010,27178
C10-e003Coalescence-mGAM-p3,12010,27140
A5-e003Coalescence-mBHI-inoculumn-redo,11791,26874
B11-e003Assembly-mGAM-p3,11878,26769
D2-e003Assembly-mBHI-p5,6002,15347
B9-e003Coalescence-mGAM-p7,11979,27116
B11-e003Coalescence-mGAM-p7,11908,26915
C3-e003Coalescence-Inoculumn-mGAM,12017,27196
B5-e003Coalescence-mBHI-p7,11167,25128
A3-e003Coalescence-mGAM-p7,12008,27162
D4-e003Coalescence-Inoculumn-mBHI,12014,27179
D10-e003Coalescence-mGAM-p7,12018,27194
C12-e003Coalescence-mGAM-p3,12013,27150
C11-e003Coalescence-mGAM-p3,12018,27192
D5-e004Assembly-mGAM-p3,11773,27032
A10-e003Coalescence-mBHI-p7,10149,22192
C10-e003Coalescence-mBHI-p7,11698,26402
B9-e003Coalescence-mBHI-p5,11903,26767
F4-e004Assembly-epsilon-p3,10570,24587
B10-e003Coalescence-mBHI-p3,11912,26872
C11-e003Coalescence-mBHI-p5,12014,27165
A2-e003Coalescence-mGAM-p7,11658,26894
F5-e004Assembly-epsilon-p3,5631,13500
E3-e004Assembly-mGAM-p5,11544,26344
E2-e004Assembly-mGAM-p5,11604,26848
C3-e003GlycerolRevival-mBHI-p2,11725,26381
D10-e003Coalescence-mGAM-p3,12016,27191
B10-e003Coalescence-mGAM-p7,11947,26967
C4-e004Assembly-mBHI-p3,11097,25807
A9-e003Coalescence-mBHI-p7,11986,27084
C2-e003Coalescence-Inoculumn-mGAM,12017,27194
B3-e003Coalescence-Inoculumn-mGAM,12003,27174
D11-e003Coalescence-mGAM-p7,11982,27049
D5-e003Coalescence-mGAM-p3,12007,27149
D4-e004Assembly-mGAM-p3,11107,25875
E4-e004Assembly-mGAM-p5,11684,26919
E5-e004Assembly-mGAM-p3,11707,27002
D2-e003Coalescence-Inoculumn-mBHI,11163,25607
B4-e003Coalescence-Inoculumn-mGAM,12018,27195
A10-e003Coalescence-mGAM-p7,12016,27188
B2-e003Assembly-mBHI-p3,9149,22237
F4-e004Assembly-epsilon-p7,11470,26471
D9-e003Coalescence-mBHI-p5,10963,24214
C4-e003Coalescence-Inoculumn-mGAM,12018,27197
D4-e003Coalescence-mGAM-p3,12017,27193
B9-e003Coalescence-mBHI-p7,11571,25966
A2-e003Coalescence-mGAM-p5,11460,26623
D11-e003Assembly-mGAM-p5,11739,26415
C3-e003Coalescence-mGAM-p7,12018,27197
B11-e003GlycerolRevival-mGAM-p2,11804,26581
C5-e004Assembly-mBHI-p7,6481,16117
B3-e003Coalescence-mGAM-p5,12013,27179
D9-e003Coalescence-mBHI-p7,10470,23045
G5-e004Assembly-epsilon-p5,9684,22863
B10-e003Assembly-mGAM-p3,8818,19190
C5-e003Coalescence-mBHI-p7,11985,27083
D12-e003Coalescence-mBHI-p3,4768,10116
E2-e004Assembly-mGAM-p3,3781,9120
D4-e004Assembly-mGAM-p7,11715,26949
C11-e003Coalescence-mGAM-p7,12018,27191
C11-e003Assembly-mGAM-p3,11862,26685
D10-e003Coalescence-mBHI-p7,11955,27019
C9-e003Coalescence-mBHI-p7,8383,18552
A2-e003Coalescence-mBHI-p3,5251,13314
B8-e003Coalescence-mGAM-p5,11997,27117
C11-e003Assembly-mGAM-p5,11966,27003
B10-e003GlycerolRevival-mGAM-p2,11856,26696
B3-e003Coalescence-mBHI-p5,11366,25442
C2-e003Coalescence-mBHI-inoculumn-redo,11962,27119
A8-e003Coalescence-mGAM-p7,11731,27037
C11-e003GlycerolRevival-mGAM-p2,11965,27005
B2-e003Coalescence-Inoculumn-mBHI,11102,25741
A11-e003Coalescence-mBHI-p5,11589,26047
C10-e003Coalescence-mGAM-p5,12018,27187
C9-e003Assembly-mGAM-p5,11698,26316
A5-e003Coalescence-Inoculumn-mGAM,12014,27192
A3-e003Coalescence-mBHI-p3,9746,22071
AG-Fecal,11642,26898
D4-e003Coalescence-Inoculumn-mGAM,11802,26578
A2-e003Coalescence-mBHI-p5,10281,24144
B5-e004Assembly-mBHI-p5,4999,11820
C10-e003Coalescence-mBHI-p5,11787,26489
B9-e003Coalescence-mBHI-p3,11547,25950
C3-e003Coalescence-mBHI-inoculumn-redo,11989,27103
B5-e003Coalescence-mGAM-p3,11954,26954
BK-Fecal,10181,22549
C3-e003Assembly-mBHI-p5,11778,26450
C4-e004Assembly-mBHI-p7,8167,19648
C9-e003GlycerolRevival-mGAM-p2,12003,27131
C9-e003Coalescence-mGAM-p5,12017,27190
A2-e003Coalescence-mBHI-inoculumn-redo,11775,27112
C2-e003Coalescence-mGAM-p5,11988,27094
B8-e003GlycerolRevival-mGAM-p2,11431,26634
C8-e003Coalescence-mBHI-p5,11961,26910
B8-e003Coalescence-mGAM-p7,12002,27137
B4-e003Coalescence-Inoculumn-mBHI,11994,27096
D2-e003Coalescence-Inoculumn-mGAM,12000,27173
B8-e003Coalescence-mBHI-p7,5043,11284
D3-e003Coalescence-Inoculumn-mGAM,12018,27195
B11-e003Coalescence-mBHI-p3,11455,25744
C5-e003Coalescence-Inoculumn-mGAM,12017,27191
C4-e003Coalescence-mBHI-p5,11985,27016
BC-Fecal,5265,11463
e004-inoculumn-fecal-BE,4824,11485
A11-e003Coalescence-mBHI-p3,12007,27156
B4-e004Assembly-mBHI-p7,8362,20154
A4-e003Coalescence-Inoculumn-mGAM,12018,27197
B4-e003Coalescence-mBHI-p3,11809,26609
A5-e003Coalescence-Inoculumn-mBHI,9219,21661
A9-e003Coalescence-mGAM-p5,12005,27155
C10-e003Coalescence-mGAM-p7,12018,27197
A11-e003Coalescence-mGAM-p3,12007,27171
C10-e003Coalescence-mBHI-p3,11749,26373
D2-e003Coalescence-mBHI-p3,11903,26887
C5-e003GlycerolRevival-mBHI-p2,11188,25056
H5-e003Coalescence-mBHI-p5_S40,11915,26733
E2-e003Coalescence-mGAM-p7_S145,11479,27000
G5-e003Coalescence-mBHI-p7_S124,11829,26435
H111-e003Coalescence-mGAM-p7_S188,11983,27012
H4-e003Coalescence-mGAM-p7_S183,11931,26607
F5-e003Coalescence-mGAM-p5_S64,11975,26971
F5-e003Coalescence-mGAM-p7_S160,11996,27027
F8-e003Coalescence-mBHI-p3_S117,10962,24114
H3-e003Coalescence-mBHI-p3_S46,11650,26090
H2-e003Coalescence-mBHI-p7_S133,11290,25046
E5-e003Coalescence-mBHI-p3_S12,10679,23393
F100-e003Coalescence-mGAM-p7_S163,11972,27031
F9-e003Coalescence-mBHI-p5_S18,11701,26246
H3-e003Coalescence-mBHI-p7_S134,9889,21447
E3-e003Coalescence-mGAM-p3_S58,11445,25656
G4-e003Coalescence-mBHI-p5_S27,11956,26808
E8-e003Coalescence-mBHI-p5_S5,11403,26746
G2-e003Coalescence-mBHI-p3_S33,4525,9410
E9-e003Coalescence-mBHI-p5_S6,11502,25502
H111-e003Coalescence-mBHI-p3_S144,11976,26974
G111-e003Coalescence-mGAM-p5_S80,12008,27089
G100-e003Coalescence-mGAM-p3_S179,11964,26802
F111-e003Coalescence-mGAM-p5_S68,11747,26358
G111-e003Coalescence-mBHI-p5_S32,11981,26996
G5-e003Coalescence-mBHI-p3_S36,4498,8901
H2-e003Coalescence-mGAM-p7_S181,11975,27027
H9-e003Coalescence-mGAM-p3_S190,11737,26265
E3-e003Coalescence-mBHI-p3_S10,10020,22705
H2-e003Coalescence-mGAM-p5_S85,7971,16887
G8-e003Coalescence-mGAM-p3_S177,12016,27183
F2-e003Coalescence-mGAM-p7_S157,11927,26761
H3-e003Coalescence-mGAM-p3_S94,11936,26771
H4-e003Coalescence-mGAM-p3_S95,11795,26280
E5-e003Coalescence-mBHI-p7_S100,10977,24416
F3-e003Coalescence-mGAM-p3_S70,11727,26228
E100-e003Coalescence-mBHI-p7_S103,11798,26253
F9-e003Coalescence-mGAM-p5_S66,11982,27005
G111-e003Coalescence-mGAM-p7_S176,10423,22410
H100-e003Coalescence-mGAM-p7_S187,11383,25076
E100-e003Coalescence-mGAM-p3_S155,12018,27182
E3-e003Coalescence-mGAM-p5_S50,11948,26865
F5-e003Coalescence-mGAM-p3_S72,11491,25617
E9-e003Coalescence-mBHI-p7_S102,11564,25907
E5-e003Coalescence-mBHI-p5_S4,11371,25399
F111-e003Coalescence-mGAM-p7_S164,11368,25381
E111-e003Coalescence-mBHI-p5_S8,11622,26040
H100-e003Coalescence-mBHI-p5_S43,11949,26837
F2-e003Coalescence-mGAM-p5_S61,11936,26818
F5-e003Coalescence-mBHI-p5_S16,7302,15227
F8-e003Coalescence-mGAM-p5_S65,11954,26910
H8-e003Coalescence-mBHI-p7_S137,11963,26987
G9-e003Coalescence-mGAM-p5_S78,11983,26969
E2-e003Coalescence-mBHI-p5_S1,7481,18784
E2-e003Coalescence-mBHI-p3_S9,4470,11624
G8-e003Coalescence-mGAM-p5_S77,12014,27149
G3-e003Coalescence-mBHI-p3_S34,11992,26966
G100-e003Coalescence-mBHI-p5_S31,11854,26375
E111-e003Coalescence-mBHI-p3_S108,11475,25676
F8-e003Coalescence-mGAM-p3_S165,5742,11525
G3-e003Coalescence-mBHI-p5_S26,11973,26954
G5-e003Coalescence-mBHI-p5_S28,11854,26479
H111-e003Coalescence-mGAM-p5_S92,11975,26986
G4-e003Coalescence-mBHI-p3_S35,11934,26645
H9-e003Coalescence-mGAM-p5_S90,11936,26820
H2-e003Coalescence-mBHI-p3_S45,11805,26418
E8-e003Coalescence-mBHI-p7_S101,11728,27147
H2-e003Coalescence-mGAM-p3_S93,11926,26783
E4-e003Coalescence-mGAM-p5_S51,11986,26913
G9-e003Coalescence-mGAM-p7_S174,11984,27035
F2-e003Coalescence-mBHI-p3_S21,9016,20255
E8-e003Coalescence-mGAM-p3_S153,11994,26984
G111-e003Coalescence-mGAM-p3_S180,12005,27126
G5-e003Coalescence-mGAM-p3_S84,12009,27108
H8-e003Coalescence-mBHI-p5_S41,11957,26880
E100-e003Coalescence-mBHI-p5_S7,11591,25653
G100-e003Coalescence-mGAM-p7_S175,11995,27009
F9-e003Coalescence-mGAM-p7_S162,11917,26718
F8-e003Coalescence-mGAM-p7_S161,11760,26265
F3-e003Coalescence-mBHI-p3_S22,10070,22115
G3-e003Coalescence-mBHI-p7_S122,11980,26928
G5-e003Coalescence-mGAM-p5_S76,12007,27112
G5-e003Coalescence-mGAM-p7_S172,12001,27025
G4-e003Coalescence-mGAM-p5_S75,11994,27037
G8-e003Coalescence-mBHI-p3_S129,11875,26505
E5-e003Coalescence-mGAM-p3_S60,11764,26365
G2-e003Coalescence-mGAM-p5_S73,11956,26796
E5-e003Coalescence-mGAM-p7_S148,11968,27011
H9-e003Coalescence-mGAM-p7_S186,11904,26728
E100-e003Coalescence-mGAM-p5_S55,12011,27133
E8-e003Coalescence-mGAM-p5_S53,11550,27121
H5-e003Coalescence-mGAM-p3_S96,11905,26717
G4-e003Coalescence-mGAM-p3_S83,12004,27030
F4-e003Coalescence-mBHI-p7_S111,11567,25702
H3-e003Coalescence-mGAM-p7_S182,10643,23327
H5-e003Coalescence-mGAM-p5_S88,11708,26198
F4-e003Coalescence-mGAM-p5_S63,12008,27132
G4-e003Coalescence-mGAM-p7_S171,12008,27126
H8-e003Coalescence-mGAM-p5_S89,11935,26809
F3-e003Coalescence-mBHI-p5_S14,10599,23248
F100-e003Coalescence-mBHI-p7_S115,11380,25273
E3-e003Coalescence-mGAM-p7_S146,11962,26922
F100-e003Coalescence-mGAM-p3_S167,11744,26103
G100-e003Coalescence-mBHI-p3_S131,11416,27040
G4-e003Coalescence-mBHI-p7_S123,11912,26775
E9-e003Coalescence-mGAM-p3_S154,11993,27063
F3-e003Coalescence-mGAM-p5_S62,11959,26979
H4-e003Coalescence-mBHI-p7_S135,10562,23103
E3-e003Coalescence-mBHI-p5_S2,10589,23367
G111-e003Coalescence-mBHI-p7_S128,11734,26158
H3-e003Coalescence-mBHI-p5_S38,9968,21600
G3-e003Coalescence-mGAM-p3_S82,12016,27166
F111-e003Coalescence-mGAM-p3_S168,11763,26375
F3-e003Coalescence-mGAM-p7_S158,11925,26757
F8-e003Coalescence-mBHI-p7_S113,10076,21875
H4-e003Coalescence-mBHI-p3_S47,11540,25624
F100-e003Coalescence-mGAM-p5_S67,11712,26239
G8-e003Coalescence-mBHI-p7_S125,10494,22724
F4-e003Coalescence-mBHI-p5_S15,11654,25967
H111-e003Coalescence-mBHI-p5_S44,11939,26749
E111-e003Coalescence-mBHI-p7_S104,11987,27061
E2-e003Coalescence-mGAM-p3_S57,11414,26978
F2-e003Coalescence-mBHI-p5_S13,11766,26397
F4-e003Coalescence-mBHI-p3_S23,11052,24410
F2-e003Coalescence-mGAM-p3_S69,11841,26549
E9-e003Coalescence-mGAM-p5_S54,11886,26651
G3-e003Coalescence-mGAM-p5_S74,12014,27136
E111-e003Coalescence-mGAM-p5_S56,11930,26861
G100-e003Coalescence-mGAM-p5_S79,12011,27110
H100-e003Coalescence-mGAM-p5_S91,9104,19392
G9-e003Coalescence-mBHI-p3_S130,10095,22260
E4-e003Coalescence-mGAM-p7_S147,12009,27109
E4-e003Coalescence-mGAM-p3_S59,11711,26026
H4-e003Coalescence-mBHI-p5_S39,10443,22730
F4-e003Coalescence-mGAM-p3_S71,12016,27179
H100-e003Coalescence-mBHI-p7_S139,12000,27045
G8-e003Coalescence-mBHI-p5_S29,11713,26049
G8-e003Coalescence-mGAM-p7_S173,12017,27186
E4-e003Coalescence-mBHI-p3_S11,3050,6365
E2-e003Coalescence-mGAM-p5_S49,11523,27121
H9-e003Coalescence-mBHI-p5_S42,11463,25608
H111-e003Coalescence-mGAM-p3_S192,11981,27001
F5-e003Coalescence-mBHI-p3_S24,11257,24885
E8-e003Coalescence-mBHI-p3_S105,11212,26718
E8-e003Coalescence-mGAM-p7_S149,11578,27136
E9-e003Coalescence-mGAM-p7_S150,3661,7632
H5-e003Coalescence-mBHI-p7_S136,8457,18809
G9-e003Coalescence-mBHI-p5_S30,10560,23333
F111-e003Coalescence-mBHI-p7_S116,9963,21638
F5-e003Coalescence-mBHI-p7_S112,10936,23822
F4-e003Coalescence-mGAM-p7_S159,12016,27163
F111-e003Coalescence-mBHI-p3_S120,7849,16668
H3-e003Coalescence-mGAM-p5_S86,11931,26905
E4-e003Coalescence-mBHI-p7_S99,2895,7878
H4-e003Coalescence-mGAM-p5_S87,11725,25961
E100-e003Coalescence-mGAM-p7_S151,12001,27063
G9-e003Coalescence-mGAM-p3_S178,12006,27112
H9-e003Coalescence-mBHI-p7_S138,5513,11382
H8-e003Coalescence-mGAM-p7_S185,11998,27133
G2-e003Coalescence-mGAM-p3_S81,11859,26471
F111-e003Coalescence-mBHI-p5_S20,4407,9047
F8-e003Coalescence-mBHI-p5_S17,11423,25211
G100-e003Coalescence-mBHI-p7_S127,11847,26396
E5-e003Coalescence-mGAM-p5_S52,11915,26690
