,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C12-e003Coalescence-mBHI-p3,0.06930648885598062,0.8948593602297128
C9-e003Coalescence-mGAM-p3,0.838,0.118
D2-e004Assembly-mGAM-p7,0.015128694003047123,0.01390518562371418
B5-e004Assembly-mBHI-p3,0.19670739449461871,0.19308155445784192
C11-e003Coalescence-mBHI-p3,0.029506906967772282,0.9489933868774031
D11-e003Coalescence-mBHI-p5,0.0004929323995768847,0.9993154723405727
C9-e003Coalescence-mGAM-p7,0.703,0.249
C8-e003Coalescence-mGAM-p7,0.0011489877144724193,0.9979014196343401
D10-e003Coalescence-mBHI-p3,0.013505143288862794,0.9758239342288714
B2-e003Coalescence-mBHI-p3,0.9686811012003531,0.012793788171268989
A8-e003Coalescence-mBHI-p3,0.009721973388899982,0.009673267600434386
A4-e003Coalescence-mBHI-p7,0.05081707803559161,0.907651897385128
B9-e003Coalescence-mGAM-p5,0.984,0.002038264911249997
A4-e003Coalescence-mBHI-inoculumn-redo,0.012537434935434803,0.4
B3-e003Coalescence-mBHI-p3,0.9980689545895906,0.0026318419006065154
D4-e003Coalescence-mBHI-p5,0.1671612030799192,0.7894591558929558
B5-e004Assembly-mBHI-p7,0.015879813224852816,0.015196423695724172
D4-e003Coalescence-mBHI-p3,0.11286563659229434,0.8561150458601006
C4-e003GlycerolRevival-mBHI-p2,0.04011547566070421,0.9325257900599385
G5-e004Assembly-epsilon-p3,0.025328920046705703,0.02478537203714447
C5-e004Assembly-mBHI-p3,0.09644889821518651,0.09790209813095356
D10-e003Assembly-mGAM-p5,0.017747862656750588,0.9685975626989781
B2-e003Assembly-mBHI-p5,0.17101561452340897,0.1733636882056029
B2-e003Coalescence-mBHI-p5,0.9171441523856482,0.08780065876262252
B8-e003Assembly-mGAM-p5,0.06530680059200043,0.06390069537253594
F4-e004Assembly-epsilon-p5,0.04217420095021791,0.04201658860680016
C4-e003Coalescence-mGAM-p7,0.0008420238670809339,0.9983933979532399
B12-e003Coalescence-mBHI-p3,0.571,0.5
e004-inoculumn-fecal-AK,0.006153930284582661,0.005671711818202376
C8-e003Assembly-mGAM-p3,0.09296225722336733,0.09735394907143305
C3-e003Coalescence-mGAM-p3,0.486,0.476
B4-e003Assembly-mBHI-p5,0.07224385127318987,0.894958422445966
D4-e004Assembly-mGAM-p5,0.0036708283370817545,0.0032480637372409586
D3-e003Coalescence-Inoculumn-mBHI,0.216,0.775
C8-e003Assembly-mGAM-p5,0.10376337739427896,0.10213156858707227
C3-e003Coalescence-mBHI-p7,0.9912105455531909,0.009189889675859651
D11-e003Coalescence-mGAM-p5,0.0001787438589781011,0.9998125569152935
A11-e003Coalescence-mGAM-p7,0.004672685991727858,0.9809446729818699
B8-e003Coalescence-mBHI-p5,0.9952449459921859,0.0056026113688454025
B10-e003Assembly-mGAM-p5,0.02565461173144749,0.9562650320070154
C2-e003Coalescence-mGAM-p7,0.0011790465545185548,0.9978472443990957
D3-e003Coalescence-mBHI-p5,0.5,0.5
B11-e003Coalescence-mGAM-p3,0.913,0.068
C4-e003Coalescence-mBHI-inoculumn-redo,0.040552863445573836,0.9317169786410987
B5-e003Assembly-mBHI-p5,0.0410215479772683,0.9584215269805128
D2-e003Coalescence-mBHI-p5,0.006250631982493984,0.9935167755500582
D8-e003Assembly-mGAM-p5,0.06916832149362093,0.06815231293891269
D5-e003Coalescence-mGAM-p5,0.00023374014732771757,0.9998705943415473
B5-e003Coalescence-mBHI-p5,0.33299999999999996,0.692
D5-e003Coalescence-mBHI-p7,0.333,0.667
C9-e003Coalescence-mBHI-p5,0.9772143622830891,0.018880684349631156
A5-e003Coalescence-mGAM-p3,0.00039836897195556667,0.9993474119960583
