,0
G8-e003Coalescence-mBHI-p1_S814,9.0
C2-e003Coalescence-mGAM-p1_S722,9.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,14.0
C8-e003Coalescence-mGAM-p7,4.0
B2-e003Coalescence-mBHI-p3,7.0
A8-e003Coalescence-mBHI-p3,31.0
C2-e003Coalescence-mBHI-p1_S718,4.0
E9-e003Coalescence-mBHI-p5_S6,4.0
E5-e003Coalescence-mGAM-p3_S60,4.0
A10-e003Coalescence-mGAM-p1_S768,4.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,20.0
H8-e003Coalescence-mBHI-p5_S41,6.0
A4-e003Coalescence-mBHI-inoculumn-redo,11.0
G8-e003Coalescence-mGAM-p1_S818,4.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,4.0
H2-e003Coalescence-mGAM-p3_S93,5.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,19.0
B2-e003Assembly-mBHI-p5,4.0
A4-e003Coalescence-mBHI-p1_S732,9.0
B2-e003Coalescence-mBHI-p5,4.0
B8-e003Assembly-mGAM-p5,4.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,4.0
C8-e003Assembly-mGAM-p3,4.0
E5-e003Coalescence-mBHI-p7_S100,5.0
C8-e003Assembly-mGAM-p5,4.0
F8-e003Coalescence-mBHI-p1_S813,8.0
A11-e003Coalescence-mGAM-p7,4.0
B8-e003Coalescence-mBHI-p5,5.0
H2-e003Coalescence-mGAM-p7_S181,13.0
E8-e003Coalescence-mBHI-p7_S101,181.0
F8-e003Coalescence-mBHI-p5_S17,5.0
C2-e003Coalescence-mGAM-p7,5.0
E9-e003Coalescence-mBHI-p1_S820,38.0
Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,4.0
D2-e003Coalescence-mBHI-p5,4.0
D8-e003Assembly-mGAM-p5,5.0
E5-e003Coalescence-mBHI-p1_S804,9.0
A5-e003Coalescence-mGAM-p3,4.0
A2-e003Coalescence-Inoculumn-mGAM,5.0
D8-e003Coalescence-mGAM-p5,4.0
E5-e003Coalescence-mGAM-p5_S52,5.0
A12-e003Coalescence-mGAM-p3,4.0
E9-e003Coalescence-mGAM-p1_S824,4.0
D8-e003Coalescence-mBHI-p1_S751,11.0
Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,6.0
A10-e003Coalescence-mBHI-p1_S764,14.0
E5-e003Coalescence-mBHI-p5_S4,6.0
D2-e003Coalescence-mBHI-p1_S719,8.0
D8-e003Coalescence-mGAM-p7,6.0
C8-e003Coalescence-mBHI-p3,5.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,9.0
G2-e003Coalescence-mGAM-p5_S73,4.0
A5-e003Coalescence-mGAM-p1_S744,5.0
BB-Fecal,4.0
B8-e003Coalescence-mBHI-p1_S749,10.0
C2-e003Coalescence-mGAM-p3,4.0
E9-e003Coalescence-mBHI-p7_S102,4.0
E9-e003Coalescence-mGAM-p3_S154,5.0
Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,9.0
A9-e003Coalescence-mGAM-p3,8.0
