,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9912999832691985
C4-e003Coalescence-Inoculumn-mGAM,0.5648299234341659,0.0
A10-e003Coalescence-mBHI-p3,0.005585540353960085,0.5233394679605153
A10-e003Coalescence-mBHI-p5,0.0,0.17751380291115945
A10-e003Coalescence-mBHI-p7,0.0,0.009703864815124644
A10-e003Coalescence-mGAM-p3,0.012865570478222668,0.0
A10-e003Coalescence-mGAM-p7,0.0,0.0
A4-e003Coalescence-Inoculumn-mGAM,0.0,0.0
C2-e003Coalescence-Inoculumn-mGAM,0.0,0.0
C8-e003Coalescence-mBHI-p5,0.0,0.0
C8-e003Coalescence-mBHI-p7,0.0,0.013719257152417601
C8-e003Coalescence-mGAM-p7,0.0,0.0
E100-e003Coalescence-mBHI-p5_S7,6.2758880381574e-05,0.01204617701187887
E100-e003Coalescence-mBHI-p7_S103,0.0,0.003513468295131337
E100-e003Coalescence-mGAM-p3_S155,0.053847119367390485,0.00016730801405387318
E100-e003Coalescence-mGAM-p5_S55,0.0,0.00016730801405387318
E100-e003Coalescence-mGAM-p7_S151,0.00043931216267101796,0.00016730801405387318
G8-e003Coalescence-mBHI-p3_S129,0.0,0.026267358206458088
G8-e003Coalescence-mBHI-p5_S29,0.0,0.003848084323239083
G8-e003Coalescence-mBHI-p7_S125,0.000125517760763148,0.04667893592103062
G8-e003Coalescence-mGAM-p3_S177,0.0,0.00016730801405387318
G8-e003Coalescence-mGAM-p5_S77,0.00018827664114472197,0.00016730801405387318
G8-e003Coalescence-mGAM-p7_S173,0.0,0.00016730801405387318
