,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B3-e003Coalescence-Inoculumn-mBHI,0.99479364547628,0.023333218775666943
D5-e003Coalescence-Inoculumn-mBHI,0.015,0.956
B5-e003Coalescence-Inoculumn-mBHI,0.086,0.893
B5-e003Coalescence-mBHI-p3,0.279,0.697
B5-e003Coalescence-mBHI-p5,0.4,0.5760000000000001
B5-e003Coalescence-mBHI-p7,0.048,0.961
B5-e003Coalescence-mGAM-p3,0.179,0.741
B5-e003Coalescence-mGAM-p5,0.0010518688580967656,0.9987482828077102
B5-e003Coalescence-mGAM-p7,0.0032931770401469925,0.9959263937433268
D3-e003Coalescence-Inoculumn-mBHI,0.088,0.888
D3-e003Coalescence-mBHI-p5,0.314,0.658
D3-e003Coalescence-mBHI-p7,0.025000000000000022,0.973
D3-e003Coalescence-mGAM-p3,0.011149358337761204,0.635
D3-e003Coalescence-mGAM-p5,0.0017872105080030186,0.996689946046876
F5-e003Coalescence-mBHI-p3_S24,0.215,0.75
F5-e003Coalescence-mBHI-p5_S16,0.094,0.897
F5-e003Coalescence-mBHI-p7_S112,0.003634959863382083,0.9954987096256981
F5-e003Coalescence-mGAM-p3_S72,0.15,0.7
F5-e003Coalescence-mGAM-p5_S64,0.004284516526341626,0.972
F5-e003Coalescence-mGAM-p7_S160,0.2705,0.605
H3-e003Coalescence-mBHI-p3_S46,0.704,0.266
H3-e003Coalescence-mBHI-p5_S38,0.419,0.536
H3-e003Coalescence-mBHI-p7_S134,0.227,0.742
H3-e003Coalescence-mGAM-p3_S94,0.147,0.759
H3-e003Coalescence-mGAM-p5_S86,0.0007092217685602983,0.9990747142095263
H3-e003Coalescence-mGAM-p7_S182,0.042,0.923
