,0.975,0.975
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.138,1.0
A11-e003Coalescence-mBHI-p3,0.772,0.651
A11-e003Coalescence-mBHI-p5,1.0,0.6797999999999992
A11-e003Coalescence-mBHI-p7,1.0,0.688
A11-e003Coalescence-mGAM-p3,0.5,0.8531499999999996
A11-e003Coalescence-mGAM-p7,0.19404999999999928,1.0
A5-e003Coalescence-Inoculumn-mGAM,0.904,0.25
D2-e003Coalescence-Inoculumn-mGAM,0.911,0.253
D8-e003Coalescence-mBHI-p5,0.915,0.698
D8-e003Coalescence-mGAM-p5,0.15510000000000038,1.0
E111-e003Coalescence-mBHI-p3_S108,0.879,0.633
E111-e003Coalescence-mBHI-p5_S8,0.852,0.789
E111-e003Coalescence-mBHI-p7_S104,0.883,0.60625
E111-e003Coalescence-mGAM-p5_S56,0.312,0.948
H8-e003Coalescence-mBHI-p5_S41,0.568,0.6990000000000001
H8-e003Coalescence-mBHI-p7_S137,0.918,0.476
H8-e003Coalescence-mGAM-p5_S89,0.258,0.972
H8-e003Coalescence-mGAM-p7_S185,0.169,0.961
