,0.025,0.025
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.0
C4-e003Coalescence-Inoculumn-mGAM,0.0,0.828
A10-e003Coalescence-mBHI-p3,0.429,0.0
A10-e003Coalescence-mBHI-p5,0.5900000000000001,0.0
A10-e003Coalescence-mBHI-p7,0.568,0.07924999999999999
A10-e003Coalescence-mGAM-p3,0.012,0.903
A10-e003Coalescence-mGAM-p7,0.085,0.661
A4-e003Coalescence-Inoculumn-mGAM,0.334,0.304
C2-e003Coalescence-Inoculumn-mGAM,0.345,0.274
C8-e003Coalescence-mBHI-p5,0.741,0.05600000000000002
C8-e003Coalescence-mBHI-p7,0.514,0.075
C8-e003Coalescence-mGAM-p7,0.128,0.59925
E100-e003Coalescence-mBHI-p5_S7,0.608,0.053
E100-e003Coalescence-mBHI-p7_S103,0.681,0.042
E100-e003Coalescence-mGAM-p3_S155,0.0,0.719
E100-e003Coalescence-mGAM-p5_S55,0.277,0.228
E100-e003Coalescence-mGAM-p7_S151,0.11,0.472
G8-e003Coalescence-mBHI-p3_S129,0.71,0.0
G8-e003Coalescence-mBHI-p5_S29,0.608,0.061
G8-e003Coalescence-mBHI-p7_S125,0.633,0.0
G8-e003Coalescence-mGAM-p3_S177,0.256,0.3624
G8-e003Coalescence-mGAM-p5_S77,0.18300000000000005,0.3499
G8-e003Coalescence-mGAM-p7_S173,0.10999999999999999,0.523
