,0.975,0.975
A2-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
D5-e003Coalescence-Inoculumn-mBHI,0.788,1.0
A5-e003Coalescence-Inoculumn-mBHI,0.88,1.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.839,1.0
A5-e003Coalescence-mBHI-p3,0.625,1.0
A5-e003Coalescence-mBHI-p7,0.522,1.0
A5-e003Coalescence-mGAM-p3,0.667,1.0
D2-e003Coalescence-Inoculumn-mBHI,0.862,1.0
D2-e003Coalescence-mBHI-p3,0.5880000000000001,1.0
D2-e003Coalescence-mBHI-p5,0.5616999999999935,1.0
D2-e003Coalescence-mGAM-p5,0.4979499999999989,0.968
E5-e003Coalescence-mBHI-p3_S12,0.536,1.0
E5-e003Coalescence-mBHI-p5_S4,0.714,1.0
E5-e003Coalescence-mBHI-p7_S100,0.795,1.0
E5-e003Coalescence-mGAM-p3_S60,0.75,1.0
E5-e003Coalescence-mGAM-p5_S52,0.727,0.907
E5-e003Coalescence-mGAM-p7_S148,0.49,0.97265
H2-e003Coalescence-mBHI-p3_S45,0.541,1.0
H2-e003Coalescence-mBHI-p7_S133,0.542,1.0
H2-e003Coalescence-mGAM-p3_S93,0.75,0.717
H2-e003Coalescence-mGAM-p5_S85,0.667,1.0
H2-e003Coalescence-mGAM-p7_S181,0.571,0.958
