,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9997072298230201,0.0014898778651497406
C4-e003Coalescence-Inoculumn-mGAM,0.17173766788000502,0.9929918019073114
A10-e003Coalescence-mBHI-p3,0.7749582653445461,0.13597657687803244
A10-e003Coalescence-mBHI-p5,0.8108073929961088,0.1476307512129831
A10-e003Coalescence-mBHI-p7,0.7493709677419356,0.22190379789191902
A10-e003Coalescence-mGAM-p3,0.04162325844106942,0.9446690647482014
A10-e003Coalescence-mGAM-p7,0.16930187021463536,0.8001229713903296
A4-e003Coalescence-Inoculumn-mGAM,0.5432121250156898,0.4873483352852601
C2-e003Coalescence-Inoculumn-mGAM,0.5609025982176478,0.46363828007361557
C8-e003Coalescence-mBHI-p5,0.8527278774946656,0.13015225029278904
C8-e003Coalescence-mBHI-p7,0.7214990586167943,0.24944018738497575
C8-e003Coalescence-mGAM-p7,0.2177613279779089,0.7529857788188055
E100-e003Coalescence-mBHI-p5_S7,0.7898930588678298,0.17496938263342812
E100-e003Coalescence-mBHI-p7_S103,0.8150350194552529,0.1267006859628576
E100-e003Coalescence-mGAM-p3_S155,0.10530111710807079,0.8539916345992975
E100-e003Coalescence-mGAM-p5_S55,0.4803814484749592,0.45013535218336953
E100-e003Coalescence-mGAM-p7_S151,0.24346316053721603,0.6950913501756734
G8-e003Coalescence-mBHI-p3_S129,0.851862997364127,0.11791166136857956
G8-e003Coalescence-mBHI-p5_S29,0.7780645161290323,0.1784149238748536
G8-e003Coalescence-mBHI-p7_S125,0.8119807957826032,0.14794194411912331
G8-e003Coalescence-mGAM-p3_S177,0.4048978913016192,0.5467716245608165
G8-e003Coalescence-mGAM-p5_S77,0.34745380946403914,0.5868756901455581
G8-e003Coalescence-mGAM-p7_S173,0.221662168946906,0.7255569683787855
