,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.995030549898167
B3-e003Coalescence-Inoculumn-mGAM,0.7345669165736162,0.0
A3-e003Coalescence-Inoculumn-mGAM,0.0,0.0
A9-e003Coalescence-mBHI-p3,0.6906205136385388,0.0
A9-e003Coalescence-mBHI-p5,0.8620992183761366,0.0
A9-e003Coalescence-mBHI-p7,0.8354602009889934,0.0
A9-e003Coalescence-mGAM-p5,7.975753708725475e-05,0.0
A9-e003Coalescence-mGAM-p7,0.6598341043228585,0.0
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.0
B8-e003Coalescence-mBHI-p5,0.6792151858350615,0.0
B8-e003Coalescence-mBHI-p7,0.9609985643643324,0.0
B8-e003Coalescence-mGAM-p5,0.0,0.0
B8-e003Coalescence-mGAM-p7,0.0,0.0
E9-e003Coalescence-mBHI-p5_S6,0.9720051044823735,0.0
E9-e003Coalescence-mBHI-p7_S102,0.4559738395278354,0.0
E9-e003Coalescence-mGAM-p3_S154,0.000319030148349019,0.0
E9-e003Coalescence-mGAM-p5_S54,0.0007975753708725474,0.0
E9-e003Coalescence-mGAM-p7_S150,0.6680491306428458,0.000814663951120163
F8-e003Coalescence-mBHI-p3_S117,0.747647152655926,0.0
F8-e003Coalescence-mBHI-p5_S17,0.9334024565321423,0.0
F8-e003Coalescence-mBHI-p7_S113,0.9458446323177541,0.0
F8-e003Coalescence-mGAM-p3_S165,0.3498165576646993,0.04431771894093686
F8-e003Coalescence-mGAM-p5_S65,0.0015153932046578402,0.0
F8-e003Coalescence-mGAM-p7_S161,0.0011166055192215665,0.0
