,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0016154094132817538
D5-e003Coalescence-Inoculumn-mBHI,0.23856598422405387,0.9655963894261768
A5-e003Coalescence-Inoculumn-mBHI,0.2454462465656297,0.9114742101869762
A5-e003Coalescence-mBHI-inoculumn-redo,0.2603408667907472,0.9252943262411347
A5-e003Coalescence-mBHI-p3,0.035272799787290615,0.5265519019987105
A5-e003Coalescence-mBHI-p7,0.06376726048036868,0.9697695035460994
A5-e003Coalescence-mGAM-p3,0.26656642736860764,0.8247272727272728
D2-e003Coalescence-Inoculumn-mBHI,0.26443826996366215,0.9227762733720182
D2-e003Coalescence-mBHI-p3,0.16201701675086416,0.9534742101869761
D2-e003Coalescence-mBHI-p5,0.10138473810156873,0.8886963249516441
D2-e003Coalescence-mGAM-p5,0.1696406983958167,0.9281137975499678
E5-e003Coalescence-mBHI-p3_S12,0.11654338385181247,0.9413278529980659
E5-e003Coalescence-mBHI-p5_S4,0.25895435611096335,0.7791376531270149
E5-e003Coalescence-mBHI-p7_S100,0.27551679517858724,0.847560606060606
E5-e003Coalescence-mGAM-p3_S60,0.28745156430027474,0.8064261766602192
E5-e003Coalescence-mGAM-p5_S52,0.33422272445271645,0.73535944551902
E5-e003Coalescence-mGAM-p7_S148,0.16558335549056102,0.9145667311411992
H2-e003Coalescence-mBHI-p3_S45,0.1478557121332979,0.909742746615087
H2-e003Coalescence-mBHI-p7_S133,0.09633324470442257,0.9315892972275951
H2-e003Coalescence-mGAM-p3_S93,0.4697379243109102,0.533754029658285
H2-e003Coalescence-mGAM-p5_S85,0.18045129841354252,0.8974358478401031
H2-e003Coalescence-mGAM-p7_S181,0.15212443499069397,0.9083081882656351
