,0.025,0.025
B3-e003Coalescence-Inoculumn-mGAM,0.912,0.0
C4-e003Coalescence-Inoculumn-mGAM,0.0,0.823
B10-e003Coalescence-mBHI-p3,0.36435,0.16940000000000005
B10-e003Coalescence-mBHI-p5,0.312,0.26
B10-e003Coalescence-mGAM-p3,0.03500000000000003,0.23627499999999999
B10-e003Coalescence-mGAM-p7,0.0,0.875
B4-e003Coalescence-Inoculumn-mGAM,0.330625,0.297
C3-e003Coalescence-Inoculumn-mGAM,0.34199999999999997,0.291
C9-e003Coalescence-mBHI-p3,0.239,0.333
C9-e003Coalescence-mBHI-p5,0.31945,0.256
C9-e003Coalescence-mBHI-p7,0.0,0.615
C9-e003Coalescence-mGAM-p3,0.10199999999999998,0.497
C9-e003Coalescence-mGAM-p5,0.07199999999999995,0.317725
C9-e003Coalescence-mGAM-p7,0.0,0.823
F100-e003Coalescence-mBHI-p7_S115,0.18552500000000002,0.208
F100-e003Coalescence-mGAM-p3_S167,0.0,0.068
F100-e003Coalescence-mGAM-p5_S67,0.0,0.092
F100-e003Coalescence-mGAM-p7_S163,0.0,0.246
G9-e003Coalescence-mBHI-p3_S130,0.0,0.5
G9-e003Coalescence-mBHI-p5_S30,0.050000000000000044,0.6011
G9-e003Coalescence-mGAM-p3_S178,0.117,0.5738749999999999
G9-e003Coalescence-mGAM-p5_S78,0.0,0.654
G9-e003Coalescence-mGAM-p7_S174,0.0,0.43899999999999995
