,0.025,0.025
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,0.829
A11-e003Coalescence-mBHI-p3,0.256,0.182
A11-e003Coalescence-mBHI-p5,0.21137499999999998,0.0
A11-e003Coalescence-mBHI-p7,0.19,0.0
A11-e003Coalescence-mGAM-p3,0.089,0.429
A11-e003Coalescence-mGAM-p7,0.0,0.758
A5-e003Coalescence-Inoculumn-mGAM,0.674,0.071
D2-e003Coalescence-Inoculumn-mGAM,0.681,0.06699999999999995
D8-e003Coalescence-mBHI-p5,0.212,0.053
D8-e003Coalescence-mGAM-p5,0.0,0.807
E111-e003Coalescence-mBHI-p3_S108,0.2,0.0
E111-e003Coalescence-mBHI-p5_S8,0.109,0.07999999999999996
E111-e003Coalescence-mBHI-p7_S104,0.214,0.06599999999999999
E111-e003Coalescence-mGAM-p5_S56,0.0,0.595
H8-e003Coalescence-mBHI-p5_S41,0.174,0.31200000000000006
H8-e003Coalescence-mBHI-p7_S137,0.353,0.048
H8-e003Coalescence-mGAM-p5_S89,0.0,0.65
H8-e003Coalescence-mGAM-p7_S185,0.0,0.769
