,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9993126097914916
B3-e003Coalescence-Inoculumn-mBHI,0.8907680884415478,0.0
A3-e003Coalescence-mGAM-p7,0.7932513818991832,7.637668983426258e-05
B2-e003Coalescence-Inoculumn-mBHI,0.3700189753320683,0.03948674864431376
B2-e003Coalescence-mBHI-p3,0.05337843412259714,0.29687619338577864
B2-e003Coalescence-mGAM-p3,0.780463658114017,0.0
E3-e003Coalescence-mBHI-p3_S10,0.10733437835162116,0.07248147865271519
E3-e003Coalescence-mBHI-p5_S2,0.00016500288755053212,0.5515160772932101
E3-e003Coalescence-mGAM-p3_S58,0.8863955119214586,0.0
E3-e003Coalescence-mGAM-p5_S50,0.8064516129032258,0.0
E3-e003Coalescence-mGAM-p7_S146,0.967741935483871,0.0
F2-e003Coalescence-mBHI-p5_S13,0.00016500288755053212,0.8076071183074925
F2-e003Coalescence-mGAM-p3_S69,0.8600775513571487,0.0
F2-e003Coalescence-mGAM-p5_S61,0.8026565464895635,0.0
F2-e003Coalescence-mGAM-p7_S157,0.7911063443610263,0.0
