,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.634,0.352
A4-e003Coalescence-mBHI-p3,0.9895136855568805,0.010404908911641883
A4-e003Coalescence-mBHI-p5,0.9900236992380045,0.009656456464547167
A4-e003Coalescence-mBHI-p7,0.923,0.073
C2-e003Coalescence-mBHI-inoculumn-redo,0.619,0.368
C2-e003Coalescence-mBHI-p3,0.9975127313175954,0.0021798068640619265
C2-e003Coalescence-mBHI-p5,0.9931239282887924,0.006916805499006348
C2-e003Coalescence-mBHI-p7,0.756121780767286,0.24375810833746592
C2-e003Coalescence-mGAM-p7,0.002793969480510268,0.9968209277863609
E4-e003Coalescence-mBHI-p3_S11,0.9858145739103095,0.013490528806980475
E4-e003Coalescence-mBHI-p5_S3,0.9935663804993092,0.006224346569414658
E4-e003Coalescence-mBHI-p7_S99,0.9863734842960183,0.01302440088554626
G2-e003Coalescence-mBHI-p3_S33,0.912,0.082
G2-e003Coalescence-mBHI-p5_S25,0.921,0.0725
G2-e003Coalescence-mBHI-p7_S121,0.9744668378769855,0.02273647442798975
