,sample,boot_med,boot_low,boot_high,actual_med
0,B5-e003Coalescence-Inoculumn-mBHI,0.298,0.296,0.3,0.298
1,B5-e003Coalescence-mBHI-p3,0.611,0.609,0.613,0.611
2,B5-e003Coalescence-mBHI-p5,0.28,0.278,0.282,0.28
3,B5-e003Coalescence-mBHI-p7,0.25,0.25,0.25,0.25
4,B5-e003Coalescence-mGAM-p3,0.973,0.973,0.974,0.973
5,B5-e003Coalescence-mGAM-p5,0.9990247927798305,0.9990040904607028,0.9990446664490706,0.9990131623589686
6,B5-e003Coalescence-mGAM-p7,0.9991206905059838,0.9990941348034024,0.9991483296741384,0.999061786279824
7,D3-e003Coalescence-Inoculumn-mBHI,0.299,0.297,0.301,0.299
8,D3-e003Coalescence-mBHI-p5,0.241,0.24,0.244,0.241
9,D3-e003Coalescence-mBHI-p7,0.06,0.059,0.061,0.06
10,D3-e003Coalescence-mGAM-p3,0.992,0.991,0.992,0.992
11,D3-e003Coalescence-mGAM-p5,0.994,0.994,0.994,0.994
12,F5-e003Coalescence-mBHI-p3_S24,0.614,0.612,0.617,0.614
13,F5-e003Coalescence-mBHI-p5_S16,0.265,0.263,0.267,0.265
14,F5-e003Coalescence-mBHI-p7_S112,0.278,0.273,0.28,0.278
15,F5-e003Coalescence-mGAM-p3_S72,0.988,0.987,0.988,0.988
16,F5-e003Coalescence-mGAM-p5_S64,0.993,0.993,0.993,0.993
17,F5-e003Coalescence-mGAM-p7_S160,0.983,0.983,0.983,0.983
18,H3-e003Coalescence-mBHI-p3_S46,0.571,0.57,0.575,0.571
19,H3-e003Coalescence-mBHI-p5_S38,0.31,0.308,0.312,0.31
20,H3-e003Coalescence-mBHI-p7_S134,0.4,0.4,0.4,0.4
21,H3-e003Coalescence-mGAM-p3_S94,0.99,0.989,0.99,0.99
22,H3-e003Coalescence-mGAM-p5_S86,0.995,0.994,0.9984397731907312,0.995
23,H3-e003Coalescence-mGAM-p7_S182,0.989,0.989,0.99,0.989
