,sample,boot_med,boot_low,boot_high,actual_med
0,A10-e003Coalescence-mBHI-p5,0.08051706295157508,0.07634518016192723,0.08509663096279084,0.14204578984419308
1,A10-e003Coalescence-mBHI-p7,0.5,0.5,0.5449999999999999,0.5
2,A10-e003Coalescence-mGAM-p3,0.511,0.5,0.519,0.511
3,A10-e003Coalescence-mGAM-p7,0.1355,0.125,0.143,0.135
4,A4-e003Coalescence-Inoculumn-mGAM,0.159,0.15500000000000003,0.16100000000000003,0.15800000000000003
5,C2-e003Coalescence-Inoculumn-mGAM,0.143,0.139,0.145,0.14200000000000002
6,C8-e003Coalescence-mBHI-p5,0.359,0.35,0.368,0.359
7,C8-e003Coalescence-mBHI-p7,0.333,0.33299999999999996,0.375,0.333
8,C8-e003Coalescence-mGAM-p7,0.267,0.263,0.271,0.267
9,E100-e003Coalescence-mBHI-p5_S7,0.278,0.267,0.294,0.278
10,E100-e003Coalescence-mBHI-p7_S103,0.273,0.265,0.286,0.273
11,E100-e003Coalescence-mGAM-p3_S155,0.6,0.5909249999999999,0.60705,0.6
12,E100-e003Coalescence-mGAM-p5_S55,0.158,0.15000000000000002,0.16200000000000003,0.158
13,E100-e003Coalescence-mGAM-p7_S151,0.09799999999999998,0.09499999999999997,0.1,0.09799999999999998
14,G8-e003Coalescence-mBHI-p3_S129,0.333,0.32499999999999996,0.346,0.333
15,G8-e003Coalescence-mBHI-p5_S29,0.258,0.25,0.267,0.258
16,G8-e003Coalescence-mBHI-p7_S125,0.364,0.353,0.375,0.364
17,G8-e003Coalescence-mGAM-p3_S177,0.378,0.368,0.385,0.377
18,G8-e003Coalescence-mGAM-p5_S77,0.03300000000000003,0.03200000000000003,0.03400000000000003,0.03300000000000003
19,G8-e003Coalescence-mGAM-p7_S173,0.056,0.05400000000000005,0.057,0.056
