,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p3,0.194,0.191,0.19999999999999996,0.194
1,B10-e003Coalescence-mBHI-p5,0.419,0.41297500000000004,0.423,0.419
2,B10-e003Coalescence-mGAM-p3,0.538,0.535,0.541,0.538
3,B10-e003Coalescence-mGAM-p7,0.0013012516381857118,0.001157124839851513,0.0014504341352050386,0.0013923049502626893
4,B4-e003Coalescence-Inoculumn-mGAM,0.56,0.556,0.562,0.56
5,C3-e003Coalescence-Inoculumn-mGAM,0.577,0.574,0.5805125,0.577
6,C9-e003Coalescence-mBHI-p3,0.07,0.064,0.074,0.07
7,C9-e003Coalescence-mBHI-p5,0.154,0.15,0.158,0.154
8,C9-e003Coalescence-mBHI-p7,0.014076819928362582,0.0132629458870211,0.014974009858730205,0.016680461291403232
9,C9-e003Coalescence-mGAM-p3,0.497,0.495,0.5,0.497
10,C9-e003Coalescence-mGAM-p5,0.2525,0.25,0.254,0.252
11,C9-e003Coalescence-mGAM-p7,0.086,0.085,0.087,0.086
12,F100-e003Coalescence-mBHI-p7_S115,0.459,0.455,0.464,0.459
13,F100-e003Coalescence-mGAM-p3_S167,0.817,0.815,0.821,0.817
14,F100-e003Coalescence-mGAM-p5_S67,0.577,0.571,0.583,0.577
15,F100-e003Coalescence-mGAM-p7_S163,0.793,0.791,0.795,0.793
16,G9-e003Coalescence-mBHI-p3_S130,0.156,0.15000000000000002,0.16,0.156
17,G9-e003Coalescence-mBHI-p5_S30,0.118,0.115,0.12002499999999998,0.118
18,G9-e003Coalescence-mGAM-p3_S178,0.551,0.549,0.553,0.551
19,G9-e003Coalescence-mGAM-p5_S78,0.455,0.452,0.458,0.455
20,G9-e003Coalescence-mGAM-p7_S174,0.148,0.146,0.14900000000000002,0.148
