,sample,boot_med,boot_low,boot_high,actual_med
0,B5-e003Coalescence-Inoculumn-mBHI,0.632,0.6284875000000001,0.6345125,0.632
1,B5-e003Coalescence-mBHI-p3,0.311,0.308,0.314,0.311
2,B5-e003Coalescence-mBHI-p5,0.629,0.622,0.633,0.629
3,B5-e003Coalescence-mBHI-p7,0.667,0.658,0.667,0.667
4,B5-e003Coalescence-mGAM-p3,0.019,0.018000000000000016,0.019000000000000017,0.019
5,B5-e003Coalescence-mGAM-p5,0.0007874832589140351,0.0007570320528171925,0.0008193593562649234,0.0007919984136116508
6,B5-e003Coalescence-mGAM-p7,0.0007123823704286767,0.0006694706038159536,0.0007549642848765376,0.0007285893899098565
7,D3-e003Coalescence-Inoculumn-mBHI,0.626,0.624,0.63,0.626
8,D3-e003Coalescence-mBHI-p5,0.686,0.6819999999999999,0.69,0.686
9,D3-e003Coalescence-mBHI-p7,0.902,0.9,0.905,0.902
10,D3-e003Coalescence-mGAM-p3,0.0014855621814917257,0.0014254569154890345,0.0015426506349544618,0.0015095485663832006
11,D3-e003Coalescence-mGAM-p5,0.003,0.003,0.003,0.003
12,F5-e003Coalescence-mBHI-p3_S24,0.284,0.28,0.28600000000000003,0.284
13,F5-e003Coalescence-mBHI-p5_S16,0.636,0.632,0.64,0.636
14,F5-e003Coalescence-mBHI-p7_S112,0.619,0.611,0.625,0.619
15,F5-e003Coalescence-mGAM-p3_S72,0.002418914196464862,0.0023333726385681526,0.002512177115116358,0.0024451724295433503
16,F5-e003Coalescence-mGAM-p5_S64,0.004,0.004,0.0040000000000000036,0.004
17,F5-e003Coalescence-mGAM-p7_S160,0.007,0.007,0.007000000000000006,0.007
18,H3-e003Coalescence-mBHI-p3_S46,0.317,0.314,0.31999999999999995,0.317
19,H3-e003Coalescence-mBHI-p5_S38,0.581,0.577,0.585,0.581
20,H3-e003Coalescence-mBHI-p7_S134,0.486,0.481,0.5,0.486
21,H3-e003Coalescence-mGAM-p3_S94,0.0019079348781707878,0.0018405696012787395,0.0019795756380447155,0.0019307371742151706
22,H3-e003Coalescence-mGAM-p5_S86,0.0011628908047560834,0.0011184328862644144,0.0012094628579597648,0.0011800885114648589
23,H3-e003Coalescence-mGAM-p7_S182,0.006,0.006,0.006,0.006
