,index,fixed_diffs,comparisons,sample1,species_id
0,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,3828770,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
1,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,3838866,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
2,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,0,3797234,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
3,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0,3905297,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
4,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0,3925533,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
5,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,3908900,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
6,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0,3923877,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
7,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0,3925858,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
8,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,1,3880157,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
9,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,6,2877917,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
10,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0,3906672,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
11,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,6,2013416,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
12,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0,3920895,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
13,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,5,2215232,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
14,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0,3738074,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
15,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,2,3804842,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
16,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,6,2712207,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
17,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,3773216,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
18,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0,3895173,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
19,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0,3771098,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
20,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0,3839636,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
21,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0,3253902,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
22,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0,3725698,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
23,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0,3852941,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
24,B_C3_G4_AE_AE_mBHI_mBHI_2_S123,0,1928697,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
25,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,1,3541255,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
26,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,0,3913339,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
27,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,0,3460181,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
28,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,0,3744521,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
29,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0,3854401,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
30,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0,3927856,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
31,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0,3826387,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
32,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,0,3898953,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
33,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,0,3919298,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
34,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0,2473618,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
35,C_C11_G4_AE_AE_mBHI_mBHI_4_S227,0,3913410,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
36,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,0,3865362,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
37,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,0,3918324,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
38,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,0,3921764,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
39,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,5,2085718,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
40,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0,3771037,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
41,C_G3_C4_AE_AE_mBHI_mGAM_6_S267,0,3610870,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
42,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,0,3885526,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
43,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,0,2148643,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
44,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,0,3879871,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
45,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,2,3775656,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
46,D_C3_C4_AE_AE_mBHI_mBHI_6_S315,0,3906976,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
47,D_C4_C5_AF_AE_mBHI_mBHI_6_S316,0,3898118,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
48,D_D3_D4_AE_AF_mBHI_mBHI_6_S327,0,3908767,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
49,D_E3_A4_AE_AA_mBHI_mGAM_6_S339,0,3091956,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
50,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,1,3344737,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
51,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,0,3867443,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
52,D_G4_C5_AF_AE_mBHI_mGAM_6_S364,0,2865097,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
53,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,1,3923688,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
54,D4-e003Coalescence-mBHI-p5,3,3721323,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
55,D4-e003Coalescence-mBHI-p3,3,3307649,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
56,C4-e003Coalescence-mGAM-p7,2,3718719,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
57,C3-e003Coalescence-mGAM-p3,2,3901015,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
58,C3-e003Coalescence-mBHI-p7,0,3363796,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
59,C2-e003Coalescence-mGAM-p7,3,3742784,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
60,D3-e003Coalescence-mBHI-p5,2,3800003,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
61,B5-e003Coalescence-mBHI-p5,2,3855818,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
62,C2-e003Coalescence-mBHI-p3,0,3881986,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
63,D4-e003Coalescence-mBHI-p7,13,2988856,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
64,C5-e003Coalescence-mBHI-p3,4,3337114,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
65,B4-e003Coalescence-mGAM-p5,2,3680435,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
66,D4-e003Coalescence-mGAM-p5,2,3921656,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
67,B5-e003Coalescence-mGAM-p5,7,3710470,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
68,B5-e003Coalescence-mGAM-p7,2,3591542,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
69,B5-e003Coalescence-mBHI-p3,2,3884595,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
70,C5-e003Coalescence-mGAM-p7,2,3795024,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
71,D4-e003Coalescence-mGAM-p7,2,3883817,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
72,C4-e003Coalescence-mGAM-p3,2,3502240,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
73,C5-e003Coalescence-mBHI-p5,2,3900849,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
74,C3-e003Coalescence-mGAM-p5,2,3890573,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
75,C3-e003Coalescence-mBHI-p5,2,3752304,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
76,D3-e003Coalescence-mGAM-p3,14,1921321,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
77,D3-e003Coalescence-mGAM-p5,2,3894780,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,102945
