,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,2147948,e004-inoculumn-fecal-BD,103937
1,e004-inoculumn-fecal-AK,11239,2211699,e004-inoculumn-fecal-BD,103937
2,BB-Fecal,9159,2146176,e004-inoculumn-fecal-BD,103937
3,BF-Fecal,6623,2191575,e004-inoculumn-fecal-BD,103937
4,AM-Fecal,10560,2128009,e004-inoculumn-fecal-BD,103937
5,e003-inoculumn-fecal-AC,8282,2224948,e004-inoculumn-fecal-BD,103937
6,BG-Fecal,7865,2181914,e004-inoculumn-fecal-BD,103937
7,BK-Fecal,10767,2214170,e004-inoculumn-fecal-BD,103937
8,e003-inoculumn-fecal-AE,8826,1965685,e004-inoculumn-fecal-BD,103937
9,BC-Fecal,14095,2211951,e004-inoculumn-fecal-BD,103937
10,e004-inoculumn-fecal-BE,11060,2166194,e004-inoculumn-fecal-BD,103937
11,BA-Fecal,13834,2191277,e004-inoculumn-fecal-BD,103937
12,e003-inoculumn-fecal-AF,5127,1214492,e004-inoculumn-fecal-BD,103937
0,e004-inoculumn-fecal-BD,11269,2147948,e004-inoculumn-fecal-AK,103937
1,e004-inoculumn-fecal-AK,0,2211699,e004-inoculumn-fecal-AK,103937
2,BB-Fecal,8878,2146176,e004-inoculumn-fecal-AK,103937
3,BF-Fecal,11432,2191575,e004-inoculumn-fecal-AK,103937
4,AM-Fecal,10309,2128009,e004-inoculumn-fecal-AK,103937
5,e003-inoculumn-fecal-AC,10319,2224948,e004-inoculumn-fecal-AK,103937
6,BG-Fecal,6954,2181914,e004-inoculumn-fecal-AK,103937
7,BK-Fecal,9105,2214170,e004-inoculumn-fecal-AK,103937
8,e003-inoculumn-fecal-AE,8852,1965685,e004-inoculumn-fecal-AK,103937
9,BC-Fecal,14129,2211951,e004-inoculumn-fecal-AK,103937
10,e004-inoculumn-fecal-BE,11139,2166194,e004-inoculumn-fecal-AK,103937
11,BA-Fecal,13810,2191277,e004-inoculumn-fecal-AK,103937
12,e003-inoculumn-fecal-AF,5132,1214492,e004-inoculumn-fecal-AK,103937
0,e004-inoculumn-fecal-BD,8606,2147948,BB-Fecal,103937
1,e004-inoculumn-fecal-AK,8257,2211699,BB-Fecal,103937
2,BB-Fecal,0,2146176,BB-Fecal,103937
3,BF-Fecal,8530,2191575,BB-Fecal,103937
4,AM-Fecal,7569,2128009,BB-Fecal,103937
5,e003-inoculumn-fecal-AC,7228,2224948,BB-Fecal,103937
6,BG-Fecal,4662,2181914,BB-Fecal,103937
7,BK-Fecal,7548,2214170,BB-Fecal,103937
8,e003-inoculumn-fecal-AE,5946,1965685,BB-Fecal,103937
9,BC-Fecal,9986,2211951,BB-Fecal,103937
10,e004-inoculumn-fecal-BE,6454,2166194,BB-Fecal,103937
11,BA-Fecal,9776,2191277,BB-Fecal,103937
12,e003-inoculumn-fecal-AF,3438,1214492,BB-Fecal,103937
0,e004-inoculumn-fecal-BD,6684,2147948,BF-Fecal,103937
1,e004-inoculumn-fecal-AK,11426,2211699,BF-Fecal,103937
2,BB-Fecal,9120,2146176,BF-Fecal,103937
3,BF-Fecal,0,2191575,BF-Fecal,103937
4,AM-Fecal,10808,2128009,BF-Fecal,103937
5,e003-inoculumn-fecal-AC,8627,2224948,BF-Fecal,103937
6,BG-Fecal,7745,2181914,BF-Fecal,103937
7,BK-Fecal,11002,2214170,BF-Fecal,103937
8,e003-inoculumn-fecal-AE,9133,1965685,BF-Fecal,103937
9,BC-Fecal,14315,2211951,BF-Fecal,103937
10,e004-inoculumn-fecal-BE,11411,2166194,BF-Fecal,103937
11,BA-Fecal,14062,2191277,BF-Fecal,103937
12,e003-inoculumn-fecal-AF,5274,1214492,BF-Fecal,103937
0,e004-inoculumn-fecal-BD,10587,2147948,AM-Fecal,103937
1,e004-inoculumn-fecal-AK,10316,2211699,AM-Fecal,103937
2,BB-Fecal,8151,2146176,AM-Fecal,103937
3,BF-Fecal,10803,2191575,AM-Fecal,103937
4,AM-Fecal,0,2128009,AM-Fecal,103937
5,e003-inoculumn-fecal-AC,9506,2224948,AM-Fecal,103937
6,BG-Fecal,6618,2181914,AM-Fecal,103937
7,BK-Fecal,9797,2214170,AM-Fecal,103937
8,e003-inoculumn-fecal-AE,7865,1965685,AM-Fecal,103937
9,BC-Fecal,13087,2211951,AM-Fecal,103937
10,e004-inoculumn-fecal-BE,10047,2166194,AM-Fecal,103937
11,BA-Fecal,12830,2191277,AM-Fecal,103937
12,e003-inoculumn-fecal-AF,4707,1214492,AM-Fecal,103937
0,e004-inoculumn-fecal-BD,7663,2147948,e003-inoculumn-fecal-AC,103937
1,e004-inoculumn-fecal-AK,9940,2211699,e003-inoculumn-fecal-AC,103937
2,BB-Fecal,7471,2146176,e003-inoculumn-fecal-AC,103937
3,BF-Fecal,7999,2191575,e003-inoculumn-fecal-AC,103937
4,AM-Fecal,9198,2128009,e003-inoculumn-fecal-AC,103937
5,e003-inoculumn-fecal-AC,0,2224948,e003-inoculumn-fecal-AC,103937
6,BG-Fecal,6154,2181914,e003-inoculumn-fecal-AC,103937
7,BK-Fecal,9249,2214170,e003-inoculumn-fecal-AC,103937
8,e003-inoculumn-fecal-AE,7515,1965685,e003-inoculumn-fecal-AC,103937
9,BC-Fecal,12649,2211951,e003-inoculumn-fecal-AC,103937
10,e004-inoculumn-fecal-BE,9676,2166194,e003-inoculumn-fecal-AC,103937
11,BA-Fecal,12406,2191277,e003-inoculumn-fecal-AC,103937
12,e003-inoculumn-fecal-AF,4306,1214492,e003-inoculumn-fecal-AC,103937
0,e004-inoculumn-fecal-BD,6508,2147948,BG-Fecal,103937
1,e004-inoculumn-fecal-AK,3976,2211699,BG-Fecal,103937
2,BB-Fecal,3825,2146176,BG-Fecal,103937
3,BF-Fecal,6396,2191575,BG-Fecal,103937
4,AM-Fecal,5174,2128009,BG-Fecal,103937
5,e003-inoculumn-fecal-AC,4982,2224948,BG-Fecal,103937
6,BG-Fecal,0,2181914,BG-Fecal,103937
7,BK-Fecal,4714,2214170,BG-Fecal,103937
8,e003-inoculumn-fecal-AE,4038,1965685,BG-Fecal,103937
9,BC-Fecal,8604,2211951,BG-Fecal,103937
10,e004-inoculumn-fecal-BE,5787,2166194,BG-Fecal,103937
11,BA-Fecal,8396,2191277,BG-Fecal,103937
12,e003-inoculumn-fecal-AF,2303,1214492,BG-Fecal,103937
0,e004-inoculumn-fecal-BD,10772,2147948,BK-Fecal,103937
1,e004-inoculumn-fecal-AK,9096,2211699,BK-Fecal,103937
2,BB-Fecal,8214,2146176,BK-Fecal,103937
3,BF-Fecal,10992,2191575,BK-Fecal,103937
4,AM-Fecal,9812,2128009,BK-Fecal,103937
5,e003-inoculumn-fecal-AC,9625,2224948,BK-Fecal,103937
6,BG-Fecal,6760,2181914,BK-Fecal,103937
7,BK-Fecal,0,2214170,BK-Fecal,103937
8,e003-inoculumn-fecal-AE,8196,1965685,BK-Fecal,103937
9,BC-Fecal,13455,2211951,BK-Fecal,103937
10,e004-inoculumn-fecal-BE,10484,2166194,BK-Fecal,103937
11,BA-Fecal,13212,2191277,BK-Fecal,103937
12,e003-inoculumn-fecal-AF,4849,1214492,BK-Fecal,103937
0,e004-inoculumn-fecal-BD,8853,2147948,e003-inoculumn-fecal-AE,103937
1,e004-inoculumn-fecal-AK,8860,2211699,e003-inoculumn-fecal-AE,103937
2,BB-Fecal,6499,2146176,e003-inoculumn-fecal-AE,103937
3,BF-Fecal,9120,2191575,e003-inoculumn-fecal-AE,103937
4,AM-Fecal,7869,2128009,e003-inoculumn-fecal-AE,103937
5,e003-inoculumn-fecal-AC,7817,2224948,e003-inoculumn-fecal-AE,103937
6,BG-Fecal,5353,2181914,e003-inoculumn-fecal-AE,103937
7,BK-Fecal,8196,2214170,e003-inoculumn-fecal-AE,103937
8,e003-inoculumn-fecal-AE,0,1965685,e003-inoculumn-fecal-AE,103937
9,BC-Fecal,11097,2211951,e003-inoculumn-fecal-AE,103937
10,e004-inoculumn-fecal-BE,8499,2166194,e003-inoculumn-fecal-AE,103937
11,BA-Fecal,10845,2191277,e003-inoculumn-fecal-AE,103937
12,e003-inoculumn-fecal-AF,3997,1214492,e003-inoculumn-fecal-AE,103937
0,e004-inoculumn-fecal-BD,14120,2147948,BC-Fecal,103937
1,e004-inoculumn-fecal-AK,14126,2211699,BC-Fecal,103937
2,BB-Fecal,10770,2146176,BC-Fecal,103937
3,BF-Fecal,14318,2191575,BC-Fecal,103937
4,AM-Fecal,13091,2128009,BC-Fecal,103937
5,e003-inoculumn-fecal-AC,12954,2224948,BC-Fecal,103937
6,BG-Fecal,9844,2181914,BC-Fecal,103937
7,BK-Fecal,13454,2214170,BC-Fecal,103937
8,e003-inoculumn-fecal-AE,11089,1965685,BC-Fecal,103937
9,BC-Fecal,0,2211951,BC-Fecal,103937
10,e004-inoculumn-fecal-BE,10335,2166194,BC-Fecal,103937
11,BA-Fecal,220,2191277,BC-Fecal,103937
12,e003-inoculumn-fecal-AF,6516,1214492,BC-Fecal,103937
0,e004-inoculumn-fecal-BD,11088,2147948,e004-inoculumn-fecal-BE,103937
1,e004-inoculumn-fecal-AK,11139,2211699,e004-inoculumn-fecal-BE,103937
2,BB-Fecal,7396,2146176,e004-inoculumn-fecal-BE,103937
3,BF-Fecal,11401,2191575,e004-inoculumn-fecal-BE,103937
4,AM-Fecal,10064,2128009,e004-inoculumn-fecal-BE,103937
5,e003-inoculumn-fecal-AC,9990,2224948,e004-inoculumn-fecal-BE,103937
6,BG-Fecal,7123,2181914,e004-inoculumn-fecal-BE,103937
7,BK-Fecal,10482,2214170,e004-inoculumn-fecal-BE,103937
8,e003-inoculumn-fecal-AE,8501,1965685,e004-inoculumn-fecal-BE,103937
9,BC-Fecal,10331,2211951,e004-inoculumn-fecal-BE,103937
10,e004-inoculumn-fecal-BE,0,2166194,e004-inoculumn-fecal-BE,103937
11,BA-Fecal,10089,2191277,e004-inoculumn-fecal-BE,103937
12,e003-inoculumn-fecal-AF,4938,1214492,e004-inoculumn-fecal-BE,103937
0,e004-inoculumn-fecal-BD,13827,2147948,BA-Fecal,103937
1,e004-inoculumn-fecal-AK,13779,2211699,BA-Fecal,103937
2,BB-Fecal,10507,2146176,BA-Fecal,103937
3,BF-Fecal,14031,2191575,BA-Fecal,103937
4,AM-Fecal,12798,2128009,BA-Fecal,103937
5,e003-inoculumn-fecal-AC,12672,2224948,BA-Fecal,103937
6,BG-Fecal,9576,2181914,BA-Fecal,103937
7,BK-Fecal,13179,2214170,BA-Fecal,103937
8,e003-inoculumn-fecal-AE,10816,1965685,BA-Fecal,103937
9,BC-Fecal,60,2211951,BA-Fecal,103937
10,e004-inoculumn-fecal-BE,10047,2166194,BA-Fecal,103937
11,BA-Fecal,0,2191277,BA-Fecal,103937
12,e003-inoculumn-fecal-AF,6423,1214492,BA-Fecal,103937
0,e004-inoculumn-fecal-BD,5082,2147948,e003-inoculumn-fecal-AF,103937
1,e004-inoculumn-fecal-AK,5069,2211699,e003-inoculumn-fecal-AF,103937
2,BB-Fecal,3676,2146176,e003-inoculumn-fecal-AF,103937
3,BF-Fecal,5220,2191575,e003-inoculumn-fecal-AF,103937
4,AM-Fecal,4669,2128009,e003-inoculumn-fecal-AF,103937
5,e003-inoculumn-fecal-AC,4438,2224948,e003-inoculumn-fecal-AF,103937
6,BG-Fecal,2985,2181914,e003-inoculumn-fecal-AF,103937
7,BK-Fecal,4791,2214170,e003-inoculumn-fecal-AF,103937
8,e003-inoculumn-fecal-AE,3951,1965685,e003-inoculumn-fecal-AF,103937
9,BC-Fecal,6451,2211951,e003-inoculumn-fecal-AF,103937
10,e004-inoculumn-fecal-BE,4868,2166194,e003-inoculumn-fecal-AF,103937
11,BA-Fecal,6367,2191277,e003-inoculumn-fecal-AF,103937
12,e003-inoculumn-fecal-AF,0,1214492,e003-inoculumn-fecal-AF,103937
