,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mGAM-p1_S754,0,1,C8-AA-AE-mGAM-mGAM,2.2805701347671317,1.9077636729227134,2.7600526228291056,948
1,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,0,3,C8-AA-AE-mGAM-mGAM,1.026779790595012,0.9052140276324973,1.166164347411595,948
2,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,0,3,C8-AA-AE-mGAM-mGAM,0.8341169058304151,0.727260888812256,0.970273824574301,948
3,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,0,5,C8-AA-AE-mGAM-mGAM,-0.4090369371858572,-0.4369827596758858,-0.380936051053525,948
4,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mGAM-p7,0,7,C8-AA-AE-mGAM-mGAM,0.33899769091065124,0.2853858088003309,0.3992419714631937,948
5,C8-e003Coalescence-mGAM-p1_S754,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,1,3,C8-AA-AE-mGAM-mGAM,0.39899629230981626,0.12249502564168847,0.6602660165646008,948
6,C8-e003Coalescence-mGAM-p1_S754,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,1,3,C8-AA-AE-mGAM-mGAM,0.11575209703361877,-0.16164765057771585,0.3713800540801051,948
7,C8-e003Coalescence-mGAM-p1_S754,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,1,5,C8-AA-AE-mGAM-mGAM,-1.082580219262328,-1.1996880232036553,-0.9917430459679449,948
8,C8-e003Coalescence-mGAM-p1_S754,C8-e003Coalescence-mGAM-p7,1,7,C8-AA-AE-mGAM-mGAM,0.016609615639993375,-0.07405068610824181,0.10506927053888224,948
9,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,3,3,C8-AA-AE-mGAM-mGAM,-inf,,,948
10,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,3,5,C8-AA-AE-mGAM-mGAM,-2.5649138832073453,-2.772857052930532,-2.3717760760605766,948
11,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,C8-e003Coalescence-mGAM-p7,3,7,C8-AA-AE-mGAM-mGAM,-0.17738269494263736,-0.3110459512193442,-0.04597058399233145,948
12,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,3,5,C8-AA-AE-mGAM-mGAM,-2.273045955401831,-2.472823792541431,-2.114651588356046,948
13,Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,C8-e003Coalescence-mGAM-p7,3,7,C8-AA-AE-mGAM-mGAM,-0.03240412964831041,-0.160621505067253,0.09839247637498014,948
14,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,C8-e003Coalescence-mGAM-p7,5,7,C8-AA-AE-mGAM-mGAM,2.2111003479281206,2.035508433933892,2.4249654427732183,948
15,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,0,3,C8-AA-AE-mGAM-mBHI,1.832417428837462,1.6536666053159803,2.1072956333945965,948
16,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p5,0,5,C8-AA-AE-mGAM-mBHI,0.77484365093337,0.6663067265949772,0.9539639223295115,948
17,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p7,0,7,C8-AA-AE-mGAM-mBHI,-0.05590492048126167,-0.08133141811105347,-0.026967935755523084,948
18,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,C8-e003Coalescence-mBHI-p5,3,5,C8-AA-AE-mGAM-mBHI,-0.8113022628259863,-1.303072619124837,-0.29230748492138475,948
19,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,C8-e003Coalescence-mBHI-p7,3,7,C8-AA-AE-mGAM-mBHI,-1.4705611404654433,-1.677431745972389,-1.3331661686604563,948
20,C8-e003Coalescence-mBHI-p5,C8-e003Coalescence-mBHI-p7,5,7,C8-AA-AE-mGAM-mBHI,-2.1306207161162387,-2.595845551131963,-1.8597901168004751,948
