,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A9-e003Coalescence-mBHI-p7,922,996
D5-e003Coalescence-mGAM-p3,805,878
E5-e004Assembly-mGAM-p3,867,928
D2-e003Coalescence-Inoculumn-mBHI,692,718
B2-e003Assembly-mBHI-p3,743,806
A2-e003Coalescence-mGAM-p5,449,507
C5-e004Assembly-mBHI-p7,600,624
C5-e003Coalescence-mBHI-p7,517,584
A2-e003Coalescence-mBHI-p3,659,687
B8-e003Coalescence-mGAM-p5,411,422
C3-e004Assembly-mBHI-p3,407,455
C2-e003Coalescence-mBHI-inoculumn-redo,750,794
A5-e003Coalescence-Inoculumn-mGAM,600,697
A3-e003Coalescence-mBHI-p3,773,832
AG-Fecal,712,760
A2-e003Coalescence-mBHI-p5,817,886
B5-e004Assembly-mBHI-p5,916,989
A4-e003Coalescence-mBHI-p3,804,869
A2-e003Coalescence-mBHI-inoculumn-redo,923,996
C2-e003Coalescence-mGAM-p5,908,985
B8-e003GlycerolRevival-mGAM-p2,427,473
C8-e003Coalescence-mBHI-p5,920,995
B8-e003Coalescence-mGAM-p7,888,966
D2-e003Coalescence-Inoculumn-mGAM,654,718
B3-e004Assembly-mBHI-p3,522,604
B2-e004Assembly-mBHI-p3,897,970
A11-e003Coalescence-mBHI-p3,508,510
B2-e004Assembly-mBHI-p5,792,872
A4-e003Coalescence-Inoculumn-mGAM,896,964
A9-e003Coalescence-mGAM-p5,396,462
F3-e004Assembly-epsilon-p7,851,922
E2-e003Coalescence-mGAM-p7_S145,371,437
G5-e003Coalescence-mBHI-p7_S124,860,906
H4-e003Coalescence-mGAM-p7_S183,921,998
F5-e003Coalescence-mGAM-p5_S64,560,626
F5-e003Coalescence-mGAM-p7_S160,439,447
H2-e003Coalescence-mBHI-p7_S133,787,881
E5-e003Coalescence-mBHI-p3_S12,873,948
E3-e003Coalescence-mGAM-p3_S58,913,981
E8-e003Coalescence-mBHI-p5_S5,904,978
E9-e003Coalescence-mBHI-p5_S6,657,739
H2-e003Coalescence-mGAM-p7_S181,915,986
E3-e003Coalescence-mBHI-p3_S10,772,808
F2-e003Coalescence-mGAM-p7_S157,786,849
H3-e003Coalescence-mGAM-p3_S94,723,757
E5-e003Coalescence-mBHI-p7_S100,917,993
E100-e003Coalescence-mBHI-p7_S103,924,998
E3-e003Coalescence-mGAM-p5_S50,911,987
E9-e003Coalescence-mBHI-p7_S102,914,987
E5-e003Coalescence-mBHI-p5_S4,821,903
F2-e003Coalescence-mGAM-p5_S61,373,385
F8-e003Coalescence-mGAM-p5_S65,586,612
H8-e003Coalescence-mBHI-p7_S137,901,976
E2-e003Coalescence-mBHI-p5_S1,864,919
E2-e003Coalescence-mBHI-p3_S9,885,969
E8-e003Coalescence-mBHI-p7_S101,917,992
E4-e003Coalescence-mBHI-p5_S3,910,985
H2-e003Coalescence-mGAM-p3_S93,637,641
E4-e003Coalescence-mGAM-p5_S51,875,956
F2-e003Coalescence-mBHI-p3_S21,294,357
G5-e003Coalescence-mGAM-p3_S84,793,852
H8-e003Coalescence-mBHI-p5_S41,815,875
E100-e003Coalescence-mBHI-p5_S7,893,965
F8-e003Coalescence-mGAM-p7_S161,569,608
G5-e003Coalescence-mGAM-p7_S172,916,992
G8-e003Coalescence-mBHI-p3_S129,920,990
G2-e003Coalescence-mGAM-p5_S73,901,969
E5-e003Coalescence-mGAM-p7_S148,907,977
E3-e003Coalescence-mGAM-p7_S146,919,990
G100-e003Coalescence-mBHI-p3_S131,894,954
H4-e003Coalescence-mBHI-p7_S135,690,741
E3-e003Coalescence-mBHI-p5_S2,833,922
H3-e003Coalescence-mBHI-p5_S38,269,323
G8-e003Coalescence-mBHI-p7_S125,910,978
E111-e003Coalescence-mBHI-p7_S104,922,995
F2-e003Coalescence-mBHI-p5_S13,878,965
F2-e003Coalescence-mGAM-p3_S69,410,425
E9-e003Coalescence-mGAM-p5_S54,480,486
E4-e003Coalescence-mGAM-p7_S147,881,950
E4-e003Coalescence-mGAM-p3_S59,832,907
G8-e003Coalescence-mBHI-p5_S29,905,985
G2-e003Coalescence-mBHI-p5_S25,630,719
E4-e003Coalescence-mBHI-p3_S11,877,946
E8-e003Coalescence-mBHI-p3_S105,865,945
E8-e003Coalescence-mGAM-p7_S149,921,994
H3-e003Coalescence-mGAM-p5_S86,347,345
E4-e003Coalescence-mBHI-p7_S99,914,988
H4-e003Coalescence-mGAM-p5_S87,646,681
H8-e003Coalescence-mGAM-p7_S185,701,783
G2-e003Coalescence-mGAM-p3_S81,909,983
F8-e003Coalescence-mBHI-p5_S17,321,320
