,sample,boot_med,boot_low,boot_high,actual_med
0,A10-e003Coalescence-mBHI-p1_S764,0.655,0.647,0.667,0.655
1,A10-e003Coalescence-mBHI-p5,0.28600000000000003,0.273,0.308,0.28600000000000003
2,A10-e003Coalescence-mBHI-p7,0.5449999999999999,0.5,0.556,0.5449999999999999
3,A10-e003Coalescence-mGAM-p1_S768,0.2605,0.255,0.267,0.2605
4,A10-e003Coalescence-mGAM-p3,0.512,0.5,0.52,0.512
5,A10-e003Coalescence-mGAM-p7,0.14800000000000002,0.14300000000000002,0.15400000000000003,0.14800000000000002
6,A4-e003Coalescence-Inoculumn-mGAM,0.15800000000000003,0.15500000000000003,0.16100000000000003,0.15800000000000003
7,A8-e003Coalescence-mBHI-p1_S748,0.008226885290301241,0.007181534526219913,0.009363604997111717,0.008225905463474525
8,A8-e003Coalescence-mBHI-p3,0.0006407345542563938,0.00044342814251350626,0.0008256178521459848,0.000642519873289104
9,A8-e003Coalescence-mBHI-p5,0.013474449832152182,0.011889506711971478,0.015110872397675392,0.013470974909730581
10,A8-e003Coalescence-mBHI-p7,0.003339193580593631,0.0028302038769288593,0.0038968075352171375,0.003346358496840705
11,A8-e003Coalescence-mGAM-p1_S752,0.0013942530235329946,0.0012200204003622037,0.0015966744367479707,0.0014014757589263605
12,A8-e003Coalescence-mGAM-p7,0.0033296641917630295,0.002962758789660664,0.0037634986731986115,0.0033407325194228636
13,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,0.0012928692730819532,0.0010223406410688005,0.0015706547821088925,0.0012974282089724368
14,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0.714,0.706,0.722,0.714
15,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,0.00040543683133097814,0.00033957555950261676,0.003,0.00040345686519862944
16,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0.446,0.43999999999999995,0.452,0.446
17,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0.273,0.267,0.281,0.273
18,B_A5_E8_AA_AA_mGAM_mBHI_2_S101,0.004047277774224407,0.0034807671648945035,0.004649079931114024,0.00405910961466517
19,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0.611,0.604,0.618,0.611
