,sample,boot_med,boot_low,boot_high,actual_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.20749999999999996,0.2,0.21349999999999997,0.20799999999999996
1,A4-e003Coalescence-mBHI-p1_S732,0.037,0.024223829158575502,0.04500000000000004,0.037
2,A4-e003Coalescence-mBHI-p5,0.022219567871741785,0.01865135259612559,0.025728552208815366,0.022170504654581088
3,A4-e003Coalescence-mBHI-p7,0.017772137619853356,0.014415698140749039,0.021374693528921532,0.017811704834605598
4,A4-e003Coalescence-mGAM-p1_S736,0.0031433389544688025,0.002551746873300707,0.006,0.0030043436293436293
5,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.087,0.08198749999999996,0.09202499999999998,0.087
6,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.139,0.132,0.14600000000000002,0.139
7,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.1185,0.111,0.127,0.118
8,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0.00024800959768774006,0.00017185108190244565,0.0003442695466993802,0.0002522904367507875
9,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0.0014685014685014686,0.0011710091372399785,0.0017985661013232594,0.0014742739200943537
10,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.007,0.006000000000000005,0.007000000000000003,0.007
11,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.00017030874593584349,0.00013759305710496985,0.00020288758180568253,0.0001702759077834334
12,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.14300000000000002,0.136,0.167,0.14300000000000002
13,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,0.0024541280113721383,0.0020410906357601643,0.002873862593821525,0.0024482968369829686
14,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.003,0.0020000000000000018,0.003,0.003
15,C2-e003Coalescence-mBHI-inoculumn-redo,0.2,0.194,0.212,0.2
16,C2-e003Coalescence-mBHI-p3,0.083,0.07549999999999996,0.09999999999999998,0.083
17,C2-e003Coalescence-mGAM-p1_S722,0.008,0.007000000000000006,0.01,0.008
18,C2-e003Coalescence-mGAM-p3,0.0010242085661080075,0.0006018379329838627,0.0015052094682816816,0.00102803738317757
19,C2-e003Coalescence-mGAM-p5,0.0005950982695168742,0.0004619473575264503,0.0007494206479974216,0.0005932605600379687
20,C2-e003Coalescence-mGAM-p7,0.00011245762757246822,7.993411601433658e-05,0.00015463243725126764,0.00011396568004949367
21,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.143,0.133,0.14800000000000002,0.143
22,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,0.013445378151260503,0.009614463601532565,0.017673123284151913,0.013445378151260503
23,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.054158334776652856,0.044231353508876435,0.06353479173800514,0.05374149659863946
24,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.00022920068627112097,0.0001666620999785655,0.000297110793195933,0.00023030351345725434
25,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,0.004500000000000002,0.0008075143131985444,0.005,0.004500000000000002
26,C_G1_C2_AA_AE_mBHI_mGAM_6_S265,0.007659310817032709,0.006183161069765319,0.009269720798864057,0.007625272331154684
27,C_G9_G2_AA_AE_mBHI_mGAM_4_S273,0.0008214676889375684,0.0002760188587237289,0.0013900827219962212,0.0008247800586510264
28,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,0.0003153416315914762,0.00024168922839105868,0.0003920065118999604,0.0003153844536489981
29,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,0.0009655377302436126,0.0007650673675945807,0.0011839779009338877,0.0009700343729571287
30,D_A3_A4_AE_AA_mBHI_mBHI_6_S291,0.011727855477855478,0.00989057239057239,0.013603029130312413,0.011732329084588645
31,D_E3_A4_AE_AA_mBHI_mGAM_6_S339,0.00013196523217500196,9.367423407538021e-05,0.0001729771440826311,0.00013215945741512972
32,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,0.00021092151610385774,0.0001467858107700792,0.0002782546883800523,0.00021011493286827895
33,E4-e003Coalescence-mBHI-p5_S3,0.01943050910442215,0.014435477083218035,0.04,0.019055745164960183
34,E4-e003Coalescence-mBHI-p7_S99,0.004476584022038568,0.0036508365390117564,0.005259210802812969,0.004475419357042806
35,E4-e003Coalescence-mGAM-p1_S800,0.006948189421695885,0.005854416285491301,0.008145799953449002,0.006948488024533209
36,E4-e003Coalescence-mGAM-p3_S59,0.002171427461123117,0.0017399316035935821,0.002640024665065912,0.002162162162162162
37,E4-e003Coalescence-mGAM-p5_S51,0.0005937699826436466,0.0003828393709853332,0.0008346471297412594,0.0005932145383193776
38,E4-e003Coalescence-mGAM-p7_S147,0.00016831725728041016,0.0001268137170052587,0.00022087308949553843,0.00016956929399325712
39,G2-e003Coalescence-mBHI-p1_S782,0.033083205935029336,0.0279955712235317,0.038918576838233396,0.03323996265172736
40,G2-e003Coalescence-mBHI-p5_S25,0.03811589711806631,0.031055900621118012,0.046629217445271945,0.03790726817042606
41,G2-e003Coalescence-mGAM-p1_S786,0.004779407437746125,0.004065621953024896,0.005497394510600674,0.004779052191695563
42,G2-e003Coalescence-mGAM-p3_S81,0.000878169449598021,0.0007331129096422787,0.0010517651362721785,0.0008785802143735723
43,G2-e003Coalescence-mGAM-p5_S73,0.0006990944424563344,0.0005485755024056634,0.0008728870988238535,0.0007013743385773642
