,0
A_G11_C4_AE_AE_mBHI_mGAM_4_S83,4.0
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,42.0
C12-e003Coalescence-mBHI-p3,11.0
C9-e003Coalescence-mGAM-p3,150.0
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,24.0
F111-e003Coalescence-mBHI-p7_S116,24.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,251.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,89.0
A_F11_B4_AE_ACPP_mBHI_mGAM_4_S71,4.0
C4-e003Coalescence-mBHI-p1_S734,42.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,44.0
B5-e004Assembly-mBHI-p3,4.0
B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,178.0
G8-e003Coalescence-mBHI-p1_S814,20.0
C2-e003Coalescence-mGAM-p1_S722,148.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,274.0
C11-e003Coalescence-mBHI-p3,17.0
C_F1_e003Assembly_6_S253,4.0
E4-e003Coalescence-mBHI-p7_S99,31.0
D11-e003Coalescence-mBHI-p5,92.0
C9-e003Coalescence-mGAM-p7,272.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,73.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,79.0
C8-e003Coalescence-mGAM-p7,207.0
D10-e003Coalescence-mBHI-p3,34.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,35.0
F3-e004Assembly-epsilon-p3,25.0
B2-e003Coalescence-mBHI-p3,8.0
H5-e003Coalescence-mGAM-p3_S96,216.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,46.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,71.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,305.0
B_H11_D10_AE_AF_mGAM_mGAM_4_S191,14.0
C_F2_e003Assembly_S254,185.0
A8-e003Coalescence-mBHI-p3,41.0
C2-e003Coalescence-mBHI-p1_S718,4.0
H9-e003Coalescence-mGAM-p3_S190,30.0
F5-e003Coalescence-mBHI-p7_S112,19.0
E9-e003Coalescence-mBHI-p5_S6,27.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,19.0
e004-inoculumn-fecal-BD,14.0
G5-e003Coalescence-mGAM-p3_S84,274.0
A4-e003Coalescence-mBHI-p7,8.0
G3-e003Coalescence-mBHI-p3_S34,54.0
E5-e003Coalescence-mGAM-p3_S60,196.0
A10-e003Coalescence-mGAM-p1_S768,35.0
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,44.0
G8-e003Coalescence-mGAM-p5_S77,181.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,127.0
H111-e003Coalescence-mGAM-p3_S192,203.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,304.0
E4-e003Coalescence-mBHI-p5_S3,17.0
B4-e003Coalescence-mBHI-p5,4.0
B9-e003Coalescence-mGAM-p5,111.0
E3-e003Coalescence-mGAM-p7_S146,51.0
H8-e003Coalescence-mBHI-p5_S41,46.0
A4-e003Coalescence-mBHI-inoculumn-redo,44.0
G8-e003Coalescence-mGAM-p1_S818,27.0
B3-e003Coalescence-mBHI-p3,395.0
B_D9_D8_AA_AF_mGAM_mBHI_4_S141,5.0
D4-e003Coalescence-mBHI-p5,18.0
G111-e003Coalescence-mGAM-p3_S180,125.0
C2-e003Coalescence-mBHI-p5,5.0
C5-e003Coalescence-mGAM-p1_S746,74.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,37.0
B3-e004Assembly-mBHI-p7,37.0
B5-e004Assembly-mBHI-p7,43.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,96.0
D4-e003Coalescence-mBHI-p3,28.0
C4-e003GlycerolRevival-mBHI-p2,39.0
G100-e003Coalescence-mGAM-p5_S79,58.0
A_E7_A10_AE_AA_mGAM_mGAM_2_S55,36.0
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,30.0
G5-e004Assembly-epsilon-p3,3.0
H2-e003Coalescence-mGAM-p3_S93,222.0
C5-e004Assembly-mBHI-p3,4.0
D_F10_e003Assembly_S358,865.0
Assembly-G11-D9-ACPP-mGAM-3_S702,185.0
C_G9_G2_AA_AE_mBHI_mGAM_4_S273,10.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,4.0
B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,27.0
D10-e003Assembly-mGAM-p5,7.0
G8-e003Coalescence-mGAM-p7_S173,295.0
B2-e003Assembly-mBHI-p5,5.0
G2-e003Coalescence-mBHI-p5_S25,6.0
A4-e003Coalescence-mBHI-p1_S732,14.0
C_G12_G5_AF_AE_mBHI_mGAM_4_S276,130.0
C3-e004Assembly-mBHI-p5,27.0
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,27.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,230.0
F2-e003Coalescence-mGAM-p5_S61,73.0
B8-e003Assembly-mGAM-p5,19.0
G9-e003Coalescence-mGAM-p3_S178,280.0
Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,6.0
Assembly-G7-C3-ACPP-mBHI-3_S698,163.0
F4-e004Assembly-epsilon-p5,20.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,201.0
F9-e003Coalescence-mGAM-p5_S66,62.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,160.0
D_F4_e003Assembly_S352,169.0
B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,29.0
C_G4_C5_AF_AE_mBHI_mGAM_6_S268,128.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,699.0
C4-e003Coalescence-mGAM-p7,25.0
F100-e003Coalescence-mGAM-p5_S67,16.0
B12-e003Coalescence-mBHI-p3,16.0
B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,5.0
H5-e003Coalescence-mGAM-p5_S88,161.0
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,223.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,86.0
C_A7_A10_AE_AA_mGAM_mBHI_6_S199,9.0
D3-e004Assembly-mGAM-p7,32.0
C8-e003Assembly-mGAM-p3,46.0
Assembly-G8-C4-AE-mBHI-3_S699,55.0
A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,5.0
F10-e003Coalescence-mGAM-p1_S833,21.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,56.0
C3-e003Coalescence-mGAM-p3,205.0
C_E11_E4_AE_AA_mBHI_mGAM_4_S251,207.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,629.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,102.0
D_D9_H8_AA_AF_mGAM_mBHI_4_S333,5.0
E100-e003Coalescence-mGAM-p3_S155,28.0
B3-e003Coalescence-mGAM-p1_S729,90.0
G4-e003Coalescence-mBHI-p5_S27,125.0
B4-e003Assembly-mBHI-p5,24.0
H4-e003Coalescence-mGAM-p1_S803,152.0
B_G5_G8_AA_AE_mGAM_mGAM_2_S173,6.0
D_F6_e003Assembly_S354,78.0
D4-e004Assembly-mGAM-p5,39.0
H2-e003Coalescence-mGAM-p5_S85,23.0
E5-e003Coalescence-mBHI-p7_S100,40.0
D3-e003Coalescence-Inoculumn-mBHI,89.0
C_G3_C4_AE_AE_mBHI_mGAM_6_S267,29.0
e003-inoculumn-fecal-AA,4.0
C8-e003Assembly-mGAM-p5,63.0
C3-e003Coalescence-mBHI-p7,70.0
F8-e003Coalescence-mBHI-p1_S813,14.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,132.0
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,42.0
D11-e003Coalescence-mGAM-p5,151.0
A_A7_A10_AE_AA_mGAM_mBHI_2_S7,42.0
H4-e003Coalescence-mBHI-p7_S135,29.0
A11-e003Coalescence-mGAM-p7,55.0
Coalescence-E2-B8-AA-ACPP-mGAM-mGAM-3_S669,6.0
B8-e003Coalescence-mBHI-p5,44.0
G4-e003Coalescence-mGAM-p1_S802,31.0
H2-e003Coalescence-mGAM-p7_S181,1041.0
F9-e003Coalescence-mGAM-p1_S825,26.0
E8-e003Coalescence-mBHI-p7_S101,63.0
B10-e003Assembly-mGAM-p5,13.0
F8-e003Coalescence-mBHI-p5_S17,31.0
C2-e003Coalescence-mGAM-p7,336.0
C_D9_H2_AA_AF_mBHI_mBHI_4_S237,9.0
Coalescence-A1-A4-AA-AE-mBHI-mBHI-7_S620,4.0
D3-e003Coalescence-mBHI-p5,23.0
B11-e003Coalescence-mGAM-p3,369.0
E9-e003Coalescence-mBHI-p1_S820,65.0
H4-e003Coalescence-mGAM-p3_S95,137.0
B5-e003Coalescence-mBHI-p1_S741,23.0
C_H4_D5_AF_AF_mBHI_mGAM_6_S280,535.0
Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,73.0
C_A10_E3_ACPP_AA_mBHI_mBHI_4_S202,12.0
C4-e003Coalescence-mBHI-inoculumn-redo,19.0
B_G9_C8_AA_AE_mGAM_mGAM_4_S177,56.0
B5-e003Assembly-mBHI-p5,14.0
D2-e003Coalescence-mBHI-p5,9.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,324.0
D8-e003Assembly-mGAM-p5,77.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,19.0
D_B8_e003Assembly_S308,82.0
