,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p1_S773,0.533,0.528925,0.538,0.533
1,B11-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
2,B11-e003Coalescence-mGAM-p3,0.045,0.044,0.04500000000000004,0.045
3,B11-e003Coalescence-mGAM-p7,0.051,0.05,0.052,0.051
4,B5-e003Coalescence-Inoculumn-mGAM,0.176,0.174,0.17800000000000005,0.176
5,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,1.0,1.0,1.0,1.0
6,B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,1.0,1.0,1.0,1.0
7,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,0.0,0.0,0.0,0.0
8,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0.083,0.08199999999999996,0.084,0.083
9,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,1.0,1.0,1.0,1.0
10,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.038,0.03700000000000003,0.038000000000000034,0.038
11,D3-e003Coalescence-Inoculumn-mGAM,0.196,0.194,0.197,0.196
12,D9-e003Coalescence-mBHI-p1_S759,0.529,0.522,0.533,0.529
13,D9-e003Coalescence-mBHI-p3,1.0,1.0,1.0,1.0
14,D9-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
15,D9-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
16,D9-e003Coalescence-mGAM-p1_S763,0.215,0.213,0.217,0.215
17,D9-e003Coalescence-mGAM-p3,0.041,0.039000000000000035,0.041000000000000036,0.041
18,D9-e003Coalescence-mGAM-p5,0.048,0.047,0.04800000000000004,0.048
19,D9-e003Coalescence-mGAM-p7,0.034,0.033,0.03400000000000003,0.034
20,F11-e003Coalescence-mBHI-p1_S837,0.48,0.474,0.485025,0.478
21,F11-e003Coalescence-mGAM-p1_S841,0.207,0.203,0.211,0.207
22,F111-e003Coalescence-mBHI-p3_S120,1.0,1.0,1.0,1.0
23,F111-e003Coalescence-mBHI-p5_S20,1.0,1.0,1.0,1.0
24,F111-e003Coalescence-mBHI-p7_S116,0.704,0.7,0.707025,0.704
25,F111-e003Coalescence-mGAM-p3_S168,0.0,0.0,0.0,0.0
26,F111-e003Coalescence-mGAM-p5_S68,0.0,0.0,0.0,0.0
27,F111-e003Coalescence-mGAM-p7_S164,0.0,0.0,0.0,0.0
28,H9-e003Coalescence-mBHI-p1_S823,0.455,0.451,0.459,0.455
29,H9-e003Coalescence-mBHI-p5_S42,1.0,1.0,1.0,1.0
30,H9-e003Coalescence-mBHI-p7_S138,1.0,1.0,1.0,1.0
31,H9-e003Coalescence-mGAM-p1_S827,0.219,0.217,0.22199999999999998,0.219
32,H9-e003Coalescence-mGAM-p3_S190,0.0,0.0,0.0,0.0
33,H9-e003Coalescence-mGAM-p5_S90,0.032,0.031,0.033,0.032
34,H9-e003Coalescence-mGAM-p7_S186,0.039,0.038,0.039000000000000035,0.039
