,index,fixed_diffs,num_int_sites,sample1,species_id
0,C9-e003Coalescence-mGAM-p3,0,4534526,C9-e003Coalescence-mGAM-p3,101433
1,C9-e003Coalescence-mGAM-p7,2,4457170,C9-e003Coalescence-mGAM-p3,101433
2,B9-e003Coalescence-mGAM-p5,0,4533378,C9-e003Coalescence-mGAM-p3,101433
3,B3-e003Coalescence-mBHI-p3,19,4281100,C9-e003Coalescence-mGAM-p3,101433
4,C3-e003Coalescence-mGAM-p3,14,4508655,C9-e003Coalescence-mGAM-p3,101433
5,D3-e003Coalescence-Inoculumn-mBHI,20,4431063,C9-e003Coalescence-mGAM-p3,101433
6,B8-e003Coalescence-mBHI-p5,22,2980549,C9-e003Coalescence-mGAM-p3,101433
7,B11-e003Coalescence-mGAM-p3,4,4520974,C9-e003Coalescence-mGAM-p3,101433
8,D9-e003Coalescence-mGAM-p7,16,3999961,C9-e003Coalescence-mGAM-p3,101433
9,B10-e003Coalescence-mGAM-p3,2,4533942,C9-e003Coalescence-mGAM-p3,101433
10,A9-e003Coalescence-mGAM-p7,8,2515329,C9-e003Coalescence-mGAM-p3,101433
11,B5-e003Coalescence-Inoculumn-mGAM,6,4345254,C9-e003Coalescence-mGAM-p3,101433
12,D9-e003Coalescence-mGAM-p5,5,4532434,C9-e003Coalescence-mGAM-p3,101433
13,C9-e003Coalescence-mBHI-p3,2,4113210,C9-e003Coalescence-mGAM-p3,101433
14,B4-e003Coalescence-mGAM-p5,3,3959182,C9-e003Coalescence-mGAM-p3,101433
15,B5-e003Coalescence-mGAM-p5,27,1618685,C9-e003Coalescence-mGAM-p3,101433
16,B5-e003Coalescence-Inoculumn-mBHI,16,2905939,C9-e003Coalescence-mGAM-p3,101433
17,D3-e003Assembly-mBHI-p3,2,3645397,C9-e003Coalescence-mGAM-p3,101433
18,B9-e003GlycerolRevival-mGAM-p2,6,3488189,C9-e003Coalescence-mGAM-p3,101433
19,B2-e003Coalescence-Inoculumn-mGAM,118,4350549,C9-e003Coalescence-mGAM-p3,101433
20,D9-e003Assembly-mGAM-p5,4,4528446,C9-e003Coalescence-mGAM-p3,101433
21,A3-e003Coalescence-Inoculumn-mGAM,39,2834861,C9-e003Coalescence-mGAM-p3,101433
22,C3-e003Coalescence-mGAM-p5,8,4251828,C9-e003Coalescence-mGAM-p3,101433
23,D3-e003Assembly-mBHI-p5,1,4455126,C9-e003Coalescence-mGAM-p3,101433
24,A9-e003Coalescence-mBHI-p3,39,4516485,C9-e003Coalescence-mGAM-p3,101433
25,A9-e003Coalescence-mBHI-p5,10,2027584,C9-e003Coalescence-mGAM-p3,101433
26,B2-e003Coalescence-mGAM-p3,0,4530718,C9-e003Coalescence-mGAM-p3,101433
27,B3-e003Coalescence-Inoculumn-mBHI,2,4403064,C9-e003Coalescence-mGAM-p3,101433
28,B9-e003Assembly-mGAM-p5,7,4455681,C9-e003Coalescence-mGAM-p3,101433
29,D3-e003Coalescence-mGAM-p3,20,2765120,C9-e003Coalescence-mGAM-p3,101433
30,D9-e003Coalescence-mGAM-p3,4,4445578,C9-e003Coalescence-mGAM-p3,101433
31,D3-e003Coalescence-mGAM-p5,20,4275466,C9-e003Coalescence-mGAM-p3,101433
32,B9-e003Coalescence-mGAM-p7,0,4486309,C9-e003Coalescence-mGAM-p3,101433
33,B11-e003Coalescence-mGAM-p7,6,4066267,C9-e003Coalescence-mGAM-p3,101433
34,C3-e003Coalescence-Inoculumn-mGAM,1,4463264,C9-e003Coalescence-mGAM-p3,101433
35,A3-e003Coalescence-mGAM-p7,0,4529061,C9-e003Coalescence-mGAM-p3,101433
36,B9-e003Coalescence-mBHI-p5,3,4428046,C9-e003Coalescence-mGAM-p3,101433
37,B10-e003Coalescence-mBHI-p3,1,4362573,C9-e003Coalescence-mGAM-p3,101433
38,C3-e003GlycerolRevival-mBHI-p2,4,3576182,C9-e003Coalescence-mGAM-p3,101433
39,A9-e003Coalescence-mBHI-p7,8,3751431,C9-e003Coalescence-mGAM-p3,101433
40,B3-e003Coalescence-Inoculumn-mGAM,4,4508579,C9-e003Coalescence-mGAM-p3,101433
41,B4-e003Coalescence-Inoculumn-mGAM,3,4509219,C9-e003Coalescence-mGAM-p3,101433
42,B9-e003Coalescence-mBHI-p7,5,3638000,C9-e003Coalescence-mGAM-p3,101433
43,C3-e003Coalescence-mGAM-p7,10,4416713,C9-e003Coalescence-mGAM-p3,101433
44,B3-e003Coalescence-mGAM-p5,9,4537652,C9-e003Coalescence-mGAM-p3,101433
45,B8-e003Coalescence-mGAM-p5,6,4318147,C9-e003Coalescence-mGAM-p3,101433
