,s1,s2,fixed_diffs,num_sites,Species
0,A5-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,1353993,101444
1,A5-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,1357769,101444
2,A5-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,1366188,101444
3,A5-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,1,1357526,101444
4,A5-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,0,452499,101444
5,A5-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,2,1369957,101444
6,B5-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,0,1353993,101444
7,B5-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,1349710,101444
8,B5-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,1357029,101444
9,B5-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,0,1350312,101444
10,B5-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,0,450829,101444
11,B5-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,0,1362020,101444
12,C5-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,0,1357769,101444
13,C5-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,1349710,101444
14,C5-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,1360036,101444
15,C5-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,0,1352304,101444
16,C5-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,0,451186,101444
17,C5-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,0,1363337,101444
18,D2-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,0,1366188,101444
19,D2-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,1357029,101444
20,D2-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,1360036,101444
21,D2-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,0,1359941,101444
22,D2-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,0,451923,101444
23,D2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,0,1372561,101444
24,D3-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,1,1357526,101444
25,D3-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,1350312,101444
26,D3-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,1352304,101444
27,D3-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,1359941,101444
28,D3-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,2,452113,101444
29,D3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,0,1363992,101444
30,D4-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,0,452499,101444
31,D4-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,450829,101444
32,D4-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,451186,101444
33,D4-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,451923,101444
34,D4-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,2,452113,101444
35,D4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM,0,456244,101444
36,D5-e003Coalescence-Inoculumn-mGAM,A5-e003Coalescence-Inoculumn-mGAM,2,1369957,101444
37,D5-e003Coalescence-Inoculumn-mGAM,B5-e003Coalescence-Inoculumn-mGAM,0,1362020,101444
38,D5-e003Coalescence-Inoculumn-mGAM,C5-e003Coalescence-Inoculumn-mGAM,0,1363337,101444
39,D5-e003Coalescence-Inoculumn-mGAM,D2-e003Coalescence-Inoculumn-mGAM,0,1372561,101444
40,D5-e003Coalescence-Inoculumn-mGAM,D3-e003Coalescence-Inoculumn-mGAM,0,1363992,101444
41,D5-e003Coalescence-Inoculumn-mGAM,D4-e003Coalescence-Inoculumn-mGAM,0,456244,101444
