,0
B5-e003Coalescence-Inoculumn-mGAM,5.0
B2-e003Coalescence-Inoculumn-mGAM,5.0
A3-e003Coalescence-Inoculumn-mGAM,3.0
C3-e003Coalescence-Inoculumn-mGAM,6.0
B3-e003Coalescence-Inoculumn-mGAM,14.0
B4-e003Coalescence-Inoculumn-mGAM,11.0
D3-e003Coalescence-Inoculumn-mGAM,6.0
B10-e003Coalescence-mGAM-p1_S769,3.0
C9-e003Coalescence-mGAM-p1_S762,5.0
F10-e003Coalescence-mGAM-p1_S833,3.0
F9-e003Coalescence-mGAM-p1_S825,2.0
G9-e003Coalescence-mGAM-p1_S826,5.0
B9-e003Assembly-mGAM-p5,6.0
B9-e003GlycerolRevival-mGAM-p2,3.0
e003-inoculumn-fecal-AC,3.0
Assembly-G11-D9-ACPP-mGAM-3_S702,2.0
Assembly-G4-B9-ACPP-mGAM-3_S695,21.0
D_F8_e003Assembly_S356,2.0
D_F9_e003Assembly_S357,9.0
D_F10_e003Assembly_S358,2.0
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,2.0
