,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B3-e003Coalescence-Inoculumn-mBHI,0.9920028252578048,0.0006954683967364593
D5-e003Coalescence-Inoculumn-mBHI,0.04382977821726232,0.9866256266588028
B5-e003Coalescence-Inoculumn-mBHI,0.6341452182511653,0.29772289393492585
B5-e003Coalescence-mBHI-p3,0.35583429862974997,0.5862598545168584
B5-e003Coalescence-mBHI-p5,0.6314715355276169,0.27977990759854515
B5-e003Coalescence-mBHI-p7,0.6867348495550218,0.23980969232281532
B5-e003Coalescence-mGAM-p3,0.06974629184913124,0.932723385432026
B5-e003Coalescence-mGAM-p5,0.05527108348636813,0.9605568170647794
B5-e003Coalescence-mGAM-p7,0.05701483260347506,0.9530123857269243
D3-e003Coalescence-Inoculumn-mBHI,0.6347407825964119,0.2955639437727317
D3-e003Coalescence-mBHI-p5,0.6874487922022884,0.24054192470264424
D3-e003Coalescence-mBHI-p7,0.8897865517728493,0.0599461810675317
D3-e003Coalescence-mGAM-p3,0.04843395959881339,0.9596445001474491
D3-e003Coalescence-mGAM-p5,0.06104054244949852,0.9578612503686227
F5-e003Coalescence-mBHI-p3_S24,0.32472566746715636,0.5887495330777549
F5-e003Coalescence-mBHI-p5_S16,0.6380114422941093,0.2641285264916937
F5-e003Coalescence-mBHI-p7_S112,0.6300461929651081,0.26251327042170447
F5-e003Coalescence-mGAM-p3_S72,0.05848735697132364,0.9158945738720142
F5-e003Coalescence-mGAM-p5_S64,0.056905495126430276,0.9183724565025065
F5-e003Coalescence-mGAM-p7_S160,0.06568018081649951,0.9183926570333234
H3-e003Coalescence-mBHI-p3_S46,0.3569184913123323,0.5437963236016907
H3-e003Coalescence-mBHI-p5_S38,0.6100261336346942,0.2960187751892264
H3-e003Coalescence-mBHI-p7_S134,0.50247337194519,0.3860027523837609
H3-e003Coalescence-mGAM-p3_S94,0.0597454442717898,0.9125635014253416
H3-e003Coalescence-mGAM-p5_S86,0.06358186184489335,0.9092925390740195
H3-e003Coalescence-mGAM-p7_S182,0.06580548100014126,0.9238744224909073
