,0.025,0.025
B3-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,0.92
B11-e003Coalescence-mBHI-p3,0.857,0.0
B11-e003Coalescence-mGAM-p3,0.016,0.565
B11-e003Coalescence-mGAM-p7,0.0,0.582
B5-e003Coalescence-Inoculumn-mGAM,0.061,0.553
D3-e003Coalescence-Inoculumn-mGAM,0.08720000000000001,0.541
D9-e003Coalescence-mBHI-p3,0.667,0.0
D9-e003Coalescence-mBHI-p5,0.846,0.0
D9-e003Coalescence-mBHI-p7,1.0,0.0
D9-e003Coalescence-mGAM-p3,0.0,0.384
D9-e003Coalescence-mGAM-p5,0.016,0.44
D9-e003Coalescence-mGAM-p7,0.0,0.652
F111-e003Coalescence-mBHI-p3_S120,0.75,0.0
F111-e003Coalescence-mBHI-p5_S20,1.0,0.0
F111-e003Coalescence-mBHI-p7_S116,0.3276000000000001,0.0
F111-e003Coalescence-mGAM-p3_S168,0.0,0.097
F111-e003Coalescence-mGAM-p5_S68,0.0,0.167
F111-e003Coalescence-mGAM-p7_S164,0.0,0.0
H9-e003Coalescence-mBHI-p5_S42,0.84,0.0
H9-e003Coalescence-mBHI-p7_S138,1.0,0.0
H9-e003Coalescence-mGAM-p3_S190,0.0,0.59
H9-e003Coalescence-mGAM-p5_S90,0.0,0.159
H9-e003Coalescence-mGAM-p7_S186,0.0,0.09325
