,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9440086193860576,0.018947423764458463
B3-e003Coalescence-Inoculumn-mGAM,0.0009897172236503855,0.9989716088328077
A3-e003Coalescence-Inoculumn-mGAM,0.764779978829578,0.15518046792849632
A9-e003Coalescence-mBHI-p3,0.3553809163768335,0.5752582807570978
A9-e003Coalescence-mBHI-p5,0.1259671858460608,0.787264327024185
A9-e003Coalescence-mBHI-p7,0.16131150763647364,0.7957189800210305
A9-e003Coalescence-mGAM-p5,0.3969971268713141,0.5356317034700314
A9-e003Coalescence-mGAM-p7,0.19448011492514744,0.7684144321766563
B2-e003Coalescence-Inoculumn-mGAM,0.7782670497504913,0.15333727655099894
B8-e003Coalescence-mBHI-p5,0.17256328443973992,0.7577025499474238
B8-e003Coalescence-mBHI-p7,0.09196960532284894,0.7961560199789695
B8-e003Coalescence-mGAM-p5,0.5452507182821714,0.39224079915878024
B8-e003Coalescence-mGAM-p7,0.28329880538333585,0.6643343848580441
E9-e003Coalescence-mBHI-p5_S6,0.12449916830485408,0.7930858307045217
E9-e003Coalescence-mBHI-p7_S102,0.14009435959473762,0.7800805730809675
E9-e003Coalescence-mGAM-p3_S154,0.32343550582186603,0.5903646161934806
E9-e003Coalescence-mGAM-p5_S54,0.47447149553908974,0.43696043638275506
F8-e003Coalescence-mBHI-p3_S117,0.25370663843943747,0.6453397739221871
F8-e003Coalescence-mBHI-p5_S17,0.22505141388174804,0.691763406940063
F8-e003Coalescence-mBHI-p7_S113,0.11666051716316346,0.7842510515247109
F8-e003Coalescence-mGAM-p3_S165,0.28686329956146983,0.10265168243953732
F8-e003Coalescence-mGAM-p5_S65,0.5296343565703916,0.3770023659305994
F8-e003Coalescence-mGAM-p7_S161,0.09185316800241947,0.8440262881177706
