,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.9933741007194244,0.08331080933085094
D5-e003Coalescence-Inoculumn-mBHI,0.01867202708421498,0.9989078961778557
A5-e003Coalescence-Inoculumn-mBHI,0.14065467625899278,0.5831366224947979
A5-e003Coalescence-mBHI-inoculumn-redo,0.2352044011849344,0.7100157704523052
A5-e003Coalescence-mBHI-p3,0.03203681760473974,0.4327066586354178
A5-e003Coalescence-mBHI-p7,0.15709691070672874,0.7930212463038002
A5-e003Coalescence-mGAM-p3,0.020066864155734235,0.9957954221881503
D2-e003Coalescence-Inoculumn-mBHI,0.21844985188319932,0.6931523381885882
D2-e003Coalescence-mBHI-p3,0.08329284807448159,0.8956276420983462
D2-e003Coalescence-mBHI-p5,0.06255141768937791,0.794736611543095
D2-e003Coalescence-mGAM-p5,0.020560304697418538,0.9953737816230424
E5-e003Coalescence-mBHI-p3_S12,0.11269149386373253,0.8065330741430293
E5-e003Coalescence-mBHI-p5_S4,0.07573677528565384,0.8638586682729164
E5-e003Coalescence-mBHI-p7_S100,0.08549386373254338,0.875646205234914
E5-e003Coalescence-mGAM-p3_S60,0.018254760897164622,0.990180648340817
E5-e003Coalescence-mGAM-p5_S52,0.018809987304274224,0.9908833096046434
E5-e003Coalescence-mGAM-p7_S148,0.022494710114261532,0.9927506297229219
H2-e003Coalescence-mBHI-p3_S45,0.15784595852729583,0.7592653597634432
H2-e003Coalescence-mBHI-p7_S133,0.1740279305966991,0.7671791698609133
H2-e003Coalescence-mGAM-p3_S93,0.019020736352094798,0.991713996276421
H2-e003Coalescence-mGAM-p5_S85,0.014973762166737197,0.9073683605300624
H2-e003Coalescence-mGAM-p7_S181,0.020762589928057552,0.9964606833862667
