,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.8227466871098456
D5-e003Coalescence-Inoculumn-mBHI,0.9377909437156158,0.0
A5-e003Coalescence-Inoculumn-mBHI,0.45027507405840034,0.028255393713722484
A5-e003Coalescence-mBHI-inoculumn-redo,0.2264071096064325,0.005640127039754682
A5-e003Coalescence-mBHI-p3,0.45789250952179433,0.006242470704194502
A5-e003Coalescence-mBHI-p7,0.32458738891239947,0.0002737925747453729
A5-e003Coalescence-mGAM-p3,0.9250952179432924,0.0
D2-e003Coalescence-Inoculumn-mBHI,0.3313584426576386,0.01253969992333808
D2-e003Coalescence-mBHI-p3,0.5564959796868387,5.475851494907458e-05
D2-e003Coalescence-mBHI-p5,0.6969953449005502,0.0031759938670463256
D2-e003Coalescence-mGAM-p5,0.9272111722386797,0.0
E5-e003Coalescence-mBHI-p3_S12,0.5632670334320778,0.002354616142810207
E5-e003Coalescence-mBHI-p5_S4,0.6517139229792637,0.0012594458438287153
E5-e003Coalescence-mBHI-p7_S100,0.41853575962759204,0.0009856532690833424
E5-e003Coalescence-mGAM-p3_S60,0.9204401184934405,0.0
E5-e003Coalescence-mGAM-p5_S52,0.9204401184934405,0.0
E5-e003Coalescence-mGAM-p7_S148,0.8929327126534067,0.0
H2-e003Coalescence-mBHI-p3_S45,0.4151502327549725,0.0038330960464352205
H2-e003Coalescence-mBHI-p7_S133,0.27634363097757086,0.0007118606943379695
H2-e003Coalescence-mGAM-p3_S93,0.9047820567075752,0.0
H2-e003Coalescence-mGAM-p5_S85,0.9001269572577232,0.0
H2-e003Coalescence-mGAM-p7_S181,0.9022429115531104,0.0
