,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.998062132528206,0.0009421583289111873
D5-e003Coalescence-Inoculumn-mGAM,0.0063799459717146035,0.9922004438226639
B11-e003Coalescence-mBHI-p3,0.9591020181153662,0.012681123064306042
B11-e003Coalescence-mGAM-p3,0.07147290640394088,0.8967909691736214
B11-e003Coalescence-mGAM-p7,0.07198617511520737,0.8900916590284143
B5-e003Coalescence-Inoculumn-mGAM,0.18196043222628316,0.7648287905832408
D3-e003Coalescence-Inoculumn-mGAM,0.20202224694104562,0.7424265521732839
D9-e003Coalescence-mBHI-p3,0.7104849833147943,0.007911573158377153
D9-e003Coalescence-mBHI-p5,0.9516729699666296,0.006409426407448501
D9-e003Coalescence-mBHI-p7,0.9711673287780074,0.0006070239760721695
D9-e003Coalescence-mGAM-p3,0.08071508024789449,0.8791234502387958
D9-e003Coalescence-mGAM-p5,0.08501493723184492,0.8777384823194558
D9-e003Coalescence-mGAM-p7,0.05351978388685843,0.9205602296299868
F111-e003Coalescence-mBHI-p3_S120,0.9073924996027332,0.02053350378696512
F111-e003Coalescence-mBHI-p5_S20,0.9066057524233274,0.0002720343480148584
F111-e003Coalescence-mBHI-p7_S116,0.6738074050532338,0.179539485744609
F111-e003Coalescence-mGAM-p3_S168,0.09733592880978865,0.7664099570649814
F111-e003Coalescence-mGAM-p5_S68,0.06457619577308121,0.8003263543827488
F111-e003Coalescence-mGAM-p7_S164,0.08294104560622914,0.7447659800279801
H9-e003Coalescence-mBHI-p5_S42,0.9275881137772127,0.011490906459549423
H9-e003Coalescence-mBHI-p7_S138,0.9378271094867313,0.0009071349317381447
H9-e003Coalescence-mGAM-p3_S190,0.03824646432544097,0.867590284142988
H9-e003Coalescence-mGAM-p5_S90,0.08934085491816303,0.800237927541126
H9-e003Coalescence-mGAM-p7_S186,0.10376529477196883,0.7912120218052004
