,0.025,0.025
B3-e003Coalescence-Inoculumn-mBHI,0.9006000000000001,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.818
B4-e003Coalescence-Inoculumn-mBHI,0.327,0.189
B4-e003Coalescence-mBHI-p3,0.0,0.472
B4-e003Coalescence-mGAM-p5,0.05395000000000002,0.104
C3-e003Coalescence-mBHI-inoculumn-redo,0.337,0.20084999999999997
C3-e003Coalescence-mBHI-p5,0.650225,0.0
C3-e003Coalescence-mBHI-p7,0.42600000000000005,0.0
C3-e003Coalescence-mGAM-p3,0.042,0.54845
C3-e003Coalescence-mGAM-p5,0.138,0.139275
C3-e003Coalescence-mGAM-p7,0.155,0.11725000000000001
F4-e003Coalescence-mBHI-p3_S23,0.0,0.35255
F4-e003Coalescence-mBHI-p5_S15,0.094,0.059
F4-e003Coalescence-mBHI-p7_S111,0.122,0.0
F4-e003Coalescence-mGAM-p3_S71,0.042,0.48917499999999997
F4-e003Coalescence-mGAM-p5_S63,0.154,0.0
F4-e003Coalescence-mGAM-p7_S159,0.031,0.379
G3-e003Coalescence-mBHI-p3_S34,0.0,0.175
G3-e003Coalescence-mBHI-p5_S26,0.35,0.043375
G3-e003Coalescence-mBHI-p7_S122,0.478,0.0
G3-e003Coalescence-mGAM-p3_S82,0.054,0.533475
G3-e003Coalescence-mGAM-p5_S74,0.148,0.111225
