,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B3-e003Coalescence-Inoculumn-mBHI,0.9911200691667568,0.004372381691233515
C4-e003Coalescence-mBHI-inoculumn-redo,0.19346957743434562,0.9896978277734677
B4-e003Coalescence-Inoculumn-mBHI,0.5970005403652869,0.39567532971295577
B4-e003Coalescence-mBHI-p3,0.23478115205879171,0.8139282389449185
B4-e003Coalescence-mGAM-p5,0.3229617421376851,0.6988805275407293
C3-e003Coalescence-mBHI-inoculumn-redo,0.5996375229655246,0.41272459270752515
C3-e003Coalescence-mBHI-p5,0.865355128066573,0.10706865787432118
C3-e003Coalescence-mBHI-p7,0.7032144169458553,0.2933727695888286
C3-e003Coalescence-mGAM-p3,0.27034205122662924,0.8361086113266099
C3-e003Coalescence-mGAM-p5,0.4265626283367556,0.5951730023273855
C3-e003Coalescence-mGAM-p7,0.41107640765157244,0.6236078355314197
F4-e003Coalescence-mBHI-p3_S23,0.21976645412298715,0.7539802172226532
F4-e003Coalescence-mBHI-p5_S15,0.39995460931589755,0.593588828549263
F4-e003Coalescence-mBHI-p7_S111,0.4510185885658705,0.5232358417377813
F4-e003Coalescence-mGAM-p3_S71,0.2779588241651356,0.7927482544608223
F4-e003Coalescence-mGAM-p5_S63,0.514624229979466,0.4507125678820791
F4-e003Coalescence-mGAM-p7_S159,0.26392099859505025,0.8034972847168348
G3-e003Coalescence-mBHI-p3_S34,0.2795103209769805,0.6395256012412722
G3-e003Coalescence-mBHI-p5_S26,0.6511389819517994,0.3067823894491854
G3-e003Coalescence-mBHI-p7_S122,0.7462140927266833,0.21054615981380917
G3-e003Coalescence-mGAM-p3_S82,0.30372462984977844,0.7593704422032583
G3-e003Coalescence-mGAM-p5_S74,0.43702885550632226,0.5538906128782001
