,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper
0,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p1_S772,0,1,A11-AA-AF-mGAM-mBHI,-2.1304794407276106,-2.141084205200802,-2.117896193674699
1,A5-e003Coalescence-Inoculumn-mGAM,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2,A11-AA-AF-mGAM-mBHI,-1.4234266737904067,-1.4315469445241789,-1.4181895838343528
2,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p3,0,3,A11-AA-AF-mGAM-mBHI,-1.182300196391935,-1.1921573158776166,-1.1791749023375868
3,A5-e003Coalescence-Inoculumn-mGAM,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0,4,A11-AA-AF-mGAM-mBHI,-0.9988681216354545,-1.0007362732395793,-0.9966716047084434
4,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p5,0,5,A11-AA-AF-mGAM-mBHI,-0.9503393881409382,-0.9683994320304168,-0.9482642542251521
5,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p7,0,7,A11-AA-AF-mGAM-mBHI,-0.8508617637066802,-0.8594464558677024,-0.8423802825575863
6,A11-e003Coalescence-mBHI-p1_S772,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,1,2,A11-AA-AF-mGAM-mBHI,-0.7183829492509608,-0.73300429207521,-0.7052953144955936
7,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p3,1,3,A11-AA-AF-mGAM-mBHI,-0.7073792373967727,-0.7233258343868827,-0.7031951125615143
8,A11-e003Coalescence-mBHI-p1_S772,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,1,4,A11-AA-AF-mGAM-mBHI,-0.6211554932814128,-0.6239279026016689,-0.6183665559578391
9,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p5,1,5,A11-AA-AF-mGAM-mBHI,-0.6557382895674557,-0.6780459467214168,-0.6527216131621406
10,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p7,1,7,A11-AA-AF-mGAM-mBHI,-0.6375789125839502,-0.647982362920904,-0.6275587171592817
11,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p3,2,3,A11-AA-AF-mGAM-mBHI,-0.7010949106274351,-0.7281686947797579,-0.6866242212628513
12,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,2,4,A11-AA-AF-mGAM-mBHI,-0.5755013379350162,-0.5760504868095477,-0.5687898277689456
13,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p5,2,5,A11-AA-AF-mGAM-mBHI,-0.6351970460509897,-0.6643877618267013,-0.6307227059402761
14,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p7,2,7,A11-AA-AF-mGAM-mBHI,-0.6213192058418189,-0.6339011753999282,-0.6091328680512811
15,A11-e003Coalescence-mBHI-p3,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,3,4,A11-AA-AF-mGAM-mBHI,-0.4499077652425969,-0.4509554342750408,-0.4239062235998748
16,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p5,3,5,A11-AA-AF-mGAM-mBHI,-0.6022481137627667,-0.6457538022575817,-0.5892603705611368
17,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p7,3,7,A11-AA-AF-mGAM-mBHI,-0.6017122173985276,-0.6165512006984187,-0.5851248750489882
18,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p5,4,5,A11-AA-AF-mGAM-mBHI,-0.7545884622829364,-0.8426420488510082,-0.7535675331488294
19,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p7,4,7,A11-AA-AF-mGAM-mBHI,-0.6535135285698674,-0.6742521876088986,-0.633887975959057
20,A11-e003Coalescence-mBHI-p5,A11-e003Coalescence-mBHI-p7,5,7,A11-AA-AF-mGAM-mBHI,-0.5976117036923432,-0.6319615744710345,-0.5403386360235001
21,D2-e003Coalescence-Inoculumn-mGAM,D8-e003Coalescence-mBHI-p1_S751,0,1,D8-AA-AF-mGAM-mBHI,-2.2746148502064907,-2.2862165624321475,-2.2591997539867057
22,D2-e003Coalescence-Inoculumn-mGAM,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,2,D8-AA-AF-mGAM-mBHI,-1.4985249669288396,-1.505656388231449,-1.4924281565284776
23,D2-e003Coalescence-Inoculumn-mGAM,B_D9_D8_AA_AF_mGAM_mBHI_4_S141,0,4,D8-AA-AF-mGAM-mBHI,-1.3453980185110612,-1.3595046801416824,-1.329417866955269
24,D2-e003Coalescence-Inoculumn-mGAM,D8-e003Coalescence-mBHI-p5,0,5,D8-AA-AF-mGAM-mBHI,-1.130305966895914,-1.1318385414450278,-1.1280745666979966
25,D2-e003Coalescence-Inoculumn-mGAM,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,0,6,D8-AA-AF-mGAM-mBHI,-0.9421770984463562,-0.9435299930413479,-0.9408192298691739
26,D8-e003Coalescence-mBHI-p1_S751,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,1,2,D8-AA-AF-mGAM-mBHI,-0.7212383957392798,-0.73711174489557,-0.7062005183747397
27,D8-e003Coalescence-mBHI-p1_S751,B_D9_D8_AA_AF_mGAM_mBHI_4_S141,1,4,D8-AA-AF-mGAM-mBHI,-1.0357607926028556,-1.0555816958924924,-1.0141082092051963
