,A2-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9984216647283602
C4-e003Coalescence-mBHI-inoculumn-redo,0.2998347604025837,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
A4-e003Coalescence-mBHI-p3,0.0017024685794401883,0.0
A4-e003Coalescence-mBHI-p5,0.0,0.0
A4-e003Coalescence-mBHI-p7,0.0,0.0
A4-e003Coalescence-mGAM-p5,0.32602273296279605,0.60333942515368
C2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
C2-e003Coalescence-mBHI-p3,0.0,0.0
C2-e003Coalescence-mBHI-p5,0.0004506534474988734,0.0
C2-e003Coalescence-mBHI-p7,0.15277151870211808,0.001993686658913441
C2-e003Coalescence-mGAM-p3,0.2661859696560012,0.0
C2-e003Coalescence-mGAM-p5,0.18687096289619948,0.0
C2-e003Coalescence-mGAM-p7,0.006509438686094837,0.0
E4-e003Coalescence-mBHI-p3_S11,0.00040058084222122076,0.0
E4-e003Coalescence-mBHI-p5_S3,0.0,0.0
E4-e003Coalescence-mBHI-p7_S99,0.0005007260527765259,0.005316497757102509
E4-e003Coalescence-mGAM-p3_S59,0.22041960843222672,8.30702774547267e-05
E4-e003Coalescence-mGAM-p5_S51,0.09924390366030744,0.40397075926233594
E4-e003Coalescence-mGAM-p7_S147,0.004706824896099344,0.17810267486293405
G2-e003Coalescence-mBHI-p3_S33,0.00010014521055530519,0.0
G2-e003Coalescence-mBHI-p5_S25,5.0072605277652595e-05,0.0
G2-e003Coalescence-mBHI-p7_S121,0.00946372239747634,0.0002492108323641801
G2-e003Coalescence-mGAM-p3_S81,0.09769165289670022,0.0
G2-e003Coalescence-mGAM-p5_S73,0.10635421360973411,0.0
