,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.9998324917774586,0.0005345514171937221
B3-e003Coalescence-Inoculumn-mBHI,0.1637895029415852,0.9162138674162568
A3-e003Coalescence-mBHI-inoculumn-redo,0.48635312919812845,0.4991958304052471
A3-e003Coalescence-mBHI-p3,0.5015404641682494,0.499202857812134
A3-e003Coalescence-mGAM-p7,0.23267262704405428,0.7954111033028812
B2-e003Coalescence-Inoculumn-mBHI,0.5003708250335851,0.4840892480674632
B2-e003Coalescence-mBHI-p3,0.4742449159216195,0.5281398453970485
B2-e003Coalescence-mBHI-p5,0.1653319127252513,0.8801510892480675
B2-e003Coalescence-mBHI-p7,0.19881437902441287,0.8304553759662684
B2-e003Coalescence-mGAM-p3,0.2236279242136471,0.8125858514874678
E3-e003Coalescence-mBHI-p3_S10,0.4584192801222959,0.5292356523776061
E3-e003Coalescence-mBHI-p5_S2,0.5013402047528606,0.482098383696416
E3-e003Coalescence-mGAM-p3_S58,0.20846810580441938,0.819105645350199
E3-e003Coalescence-mGAM-p5_S50,0.17312873488673738,0.8570025767158584
E3-e003Coalescence-mGAM-p7_S146,0.19192416732292583,0.8461461700632467
F2-e003Coalescence-mBHI-p3_S21,0.45879895307360913,0.5377997189037246
F2-e003Coalescence-mBHI-p5_S13,0.5050981609301894,0.47644905130007026
F2-e003Coalescence-mBHI-p7_S109,0.051577152916106914,0.5271061138439916
F2-e003Coalescence-mGAM-p3_S69,0.22706036040209385,0.8037938627313188
F2-e003Coalescence-mGAM-p5_S61,0.16870635104461018,0.8473516045912391
F2-e003Coalescence-mGAM-p7_S157,0.18873062491314216,0.8429327711407824
