,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.9997495290128109,0.00041189403099923047
D5-e003Coalescence-Inoculumn-mBHI,0.02458581386586285,0.8998705067604704
A5-e003Coalescence-Inoculumn-mBHI,0.5548525810097965,0.3697068264262944
A5-e003Coalescence-mBHI-inoculumn-redo,0.5676349849284099,0.37689007365065413
A5-e003Coalescence-mBHI-p3,0.19232818387339864,0.7735274266241619
A5-e003Coalescence-mBHI-p7,0.20345450263752826,0.7708985379795538
A5-e003Coalescence-mGAM-p3,0.21036247174076866,0.756456304276135
D2-e003Coalescence-Inoculumn-mBHI,0.5421787867370008,0.3799485544685061
D2-e003Coalescence-mBHI-p3,0.20838894122079876,0.7628526986918764
D2-e003Coalescence-mBHI-p5,0.159137716654107,0.8157110036275695
D2-e003Coalescence-mBHI-p7,0.0858112283345893,0.5644492689897768
D2-e003Coalescence-mGAM-p5,0.32530246797287116,0.646338133450588
E5-e003Coalescence-mBHI-p3_S12,0.16396420497362468,0.8045560074749918
E5-e003Coalescence-mBHI-p5_S4,0.14175084777694044,0.8276903374738924
E5-e003Coalescence-mBHI-p7_S100,0.24408345892991712,0.7036711003627569
E5-e003Coalescence-mGAM-p3_S60,0.23015495478522988,0.7115795317137517
E5-e003Coalescence-mGAM-p5_S52,0.3366643745290129,0.6070766186654941
E5-e003Coalescence-mGAM-p7_S148,0.42650273172569714,0.5265150049466858
H2-e003Coalescence-mBHI-p3_S45,0.16602599849284097,0.8035120369352534
H2-e003Coalescence-mBHI-p7_S133,0.1627309721175584,0.8021868747938881
H2-e003Coalescence-mGAM-p3_S93,0.20229238884702336,0.7570072551390568
H2-e003Coalescence-mGAM-p5_S85,0.19513743406179349,0.6530029680114324
H2-e003Coalescence-mGAM-p7_S181,0.2641407309721175,0.7028442343629768
