,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C4-e003Coalescence-Inoculumn-mGAM,0.9348296871805356,0.34762915785673765
D5-e003Coalescence-Inoculumn-mGAM,0.0004309957063995093,0.9997766489608583
C11-e003Coalescence-mBHI-p3,0.1848435902678389,0.7898838636480842
C11-e003Coalescence-mBHI-p5,0.23734757718258023,0.741740962302099
C11-e003Coalescence-mGAM-p3,0.1743543242690656,0.8249845289051622
C11-e003Coalescence-mGAM-p5,0.104015538744633,0.90860796245681
C11-e003Coalescence-mGAM-p7,0.12346105090983438,0.9109870042803363
C5-e003Coalescence-Inoculumn-mGAM,0.5741510938458393,0.5697752049920066
D10-e003Coalescence-mBHI-p3,0.3263684318135351,0.6759871074209685
D10-e003Coalescence-mBHI-p5,0.4411564097321611,0.6219565262235057
D10-e003Coalescence-mBHI-p7,0.47241443467593536,0.6119639007787118
D10-e003Coalescence-mGAM-p3,0.1341621345328154,0.8303123614047755
D10-e003Coalescence-mGAM-p5,0.12030873032099774,0.9182081377958848
D10-e003Coalescence-mGAM-p7,0.11219832345123695,0.92796312722397
D4-e003Coalescence-Inoculumn-mGAM,0.5718763034144346,0.5516466401939044
G111-e003Coalescence-mBHI-p3_S132,0.21667920670619506,0.49729513691918925
G111-e003Coalescence-mBHI-p5_S32,0.4298186464935596,0.6260169150636894
G111-e003Coalescence-mBHI-p7_S128,0.4678615824984665,0.5907918622041153
G111-e003Coalescence-mGAM-p3_S180,0.13480781026374974,0.8552856479810221
G111-e003Coalescence-mGAM-p5_S80,0.08413167041504804,0.9127218297148162
G111-e003Coalescence-mGAM-p7_S176,0.007915559190349622,0.497832241761642
H100-e003Coalescence-mBHI-p5_S43,0.452399509302801,0.6184761487287916
H100-e003Coalescence-mBHI-p7_S139,0.332518298916377,0.661843690371822
H100-e003Coalescence-mGAM-p5_S91,0.30204477611940295,0.780734877004796
H100-e003Coalescence-mGAM-p7_S187,0.16308791658147617,0.8463491826104894
