,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.9958059672386896,0.0032081880212282035
D5-e003Coalescence-Inoculumn-mGAM,9.204368174726991e-05,0.9996144048521608
B11-e003Coalescence-mBHI-p3,0.1889023010920437,0.777614859742229
B11-e003Coalescence-mGAM-p3,0.2898779251170047,0.6693566338134951
B11-e003Coalescence-mGAM-p7,0.7295109204368174,0.2225138741470811
B5-e003Coalescence-Inoculumn-mGAM,0.4452158736349454,0.5018567096285065
D3-e003Coalescence-Inoculumn-mGAM,0.37741809672386895,0.5679705837755876
D9-e003Coalescence-mBHI-p3,0.24234535881435254,0.6817939347990903
D9-e003Coalescence-mBHI-p5,0.47351306552262085,0.4798329037149356
D9-e003Coalescence-mBHI-p7,0.703608814352574,0.26051190295678545
D9-e003Coalescence-mGAM-p3,0.34535803432137285,0.6054570128885519
D9-e003Coalescence-mGAM-p5,0.6691955928237129,0.2917824109173616
D9-e003Coalescence-mGAM-p7,0.7867554602184087,0.18164442759666416
F111-e003Coalescence-mBHI-p3_S120,0.2152478549141966,0.7278984078847611
F111-e003Coalescence-mBHI-p5_S20,0.447403081123245,0.48330144048521606
F111-e003Coalescence-mBHI-p7_S116,0.644448712948518,0.2784685367702805
F111-e003Coalescence-mGAM-p3_S168,0.299320592823713,0.6254165276724792
F111-e003Coalescence-mGAM-p5_S68,0.3903034321372855,0.530253980288097
F111-e003Coalescence-mGAM-p7_S164,0.43114976599063964,0.48796027293404093
H9-e003Coalescence-mBHI-p5_S42,0.3649054212168487,0.5728641394996209
H9-e003Coalescence-mBHI-p7_S138,0.674966848673947,0.2716999241849886
H9-e003Coalescence-mGAM-p3_S190,0.29087909516380656,0.6185508718726308
H9-e003Coalescence-mGAM-p5_S90,0.549202418096724,0.38455072024260806
H9-e003Coalescence-mGAM-p7_S186,0.715335608424337,0.2313620924943139
