,0.025,0.025
A2-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.0,0.802
A4-e003Coalescence-mBHI-inoculumn-redo,0.245,0.353
A4-e003Coalescence-mBHI-p3,0.059,0.565
A4-e003Coalescence-mBHI-p5,0.119,0.328
A4-e003Coalescence-mBHI-p7,0.19399999999999995,0.25
A4-e003Coalescence-mGAM-p5,0.0,0.0
C2-e003Coalescence-mBHI-inoculumn-redo,0.216,0.383
C2-e003Coalescence-mBHI-p3,0.049000000000000044,0.688
C2-e003Coalescence-mBHI-p5,0.065,0.616
C2-e003Coalescence-mBHI-p7,0.0,0.38815
C2-e003Coalescence-mGAM-p3,0.0,0.612
C2-e003Coalescence-mGAM-p5,0.0,0.5349
C2-e003Coalescence-mGAM-p7,0.01,0.698
E4-e003Coalescence-mBHI-p3_S11,0.08299999999999996,0.462
E4-e003Coalescence-mBHI-p5_S3,0.13,0.291775
E4-e003Coalescence-mBHI-p7_S99,0.245,0.071
E4-e003Coalescence-mGAM-p3_S59,0.0,0.721
E4-e003Coalescence-mGAM-p5_S51,0.0,0.0
E4-e003Coalescence-mGAM-p7_S147,0.087,0.0
G2-e003Coalescence-mBHI-p3_S33,0.062,0.593
G2-e003Coalescence-mBHI-p5_S25,0.09752500000000003,0.505
G2-e003Coalescence-mBHI-p7_S121,0.09599999999999999,0.375
G2-e003Coalescence-mGAM-p3_S81,0.0,0.710775
G2-e003Coalescence-mGAM-p5_S73,0.0,0.301
