,0.975,0.975
A2-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
C4-e003Coalescence-mBHI-inoculumn-redo,0.258,1.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.629,0.6811250000000001
A4-e003Coalescence-mBHI-p3,0.41300000000000003,0.904
A4-e003Coalescence-mBHI-p5,0.651,0.829
A4-e003Coalescence-mBHI-p7,0.734,0.737
A4-e003Coalescence-mGAM-p5,1.0,1.0
C2-e003Coalescence-mBHI-inoculumn-redo,0.597,0.7030000000000001
C2-e003Coalescence-mBHI-p3,0.292,0.925
C2-e003Coalescence-mBHI-p5,0.368,0.905
C2-e003Coalescence-mBHI-p7,0.583,1.0
C2-e003Coalescence-mGAM-p3,0.383,1.0
C2-e003Coalescence-mGAM-p5,0.45,1.0
C2-e003Coalescence-mGAM-p7,0.293,0.983
E4-e003Coalescence-mBHI-p3_S11,0.487,0.861
E4-e003Coalescence-mBHI-p5_S3,0.659,0.7969999999999999
E4-e003Coalescence-mBHI-p7_S99,0.908,0.6493249999999989
E4-e003Coalescence-mGAM-p3_S59,0.252,1.0
E4-e003Coalescence-mGAM-p5_S51,1.0,1.0
E4-e003Coalescence-mGAM-p7_S147,1.0,0.855
G2-e003Coalescence-mBHI-p3_S33,0.356,0.895
G2-e003Coalescence-mBHI-p5_S25,0.44599999999999995,0.829
G2-e003Coalescence-mBHI-p7_S121,0.5704749999999985,0.8368999999999996
G2-e003Coalescence-mGAM-p3_S81,0.263,1.0
G2-e003Coalescence-mGAM-p5_S73,0.648,1.0
